from_year,to_year,county_norm,from_precinct_norm,to_precinct_norm,method,score
2012,2014,GRUNDY,CROSS ROADS,CROSS ROADS,exact_norm,1.0
2012,2014,GRUNDY,GRUETLI LAAGER,GRUETLI LAAGER,exact_norm,1.0
2012,2014,GRUNDY,HUBBARD S COVE,HUBBARD S COVE,exact_norm,1.0
2012,2014,GRUNDY,MONTEAGLE,MONTEAGLE,exact_norm,1.0
2012,2014,GRUNDY,PALMER,PALMER,exact_norm,1.0
2012,2014,GRUNDY,PELHAM,PELHAM,exact_norm,1.0
2012,2014,GRUNDY,TARLTON,TARLTON,exact_norm,1.0
2012,2014,GRUNDY,TRACY CITY,TRACY CITY,exact_norm,1.0
2012,2014,HAMILTON,003 AMNICOLA,003 AMNICOLA,exact_norm,1.0
2012,2014,HAMILTON,004 AVONDALE,004 AVONDALE,exact_norm,1.0
2012,2014,HAMILTON,005 BONNY OAKS,005 BONNY OAKS,exact_norm,1.0
2012,2014,HAMILTON,006 BRAINERD,006 BRAINERD,exact_norm,1.0
2012,2014,HAMILTON,007 BRAINERD HILLS,007 BRAINERD HILLS,exact_norm,1.0
2012,2014,HAMILTON,008 BUSHTOWN,008 BUSHTOWN,exact_norm,1.0
2012,2014,HAMILTON,012 CONCORD 1,012 CONCORD 1,exact_norm,1.0
2012,2014,HAMILTON,014 DALEWOOD,014 DALEWOOD,exact_norm,1.0
2012,2014,HAMILTON,017 EAST BRAINERD 1,017 EAST BRAINERD 1,exact_norm,1.0
2012,2014,HAMILTON,018 E CHATTANOOGA 1,018 EAST CHATTANOOGA 1,fuzzy_norm,0.926829
2012,2014,HAMILTON,019 EAST LAKE,019 EAST LAKE,exact_norm,1.0
2012,2014,HAMILTON,023 GLENWOOD,023 GLENWOOD,exact_norm,1.0
2012,2014,HAMILTON,028 LAKE HILLS,028 LAKE HILLS,exact_norm,1.0
2012,2014,HAMILTON,029 LUPTON CITY,029 LUPTON CITY,exact_norm,1.0
2012,2014,HAMILTON,031 MISSIONARY RIDGE,031 MISSIONARY RIDGE,exact_norm,1.0
2012,2014,HAMILTON,032 MOCCASIN BEND,032 MOCCASIN BEND,exact_norm,1.0
2012,2014,HAMILTON,033 MOUNTAIN CREEK 1,033 MOUNTAIN CREEK 1,exact_norm,1.0
2012,2014,HAMILTON,037 NORTHWOODS 1,037 NORTHWOODS 1,exact_norm,1.0
2012,2014,HAMILTON,038 NORTHWOODS 2,038 NORTHWOODS 2,exact_norm,1.0
2012,2014,HAMILTON,042 RIVERVIEW,042 RIVERVIEW,exact_norm,1.0
2012,2014,HAMILTON,043 ST ELMO 1,043 ST ELMO 1,exact_norm,1.0
2012,2014,HAMILTON,046 TYNER 1,046 TYNER 1,exact_norm,1.0
2012,2014,HAMILTON,048 LOOKOUT VALLEY 1,048 LOOKOUT VALLEY 1,exact_norm,1.0
2012,2014,HAMILTON,050 APISON 1,050 APISON 1,exact_norm,1.0
2012,2014,HAMILTON,051 BIRCHWOOD,051 BIRCHWOOD,exact_norm,1.0
2012,2014,HAMILTON,052 COLLEGEDALE 1,052 COLLEGEDALE 1,exact_norm,1.0
2012,2014,HAMILTON,053 EAST RIDGE 1,053 EAST RIDGE 1,exact_norm,1.0
2012,2014,HAMILTON,054 EAST RIDGE 2,054 EAST RIDGE 2,exact_norm,1.0
2012,2014,HAMILTON,055 EAST RIDGE 3,055 EAST RIDGE 3,exact_norm,1.0
2012,2014,HAMILTON,056 EAST RIDGE 4,056 EAST RIDGE 4,exact_norm,1.0
2012,2014,HAMILTON,058 HARRISON 1,058 HARRISON 1,exact_norm,1.0
2012,2014,HAMILTON,059 MEADOWVIEW,059 MEADOWVIEW,exact_norm,1.0
2012,2014,HAMILTON,060 OOLTEWAH 1,060 OOLTEWAH 1,exact_norm,1.0
2012,2014,HAMILTON,061 RIDGESIDE,061 RIDGESIDE,exact_norm,1.0
2012,2014,HAMILTON,064 WESTVIEW 1,064 WESTVIEW 1,exact_norm,1.0
2012,2014,HAMILTON,067 FAIRMOUNT,067 FAIRMOUNT,exact_norm,1.0
2012,2014,HAMILTON,070 GANNS,070 GANNS,exact_norm,1.0
2012,2014,HAMILTON,071 LAKESITE,071 LAKESITE,exact_norm,1.0
2012,2014,HAMILTON,074 MOWBRAY,074 MOWBRAY,exact_norm,1.0
2012,2014,HAMILTON,075 PLEASANT GROVE 1,075 PLEASANT GROVE 1,exact_norm,1.0
2012,2014,HAMILTON,076 RED BANK 1,076 RED BANK 1,exact_norm,1.0
2012,2014,HAMILTON,077 RED BANK 2,077 RED BANK 2,exact_norm,1.0
2012,2014,HAMILTON,078 RED BANK 3,078 RED BANK 3,exact_norm,1.0
2012,2014,HAMILTON,080 SALE CREEK,080 SALE CREEK,exact_norm,1.0
2012,2014,HAMILTON,083 SODDY DAISY 1,083 SODDY DAISY 1,exact_norm,1.0
2012,2014,HAMILTON,084 SODDY DAISY 2,084 SODDY DAISY 2,exact_norm,1.0
2012,2014,HAMILTON,085 VALDEAU,085 VALDEAU,exact_norm,1.0
2012,2014,HAMILTON,086 WALDEN,086 WALDEN,exact_norm,1.0
2012,2014,HAMILTON,088 HIXSON 2,088 HIXSON 2,exact_norm,1.0
2012,2014,HAMILTON,089 OOLTEWAH 2,089 OOLTEWAH 2,exact_norm,1.0
2012,2014,HAMILTON,090 HARRISON 2,090 HARRISON 2,exact_norm,1.0
2012,2014,HAMILTON,091 WESTVIEW 2,091 WESTVIEW 2,exact_norm,1.0
2012,2014,HAMILTON,092 LOOKOUT VALLEY 2,092 LOOKOUT VALLEY 2,exact_norm,1.0
2012,2014,HAMILTON,093 CONCORD 2,093 CONCORD 2,exact_norm,1.0
2012,2014,HAMILTON,094 EASTGATE 1,094 EASTGATE 1,exact_norm,1.0
2012,2014,HAMILTON,095 EASTGATE 2,095 EASTGATE 2,exact_norm,1.0
2012,2014,HAMILTON,096 WESTVIEW 3,096 WESTVIEW 3,exact_norm,1.0
2012,2014,HAMILTON,097 TYNER 2,097 TYNER 2,exact_norm,1.0
2012,2014,HAMILTON,098 HARRISON 3,098 HARRISON 3,exact_norm,1.0
2012,2014,HAMILTON,101 HIXSON 3,101 HIXSON 3,exact_norm,1.0
2012,2014,HAMILTON,103 PLEASANT GROVE 2,103 PLEASANT GROVE 2,exact_norm,1.0
2012,2014,HAMILTON,104 EAST BRAINERD 2,104 EAST BRAINERD 2,exact_norm,1.0
2012,2014,HAMILTON,106 MOUNTAIN CREEK 2,106 MOUNTAIN CREEK 2,exact_norm,1.0
2012,2014,HAMILTON,118 APISON 2,118 APISON 2,exact_norm,1.0
2012,2014,HAMILTON,122 COLLEGEDALE 2,122 COLLEGEDALE 2,exact_norm,1.0
2012,2014,HAMILTON,132 EASTSIDE 2,132 EASTSIDE 2,exact_norm,1.0
2012,2014,HAMILTON,137 ST ELMO 2,137 ST ELMO 2,exact_norm,1.0
2012,2014,HAMILTON,140 HARRISON 4,140 HARRISON 4,exact_norm,1.0
2012,2014,HAMILTON,141 CONCORD 3,141 CONCORD 3,exact_norm,1.0
2012,2014,HAMILTON,143 OOLTEWAH 3,143 OOLTEWAH 3,exact_norm,1.0
2012,2014,HAMILTON,144 SODDY DAISY 3,144 SODDY DAISY 3,exact_norm,1.0
2012,2014,HAMILTON,166 SUMMIT 2,166 SUMMIT 2,exact_norm,1.0
2012,2014,HAMILTON,167 COLLEGEDALE 3,167 COLLEGEDALE 3,exact_norm,1.0
2012,2014,HAMILTON,168 OOLTEWAH 6,168 OOLTEWAH 6,exact_norm,1.0
2012,2014,HAMILTON,169 OOLTEWAH 5,169 OOLTEWAH 5,exact_norm,1.0
2012,2014,HAMILTON,170 SNOWHILL 1,170 SNOWHILL 1,exact_norm,1.0
2012,2014,HAMILTON,171 MURRAY HILLS 1,171 MURRAY HILLS 1,exact_norm,1.0
2012,2014,HAMILTON,172 DALLAS 2,172 DALLAS 2,exact_norm,1.0
2012,2014,HAMILTON,173 WOODMORE 1,173 WOODMORE 1,exact_norm,1.0
2012,2014,HAMILTON,174 WOODMORE 2,174 WOODMORE 2,exact_norm,1.0
2012,2014,HAMILTON,175 AIRPORT,175 AIRPORT,exact_norm,1.0
2012,2014,HAMILTON,176 KINGSPOINT 3,176 KINGSPOINT 3,exact_norm,1.0
2012,2014,HAMILTON,177 CONCORD 5,177 CONCORD 5,exact_norm,1.0
2012,2014,HAMILTON,178 CONCORD 6,178 CONCORD 6,exact_norm,1.0
2012,2014,HAMILTON,179 SNOWHILL 2,179 SNOWHILL 2,exact_norm,1.0
2012,2014,HAMILTON,180 HARRISON 5,180 HARRISON 5,exact_norm,1.0
2012,2014,HAMILTON,181 CONCORD 4,181 CONCORD 4,exact_norm,1.0
2012,2014,HAMILTON,182 MURRAY HILLS 2,182 MURRAY HILLS 2,exact_norm,1.0
2012,2014,HAMILTON,183 BAKEWELL 2,183 BAKEWELL 2,exact_norm,1.0
2012,2014,HAMILTON,184 BAKEWELL 1,184 BAKEWELL 1,exact_norm,1.0
2012,2014,HAMILTON,185 DALLAS 1,185 DALLAS 1,exact_norm,1.0
2012,2014,HAMILTON,186 MIDDLE VALLEY 2,186 MIDDLE VALLEY 2,exact_norm,1.0
2012,2014,HAMILTON,187 FALLING WATER,187 FALLING WATER,exact_norm,1.0
2012,2014,HAMILTON,188 MIDDLE VALLEY 1,188 MIDDLE VALLEY 1,exact_norm,1.0
2012,2014,HAMILTON,189 DUPONT,189 DUPONT,exact_norm,1.0
2012,2014,HAMILTON,190 KINGSPOINT 1,190 KINGSPOINT 1,exact_norm,1.0
2012,2014,HAMILTON,191 KINGSPOINT 2,191 KINGSPOINT 2,exact_norm,1.0
2012,2014,HAMILTON,192 E CHATTANOOGA 2,192 EAST CHATTANOOGA 2,fuzzy_norm,0.926829
2012,2014,HAMILTON,193 NORTHGATE 2,193 NORTHGATE 2,exact_norm,1.0
2012,2014,HAMILTON,194 NORTHGATE 1,194 NORTHGATE 1,exact_norm,1.0
2012,2014,HAMILTON,195 EASTDALE,195 EASTDALE,exact_norm,1.0
2012,2014,HAMILTON,197 DOWNTOWN 2,197 DOWNTOWN 2,exact_norm,1.0
2012,2014,HAMILTON,198 STUART HEIGHTS,198 STUART HEIGHTS,exact_norm,1.0
2012,2014,HAMILTON,199 DOWNTOWN 1,199 DOWNTOWN 1,exact_norm,1.0
2012,2014,HAMILTON,201 SUMMIT 4,201 SUMMIT 4,exact_norm,1.0
2012,2014,HAMILTON,203 SUMMIT 3,203 SUMMIT 3,exact_norm,1.0
2012,2014,HAMILTON,204 COLLEGEDALE 4,204 COLLEGEDALE 4,exact_norm,1.0
2012,2014,HAMILTON,205 OOLTEWAH 4,205 OOLTEWAH 4,exact_norm,1.0
2012,2014,HAMILTON,206 CONCORD 7,206 CONCORD 7,exact_norm,1.0
2012,2014,HAMILTON,208 COURTHOUSE 1,208 COURTHOUSE 1,exact_norm,1.0
2012,2014,HAMILTON,209 EASTSIDE 1,209 EASTSIDE 1,exact_norm,1.0
2012,2014,HAMILTON,210 RIDGEDALE 1,210 RIDGEDALE 1,exact_norm,1.0
2012,2014,HAMILTON,211 RIDGEDALE 2,211 RIDGEDALE 2,exact_norm,1.0
2012,2014,HAMILTON,212 ALTON PARK 1,212 ALTON PARK 1,exact_norm,1.0
2012,2014,HAMILTON,214 ALTON PARK 2,214 ALTON PARK 2,exact_norm,1.0
2012,2014,HAMILTON,215 MOUNTAIN CREEK 3,215 MOUNTAIN CREEK 3,exact_norm,1.0
2012,2014,HAMILTON,216 APISON 3,216 APISON 3,exact_norm,1.0
2012,2014,HANCOCK,1ST,1ST,exact_norm,1.0
2012,2014,HANCOCK,2ND,2ND,exact_norm,1.0
2012,2014,HANCOCK,3RD,3RD,exact_norm,1.0
2012,2014,HANCOCK,4TH,4TH,exact_norm,1.0
2012,2014,HANCOCK,5TH,5TH,exact_norm,1.0
2012,2014,HANCOCK,6TH,6TH,exact_norm,1.0
2012,2014,HANCOCK,7TH,7TH,exact_norm,1.0
2012,2014,HARDEMAN,BOLIVAR,BOLIVAR,exact_norm,1.0
2012,2014,HARDEMAN,DIXIE HILLS,DIXIE HILLS,exact_norm,1.0
2012,2014,HARDEMAN,GRAND JUNCTION,GRAND JUNCTION,exact_norm,1.0
2012,2014,HARDEMAN,HICKORY VALLEY,HICKORY VALLEY,exact_norm,1.0
2012,2014,HARDEMAN,HORNSBY,HORNSBY,exact_norm,1.0
2012,2014,HARDEMAN,LACY,LACY,exact_norm,1.0
2012,2014,HARDEMAN,MIDDLETON,MIDDLETON,exact_norm,1.0
2012,2014,HARDEMAN,POCAHONTAS,POCAHONTAS,exact_norm,1.0
2012,2014,HARDEMAN,SAULSBURY,SAULSBURY,exact_norm,1.0
2012,2014,HARDEMAN,SILERTON,SILERTON,exact_norm,1.0
2012,2014,HARDEMAN,TOONE,TOONE,exact_norm,1.0
2012,2014,HARDEMAN,WEST BOLIVAR,WEST BOLIVAR,exact_norm,1.0
2012,2014,HARDEMAN,WHITEVILLE,WHITEVILLE,exact_norm,1.0
2012,2014,HARDIN,ARMORY 1 1,ARMORY 1 1,exact_norm,1.0
2012,2014,HARDIN,CERRO GORDO 6 1,CERRO GORDO 6 1,exact_norm,1.0
2012,2014,HARDIN,COUNCE 3 1,COUNCE 3 1,exact_norm,1.0
2012,2014,HARDIN,COURTHOUSE 9 1,COURTHOUSE 9 1,exact_norm,1.0
2012,2014,HARDIN,CRUMP 4 2,CRUMP 4 2,exact_norm,1.0
2012,2014,HARDIN,FAIRGROUND 10 1,FAIRGROUND 10 1,exact_norm,1.0
2012,2014,HARDIN,MORRIS CHAPEL 5 2,MORRIS CHAPEL 5 2,exact_norm,1.0
2012,2014,HARDIN,NIXON 2 1,NIXON 2 1,exact_norm,1.0
2012,2014,HARDIN,NORTH 8 1,NORTH 8 1,exact_norm,1.0
2012,2014,HARDIN,OLIVE HILL 6 3,OLIVE HILL 6 3,exact_norm,1.0
2012,2014,HARDIN,OLIVET 1 2,OLIVET 1 2,exact_norm,1.0
2012,2014,HARDIN,RHODES 6 2,RHODES 6 2,exact_norm,1.0
2012,2014,HARDIN,SALTILLO 5 1,SALTILLO 5 1,exact_norm,1.0
2012,2014,HARDIN,SHILOH 4 1,SHILOH 4 1,exact_norm,1.0
2012,2014,HARDIN,SOUTHSIDE 3 2,SOUTHSIDE 3 2,exact_norm,1.0
2012,2014,HARDIN,WALKERS 2 2,WALKERS 2 2,exact_norm,1.0
2012,2014,HARDIN,WALNUT GROVE 7 2,WALNUT GROVE 7 2,exact_norm,1.0
2012,2014,HARDIN,WHITES 7 1,WHITES 7 1,exact_norm,1.0
2012,2014,HAWKINS,1 ALLANDALE INSIDE,1 ALLANDALE INSIDE,exact_norm,1.0
2012,2014,HAWKINS,1 ALLANDALE OUTSIDE,1 ALLANDALE OUTSIDE,exact_norm,1.0
2012,2014,HAWKINS,1 MOUNT CARMEL,1 MOUNT CARMEL,exact_norm,1.0
2012,2014,HAWKINS,2 CHURCH HILL INSIDE,2 CHURCH HILL INSIDE,exact_norm,1.0
2012,2014,HAWKINS,2 CHURCH HILL OUTSID,2 CHURCH HILL OUTSID,exact_norm,1.0
2012,2014,HAWKINS,2 MCPHEETER S BEND,2 MCPHEETER S BEND,exact_norm,1.0
2012,2014,HAWKINS,3 CARTER S VALLEY,3 CARTER S VALLEY,exact_norm,1.0
2012,2014,HAWKINS,3 WALLACE,3 WALLACE,exact_norm,1.0
2012,2014,HAWKINS,3 WATTERSON,3 WATTERSON,exact_norm,1.0
2012,2014,HAWKINS,4 DYKES,4 DYKES,exact_norm,1.0
2012,2014,HAWKINS,4 KEPLAR,4 KEPLAR,exact_norm,1.0
2012,2014,HAWKINS,4 ROGERSVILLE NO OUT,4 ROGERSVILLE NO OUT,exact_norm,1.0
2012,2014,HAWKINS,4 SURGOINSVILLE IN,4 SURGOINSVILLE IN,exact_norm,1.0
2012,2014,HAWKINS,4 SURGOINSVILLE OUT,4 SURGOINSVILLE OUT,exact_norm,1.0
2012,2014,HAWKINS,4 UPPER BEECH,4 UPPER BEECH,exact_norm,1.0
2012,2014,HAWKINS,5 ROGERSVILLE NO IN,5 ROGERSVILLE NO IN,exact_norm,1.0
2012,2014,HAWKINS,5 ROGERSVILLE SO IN,5 ROGERSVILLE SO IN,exact_norm,1.0
2012,2014,HAWKINS,5 ROGERSVILLE SO OUT,5 ROGERSVILLE SO OUT,exact_norm,1.0
2012,2014,HAWKINS,6 ALUM WELL,6 ALUM WELL,exact_norm,1.0
2012,2014,HAWKINS,6 CHOPTACK,6 CHOPTACK,exact_norm,1.0
2012,2014,HAWKINS,6 CLINCH,6 CLINCH,exact_norm,1.0
2012,2014,HAWKINS,6 MOORESBURG,6 MOORESBURG,exact_norm,1.0
2012,2014,HAWKINS,7 BULLS GAP INSIDE,7 BULLS GAP INSIDE,exact_norm,1.0
2012,2014,HAWKINS,7 BULLS GAP OUTSIDE,7 BULLS GAP OUTSIDE,exact_norm,1.0
2012,2014,HAWKINS,7 ST CLAIR,7 ST CLAIR,exact_norm,1.0
2012,2014,HAWKINS,7 STRAHL CHEROKEE,7 STRAHL CHEROKEE,exact_norm,1.0
2012,2014,HAYWOOD,1 1,1 1,exact_norm,1.0
2012,2014,HAYWOOD,10 1,10 1,exact_norm,1.0
2012,2014,HAYWOOD,2 1,2 1,exact_norm,1.0
2012,2014,HAYWOOD,3 1,3 1,exact_norm,1.0
2012,2014,HAYWOOD,4 1,4 1,exact_norm,1.0
2012,2014,HAYWOOD,5 1,5 1,exact_norm,1.0
2012,2014,HAYWOOD,6 1,6 1,exact_norm,1.0
2012,2014,HAYWOOD,7 1,7 1,exact_norm,1.0
2012,2014,HAYWOOD,8 1,8 1,exact_norm,1.0
2012,2014,HAYWOOD,9 1,9 1,exact_norm,1.0
2012,2014,HAYWOOD,9 2,9 2,exact_norm,1.0
2012,2014,HENDERSON,1 1 BARGERTON,1 1 BARGERTON,exact_norm,1.0
2012,2014,HENDERSON,1 2 BEAVER,1 2 BEAVER,exact_norm,1.0
2012,2014,HENDERSON,2 14 SOUTH HAVEN,2 14 SOUTH HAVEN,exact_norm,1.0
2012,2014,HENDERSON,2 15 WESTOVER,2 15 WESTOVER,exact_norm,1.0
2012,2014,HENDERSON,3 10 FIRE STA 10,3 10 FIRE STA 10,exact_norm,1.0
2012,2014,HENDERSON,3 3 FIRE STATION 4,3 3 FIRE STATION 4,exact_norm,1.0
2012,2014,HENDERSON,3 4 CHRISTIAN CHAPEL,3 4 CHRISTIAN CHAPEL,exact_norm,1.0
2012,2014,HENDERSON,3 7 DARDEN,3 7 DARDEN,exact_norm,1.0
2012,2014,HENDERSON,4 6 CIVIC CENTER,4 6 CIVIC CENTER,exact_norm,1.0
2012,2014,HENDERSON,5 5 TN TECH CENTER,5 5 TN TECH CENTER,exact_norm,1.0
2012,2014,HENDERSON,6 8 HIGH SCHOOL,6 8 HIGH SCHOOL,exact_norm,1.0
2012,2014,HENDERSON,7 11 REAGAN,7 11 REAGAN,exact_norm,1.0
2012,2014,HENDERSON,7 12 SARDIS,7 12 SARDIS,exact_norm,1.0
2012,2014,HENDERSON,7 13 SCOTTS HILL,7 13 SCOTTS HILL,exact_norm,1.0
2012,2014,HENDERSON,7 9 MIDDLEBURG,7 9 MIDDLEBURG,exact_norm,1.0
2012,2014,HENRY,1 1 PURYEAR,1 1 PURYEAR,exact_norm,1.0
2012,2014,HENRY,1 2 COTTAGE GROVE,1 2 COTTAGE GROVE,exact_norm,1.0
2012,2014,HENRY,1 3 BUCHANAN,1 3 BUCHANAN,exact_norm,1.0
2012,2014,HENRY,2 1 HENRY,2 1 HENRY,exact_norm,1.0
2012,2014,HENRY,2 2 MANSFIELD,2 2 MANSFIELD,exact_norm,1.0
2012,2014,HENRY,2 3 OAKLAND,2 3 OAKLAND,exact_norm,1.0
2012,2014,HENRY,3 1 RUSSWOOD,3 1 RUSSWOOD,exact_norm,1.0
2012,2014,HENRY,3 2 SPRINGVILLE,3 2 SPRINGVILLE,exact_norm,1.0
2012,2014,HENRY,3 3 LAKEWOOD,3 3 LAKEWOOD,exact_norm,1.0
2012,2014,HENRY,4 1 GROVE,4 1 GROVE,exact_norm,1.0
2012,2014,HENRY,4 2 CITY HALL,4 2 CITY HALL,exact_norm,1.0
2012,2014,HENRY,5 1 HENRY CO HIGH,5 1 HENRY CO HIGH,exact_norm,1.0
2012,2014,HENRY,5 2 TN TECH CENTER,5 2 TN TECH CENTER,exact_norm,1.0
2012,2014,HICKMAN,1 2 PINEWOOD,1 2 PINEWOOD,exact_norm,1.0
2012,2014,HICKMAN,2 2 FAIRFIELD,2 2 FAIRFIELD,exact_norm,1.0
2012,2014,HICKMAN,2 3 EAST BANK,2 3 EAST BANK,exact_norm,1.0
2012,2014,HICKMAN,3 1 EAST CC,3 1 EAST CC,exact_norm,1.0
2012,2014,HICKMAN,4 1 LAKE BENSON,4 1 LAKE BENSON,exact_norm,1.0
2012,2014,HICKMAN,5 1 MT PLEASANT,5 1 MT PLEASANT,exact_norm,1.0
2012,2014,HICKMAN,5 2 MIDDLE SCHOOL,5 2 MIDDLE SCHOOL,exact_norm,1.0
2012,2014,HICKMAN,5 3 SHADY GROVE,5 3 SHADY GROVE,exact_norm,1.0
2012,2014,HICKMAN,6 1 JUSTICE CENTER,6 1 JUSTICE CENTER,exact_norm,1.0
2012,2014,HICKMAN,7 1 NUNNELLY,7 1 NUNNELLY,exact_norm,1.0
2012,2014,HICKMAN,7 2 PLEASANTVILLE,7 2 PLEASANTVILLE,exact_norm,1.0
2012,2014,HICKMAN,7 3 BRUSHY,7 3 BRUSHY,exact_norm,1.0
2012,2014,HOUSTON,ARLINGTON,ARLINGTON,exact_norm,1.0
2012,2014,HOUSTON,ERIN,ERIN,exact_norm,1.0
2012,2014,HOUSTON,ERIN ELEMENTARY,ERIN ELEMENTARY,exact_norm,1.0
2012,2014,HOUSTON,GRIFFINS CHAPEL,GRIFFINS CHAPEL,exact_norm,1.0
2012,2014,HOUSTON,HOUSTON CO MIDDLE,HOUSTON CO MIDDLE,exact_norm,1.0
2012,2014,HOUSTON,STEWART,STEWART,exact_norm,1.0
2012,2014,HOUSTON,TENNESSEE RIDGE,TENNESSEE RIDGE,exact_norm,1.0
2012,2014,HUMPHREYS,1 1 JERA,1 1 JERA,exact_norm,1.0
2012,2014,HUMPHREYS,1 2 FWOC,1 2 FWOC,exact_norm,1.0
2012,2014,HUMPHREYS,2 3 WFCN,2 3 WFCN,exact_norm,1.0
2012,2014,HUMPHREYS,3 4 MLEC,3 4 MLEC,exact_norm,1.0
2012,2014,HUMPHREYS,4 5 FUMC,4 5 FUMC,exact_norm,1.0
2012,2014,HUMPHREYS,5 6 WILDWOOD,5 6 WILDWOOD,exact_norm,1.0
2012,2014,HUMPHREYS,6 7 SOUTH MCEWEN,6 7 SOUTH MCEWEN,exact_norm,1.0
2012,2014,HUMPHREYS,7 8 NORTH MCEWEN,7 8 NORTH MCEWEN,exact_norm,1.0
2012,2014,JACKSON,1 1,1 1,exact_norm,1.0
2012,2014,JACKSON,1 2,1 2,exact_norm,1.0
2012,2014,JACKSON,2 1,2 1,exact_norm,1.0
2012,2014,JACKSON,2 2,2 2,exact_norm,1.0
2012,2014,JACKSON,3 1,3 1,exact_norm,1.0
2012,2014,JACKSON,3 2,3 2,exact_norm,1.0
2012,2014,JACKSON,4 1,4 1,exact_norm,1.0
2012,2014,JACKSON,4 2,4 2,exact_norm,1.0
2012,2014,JACKSON,5 1,5 1,exact_norm,1.0
2012,2014,JACKSON,5 2,5 2,exact_norm,1.0
2012,2014,JACKSON,6 1,6 1,exact_norm,1.0
2012,2014,JACKSON,6 2,6 2,exact_norm,1.0
2012,2014,JACKSON,ABSENTEE,ABSENTEE,exact_norm,1.0
2012,2014,JEFFERSON,10 JEFF CITY FIRE DP,10 JEFF CITY FIRE DP,exact_norm,1.0
2012,2014,JEFFERSON,2 PIEDMONT,2 PIEDMONT,exact_norm,1.0
2012,2014,JEFFERSON,3 WHITE PINE,3 WHITE PINE,exact_norm,1.0
2012,2014,JEFFERSON,4 JEFFERSON ES,4 JEFFERSON ES,exact_norm,1.0
2012,2014,JEFFERSON,5 JEFFERSON MIDDLE,5 JEFFERSON MIDDLE,exact_norm,1.0
2012,2014,JEFFERSON,6 RUSH STRONG,6 RUSH STRONG,exact_norm,1.0
2012,2014,JEFFERSON,7 NEW MARKET,7 NEW MARKET,exact_norm,1.0
2012,2014,JEFFERSON,8 1 CHESTNUT HILL,8 1 CHESTNUT HILL,exact_norm,1.0
2012,2014,JEFFERSON,8 2 OLD SWANNY,8 2 OLD SWANNY,exact_norm,1.0
2012,2014,JEFFERSON,9 TALBOTT SCHOOL,9 TALBOTT SCHOOL,exact_norm,1.0
2012,2014,JOHNSON,1A LAUREL,1A LAUREL,exact_norm,1.0
2012,2014,JOHNSON,1B COLD SPRINGS,1B COLD SPRINGS,exact_norm,1.0
2012,2014,JOHNSON,2 FORGE SHOUNS,2 FORGE SHOUNS,exact_norm,1.0
2012,2014,JOHNSON,3A TRADE,3A TRADE,exact_norm,1.0
2012,2014,JOHNSON,3B NEVA,3B NEVA,exact_norm,1.0
2012,2014,JOHNSON,4A DRY RUN,4A DRY RUN,exact_norm,1.0
2012,2014,JOHNSON,4B BUTLER,4B BUTLER,exact_norm,1.0
2012,2014,JOHNSON,5 DOE,5 DOE,exact_norm,1.0
2012,2014,JOHNSON,6 SHADY,6 SHADY,exact_norm,1.0
2012,2014,JOHNSON,7 HIGH SCHOOL,7 HIGH SCHOOL,exact_norm,1.0
2012,2014,KNOX,06 GREEN SCHOOL,06 GREEN SCHOOL,exact_norm,1.0
2012,2014,KNOX,09 MOSES CENTER,09 MOSES CENTER,exact_norm,1.0
2012,2014,KNOX,10N FORT SANDERS,10N FORT SANDERS,exact_norm,1.0
2012,2014,KNOX,10S UNIVERSITY CTR,10S UNIVERSITY CENTER,fuzzy_norm,0.923077
2012,2014,KNOX,10W UNIVERSITY CTR,10W UNIVERSITY CENTER,fuzzy_norm,0.923077
2012,2014,KNOX,12 EASTPORT,12 EASTPORT,exact_norm,1.0
2012,2014,KNOX,13 FAIR GARDEN,13 FAIR GARDEN,exact_norm,1.0
2012,2014,KNOX,14 AUSTIN EAST,14 AUSTIN EAST,exact_norm,1.0
2012,2014,KNOX,15 JOHN T O CONNOR,15 JOHN T O CONNOR,exact_norm,1.0
2012,2014,KNOX,16 LARRY COX SR CTR,16 LARRY COX SR CENTER,fuzzy_norm,0.926829
2012,2014,KNOX,17 CHRISTENBERRY,17 CHRISTENBERRY,exact_norm,1.0
2012,2014,KNOX,18 LINCOLN PARK,18 LINCOLN PARK,exact_norm,1.0
2012,2014,KNOX,19E SOAR,19E SOAR,exact_norm,1.0
2012,2014,KNOX,19W SOAR,19W SOAR,exact_norm,1.0
2012,2014,KNOX,20 BEAUMONT,20 BEAUMONT,exact_norm,1.0
2012,2014,KNOX,23 WESTVIEW,23 WESTVIEW,exact_norm,1.0
2012,2014,KNOX,24Q SEQUOYAH HILLS,24Q SEQUOYAH HILLS,exact_norm,1.0
2012,2014,KNOX,25 SOUTH KNOX CC,25 SOUTH KNOX CC,exact_norm,1.0
2012,2014,KNOX,26 DOGWOOD,26 DOGWOOD,exact_norm,1.0
2012,2014,KNOX,29 ANDERSON,29 ANDERSON,exact_norm,1.0
2012,2014,KNOX,31 CHILHOWEE,31 CHILHOWEE,exact_norm,1.0
2012,2014,KNOX,32 SPRING HILL,32 SPRING HILL,exact_norm,1.0
2012,2014,KNOX,33 RICHARD YOAKLEY,33 RICHARD YOAKLEY,exact_norm,1.0
2012,2014,KNOX,35 SHANNONDALE,35 SHANNONDALE,exact_norm,1.0
2012,2014,KNOX,36 GRESHAM,36 GRESHAM,exact_norm,1.0
