year,county_norm,from_precinct_norm,match_method,low_conf_rows,avg_match_score,top_suggested_dst_vtd20,top_suggested_dst_count,unique_suggested_dst_count,total_weight,impact_score
2012,COCKE,NEWPORT GRAMMER,tail_fuzzy_name,6,0.756757,001402,1,6,1.0,1.519458
2004,HAMILTON,EAST CHATTANOOGA 1,tail_fuzzy_name,22,0.941176,003354,1,22,1.0,1.514128
2002,PERRY,101 CEDAR CREEK SCH,tail_fuzzy_name,6,0.758621,006953,1,6,1.0,1.508274
2006,MAURY,HAMPSHIRE 7 1,tail_fuzzy_name,6,0.758621,005953,1,6,1.0,1.508274
2008,MAURY,HAMPSHIRE 7 1,tail_fuzzy_name,6,0.758621,005953,1,6,1.0,1.508274
2004,HAMILTON,NORTH CHATTANOOGA 1,tail_fuzzy_name,23,0.944444,003352,1,23,1.0,1.507788
2004,HAMILTON,NORTH CHATTANOOGA 2,tail_fuzzy_name,23,0.944444,003352,1,23,1.0,1.507788
2006,DYER,I2 HURRICANE HILL,tail_fuzzy_name,14,0.903226,002351,1,14,1.0,1.494836
2008,DYER,I2 HURRICANE HILL,tail_fuzzy_name,14,0.903226,002351,1,14,1.0,1.494836
2000,TROUSDALE,05 TEMPLOW,tail_fuzzy_name,8,0.823529,008801,1,8,1.0,1.491768
2002,TROUSDALE,05 TEMPLOW,tail_fuzzy_name,8,0.823529,008801,1,8,1.0,1.491768
2004,TROUSDALE,05 TEMPLOW,tail_fuzzy_name,8,0.823529,008801,1,8,1.0,1.491768
2006,TROUSDALE,05 TEMPLOW,tail_fuzzy_name,8,0.823529,008801,1,8,1.0,1.491768
2008,TROUSDALE,05 TEMPLOW,tail_fuzzy_name,8,0.823529,008801,1,8,1.0,1.491768
2002,TIPTON,22 WEST BRIGHTON,tail_fuzzy_name,6,0.761905,008702,1,6,1.0,1.48857
2002,TIPTON,23 EAST BRIGHTON,tail_fuzzy_name,6,0.761905,008702,1,6,1.0,1.48857
2002,HAMILTON,107 DALLAS SOUTH,forced_best_name,5,0.714286,003401,1,5,1.0,1.47857
2000,BLOUNT,13 FAIRVIEW SOU,tail_fuzzy_name,17,0.923077,000403,1,17,1.0,1.477691
2006,PICKETT,HIGH SCHOOL 2 1,tail_fuzzy_name,9,0.846154,007051,1,9,1.0,1.474614
2008,PICKETT,HIGH SCHOOL 2 1,tail_fuzzy_name,9,0.846154,007051,1,9,1.0,1.474614
2000,VAN BUREN,4 FALL CRK FALLS,tail_fuzzy_name,7,0.8,009101,1,7,1.0,1.47
2002,WEAKLEY,03 GREENFIELD PARK,tail_fuzzy_name,7,0.8,009502,1,7,1.0,1.47
2004,WEAKLEY,03 GREENFIELD PARK,tail_fuzzy_name,7,0.8,009502,1,7,1.0,1.47
2006,HARDIN,SALTILLO 5 1,tail_fuzzy_name,7,0.8,003705,1,7,1.0,1.47
2006,WEAKLEY,3 GREENFIELD PARK,tail_fuzzy_name,7,0.8,009502,1,7,1.0,1.47
2008,HARDIN,SALTILLO 5 1,tail_fuzzy_name,7,0.8,003705,1,7,1.0,1.47
2008,WEAKLEY,3 GREENFIELD PARK,tail_fuzzy_name,7,0.8,009502,1,7,1.0,1.47
2000,BLOUNT,17 HOUSTON STATI,tail_fuzzy_name,18,0.928571,000401,1,18,1.0,1.465722
2002,BLOUNT,WILLIAM BLOUNT CNTY,tail_fuzzy_name,9,0.848485,000412,1,9,1.0,1.453635
2006,MAURY,PLEASANT HEIGHTS 9 2,tail_fuzzy_name,12,0.888889,005953,1,12,1.0,1.453332
2008,MAURY,PLEASANT HEIGHTS 9 2,tail_fuzzy_name,12,0.888889,005953,1,12,1.0,1.453332
2000,HAYWOOD,10 2 ST PETER S CH,tail_fuzzy_name,10,0.864865,003901,1,10,1.0,1.45135
2000,BLOUNT,38 UNION CO,tail_fuzzy_name,6,0.769231,000403,1,6,1.0,1.444614
2000,BRADLEY,303 BRADLEY JR,forced_best_name,4,0.65,000502,1,4,1.0,1.44
2000,LOUDON,08 LENOIR CITY EA,tail_fuzzy_name,13,0.9,005452,1,13,1.0,1.43
2002,BLOUNT,ALCOA MIDDLE SCHOOL,tail_fuzzy_name,6,0.774194,000408,1,6,1.0,1.414836
2006,LAUDERDALE,CURVE 6,tail_fuzzy_name,8,0.833333,005051,1,8,1.0,1.413336
2006,LAUDERDALE,EDITH 7,tail_fuzzy_name,8,0.833333,005051,1,8,1.0,1.413336
2006,LAUDERDALE,GATES 7,tail_fuzzy_name,8,0.833333,005051,1,8,1.0,1.413336
2008,LAUDERDALE,CURVE 6,tail_fuzzy_name,8,0.833333,005051,1,8,1.0,1.413336
2008,LAUDERDALE,EDITH 7,tail_fuzzy_name,8,0.833333,005051,1,8,1.0,1.413336
2008,LAUDERDALE,GATES 7,tail_fuzzy_name,8,0.833333,005051,1,8,1.0,1.413336
2000,GRUNDY,04 COALMONT 4TH,tail_fuzzy_name,10,0.869565,003152,1,10,1.0,1.40435
2000,GRUNDY,05 COALMONT 6TH,tail_fuzzy_name,10,0.869565,003152,1,10,1.0,1.40435
2000,TROUSDALE,10 PROVIDENCE,tail_fuzzy_name,10,0.869565,008801,1,10,1.0,1.40435
2002,TROUSDALE,10 PROVIDENCE,tail_fuzzy_name,10,0.869565,008801,1,10,1.0,1.40435
2004,TROUSDALE,10 PROVIDENCE,tail_fuzzy_name,10,0.869565,008801,1,10,1.0,1.40435
2006,GIBSON,16 RUTHERFORD FS,tail_fuzzy_name,10,0.869565,002761,1,10,1.0,1.40435
2006,TROUSDALE,10 PROVIDENCE,tail_fuzzy_name,10,0.869565,008801,1,10,1.0,1.40435
2008,DYER,G1 COURTHOUSE,tail_fuzzy_name,10,0.869565,002351,1,10,1.0,1.40435
2008,TROUSDALE,10 PROVIDENCE,tail_fuzzy_name,10,0.869565,008801,1,10,1.0,1.40435
2004,HAMILTON,ST ELMO 1,tail_fuzzy_name,15,0.916667,003352,1,15,1.0,1.399995
2004,HAMILTON,ST ELMO 2,tail_fuzzy_name,15,0.916667,003352,1,15,1.0,1.399995
2004,HAMILTON,ST ELMO 3,tail_fuzzy_name,15,0.916667,003352,1,15,1.0,1.399995
2004,HAMILTON,ST ELMO 4,tail_fuzzy_name,15,0.916667,003352,1,15,1.0,1.399995
2006,HAMILTON,137 ST ELMO 2,tail_fuzzy_name,15,0.916667,003352,1,15,1.0,1.399995
2006,HAMILTON,138 ST ELMO 3,tail_fuzzy_name,15,0.916667,003352,1,15,1.0,1.399995
2006,HAMILTON,160 ST ELMO 4,tail_fuzzy_name,15,0.916667,003352,1,15,1.0,1.399995
2008,HAMILTON,137 ST ELMO 2,tail_fuzzy_name,15,0.916667,003352,1,15,1.0,1.399995
2008,HAMILTON,138 ST ELMO 3,tail_fuzzy_name,15,0.916667,003352,1,15,1.0,1.399995
2008,HAMILTON,160 ST ELMO 4,tail_fuzzy_name,15,0.916667,003352,1,15,1.0,1.399995
2002,HOUSTON,5 ERIN ELEMENTARY,tail_fuzzy_name,7,0.810811,004301,1,7,1.0,1.394323
2004,HOUSTON,5 ERIN ELEMENTARY,tail_fuzzy_name,7,0.810811,004301,1,7,1.0,1.394323
2006,HOUSTON,5 ERIN ELEMENTARY,tail_fuzzy_name,7,0.810811,004301,1,7,1.0,1.394323
2000,BLOUNT,12 FAIRVIEW NOR,tail_fuzzy_name,16,0.923077,000404,1,16,1.0,1.390768
2002,HAYWOOD,09 COLLEGE HILL CAFE,tail_fuzzy_name,10,0.871795,003901,1,10,1.0,1.38205
2004,HAYWOOD,09 COLLEGE HILL CAFE,tail_fuzzy_name,10,0.871795,003901,1,10,1.0,1.38205
2000,BLOUNT,06 CHANDLER STA,tail_fuzzy_name,9,0.857143,000406,1,9,1.0,1.375713
2002,BEDFORD,12 RAUS CC,forced_best_name,3,0.555556,000106,1,3,1.0,1.363332
2000,MAURY,021 PLEASANT HEIG,tail_fuzzy_name,12,0.896552,005953,1,12,1.0,1.361376
2006,LAUDERDALE,MCBRIDE 1,tail_fuzzy_name,10,0.875,005051,1,10,1.0,1.35
2008,LAUDERDALE,MCBRIDE 1,tail_fuzzy_name,10,0.875,005051,1,10,1.0,1.35
2006,LINCOLN,7 2 FLINTVILLE FIREH,tail_fuzzy_name,11,0.888889,000005,1,11,1.0,1.332221
2008,LINCOLN,7 2 FLINTVILLE FIREH,tail_fuzzy_name,11,0.888889,000005,1,11,1.0,1.332221
2012,HAMILTON,COLLEGEDALE EV,tail_fuzzy_name,11,0.888889,003355,1,11,1.0,1.332221
2002,HAMILTON,140 HARRISON 4,tail_fuzzy_name,12,0.9,003383,1,12,1.0,1.32
2004,SHELBY,MEMPHIS 95 3,tail_fuzzy_name,14,0.916667,008166,1,14,1.0,1.306662
2006,SHELBY,MEMPHIS 95 3,tail_fuzzy_name,14,0.916667,008166,1,14,1.0,1.306662
2008,SHELBY,MEMPHIS 95 3,tail_fuzzy_name,14,0.916667,008166,1,14,1.0,1.306662
2010,DYER,C3 ROELLEN,tail_fuzzy_name,7,0.823529,002351,1,7,1.0,1.305297
2012,DYER,C3 ROELLEN,tail_fuzzy_name,7,0.823529,002351,1,7,1.0,1.305297
2000,TROUSDALE,07 COURT HOUSE,tail_fuzzy_name,10,0.88,008801,1,10,1.0,1.3
2000,TROUSDALE,09 HIGH SCHOOL,tail_fuzzy_name,10,0.88,008801,1,10,1.0,1.3
2002,TROUSDALE,07 COURT HOUSE,tail_fuzzy_name,10,0.88,008801,1,10,1.0,1.3
2002,TROUSDALE,09 HIGH SCHOOL,tail_fuzzy_name,10,0.88,008801,1,10,1.0,1.3
2004,TROUSDALE,07 COURT HOUSE,tail_fuzzy_name,10,0.88,008801,1,10,1.0,1.3
2004,TROUSDALE,09 HIGH SCHOOL,tail_fuzzy_name,10,0.88,008801,1,10,1.0,1.3
2010,MCNAIRY,MICHIE 7 1,tail_fuzzy_name,5,0.75,006156,1,5,1.0,1.3
2010,SHELBY,ARLINGTON 02,tail_fuzzy_name,5,0.75,008098,1,5,1.0,1.3
2012,MCNAIRY,MICHIE 7 1,tail_fuzzy_name,5,0.75,006156,1,5,1.0,1.3
2012,SHELBY,ARLINGTON 02,tail_fuzzy_name,5,0.75,008098,1,5,1.0,1.3
2014,MCNAIRY,MICHIE 7 1,tail_fuzzy_name,5,0.75,006156,1,5,1.0,1.3
2016,MCNAIRY,MICHIE 7 1,tail_fuzzy_name,5,0.75,006156,1,5,1.0,1.3
2018,MCNAIRY,MICHIE 7 1,tail_fuzzy_name,5,0.75,006156,1,5,1.0,1.3
2002,BEDFORD,14 EAST SIDE SCHOOL,forced_best_name,4,0.6875,000106,1,4,1.0,1.29
2000,HOUSTON,01 STEWART COMM,tail_fuzzy_name,7,0.827586,004301,1,7,1.0,1.276898
2010,HARDIN,FAIRGROUND 10 1,tail_fuzzy_name,6,0.8,003702,1,6,1.0,1.26
2012,HARDIN,FAIRGROUND 10 1,tail_fuzzy_name,6,0.8,003702,1,6,1.0,1.26
2014,HARDIN,FAIRGROUND 10 1,tail_fuzzy_name,6,0.8,003702,1,6,1.0,1.26
2016,HARDIN,FAIRGROUND 10 1,tail_fuzzy_name,6,0.8,003702,1,6,1.0,1.26
2018,HARDIN,FAIRGROUND 10 1,tail_fuzzy_name,6,0.8,003702,1,6,1.0,1.26
2018,WASHINGTON,19 HENRY JOHNSON 6,tail_fuzzy_name,6,0.8,009308,1,6,1.0,1.26
2018,WASHINGTON,20 HENRY JOHNSON 7,tail_fuzzy_name,6,0.8,009308,1,6,1.0,1.26
2000,PUTNAM,ALGOOD OUT,tail_fuzzy_name,7,0.833333,007252,1,7,1.0,1.236669
2010,HARDIN,COURTHOUSE 9 1,tail_fuzzy_name,7,0.833333,003701,1,7,1.0,1.236669
2010,MAURY,BEAR CREEK 8 1,tail_fuzzy_name,7,0.833333,005957,1,7,1.0,1.236669
2010,TROUSDALE,07 COURTHOUSE,tail_fuzzy_name,7,0.833333,008801,1,7,1.0,1.236669
2012,HARDIN,COURTHOUSE 9 1,tail_fuzzy_name,7,0.833333,003701,1,7,1.0,1.236669
2012,MAURY,BEAR CREEK 8 1,tail_fuzzy_name,7,0.833333,005957,1,7,1.0,1.236669
2012,SUMNER,6B GALLATIN HS,tail_fuzzy_name,7,0.833333,008607,1,7,1.0,1.236669
2012,TROUSDALE,07 COURTHOUSE,tail_fuzzy_name,7,0.833333,008801,1,7,1.0,1.236669
2014,MAURY,BEAR CREEK 8 1,tail_fuzzy_name,7,0.833333,005957,1,7,1.0,1.236669
2016,MAURY,BEAR CREEK 8 1,tail_fuzzy_name,7,0.833333,005957,1,7,1.0,1.236669
2018,MAURY,BEAR CREEK 8 1,tail_fuzzy_name,7,0.833333,005957,1,7,1.0,1.236669
2006,TIPTON,SE COVINGTON,tail_fuzzy_name,8,0.857143,008702,1,8,1.0,1.222856
2008,TIPTON,NE COVINGTON,tail_fuzzy_name,8,0.857143,008702,1,8,1.0,1.222856
2008,TIPTON,SE COVINGTON,tail_fuzzy_name,8,0.857143,008702,1,8,1.0,1.222856
2010,HAMILTON,NORTHGATE EV,tail_fuzzy_name,8,0.857143,003386,1,8,1.0,1.222856
2012,HAMILTON,NORTHGATE EV,tail_fuzzy_name,8,0.857143,003386,1,8,1.0,1.222856
2006,LAUDERDALE,CENTRAL 6,tail_fuzzy_name,9,0.875,005051,1,9,1.0,1.215
2008,LAUDERDALE,CENTRAL 6,tail_fuzzy_name,9,0.875,005051,1,9,1.0,1.215
2012,HAMILTON,175 AIRPORT,tail_fuzzy_name,9,0.875,003351,1,9,1.0,1.215
2000,TROUSDALE,06 WALNUT GROVE,tail_fuzzy_name,10,0.888889,008801,1,10,1.0,1.21111
2002,TROUSDALE,06 WALNUT GROVE,tail_fuzzy_name,10,0.888889,008801,1,10,1.0,1.21111
2004,TROUSDALE,06 WALNUT GROVE,tail_fuzzy_name,10,0.888889,008801,1,10,1.0,1.21111
2006,TROUSDALE,06 WALNUT GROVE,tail_fuzzy_name,10,0.888889,008801,1,10,1.0,1.21111
2008,TROUSDALE,06 WALNUT GROVE,tail_fuzzy_name,10,0.888889,008801,1,10,1.0,1.21111
2004,MARION,22 MINERAL SPRINGS,tail_fuzzy_name,12,0.909091,005751,1,12,1.0,1.210908
2010,DYER,E2 LENOX,tail_fuzzy_name,5,0.769231,002357,1,5,1.0,1.203845
2012,DYER,E2 LENOX,tail_fuzzy_name,5,0.769231,002357,1,5,1.0,1.203845
2014,DYER,E2 LENOX,tail_fuzzy_name,5,0.769231,002357,1,5,1.0,1.203845
2016,DYER,E2 LENOX,tail_fuzzy_name,5,0.769231,002357,1,5,1.0,1.203845
2018,DYER,E2 LENOX,tail_fuzzy_name,5,0.769231,002357,1,5,1.0,1.203845
2006,WEAKLEY,6 TRINITY PRESBYTER,tail_fuzzy_name,5,0.772727,009505,1,5,1.0,1.186365
2000,PICKETT,09 TRAVISVL,tail_fuzzy_name,7,0.842105,007051,1,7,1.0,1.175265
2004,VAN BUREN,FALL CRK FALLS CC,tail_fuzzy_name,7,0.842105,009101,1,7,1.0,1.175265
2006,VAN BUREN,FALL CRK FALLS CC,tail_fuzzy_name,7,0.842105,009101,1,7,1.0,1.175265
2008,VAN BUREN,FALL CRK FALLS CC,tail_fuzzy_name,7,0.842105,009101,1,7,1.0,1.175265
2010,MAURY,MT PLEASANT 10 1,tail_fuzzy_name,6,0.814815,005953,1,6,1.0,1.17111
2010,MAURY,SPRING HILL 11 2,tail_fuzzy_name,6,0.814815,005951,1,6,1.0,1.17111
2012,MAURY,MT PLEASANT 10 1,tail_fuzzy_name,6,0.814815,005953,1,6,1.0,1.17111
2012,MAURY,SPRING HILL 11 2,tail_fuzzy_name,6,0.814815,005951,1,6,1.0,1.17111
2014,MAURY,MT PLEASANT 10 1,tail_fuzzy_name,6,0.814815,005953,1,6,1.0,1.17111
2014,MAURY,SPRING HILL 11 2,tail_fuzzy_name,6,0.814815,005951,1,6,1.0,1.17111
2016,MAURY,MT PLEASANT 10 1,tail_fuzzy_name,6,0.814815,005953,1,6,1.0,1.17111
2016,MAURY,SPRING HILL 11 2,tail_fuzzy_name,6,0.814815,005951,1,6,1.0,1.17111
2018,MAURY,MT PLEASANT 10 1,tail_fuzzy_name,6,0.814815,005953,1,6,1.0,1.17111
2018,MAURY,SPRING HILL 11 2,tail_fuzzy_name,6,0.814815,005951,1,6,1.0,1.17111
2000,TROUSDALE,03 BEECH GROVE,tail_fuzzy_name,9,0.88,008801,1,9,1.0,1.17
2002,TROUSDALE,03 BEECH GROVE,tail_fuzzy_name,9,0.88,008801,1,9,1.0,1.17
2004,TROUSDALE,03 BEECH GROVE,tail_fuzzy_name,9,0.88,008801,1,9,1.0,1.17
2006,MACON,CROSS ROADS CC,tail_fuzzy_name,9,0.88,005552,1,9,1.0,1.17
2006,TROUSDALE,03 BEECH GROVE,tail_fuzzy_name,9,0.88,008801,1,9,1.0,1.17
2008,TROUSDALE,03 BEECH GROVE,tail_fuzzy_name,9,0.88,008801,1,9,1.0,1.17
2010,PICKETT,CHANUTE 3 1,tail_fuzzy_name,5,0.777778,007051,1,5,1.0,1.16111
2012,PICKETT,CHANUTE 3 1,tail_fuzzy_name,5,0.777778,007051,1,5,1.0,1.16111
2014,PICKETT,CHANUTE 3 1,tail_fuzzy_name,5,0.777778,007051,1,5,1.0,1.16111
2016,PICKETT,CHANUTE 3 1,tail_fuzzy_name,5,0.777778,007051,1,5,1.0,1.16111
2018,PICKETT,CHANUTE 3 1,tail_fuzzy_name,5,0.777778,007051,1,5,1.0,1.16111
2000,RUTHERFORD,20 2 NISSAN ACTIVIT,tail_fuzzy_name,26,0.965517,007651,1,26,1.0,1.156558
2004,POLK,2A SPRINGTOWN FIRE,tail_fuzzy_name,9,0.882353,007151,1,9,1.0,1.148823
2006,PICKETT,TRAVISVILLE 3 2,tail_fuzzy_name,7,0.846154,007051,1,7,1.0,1.146922
2008,PICKETT,TRAVISVILLE 3 2,tail_fuzzy_name,7,0.846154,007051,1,7,1.0,1.146922
2010,DYER,J NORTH DYERSBURG,tail_fuzzy_name,7,0.846154,002359,1,7,1.0,1.146922
2012,DYER,J NORTH DYERSBURG,tail_fuzzy_name,7,0.846154,002359,1,7,1.0,1.146922
2014,DYER,J NORTH DYERSBURG,tail_fuzzy_name,7,0.846154,002359,1,7,1.0,1.146922
2016,DYER,J NORTH DYERSBURG,tail_fuzzy_name,7,0.846154,002359,1,7,1.0,1.146922
2018,DYER,J NORTH DYERSBURG,tail_fuzzy_name,7,0.846154,002359,1,7,1.0,1.146922
2006,HARDIN,MORRIS CHAPEL 5 2,tail_fuzzy_name,8,0.866667,003703,1,8,1.0,1.146664
2008,HARDIN,MORRIS CHAPEL 5 2,tail_fuzzy_name,8,0.866667,003703,1,8,1.0,1.146664
2010,MCNAIRY,COURTHOUSE SE 6 1,tail_fuzzy_name,8,0.866667,006153,1,8,1.0,1.146664
2012,MCNAIRY,COURTHOUSE SE 6 1,tail_fuzzy_name,8,0.866667,006153,1,8,1.0,1.146664
2014,MCNAIRY,COURTHOUSE SE 6 1,tail_fuzzy_name,8,0.866667,006153,1,8,1.0,1.146664
2016,MCNAIRY,COURTHOUSE SE 6 1,tail_fuzzy_name,8,0.866667,006153,1,8,1.0,1.146664
2018,MCNAIRY,COURTHOUSE SE 6 1,tail_fuzzy_name,8,0.866667,006153,1,8,1.0,1.146664
2004,KNOX,62W HARDIN VALLEY W,tail_fuzzy_name,14,0.928571,004805,1,14,1.0,1.140006
2006,KNOX,62W HARDIN VALLEY W,tail_fuzzy_name,14,0.928571,004805,1,14,1.0,1.140006
2008,KNOX,62W HARDIN VALLEY W,tail_fuzzy_name,14,0.928571,004805,1,14,1.0,1.140006
2010,LINCOLN,3 2 THORTON TAYLOR,tail_fuzzy_name,7,0.848485,000005,1,7,1.0,1.130605
2000,MARION,11 HALETOWN LAD,tail_fuzzy_name,13,0.923077,003421,1,13,1.0,1.129999
2010,DYER,D1 MILLSFIELD,tail_fuzzy_name,8,0.869565,002353,1,8,1.0,1.12348
2012,DYER,D1 MILLSFIELD,tail_fuzzy_name,8,0.869565,002353,1,8,1.0,1.12348
2014,DYER,D1 MILLSFIELD,tail_fuzzy_name,8,0.869565,002353,1,8,1.0,1.12348
2016,DYER,D1 MILLSFIELD,tail_fuzzy_name,8,0.869565,002353,1,8,1.0,1.12348
2018,DYER,D1 MILLSFIELD,tail_fuzzy_name,8,0.869565,002353,1,8,1.0,1.12348
2018,POLK,SHILOH BAPTIST,tail_fuzzy_name,6,0.823529,007154,1,6,1.0,1.118826
2010,BLOUNT,WM BLOUNT ACADEMY,tail_fuzzy_name,8,0.871795,000415,1,8,1.0,1.10564
2012,BLOUNT,WM BLOUNT ACADEMY,tail_fuzzy_name,8,0.871795,000415,1,8,1.0,1.10564
2014,BLOUNT,WM BLOUNT ACADEMY,tail_fuzzy_name,8,0.871795,000415,1,8,1.0,1.10564
2016,BLOUNT,WM BLOUNT ACADEMY,tail_fuzzy_name,8,0.871795,000415,1,8,1.0,1.10564
2018,BLOUNT,WM BLOUNT ACADEMY,tail_fuzzy_name,8,0.871795,000415,1,8,1.0,1.10564
2004,TIPTON,21 WEST WILKINSVILLE,tail_fuzzy_name,6,0.827586,008701,1,6,1.0,1.094484
2006,TIPTON,WEST WILKINSVILLE,tail_fuzzy_name,6,0.827586,008701,1,6,1.0,1.094484
2002,HAMILTON,141 CONCORD 3,tail_fuzzy_name,9,0.888889,003372,1,9,1.0,1.089999
2004,HAMILTON,PLEASANT GROVE 1,tail_fuzzy_name,15,0.9375,003359,1,15,1.0,1.0875
2002,HAMILTON,130 TYNER 4,tail_fuzzy_name,7,0.857143,003351,1,7,1.0,1.069999
2010,MAURY,COLLEGE HILL 3 1,tail_fuzzy_name,7,0.857143,005958,1,7,1.0,1.069999
2010,MCNAIRY,NORTH SELMER 4 1,tail_fuzzy_name,7,0.857143,006152,1,7,1.0,1.069999
2012,MAURY,COLLEGE HILL 3 1,tail_fuzzy_name,7,0.857143,005958,1,7,1.0,1.069999
2012,MCNAIRY,NORTH SELMER 4 1,tail_fuzzy_name,7,0.857143,006152,1,7,1.0,1.069999
2014,MAURY,COLLEGE HILL 3 1,tail_fuzzy_name,7,0.857143,005958,1,7,1.0,1.069999
2014,MCNAIRY,NORTH SELMER 4 1,tail_fuzzy_name,7,0.857143,006152,1,7,1.0,1.069999
2016,MAURY,COLLEGE HILL 3 1,tail_fuzzy_name,7,0.857143,005958,1,7,1.0,1.069999
2016,MCNAIRY,NORTH SELMER 4 1,tail_fuzzy_name,7,0.857143,006152,1,7,1.0,1.069999
2018,MAURY,COLLEGE HILL 3 1,tail_fuzzy_name,7,0.857143,005958,1,7,1.0,1.069999
2018,MCNAIRY,NORTH SELMER 4 1,tail_fuzzy_name,7,0.857143,006152,1,7,1.0,1.069999
2006,LAUDERDALE,GLIMP 1,tail_fuzzy_name,6,0.833333,005051,1,6,1.0,1.060002
2006,LAUDERDALE,PRICE 5,tail_fuzzy_name,6,0.833333,005051,1,6,1.0,1.060002
2008,LAUDERDALE,GLIMP 1,tail_fuzzy_name,6,0.833333,005051,1,6,1.0,1.060002
2008,LAUDERDALE,PRICE 5,tail_fuzzy_name,6,0.833333,005051,1,6,1.0,1.060002
2010,PICKETT,MOODYVILLE 1 2,tail_fuzzy_name,6,0.833333,007053,1,6,1.0,1.060002
2012,PICKETT,MOODYVILLE 1 2,tail_fuzzy_name,6,0.833333,007053,1,6,1.0,1.060002
2014,PICKETT,MOODYVILLE 1 2,tail_fuzzy_name,6,0.833333,007053,1,6,1.0,1.060002
2016,PICKETT,MOODYVILLE 1 2,tail_fuzzy_name,6,0.833333,007053,1,6,1.0,1.060002
2018,PICKETT,MOODYVILLE 1 2,tail_fuzzy_name,6,0.833333,007053,1,6,1.0,1.060002
2002,HAYWOOD,10 HAYWOOD JUNIOR H,tail_fuzzy_name,11,0.914286,003901,1,11,1.0,1.052854
2010,DYER,E1 FINLEY,tail_fuzzy_name,5,0.8,002352,1,5,1.0,1.05
2010,MAURY,WEST END 1 2,tail_fuzzy_name,5,0.8,005953,1,5,1.0,1.05
2012,DYER,E1 FINLEY,tail_fuzzy_name,5,0.8,002352,1,5,1.0,1.05
2012,MAURY,RALLY HILL 11 1,tail_fuzzy_name,5,0.8,005951,1,5,1.0,1.05
2012,MAURY,WEST END 1 2,tail_fuzzy_name,5,0.8,005953,1,5,1.0,1.05
2014,DYER,E1 FINLEY,tail_fuzzy_name,5,0.8,002352,1,5,1.0,1.05
2016,DYER,E1 FINLEY,tail_fuzzy_name,5,0.8,002352,1,5,1.0,1.05
2018,DYER,E1 FINLEY,tail_fuzzy_name,5,0.8,002352,1,5,1.0,1.05
2000,MAURY,022 PORTERS CHAP,tail_fuzzy_name,12,0.923077,005953,1,12,1.0,1.043076
2008,FRANKLIN,8 2 ESTILL SPGS,tail_fuzzy_name,8,0.88,002651,1,8,1.0,1.04
2010,HARDIN,COUNCE 3 1,tail_fuzzy_name,4,0.75,003708,1,4,1.0,1.04
2010,HARDIN,OLIVET 1 2,tail_fuzzy_name,4,0.75,003702,1,4,1.0,1.04
2010,HARDIN,SHILOH 4 1,tail_fuzzy_name,4,0.75,003708,1,4,1.0,1.04
2010,MCNAIRY,FINGER 1 2,tail_fuzzy_name,4,0.75,006154,1,4,1.0,1.04
2012,HARDIN,COUNCE 3 1,tail_fuzzy_name,4,0.75,003708,1,4,1.0,1.04
2012,HARDIN,OLIVET 1 2,tail_fuzzy_name,4,0.75,003702,1,4,1.0,1.04
2012,HARDIN,SHILOH 4 1,tail_fuzzy_name,4,0.75,003708,1,4,1.0,1.04
2012,MCNAIRY,FINGER 1 2,tail_fuzzy_name,4,0.75,006154,1,4,1.0,1.04
2014,HARDIN,COUNCE 3 1,tail_fuzzy_name,4,0.75,003708,1,4,1.0,1.04
2014,HARDIN,OLIVET 1 2,tail_fuzzy_name,4,0.75,003702,1,4,1.0,1.04
2014,MCNAIRY,FINGER 1 2,tail_fuzzy_name,4,0.75,006154,1,4,1.0,1.04
2016,HARDIN,COUNCE 3 1,tail_fuzzy_name,4,0.75,003708,1,4,1.0,1.04
2016,HARDIN,OLIVET 1 2,tail_fuzzy_name,4,0.75,003702,1,4,1.0,1.04
2016,MCNAIRY,FINGER 1 2,tail_fuzzy_name,4,0.75,006154,1,4,1.0,1.04
2018,HARDIN,COUNCE 3 1,tail_fuzzy_name,4,0.75,003708,1,4,1.0,1.04
2018,HARDIN,OLIVET 1 2,tail_fuzzy_name,4,0.75,003702,1,4,1.0,1.04
2018,MCNAIRY,FINGER 1 2,tail_fuzzy_name,4,0.75,006154,1,4,1.0,1.04
2000,BRADLEY,604 BLACKFOX,tail_fuzzy_name,15,0.941176,000501,1,15,1.0,1.03236
2002,HAMILTON,119 NORTHWOODS NO,tail_fuzzy_name,9,0.896552,003411,1,9,1.0,1.021032
2012,HAMILTON,208 COURTHOUSE 1,tail_fuzzy_name,10,0.909091,003352,1,10,1.0,1.00909
2006,BEDFORD,LONGVIEW CC,tail_fuzzy_name,6,0.842105,000101,1,6,1.0,1.00737
2010,DYER,A1 BONICORD,tail_fuzzy_name,6,0.842105,002351,1,6,1.0,1.00737
2012,DYER,A1 BONICORD,tail_fuzzy_name,6,0.842105,002351,1,6,1.0,1.00737
2014,DYER,A1 BONICORD,tail_fuzzy_name,6,0.842105,002351,1,6,1.0,1.00737
2016,DYER,A1 BONICORD,tail_fuzzy_name,6,0.842105,002351,1,6,1.0,1.00737
2018,DYER,A1 BONICORD,tail_fuzzy_name,6,0.842105,002351,1,6,1.0,1.00737
2002,BEDFORD,15 DEERY EAKIN SCH,tail_fuzzy_name,4,0.758621,000101,1,4,1.0,1.005516
2010,CAMPBELL,3 2 JACKSBORO STA,tail_fuzzy_name,7,0.866667,000602,1,7,1.0,1.003331
