precinct_key,vtd_name20,name20,county_norm,prec_id,district_num,area_weight,intersection_area_m2,precinct_area_m2
BRADLEY - 000502,701 Stuart School,701 Stuart School,BRADLEY,000502,24,1.0000000000000007,16633620.197326498,16633620.197326489
BRADLEY - 000503,604 Black Fox School,604 Black Fox School,BRADLEY,000503,24,0.00036730047723766625,19086.059162653517,51963066.604739666
BRADLEY - 000504,201 E.L. Ross School,201 E.L. Ross School,BRADLEY,000504,24,0.9970198564012337,33904227.1642466,34005568.641957335
BRADLEY - 000505,202 Walker Valley High,202 Walker Valley High,BRADLEY,000505,24,0.00035714609326028206,42561.46570597774,119171024.15273981
BRADLEY - 000506,302 Senior Center,302 Senior Center,BRADLEY,000506,24,0.9974888947189451,14313839.452163585,14349873.495280052
BRADLEY - 000507,702 Cleveland High,702 Cleveland High,BRADLEY,000507,24,1.0000000000000002,8583374.491271598,8583374.491271596
BRADLEY - 000508,402 Michigan Ave School,402 Michigan Ave School,BRADLEY,000508,24,0.0003223171339722313,26008.022325530274,80690784.27512623
BRADLEY - 000509,301 Lee University,301 Lee University,BRADLEY,000509,24,0.9993389549353786,6366038.038629649,6370249.06033139
BRADLEY - 000510,502 5 Points Museum,502 5 Points Museum,BRADLEY,000510,24,0.9994027164661474,6169163.648844521,6172850.590859373
BRADLEY - 000511,601 Valley View School,601 Valley View School,BRADLEY,000511,24,0.00043765560135103116,43825.43402077046,100136805.93937908
BRADLEY - 000512,401 Oak Grove School,401 Oak Grove School,BRADLEY,000512,24,0.00029483851154768335,18778.130886909323,63689545.807086304
BRADLEY - 000513,603 Waterville School,603 Waterville School,BRADLEY,000513,24,0.9956386383139775,15036647.099463824,15102514.628125526
BRADLEY - 000514,501 Blythe/Bower School,501 Blythe/Bower School,BRADLEY,000514,24,0.988011481287401,15295407.400858933,15481001.679179553
BRADLEY - 000515,602 Blue Springs School,602 Blue Springs School,BRADLEY,000515,24,0.0002752140509013655,32410.5031612556,117764710.9771705
BRADLEY - 000516,102 Prospect School,102 Prospect School,BRADLEY,000516,24,0.998771336126463,50668089.27905521,50730419.913292035
BRADLEY - 000517,103 Hopewell School,103 Hopewell School,BRADLEY,000517,24,0.0007544408397843294,72887.49694280638,96611282.28906932
HAMILTON - 003361,Birchwood,Birchwood,HAMILTON,003361,24,7.363177296985384e-05,12546.898904800866,170400608.3072017
HAMILTON - 003443,Ooltewah 4,Ooltewah 4,HAMILTON,003443,24,5.374408305115372e-05,1987.4130113930269,36979196.56572061
HAMILTON - 003459,Snowhill 2,Snowhill 2,HAMILTON,003459,24,0.000651077375631087,16557.62612849624,25431118.862711195
BLEDSOE - 000301,Bellview,Bellview,BLEDSOE,000301,25,5.1349519379432866e-05,6800.963012194064,132444531.01771519
BLEDSOE - 000307,Luminary,Luminary,BLEDSOE,000307,25,4.634709471216376e-05,4412.5131315213675,95205819.45697033
BLEDSOE - 000309,Mt.Crest,Mt.Crest,BLEDSOE,000309,25,1.8962703904423673e-06,160.37744498016374,84575198.65758725
BLEDSOE - 000310,Nine Mile,Nine Mile,BLEDSOE,000310,25,3.348433220478891e-05,1987.1432503226024,59345464.564421035
CUMBERLAND - 001701,Bakers,Bakers,CUMBERLAND,001701,25,1.0,39183484.78075748,39183484.78075748
CUMBERLAND - 001702,Big Lick,Big Lick,CUMBERLAND,001702,25,0.9999954279560737,35289347.60420885,35289508.949393906
CUMBERLAND - 001703,Chestnut Hill,Chestnut Hill,CUMBERLAND,001703,25,1.0000000000000007,62025562.802227065,62025562.80222703
CUMBERLAND - 001704,Complex 2,Complex 2,CUMBERLAND,001704,25,0.9999999999999997,15837483.165283388,15837483.165283393
CUMBERLAND - 001705,Cornerstone Baptist Church,Cornerstone Baptist Church,CUMBERLAND,001705,25,1.0000000000000004,41322533.85306911,41322533.8530691
CUMBERLAND - 001706,Crab Orchard Town Hall,Crab Orchard Town Hall,CUMBERLAND,001706,25,0.9999132920364772,233434066.32439741,233454308.672078
CUMBERLAND - 001707,Dorton,Dorton,CUMBERLAND,001707,25,1.000000000000001,19218702.27540208,19218702.275402058
CUMBERLAND - 001708,Fairfield Glade North,Fairfield Glade North,CUMBERLAND,001708,25,1.0000000000000004,21977637.704967383,21977637.704967372
CUMBERLAND - 001709,Fairfield Glade South,Fairfield Glade South,CUMBERLAND,001709,25,0.9999999999999992,26954121.0499084,26954121.049908422
CUMBERLAND - 001710,Grassy Cove,Grassy Cove,CUMBERLAND,001710,25,0.9999441694353268,142260345.29409102,142268288.21295702
CUMBERLAND - 001711,Homestead,Homestead,CUMBERLAND,001711,25,0.9999999999999993,34860931.7266576,34860931.72665762
CUMBERLAND - 001712,Lantana,Lantana,CUMBERLAND,001712,25,1.0000000000000002,51302370.919268556,51302370.91926855
CUMBERLAND - 001713,Linary,Linary,CUMBERLAND,001713,25,0.9999915821975586,92495079.78481446,92495858.39667709
CUMBERLAND - 001714,Mayland,Mayland,CUMBERLAND,001714,25,1.0000000000000002,112092112.96051784,112092112.96051782
CUMBERLAND - 001715,Midway,Midway,CUMBERLAND,001715,25,0.9998120238443111,85560262.3552405,85576348.66828105
CUMBERLAND - 001716,Oak Hill,Oak Hill,CUMBERLAND,001716,25,0.999819206202978,177582083.46037215,177614195.0050921
CUMBERLAND - 001717,Ozone-Pineview,Ozone-Pineview,CUMBERLAND,001717,25,0.9995506346540023,100052328.24526893,100097308.50693959
CUMBERLAND - 001718,Pleasant Hill,Pleasant Hill,CUMBERLAND,001718,25,0.9999030650871357,116574469.29656315,116585770.52807051
CUMBERLAND - 001719,Pomona,Pomona,CUMBERLAND,001719,25,0.9999999999999986,66931749.40047676,66931749.40047686
CUMBERLAND - 001720,Rinnie,Rinnie,CUMBERLAND,001720,25,0.997407627332813,35188095.82463874,35279553.575037226
CUMBERLAND - 001721,Tabor,Tabor,CUMBERLAND,001721,25,0.9999999999999997,31432597.993379608,31432597.99337962
CUMBERLAND - 001722,Tansi,Tansi,CUMBERLAND,001722,25,1.0000000000000007,19762153.97688607,19762153.97688606
CUMBERLAND - 001723,Vandever,Vandever,CUMBERLAND,001723,25,0.9999319641584744,78892014.0621861,78897381.91195865
CUMBERLAND - 001724,Woody,Woody,CUMBERLAND,001724,25,0.9998954134700637,133245951.62769155,133259888.81704262
FENTRESS - 002552,Banner,Banner,FENTRESS,002552,25,0.0004838674596589112,59712.281776791904,123406277.03893211
FENTRESS - 002556,Clarkrange,Clarkrange,FENTRESS,002556,25,0.000463545671440838,46109.63979785755,99471621.97531703
MORGAN - 006652,Oakdale High 2-1,Oakdale High 2-1,MORGAN,006652,25,9.173511708828756e-06,1729.28272972709,188508259.9352652
MORGAN - 006655,Chestnut Ridge 4-3,Chestnut Ridge 4-3,MORGAN,006655,25,0.00021747432076273888,18633.79705247535,85682746.29906552
MORGAN - 006658,Lancing 4-1,Lancing 4-1,MORGAN,006658,25,0.0001362528124075903,25723.877652703064,188795205.01750797
OVERTON - 006857,4 Rickman,4 Rickman,OVERTON,006857,25,8.271743331254721e-05,10948.850151321487,132364481.25694783
OVERTON - 006858,3 Wilson,3 Wilson,OVERTON,006858,25,1.889094703081415e-05,2984.1688951307024,157968199.80824924
OVERTON - 006859,3 Rushing Springs,3 Rushing Springs,OVERTON,006859,25,9.126950666046383e-06,1426.8269548190683,156331178.61884335
PUTNAM - 007252,12A Algood Inside,12A Algood Inside,PUTNAM,007252,25,0.0010113169371881025,11606.249685692472,11476372.301212372
PUTNAM - 007253,11A Bangham,11A Bangham,PUTNAM,007253,25,0.00011319801134113494,5560.659960488392,49123300.794840984
PUTNAM - 007254,12B Algood Outside,12B Algood Outside,PUTNAM,007254,25,0.9989157132199195,33341709.308948282,33377900.525234636
PUTNAM - 007255,02A Northeast Elementary,02A Northeast Elementary,PUTNAM,007255,25,1.3709747265006408e-05,135.2859831771475,9867868.49984169
PUTNAM - 007260,12C Brotherton,12C Brotherton,PUTNAM,007260,25,0.9992364310163364,30090000.193914197,30112993.541787967
PUTNAM - 007261,05A Cookeville Community Center,05A Cookeville Community Center,PUTNAM,007261,25,0.0008730314253934012,24264.90455441446,27793850.082178116
PUTNAM - 007262,04A Burks Middle School,04A Burks Middle School,PUTNAM,007262,25,0.9997253646645347,273330676.0954681,273405762.978902
PUTNAM - 007273,04B Monterey High School,04B Monterey High School,PUTNAM,007273,25,0.9999999999999998,7897296.816747887,7897296.816747889
PUTNAM - 007274,05F Dry Valley,05F Dry Valley,PUTNAM,007274,25,0.0007891241701803053,30849.13968113909,39092884.043952726
PUTNAM - 007275,04C Poplar Grove Community Center,04C Poplar Grove Community Center,PUTNAM,007275,25,0.0030089933014770046,41245.747910680104,13707490.771227067
RHEA - 007352,1-2 Grandview,1-2 Grandview,RHEA,007352,25,5.3315639893825956e-05,4315.087962760398,80934749.56604794
ROANE - 007470,Glen Alice,Glen Alice,ROANE,007470,25,0.0005517834876465332,40652.328964999026,73674420.99144599
ROANE - 007471,Rockwood Ward 1,Rockwood Ward 1,ROANE,007471,25,1.9383523709843494e-05,232.04994663315665,11971504.774197232
ROANE - 007472,Rockwood Ward 2,Rockwood Ward 2,ROANE,007472,25,0.000231940274408765,9520.007538633065,41045081.81211889
WHITE - 009606,"4-2 Bondecroft School, County","4-2 Bondecroft School, County",WHITE,009606,25,4.177002035563166e-05,7831.2110508970145,187484013.2760713
WHITE - 009607,"3-1 Ag Fair Complex, County","3-1 Ag Fair Complex, County",WHITE,009607,25,2.1642972368951654e-05,4555.71644400761,210494028.56250474
BLEDSOE - 000302,Brayton,Brayton,BLEDSOE,000302,26,0.00012988635699532957,11675.36382343336,89889069.90326305
HAMILTON - 003352,Alton Park 1,Alton Park 1,HAMILTON,003352,26,0.02144147824476911,214007.4163548371,9981001.025759341
HAMILTON - 003354,Amnicola,Amnicola,HAMILTON,003354,26,0.37046022036735715,4758639.840588065,12845211.38563618
HAMILTON - 003359,Bakewell 1,Bakewell 1,HAMILTON,003359,26,0.14485352876717145,8762254.50622938,60490445.63017365
HAMILTON - 003360,Bakewell 2,Bakewell 2,HAMILTON,003360,26,0.9991184474175092,49731442.79032766,49775322.3542934
HAMILTON - 003361,Birchwood,Birchwood,HAMILTON,003361,26,0.0001484381272467252,25293.947178823786,170400608.3072017
HAMILTON - 003362,Bonny Oaks,Bonny Oaks,HAMILTON,003362,26,0.000917724960824098,3706.7317427518665,4039044.268146851
HAMILTON - 003365,Bushtown,Bushtown,HAMILTON,003365,26,0.09015107059633463,365499.09323050757,4054295.648546275
HAMILTON - 003379,Courthouse 1,Courthouse 1,HAMILTON,003379,26,0.5479641146155984,1450689.8894816004,2647417.688107682
HAMILTON - 003380,Courthouse 2,Courthouse 2,HAMILTON,003380,26,0.7250591406775274,71328.04008561862,98375.47874917698
HAMILTON - 003382,Dallas 1,Dallas 1,HAMILTON,003382,26,0.9971609879398463,27342935.92538088,27420783.861462437
HAMILTON - 003383,Dallas 2,Dallas 2,HAMILTON,003383,26,0.9987633743511146,11037266.163391268,11050932.029382892
HAMILTON - 003384,Downtown 1,Downtown 1,HAMILTON,003384,26,0.9362198789419983,1110566.8079452892,1186224.3399491971
HAMILTON - 003385,Downtown 2,Downtown 2,HAMILTON,003385,26,0.12122375680056033,644565.745471286,5317156.987072576
HAMILTON - 003386,DuPont,DuPont,HAMILTON,003386,26,0.9995045070604726,13380086.70167006,13386719.72677811
HAMILTON - 003399,Eastside 1,Eastside 1,HAMILTON,003399,26,0.006888108365360616,47472.80631605005,6891994.695493541
HAMILTON - 003404,Ganns,Ganns,HAMILTON,003404,26,0.999603444154208,22465378.753477585,22474291.064979434
HAMILTON - 003406,Harrison 1,Harrison 1,HAMILTON,003406,26,0.002904529080610514,10895.436270926511,3751188.563977593
HAMILTON - 003407,Harrison 2,Harrison 2,HAMILTON,003407,26,0.6863088769673393,15303415.99922337,22298146.669537604
HAMILTON - 003409,Harrison 4,Harrison 4,HAMILTON,003409,26,0.004511996412862995,87911.37309459271,19483919.101524804
HAMILTON - 003410,Harrison 5,Harrison 5,HAMILTON,003410,26,0.0007122293120294733,8222.421142426281,11544626.15277202
HAMILTON - 003411,Hixson 1,Hixson 1,HAMILTON,003411,26,0.9991577840948639,2812344.3545209947,2814714.9522221806
HAMILTON - 003412,Hixson 2,Hixson 2,HAMILTON,003412,26,0.9999939831026824,9653660.110034931,9653718.195466047
HAMILTON - 003413,Hixson 3,Hixson 3,HAMILTON,003413,26,0.9999999999999999,14006282.063699977,14006282.06369998
HAMILTON - 003418,Lakesite,Lakesite,HAMILTON,003418,26,0.9985019122593954,4915753.571093131,4923128.850068836
HAMILTON - 003422,Lupton City,Lupton City,HAMILTON,003422,26,0.997699578730681,6120050.396044756,6134161.551747835
HAMILTON - 003424,Middle Valley 1,Middle Valley 1,HAMILTON,003424,26,0.9996708998672417,8665420.339401225,8668273.06921909
HAMILTON - 003425,Middle Valley 2,Middle Valley 2,HAMILTON,003425,26,0.9995247503229571,1899399.2926696038,1900302.4107766093
HAMILTON - 003427,Moccasin Bend,Moccasin Bend,HAMILTON,003427,26,9.147901663567454e-05,1404.5334043133134,15353612.838964215
HAMILTON - 003432,Murray Hills 1,Murray Hills 1,HAMILTON,003432,26,0.0002794041071747414,2037.6733597814746,7292925.577887438
HAMILTON - 003433,Murray Hills 2,Murray Hills 2,HAMILTON,003433,26,0.06819277549081332,113816.48655452307,1669040.2426845937
HAMILTON - 003434,North Chattanooga 1,North Chattanooga 1,HAMILTON,003434,26,0.9499160957181558,2423192.585681385,2550954.3386033503
HAMILTON - 003435,North Chattanooga 2,North Chattanooga 2,HAMILTON,003435,26,0.02145347095196284,23223.123876343016,1082487.9539699035
HAMILTON - 003436,Northgate 1,Northgate 1,HAMILTON,003436,26,0.0018911569712628821,4445.643850634207,2350753.490158716
HAMILTON - 003437,Northgate 2,Northgate 2,HAMILTON,003437,26,0.9965888046024467,3414766.1189175234,3426454.4244802366
HAMILTON - 003438,Northwoods 1,Northwoods 1,HAMILTON,003438,26,0.0014416321404508588,5807.188888511922,4028204.3702880894
HAMILTON - 003439,Northwoods 2,Northwoods 2,HAMILTON,003439,26,0.02213135535596403,122757.93085984988,5546787.753636998
HAMILTON - 003446,Pleasant Grove 1,Pleasant Grove 1,HAMILTON,003446,26,0.9990577695429579,15933123.07963145,15948149.91221221
HAMILTON - 003447,Pleasant Grove 2,Pleasant Grove 2,HAMILTON,003447,26,0.03740084082434368,41574.30905451139,1111587.5509261615
HAMILTON - 003448,Red Bank 1,Red Bank 1,HAMILTON,003448,26,0.006890727388555375,46287.183353388056,6717314.5508941775
HAMILTON - 003449,Red Bank 2,Red Bank 2,HAMILTON,003449,26,0.01308549212236728,23434.720044781854,1790893.2904956965
HAMILTON - 003450,Red Bank 3,Red Bank 3,HAMILTON,003450,26,0.0013821515385121163,11615.559832656176,8403969.83181765
HAMILTON - 003454,Riverview,Riverview,HAMILTON,003454,26,0.9998654750289413,3324456.98858452,3324904.271235381
HAMILTON - 003455,Sale Creek,Sale Creek,HAMILTON,003455,26,0.9969139894920608,93535952.90037285,93825499.37736404
HAMILTON - 003458,Snowhill 1,Snowhill 1,HAMILTON,003458,26,0.0005076087549233129,11526.577669335926,22707602.17892086
HAMILTON - 003460,Soddy Daisy 1,Soddy Daisy 1,HAMILTON,003460,26,0.0005237580492872487,20209.55791836935,38585675.095344774
HAMILTON - 003461,Soddy Daisy 2,Soddy Daisy 2,HAMILTON,003461,26,0.0004028954928628149,7729.088393462998,19183854.20135424
HAMILTON - 003462,Soddy Daisy 3,Soddy Daisy 3,HAMILTON,003462,26,0.006675269481022458,20113.949083404383,3013204.057242571
HAMILTON - 003465,Stuart Heights,Stuart Heights,HAMILTON,003465,26,0.99553839735332,6426160.088560086,6454959.553186797
HAMILTON - 003466,Summit 1,Summit 1,HAMILTON,003466,26,0.9930914852358398,26606814.935112905,26791907.221714128
HAMILTON - 003467,Summit 2,Summit 2,HAMILTON,003467,26,9.890016469668694e-05,232.84961356345121,2354390.554126665
HAMILTON - 003468,Summit 3,Summit 3,HAMILTON,003468,26,0.00023800222007663003,1467.8688783053408,6167458.765017941
HAMILTON - 003469,Tyner 1,Tyner 1,HAMILTON,003469,26,0.0003349082690196499,3974.5884862577077,11867692.899587704
MEIGS - 006253,1 Eastview,1 Eastview,MEIGS,006253,26,3.300350183733988e-05,3559.528335393955,107853050.04715392
RHEA - 007358,6-1 Dayton West,6-1 Dayton West,RHEA,007358,26,8.127434659857133e-05,2792.810496462764,34362755.44923122
RHEA - 007360,8-1 Garrison,8-1 Garrison,RHEA,007360,26,5.2290134783564723e-05,2213.7131263983147,42335196.41058767
RHEA - 007361,9-1 Graysville,9-1 Graysville,RHEA,007361,26,0.0008930080829192927,14691.39868466101,16451585.339109156
BLEDSOE - 000302,Brayton,Brayton,BLEDSOE,000302,27,1.0260203017261572e-06,92.2280106240296,89889069.90326305
HAMILTON - 003352,Alton Park 1,Alton Park 1,HAMILTON,003352,27,0.001139127093642642,11369.628690117468,9981001.025759341
HAMILTON - 003353,Alton Park 2,Alton Park 2,HAMILTON,003353,27,0.9964498072834382,90536.82722674697,90859.39559120608
HAMILTON - 003359,Bakewell 1,Bakewell 1,HAMILTON,003359,27,0.8551365517446966,51727591.08968675,60490445.63017365
HAMILTON - 003360,Bakewell 2,Bakewell 2,HAMILTON,003360,27,0.0005325284170256012,26506.773620270887,49775322.3542934
HAMILTON - 003379,Courthouse 1,Courthouse 1,HAMILTON,003379,27,0.048771230055677725,129117.8171201702,2647417.688107682
HAMILTON - 003382,Dallas 1,Dallas 1,HAMILTON,003382,27,0.0025151693057174473,68967.91390706266,27420783.861462437
HAMILTON - 003384,Downtown 1,Downtown 1,HAMILTON,003384,27,0.058455290649439516,69341.08856716986,1186224.3399491971
HAMILTON - 003385,Downtown 2,Downtown 2,HAMILTON,003385,27,0.022412836625404112,119172.57086288361,5317156.987072576
HAMILTON - 003401,Fairmount,Fairmount,HAMILTON,003401,27,0.9999140772890684,71510167.18337338,71516312.0587813
HAMILTON - 003402,Falling Water,Falling Water,HAMILTON,003402,27,0.9999999999999998,11024690.859692637,11024690.859692639
HAMILTON - 003403,Flat Top Mountain,Flat Top Mountain,HAMILTON,003403,27,0.9999897787997251,45330888.15956977,45331351.50039219
HAMILTON - 003411,Hixson 1,Hixson 1,HAMILTON,003411,27,0.0008422159051402708,2370.597701197658,2814714.9522221806
HAMILTON - 003412,Hixson 2,Hixson 2,HAMILTON,003412,27,6.0168973171076726e-06,58.08543111041318,9653718.195466047
HAMILTON - 003419,Lookout Mountain,Lookout Mountain,HAMILTON,003419,27,0.9999769089959715,3258596.621639637,3258671.8676448604
HAMILTON - 003420,Lookout Valley 1,Lookout Valley 1,HAMILTON,003420,27,0.999820089115498,21938715.26530241,21942662.989209127
HAMILTON - 003421,Lookout Valley 2,Lookout Valley 2,HAMILTON,003421,27,0.9987281401946726,47174760.09321288,47234836.18276496
HAMILTON - 003422,Lupton City,Lupton City,HAMILTON,003422,27,0.0019604608229861374,12025.783404069482,6134161.551747835
HAMILTON - 003424,Middle Valley 1,Middle Valley 1,HAMILTON,003424,27,0.0003291001327596605,2852.7298178769925,8668273.06921909
HAMILTON - 003425,Middle Valley 2,Middle Valley 2,HAMILTON,003425,27,0.0004752496770426968,903.1181070050418,1900302.4107766093
HAMILTON - 003427,Moccasin Bend,Moccasin Bend,HAMILTON,003427,27,0.03155666522296122,484508.82032215287,15353612.838964215
HAMILTON - 003428,Mountain Creek 1,Mountain Creek 1,HAMILTON,003428,27,1.0000000000000004,17647469.03900282,17647469.039002813
HAMILTON - 003429,Mountain Creek 2,Mountain Creek 2,HAMILTON,003429,27,0.9999972707545659,553700.7196307865,553702.2308200718
HAMILTON - 003430,Mountain Creek 3,Mountain Creek 3,HAMILTON,003430,27,0.9998856555206511,3187184.5452357423,3187549.0238692756
HAMILTON - 003431,Mowbray,Mowbray,HAMILTON,003431,27,0.9998952752659218,56930477.754807696,56936440.40838882
HAMILTON - 003434,North Chattanooga 1,North Chattanooga 1,HAMILTON,003434,27,0.05008390428184442,127761.75292196593,2550954.3386033503
HAMILTON - 003435,North Chattanooga 2,North Chattanooga 2,HAMILTON,003435,27,0.978146565613135,1058831.8744932504,1082487.9539699035
HAMILTON - 003436,Northgate 1,Northgate 1,HAMILTON,003436,27,0.9981088430287393,2346307.846308087,2350753.490158716
HAMILTON - 003437,Northgate 2,Northgate 2,HAMILTON,003437,27,0.003411195397551695,11688.305562707625,3426454.4244802366
HAMILTON - 003438,Northwoods 1,Northwoods 1,HAMILTON,003438,27,0.9985583678595515,4022397.181399587,4028204.3702880894
HAMILTON - 003439,Northwoods 2,Northwoods 2,HAMILTON,003439,27,0.9778686446440304,5424029.822777118,5546787.753636998
HAMILTON - 003446,Pleasant Grove 1,Pleasant Grove 1,HAMILTON,003446,27,0.0009422304570422847,15026.832580762584,15948149.91221221
HAMILTON - 003447,Pleasant Grove 2,Pleasant Grove 2,HAMILTON,003447,27,0.9625991591756655,1070013.2418716603,1111587.5509261615
HAMILTON - 003448,Red Bank 1,Red Bank 1,HAMILTON,003448,27,0.9930178690562033,6670413.381109163,6717314.5508941775
HAMILTON - 003449,Red Bank 2,Red Bank 2,HAMILTON,003449,27,0.9869145078776332,1767458.5704509155,1790893.2904956965
HAMILTON - 003450,Red Bank 3,Red Bank 3,HAMILTON,003450,27,0.9986178484614894,8392354.271985006,8403969.83181765
HAMILTON - 003454,Riverview,Riverview,HAMILTON,003454,27,0.00013452497105876886,447.2826508611166,3324904.271235381
HAMILTON - 003455,Sale Creek,Sale Creek,HAMILTON,003455,27,0.0027346678596121892,256581.57755934092,93825499.37736404
HAMILTON - 003456,Signal Mountain 1,Signal Mountain 1,HAMILTON,003456,27,0.9999976436413152,14683929.546120973,14683964.14680742
HAMILTON - 003457,Signal Mountain 2,Signal Mountain 2,HAMILTON,003457,27,0.9999999999999991,5200967.0233336715,5200967.023333676
HAMILTON - 003460,Soddy Daisy 1,Soddy Daisy 1,HAMILTON,003460,27,0.9994762419507133,38565465.53742643,38585675.095344774
HAMILTON - 003461,Soddy Daisy 2,Soddy Daisy 2,HAMILTON,003461,27,0.9995971045071382,19176125.112960797,19183854.20135424
HAMILTON - 003462,Soddy Daisy 3,Soddy Daisy 3,HAMILTON,003462,27,0.9933247305189729,2993090.1081591523,3013204.057242571
HAMILTON - 003463,St. Elmo 1,St. Elmo 1,HAMILTON,003463,27,0.985972122373387,4998172.126835764,5069283.414225133
HAMILTON - 003464,St. Elmo 2,St. Elmo 2,HAMILTON,003464,27,0.9993559459737051,1238130.9264792395,1238928.8636021353
HAMILTON - 003465,Stuart Heights,Stuart Heights,HAMILTON,003465,27,0.004461602646681576,28799.464626720735,6454959.553186797
HAMILTON - 003471,Valdeau,Valdeau,HAMILTON,003471,27,0.9993136815330608,14104655.068792086,14114342.002357
HAMILTON - 003472,Walden,Walden,HAMILTON,003472,27,0.9999999999999996,9154722.473729862,9154722.473729866
MARION - 005751,Elder Mountain,Elder Mountain,MARION,005751,27,0.0005765360297835983,14097.72684643823,24452464.578371253
MARION - 005753,Haletown-Ladds,Haletown-Ladds,MARION,005753,27,0.0002881698421051947,25377.559456173938,88064591.59910983
MARION - 005761,River Canyon,River Canyon,MARION,005761,27,0.0005604457190647904,8523.337845886039,15208141.584360462
MARION - 005762,Sequatchie,Sequatchie,MARION,005762,27,5.234349853834437e-08,5.430049810462151,103738763.40123414
MARION - 005765,Waldens Ridge,Waldens Ridge,MARION,005765,27,1.9345781749681135e-05,2067.654184875192,106878812.73700775
SEQUATCHIE - 007851,1 Lewis Chapel,1 Lewis Chapel,SEQUATCHIE,007851,27,5.285978877742513e-05,5940.460744161686,112381469.5736863
SEQUATCHIE - 007852,8 Lone Oak,8 Lone Oak,SEQUATCHIE,007852,27,1.6948385719119924e-05,1634.0294467411427,96412099.28906389
HAMILTON - 003351,Airport,Airport,HAMILTON,003351,28,0.7419052811774903,4263914.161168128,5747248.69784024
HAMILTON - 003352,Alton Park 1,Alton Park 1,HAMILTON,003352,28,0.9740351613064321,9721845.944125164,9981001.025759341
HAMILTON - 003353,Alton Park 2,Alton Park 2,HAMILTON,003353,28,0.0035501927165948375,322.5683644621089,90859.39559120608
HAMILTON - 003354,Amnicola,Amnicola,HAMILTON,003354,28,0.6295397796326418,8086571.545048104,12845211.38563618
HAMILTON - 003358,Avondale,Avondale,HAMILTON,003358,28,0.9999999999999997,2899291.120045936,2899291.120045937
HAMILTON - 003362,Bonny Oaks,Bonny Oaks,HAMILTON,003362,28,0.9990822750391758,4035337.536404099,4039044.268146851
HAMILTON - 003363,Brainerd,Brainerd,HAMILTON,003363,28,0.028847482515336302,84846.34151054888,2941204.3655955656
HAMILTON - 003364,Brainerd Hills,Brainerd Hills,HAMILTON,003364,28,0.10939054416198588,699641.6562616951,6395814.75365607
HAMILTON - 003365,Bushtown,Bushtown,HAMILTON,003365,28,0.9098489294036665,3688796.555315772,4054295.648546275
HAMILTON - 003379,Courthouse 1,Courthouse 1,HAMILTON,003379,28,0.40326465532872185,1067609.981505906,2647417.688107682
HAMILTON - 003380,Courthouse 2,Courthouse 2,HAMILTON,003380,28,0.2749408593224727,27047.438663558372,98375.47874917698
HAMILTON - 003381,Dalewood,Dalewood,HAMILTON,003381,28,0.9999999999999996,4339714.327730269,4339714.327730271
HAMILTON - 003384,Downtown 1,Downtown 1,HAMILTON,003384,28,0.005324830408570063,6316.443436747437,1186224.3399491971
HAMILTON - 003385,Downtown 2,Downtown 2,HAMILTON,003385,28,0.856363406574037,4553418.670738414,5317156.987072576
HAMILTON - 003386,DuPont,DuPont,HAMILTON,003386,28,0.0004954929395302068,6633.025108088294,13386719.72677811
HAMILTON - 003389,East Chattanooga 1,East Chattanooga 1,HAMILTON,003389,28,0.9999999999999997,1668839.9716508724,1668839.9716508728
HAMILTON - 003390,East Chattanooga 2,East Chattanooga 2,HAMILTON,003390,28,0.9999908644351351,3333126.2673578872,3333156.717627286
HAMILTON - 003391,East Lake,East Lake,HAMILTON,003391,28,0.31624523941621135,2176981.053423098,6883838.180273652
HAMILTON - 003396,Eastdale,Eastdale,HAMILTON,003396,28,0.8226335311656553,3723011.810251959,4525723.386179659
HAMILTON - 003397,Eastgate 1,Eastgate 1,HAMILTON,003397,28,0.9976374719780887,1602264.3570013214,1606058.7157220496
HAMILTON - 003398,Eastgate 2,Eastgate 2,HAMILTON,003398,28,0.999940246341865,1991594.7216734723,1991713.733855028
HAMILTON - 003399,Eastside 1,Eastside 1,HAMILTON,003399,28,0.8114507825038456,5592514.488670587,6891994.695493541
HAMILTON - 003400,Eastside 2,Eastside 2,HAMILTON,003400,28,1.0,139742.18079290725,139742.18079290725
HAMILTON - 003405,Glenwood,Glenwood,HAMILTON,003405,28,0.8057479923709435,1727688.7929567476,2144204.8994412743
HAMILTON - 003406,Harrison 1,Harrison 1,HAMILTON,003406,28,0.9970954709193862,3740293.1277066544,3751188.563977593
HAMILTON - 003407,Harrison 2,Harrison 2,HAMILTON,003407,28,0.00018537992238929263,4133.628699023945,22298146.669537604
HAMILTON - 003414,Kingspoint 1,Kingspoint 1,HAMILTON,003414,28,0.999999999999999,6846353.939483525,6846353.939483532
HAMILTON - 003415,Kingspoint 2,Kingspoint 2,HAMILTON,003415,28,1.0000000000000002,2990650.7793069803,2990650.77930698
HAMILTON - 003416,Kingspoint 3,Kingspoint 3,HAMILTON,003416,28,1.0000000000000002,3387526.959082052,3387526.959082051
HAMILTON - 003417,Lake Hills,Lake Hills,HAMILTON,003417,28,1.0000000000000002,2392003.2228832017,2392003.222883201
HAMILTON - 003420,Lookout Valley 1,Lookout Valley 1,HAMILTON,003420,28,0.0001799108845028934,3947.723906737517,21942662.989209127
