year,county_norm,precinct_norm,county_raw,precinct_raw,match_method,confidence_tier,match_score,source_rows
2000,MONTGOMERY,4ABSENTEE,MONTGOMERY,4ABSENTEE,unmatched,unknown,0.2,10
2000,PERRY,501 502 LINDEN FIR,PERRY,"501,502 LINDEN FIR",unmatched,unknown,0.606061,10
2000,PICKETT,04 COMM CTR,PICKETT,04. COMM CTR,unmatched,unknown,0.5,10
2000,PUTNAM,COOKEVILLE CC,PUTNAM,COOKEVILLE CC,unmatched,unknown,0.689655,10
2000,PUTNAM,COOKEVILLE HS,PUTNAM,COOKEVILLE HS,unmatched,unknown,0.689655,10
2000,ROANE,21 JOHNSON,ROANE,21. JOHNSON,unmatched,unknown,0.466667,10
2000,RUTHERFORD,01 1 JOHN COLEMA,RUTHERFORD,01-1 JOHN COLEMA,unmatched,unknown,0.571429,10
2000,RUTHERFORD,01 2 LAVERGNE CTY,RUTHERFORD,01-2 LAVERGNE CTY,unmatched,unknown,0.6,10
2000,RUTHERFORD,03 3 JOE EDY S STO,RUTHERFORD,03-3 JOE EDY'S STO,unmatched,unknown,0.628571,10
2000,RUTHERFORD,07 1 MIDLAND,RUTHERFORD,07-1 MIDLAND,unmatched,unknown,0.56,10
2000,RUTHERFORD,07 3 SALEM BLACK,RUTHERFORD,07-3 SALEM-BLACK,unmatched,unknown,0.55,10
2000,RUTHERFORD,09 1 ALMAVILLE FIR,RUTHERFORD,09-1 ALMAVILLE FIR,unmatched,unknown,0.604651,10
2000,RUTHERFORD,10 1 STEWARTSBOR,RUTHERFORD,10-1 STEWARTSBOR,unmatched,unknown,0.628571,10
2000,RUTHERFORD,11 1 SMYRNA LIBRA,RUTHERFORD,11-1 SMYRNA LIBRA,unmatched,unknown,0.457143,10
2000,RUTHERFORD,15 1 SPORTS COMM,RUTHERFORD,15-1 SPORTS COMM,unmatched,unknown,0.6,10
2000,RUTHERFORD,16 1 CENTRAL MIDD,RUTHERFORD,16-1 CENTRAL MIDD,unmatched,unknown,0.631579,10
2000,RUTHERFORD,16 2 MITCHELL N EL,RUTHERFORD,16-2 MITCHELL N EL,unmatched,unknown,0.52381,10
2000,RUTHERFORD,17 1 REEVES ROGE,RUTHERFORD,17-1 REEVES ROGE,unmatched,unknown,0.611111,10
2000,RUTHERFORD,19 1 MITCHELL N PR,RUTHERFORD,19-1 MITCHELL N PR,unmatched,unknown,0.619048,10
2000,VAN BUREN,1 BONE CAVE CC,VAN BUREN,1. BONE CAVE CC,unmatched,unknown,0.666667,10
2000,VAN BUREN,2 CEDAR GROVE C,VAN BUREN,2. CEDAR GROVE C,unmatched,unknown,0.634146,10
2000,VAN BUREN,3 CUMMINGSVILLE,VAN BUREN,3. CUMMINGSVILLE,unmatched,unknown,0.604651,10
2000,VAN BUREN,8 WHITE HILL CC,VAN BUREN,8. WHITE HILL CC,unmatched,unknown,0.65,10
