code4,prctseq,code_display,link_text,url,filename,local_path
1006,1006,10-06,Precinct Polling Location 1006,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1006.pdf,PrecinctPollingLoc_1006.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1006.pdf
1007,1007,10-07,Precinct Polling Location 1007,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1007.pdf,PrecinctPollingLoc_1007.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1007.pdf
1008,1008,10-08,Precinct Polling Location 1008,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1008.pdf,PrecinctPollingLoc_1008.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1008.pdf
1009,1009,10-09,Precinct Polling Location 1009,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1009.pdf,PrecinctPollingLoc_1009.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1009.pdf
1010,1010,10-10,Precinct Polling Location 1010,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1010.pdf,PrecinctPollingLoc_1010.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1010.pdf
1101,1101,11-01,Precinct Polling Location 1101,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1101.pdf,PrecinctPollingLoc_1101.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1101.pdf
1102,1102,11-02,Precinct Polling Location 1102,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1102.pdf,PrecinctPollingLoc_1102.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1102.pdf
1103,1103,11-03,Precinct Polling Location 1103,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1103.pdf,PrecinctPollingLoc_1103.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1103.pdf
1104,1104,11-04,Precinct Polling Location 1104,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1104.pdf,PrecinctPollingLoc_1104.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1104.pdf
1105,1105,11-05,Precinct Polling Location 1105,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1105.pdf,PrecinctPollingLoc_1105.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1105.pdf
1106,1106,11-06,Precinct Polling Location 1106,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1106.pdf,PrecinctPollingLoc_1106.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1106.pdf
1107,1107,11-07,Precinct Polling Location 1107,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1107.pdf,PrecinctPollingLoc_1107.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1107.pdf
1108,1108,11-08,Precinct Polling Location 1108,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1108.pdf,PrecinctPollingLoc_1108.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1108.pdf
1201,1201,12-01,Precinct Polling Location 1201,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1201.pdf,PrecinctPollingLoc_1201.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1201.pdf
1202,1202,12-02,Precinct Polling Location 1202,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1202.pdf,PrecinctPollingLoc_1202.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1202.pdf
1203,1203,12-03,Precinct Polling Location 1203,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1203.pdf,PrecinctPollingLoc_1203.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1203.pdf
1204,1204,12-04,Precinct Polling Location 1204,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1204.pdf,PrecinctPollingLoc_1204.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1204.pdf
1205,1205,12-05,Precinct Polling Location 1205,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1205.pdf,PrecinctPollingLoc_1205.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1205.pdf
1206,1206,12-06,Precinct Polling Location 1206,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1206.pdf,PrecinctPollingLoc_1206.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1206.pdf
1207,1207,12-07,Precinct Polling Location 1207,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1207.pdf,PrecinctPollingLoc_1207.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1207.pdf
1208,1208,12-08,Precinct Polling Location 1208,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1208.pdf,PrecinctPollingLoc_1208.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1208.pdf
1209,1209,12-09,Precinct Polling Location 1209,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1209.pdf,PrecinctPollingLoc_1209.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1209.pdf
1210,1210,12-10,Precinct Polling Location 1210,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1210.pdf,PrecinctPollingLoc_1210.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1210.pdf
1301,1301,13-01,Precinct Polling Location 1301,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1301.pdf,PrecinctPollingLoc_1301.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1301.pdf
1302,1302,13-02,Precinct Polling Location 1302,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1302.pdf,PrecinctPollingLoc_1302.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1302.pdf
1303,1303,13-03,Precinct Polling Location 1303,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1303.pdf,PrecinctPollingLoc_1303.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1303.pdf
1304,1304,13-04,Precinct Polling Location 1304,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1304.pdf,PrecinctPollingLoc_1304.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1304.pdf
1305,1305,13-05,Precinct Polling Location 1305,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1305.pdf,PrecinctPollingLoc_1305.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1305.pdf
1306,1306,13-06,Precinct Polling Location 1306,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1306.pdf,PrecinctPollingLoc_1306.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1306.pdf
1307,1307,13-07,Precinct Polling Location 1307,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1307.pdf,PrecinctPollingLoc_1307.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1307.pdf
1308,1308,13-08,Precinct Polling Location 1308,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1308.pdf,PrecinctPollingLoc_1308.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1308.pdf
1309,1309,13-09,Precinct Polling Location 1309,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1309.pdf,PrecinctPollingLoc_1309.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1309.pdf
1310,1310,13-10,Precinct Polling Location 1310,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1310.pdf,PrecinctPollingLoc_1310.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1310.pdf
1311,1311,13-11,Precinct Polling Location 1311,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1311.pdf,PrecinctPollingLoc_1311.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1311.pdf
1312,1312,13-12,Precinct Polling Location 1312,https://www.electionsshelbytn.gov/wp-content/uploads/2025/12/PrecinctPollingLoc_1312.pdf,PrecinctPollingLoc_1312.pdf,Data\raw\shelby_precinct_pdfs\PrecinctPollingLoc_1312.pdf
