year,county,county_norm,precinct,precinct_norm,precinct_token,source_file,rows,votes_sum
2022,Wilson,WILSON,44652,44652,44652,20221108__tn__general__precinct.csv,18,12004
2022,Wilson,WILSON,44682,44682,44682,20221108__tn__general__precinct.csv,17,15239
2022,Wilson,WILSON,44713,44713,44713,20221108__tn__general__precinct.csv,19,10152
2022,Wilson,WILSON,44743,44743,44743,20221108__tn__general__precinct.csv,17,11158
2022,Wilson,WILSON,44774,44774,44774,20221108__tn__general__precinct.csv,17,12330
2022,Wilson,WILSON,44805,44805,44805,20221108__tn__general__precinct.csv,17,10970
2022,Wilson,WILSON,44835,44835,44835,20221108__tn__general__precinct.csv,15,9135
2022,Wilson,WILSON,44866,44866,44866,20221108__tn__general__precinct.csv,15,14131
2022,Wilson,WILSON,44896,44896,44896,20221108__tn__general__precinct.csv,15,10269
2024,Anderson,ANDERSON,Andersonville,ANDERSONVILLE,ANDERSONVILLE,20241105__tn__general__precinct.csv,4,6704
2024,Anderson,ANDERSON,Briceville,BRICEVILLE,BRICEVILLE,20241105__tn__general__precinct.csv,5,1393
2024,Anderson,ANDERSON,Brushy Valley,BRUSHY VALLEY,BRUSHY,20241105__tn__general__precinct.csv,4,2733
2024,Anderson,ANDERSON,Bull Run,BULL RUN,BULL,20241105__tn__general__precinct.csv,4,7076
2024,Anderson,ANDERSON,Claxton,CLAXTON,CLAXTON,20241105__tn__general__precinct.csv,4,4660
2024,Anderson,ANDERSON,Clinton,CLINTON,CLINTON,20241105__tn__general__precinct.csv,4,6560
2024,Anderson,ANDERSON,Clinton High,CLINTON HIGH,CLINTON,20241105__tn__general__precinct.csv,4,3190
2024,Anderson,ANDERSON,Clinton Middle,CLINTON MIDDLE,CLINTON,20241105__tn__general__precinct.csv,4,2655
2024,Anderson,ANDERSON,Dutch Valley,DUTCH VALLEY,DUTCH,20241105__tn__general__precinct.csv,4,1471
2024,Anderson,ANDERSON,Emory Valley,EMORY VALLEY,EMORY,20241105__tn__general__precinct.csv,4,3857
2024,Anderson,ANDERSON,Fairview,FAIRVIEW,FAIRVIEW,20241105__tn__general__precinct.csv,4,2962
2024,Anderson,ANDERSON,Glen Alpine,GLEN ALPINE,GLEN,20241105__tn__general__precinct.csv,5,6226
2024,Anderson,ANDERSON,Glenwood,GLENWOOD,GLENWOOD,20241105__tn__general__precinct.csv,4,3375
2024,Anderson,ANDERSON,Hendrix Creek,HENDRIX CREEK,HENDRIX,20241105__tn__general__precinct.csv,4,4868
2024,Anderson,ANDERSON,Highland View,HIGHLAND VIEW,HIGHLAND,20241105__tn__general__precinct.csv,4,2041
2024,Anderson,ANDERSON,Lake City MS,LAKE CITY MS,LAKE,20241105__tn__general__precinct.csv,5,6244
2024,Anderson,ANDERSON,Marlow,MARLOW,MARLOW,20241105__tn__general__precinct.csv,4,3262
2024,Anderson,ANDERSON,Norris,NORRIS,NORRIS,20241105__tn__general__precinct.csv,4,2017
2024,Anderson,ANDERSON,North Clinton,NORTH CLINTON,NORTH,20241105__tn__general__precinct.csv,4,3558
2024,Anderson,ANDERSON,Norwood,NORWOOD,NORWOOD,20241105__tn__general__precinct.csv,4,4686
2024,Anderson,ANDERSON,OR Senior Center,OR SENIOR CENTER,OR,20241105__tn__general__precinct.csv,4,2297
2024,Anderson,ANDERSON,Pine Valley,PINE VALLEY,PINE,20241105__tn__general__precinct.csv,4,2859
2024,Anderson,ANDERSON,Robertsville,ROBERTSVILLE,ROBERTSVILLE,20241105__tn__general__precinct.csv,4,2098
2024,Anderson,ANDERSON,Rocky Top,ROCKY TOP,ROCKY,20241105__tn__general__precinct.csv,5,1509
2024,Anderson,ANDERSON,Rosedale,ROSEDALE,ROSEDALE,20241105__tn__general__precinct.csv,4,243
2024,Anderson,ANDERSON,South Clinton,SOUTH CLINTON,SOUTH,20241105__tn__general__precinct.csv,4,3539
2024,Anderson,ANDERSON,West Hills,WEST HILLS,WEST,20241105__tn__general__precinct.csv,4,3422
2024,Anderson,ANDERSON,Woodland,WOODLAND,WOODLAND,20241105__tn__general__precinct.csv,4,1489
2024,Bedford,BEDFORD,1-1 Wartrace,1 1 WARTRACE,1,20241105__tn__general__precinct.csv,5,7040
2024,Bedford,BEDFORD,1-2 Bell Buckle,1 2 BELL BUCKLE,1,20241105__tn__general__precinct.csv,5,5250
2024,Bedford,BEDFORD,2-3 Deason,2 3 DEASON,2,20241105__tn__general__precinct.csv,5,10874
2024,Bedford,BEDFORD,3-3 Unionville,3 3 UNIONVILLE,3,20241105__tn__general__precinct.csv,5,10677
2024,Bedford,BEDFORD,4-3 Bedford,4 3 BEDFORD,4,20241105__tn__general__precinct.csv,5,10580
2024,Bedford,BEDFORD,5-2 Flat Creek,5 2 FLAT CREEK,5,20241105__tn__general__precinct.csv,5,8282
2024,Bedford,BEDFORD,5-5 Normandy,5 5 NORMANDY,5,20241105__tn__general__precinct.csv,5,4232
2024,Bedford,BEDFORD,6-1 East Side,6 1 EAST SIDE,6,20241105__tn__general__precinct.csv,5,3363
2024,Bedford,BEDFORD,7-1 Deery Eakin,7 1 DEERY EAKIN,7,20241105__tn__general__precinct.csv,5,5592
2024,Bedford,BEDFORD,8-1 Thomas,8 1 THOMAS,8,20241105__tn__general__precinct.csv,5,4801
2024,Bedford,BEDFORD,9-2 Southside,9 2 SOUTHSIDE,9,20241105__tn__general__precinct.csv,5,6153
2024,Benton,BENTON,1 Holladay,1 HOLLADAY,1,20241105__tn__general__precinct.csv,5,5227
2024,Benton,BENTON,2 Camden Jr High,2 CAMDEN JR HIGH,2,20241105__tn__general__precinct.csv,5,4559
2024,Benton,BENTON,3 Camden City Hall,3 CAMDEN CITY HALL,3,20241105__tn__general__precinct.csv,6,4103
2024,Benton,BENTON,4 Camden Elementary,4 CAMDEN ELEMENTARY,4,20241105__tn__general__precinct.csv,5,5101
2024,Benton,BENTON,5 Library,5 LIBRARY,5,20241105__tn__general__precinct.csv,6,4108
2024,Benton,BENTON,6 Big Sandy,6 BIG SANDY,6,20241105__tn__general__precinct.csv,5,5466
2024,Bledsoe,BLEDSOE,1-1 Dill,1 1 DILL,1,20241105__tn__general__precinct.csv,5,1187
2024,Bledsoe,BLEDSOE,1-2 Griffith,1 2 GRIFFITH,1,20241105__tn__general__precinct.csv,5,777
2024,Bledsoe,BLEDSOE,1-3 Mt. Crest,1 3 MT CREST,1,20241105__tn__general__precinct.csv,5,1858
2024,Bledsoe,BLEDSOE,2-1 Cold Springs,2 1 COLD SPRINGS,2,20241105__tn__general__precinct.csv,5,3122
2024,Bledsoe,BLEDSOE,2-2 Luminary,2 2 LUMINARY,2,20241105__tn__general__precinct.csv,5,1696
2024,Bledsoe,BLEDSOE,3-1 Brayton,3 1 BRAYTON,3,20241105__tn__general__precinct.csv,5,2473
2024,Bledsoe,BLEDSOE,3-2 Rigsby,3 2 RIGSBY,3,20241105__tn__general__precinct.csv,5,2975
2024,Bledsoe,BLEDSOE,4-1 Pikeville,4 1 PIKEVILLE,4,20241105__tn__general__precinct.csv,5,2741
2024,Bledsoe,BLEDSOE,5-1 Bellview,5 1 BELLVIEW,5,20241105__tn__general__precinct.csv,5,3323
2024,Bledsoe,BLEDSOE,5-2 Nine Mile,5 2 NINE MILE,5,20241105__tn__general__precinct.csv,5,378
2024,Bledsoe,BLEDSOE,6-1 Lee Station,6 1 LEE STATION,6,20241105__tn__general__precinct.csv,5,1333
2024,Bledsoe,BLEDSOE,6-2 Lusk,6 2 LUSK,6,20241105__tn__general__precinct.csv,5,3595
2024,Blount,BLOUNT,Alcoa,ALCOA,ALCOA,20241105__tn__general__precinct.csv,6,11985
2024,Blount,BLOUNT,Board of Education,BOARD OF EDUCATION,BOARD,20241105__tn__general__precinct.csv,5,9514
2024,Blount,BLOUNT,Carpenters,CARPENTERS,CARPENTERS,20241105__tn__general__precinct.csv,5,9598
2024,Blount,BLOUNT,Chilhowee View,CHILHOWEE VIEW,CHILHOWEE,20241105__tn__general__precinct.csv,5,6716
2024,Blount,BLOUNT,Eagleton MS Cafeteria,EAGLETON MS CAFETERIA,EAGLETON,20241105__tn__general__precinct.csv,5,10721
2024,Blount,BLOUNT,Everett,EVERETT,EVERETT,20241105__tn__general__precinct.csv,5,3505
2024,Blount,BLOUNT,Fairview,FAIRVIEW,FAIRVIEW,20241105__tn__general__precinct.csv,6,11866
2024,Blount,BLOUNT,Friendsville,FRIENDSVILLE,FRIENDSVILLE,20241105__tn__general__precinct.csv,5,10679
2024,Blount,BLOUNT,Heritage,HERITAGE,HERITAGE,20241105__tn__general__precinct.csv,5,12896
2024,Blount,BLOUNT,John Sevier,JOHN SEVIER,JOHN,20241105__tn__general__precinct.csv,5,10041
2024,Blount,BLOUNT,Lanier,LANIER,LANIER,20241105__tn__general__precinct.csv,5,8959
2024,Blount,BLOUNT,Louisville,LOUISVILLE,LOUISVILLE,20241105__tn__general__precinct.csv,5,12637
2024,Blount,BLOUNT,Martin Luther King,MARTIN LUTHER KING,MARTIN,20241105__tn__general__precinct.csv,6,2328
2024,Blount,BLOUNT,Maryville College,MARYVILLE COLLEGE,MARYVILLE,20241105__tn__general__precinct.csv,6,3517
2024,Blount,BLOUNT,Maryville HS,MARYVILLE HS,MARYVILLE,20241105__tn__general__precinct.csv,6,12909
2024,Blount,BLOUNT,Maryville Jr High,MARYVILLE JR HIGH,MARYVILLE,20241105__tn__general__precinct.csv,5,7336
2024,Blount,BLOUNT,Maryville Municipal,MARYVILLE MUNICIPAL,MARYVILLE,20241105__tn__general__precinct.csv,5,9328
2024,Blount,BLOUNT,Middlesettlements,MIDDLESETTLEMENTS,MIDDLESETTLEMENTS,20241105__tn__general__precinct.csv,6,11393
2024,Blount,BLOUNT,Montvale,MONTVALE,MONTVALE,20241105__tn__general__precinct.csv,5,12270
2024,Blount,BLOUNT,Oakview at HHS,OAKVIEW AT HHS,OAKVIEW,20241105__tn__general__precinct.csv,5,8849
2024,Blount,BLOUNT,Pellissippi Campus,PELLISSIPPI CAMPUS,PELLISSIPPI,20241105__tn__general__precinct.csv,5,10944
2024,Blount,BLOUNT,Porter,PORTER,PORTER,20241105__tn__general__precinct.csv,6,9906
2024,Blount,BLOUNT,Prospect,PROSPECT,PROSPECT,20241105__tn__general__precinct.csv,5,9056
2024,Blount,BLOUNT,Rockford,ROCKFORD,ROCKFORD,20241105__tn__general__precinct.csv,5,5660
2024,Blount,BLOUNT,Townsend,TOWNSEND,TOWNSEND,20241105__tn__general__precinct.csv,5,6775
2024,Blount,BLOUNT,William Blount HS,WILLIAM BLOUNT HS,WILLIAM,20241105__tn__general__precinct.csv,5,10880
2024,Blount,BLOUNT,Wm Blount Academy,WM BLOUNT ACADEMY,WM,20241105__tn__general__precinct.csv,6,14857
2024,Bradley,BRADLEY,1-1 McDonald,1 1 MCDONALD,1,20241105__tn__general__precinct.csv,4,5441
2024,Bradley,BRADLEY,1-2 Prospect,1 2 PROSPECT,1,20241105__tn__general__precinct.csv,4,12705
2024,Bradley,BRADLEY,1-3 Hopewell,1 3 HOPEWELL,1,20241105__tn__general__precinct.csv,4,8870
2024,Bradley,BRADLEY,2-1 E.L. Ross,2 1 E L ROSS,2,20241105__tn__general__precinct.csv,4,16255
2024,Bradley,BRADLEY,2-2 Walker Valley,2 2 WALKER VALLEY,2,20241105__tn__general__precinct.csv,4,12290
2024,Bradley,BRADLEY,3-1 Lee University,3 1 LEE UNIVERSITY,3,20241105__tn__general__precinct.csv,4,4731
2024,Bradley,BRADLEY,3-2 Senior Center,3 2 SENIOR CENTER,3,20241105__tn__general__precinct.csv,4,11556
2024,Bradley,BRADLEY,4-1 Oak Grove,4 1 OAK GROVE,4,20241105__tn__general__precinct.csv,4,9924
2024,Bradley,BRADLEY,4-2 Michigan Ave,4 2 MICHIGAN AVE,4,20241105__tn__general__precinct.csv,4,12314
2024,Bradley,BRADLEY,5-1 Blythe/Bower,5 1 BLYTHE BOWER,5,20241105__tn__general__precinct.csv,4,8473
2024,Bradley,BRADLEY,5-2 Museum,5 2 MUSEUM,5,20241105__tn__general__precinct.csv,4,2955
2024,Bradley,BRADLEY,6-1 Valley View,6 1 VALLEY VIEW,6,20241105__tn__general__precinct.csv,4,825
2024,Bradley,BRADLEY,6-2 Blue Springs,6 2 BLUE SPRINGS,6,20241105__tn__general__precinct.csv,4,9538
2024,Bradley,BRADLEY,6-3 Waterville,6 3 WATERVILLE,6,20241105__tn__general__precinct.csv,4,4557
2024,Bradley,BRADLEY,6-4 Black Fox,6 4 BLACK FOX,6,20241105__tn__general__precinct.csv,4,4343
2024,Bradley,BRADLEY,6-5 Valley View,6 5 VALLEY VIEW,6,20241105__tn__general__precinct.csv,5,8218
2024,Bradley,BRADLEY,7-1 Stuart,7 1 STUART,7,20241105__tn__general__precinct.csv,4,11236
2024,Bradley,BRADLEY,7-2 Cleveland High,7 2 CLEVELAND HIGH,7,20241105__tn__general__precinct.csv,4,6793
2024,Campbell,CAMPBELL,1-1 Alder Springs,1 1 ALDER SPRINGS,1,20241105__tn__general__precinct.csv,5,1348
2024,Campbell,CAMPBELL,1-2 Demory,1 2 DEMORY,1,20241105__tn__general__precinct.csv,5,4269
2024,Campbell,CAMPBELL,1-3 Pinecrest,1 3 PINECREST,1,20241105__tn__general__precinct.csv,5,1531
2024,Campbell,CAMPBELL,1-4 Valley View,1 4 VALLEY VIEW,1,20241105__tn__general__precinct.csv,5,6888
2024,Campbell,CAMPBELL,1-5 Well Springs,1 5 WELL SPRINGS,1,20241105__tn__general__precinct.csv,5,1267
2024,Campbell,CAMPBELL,2-1 College Hill,2 1 COLLEGE HILL,2,20241105__tn__general__precinct.csv,6,1414
2024,Campbell,CAMPBELL,2-2 East LaFollette,2 2 EAST LAFOLLETTE,2,20241105__tn__general__precinct.csv,6,4012
2024,Campbell,CAMPBELL,2-3 LaFollette ES,2 3 LAFOLLETTE ES,2,20241105__tn__general__precinct.csv,5,5804
2024,Campbell,CAMPBELL,3-1 CCHS,3 1 CCHS,3,20241105__tn__general__precinct.csv,5,3380
2024,Campbell,CAMPBELL,3-2 Jacksboro Sta,3 2 JACKSBORO STA,3,20241105__tn__general__precinct.csv,5,8181
2024,Campbell,CAMPBELL,3-3 West LaFollette,3 3 WEST LAFOLLETTE,3,20241105__tn__general__precinct.csv,6,1797
2024,Campbell,CAMPBELL,4-1 Caryville,4 1 CARYVILLE,4,20241105__tn__general__precinct.csv,5,5359
2024,Campbell,CAMPBELL,4-2 Clinchmore,4 2 CLINCHMORE,4,20241105__tn__general__precinct.csv,5,172
2024,Campbell,CAMPBELL,4-3 Jacksboro,4 3 JACKSBORO,4,20241105__tn__general__precinct.csv,5,4370
2024,Campbell,CAMPBELL,4-4 Ridgewood,4 4 RIDGEWOOD,4,20241105__tn__general__precinct.csv,5,3498
2024,Campbell,CAMPBELL,5-1 Elk Valley,5 1 ELK VALLEY,5,20241105__tn__general__precinct.csv,5,1380
2024,Campbell,CAMPBELL,5-2 Habersham,5 2 HABERSHAM,5,20241105__tn__general__precinct.csv,5,2492
2024,Campbell,CAMPBELL,5-3 Jellico,5 3 JELLICO,5,20241105__tn__general__precinct.csv,5,3294
2024,Campbell,CAMPBELL,5-4 Newcomb,5 4 NEWCOMB,5,20241105__tn__general__precinct.csv,5,1485
2024,Campbell,CAMPBELL,5-5 White Oak,5 5 WHITE OAK,5,20241105__tn__general__precinct.csv,5,1073
2024,Campbell,CAMPBELL,5-6 LaFollette Rec,5 6 LAFOLLETTE REC,5,20241105__tn__general__precinct.csv,5,599
2024,Cannon,CANNON,1-1 Westside,1 1 WESTSIDE,1,20241105__tn__general__precinct.csv,5,6256
2024,Cannon,CANNON,2-1 Auburntown,2 1 AUBURNTOWN,2,20241105__tn__general__precinct.csv,5,2116
2024,Cannon,CANNON,2-2 Gassaway,2 2 GASSAWAY,2,20241105__tn__general__precinct.csv,5,870
2024,Cannon,CANNON,2-3 Pleasant Ridge,2 3 PLEASANT RIDGE,2,20241105__tn__general__precinct.csv,5,1535
2024,Cannon,CANNON,2-4 Short Mountain,2 4 SHORT MOUNTAIN,2,20241105__tn__general__precinct.csv,5,990
2024,Cannon,CANNON,3-2 Woodland,3 2 WOODLAND,3,20241105__tn__general__precinct.csv,5,5467
2024,Cannon,CANNON,4-1 Eastside,4 1 EASTSIDE,4,20241105__tn__general__precinct.csv,5,4632
2024,Cannon,CANNON,4-2 Short Mountain,4 2 SHORT MOUNTAIN,4,20241105__tn__general__precinct.csv,5,1402
2024,Cannon,CANNON,5-1 Woodbury,5 1 WOODBURY,5,20241105__tn__general__precinct.csv,5,3434
2024,Carroll,CARROLL,1-1 Lavinia,1 1 LAVINIA,1,20241105__tn__general__precinct.csv,5,1722
2024,Carroll,CARROLL,1-2 Cedar Grove,1 2 CEDAR GROVE,1,20241105__tn__general__precinct.csv,5,2844
2024,Carroll,CARROLL,1-3 Atwood,1 3 ATWOOD,1,20241105__tn__general__precinct.csv,6,2883
2024,Carroll,CARROLL,2-1 McLemoresville,2 1 MCLEMORESVILLE,2,20241105__tn__general__precinct.csv,6,1651
2024,Carroll,CARROLL,2-2 Trezevant,2 2 TREZEVANT,2,20241105__tn__general__precinct.csv,6,3163
2024,Carroll,CARROLL,3-1 Bruceton,3 1 BRUCETON,3,20241105__tn__general__precinct.csv,6,4140
2024,Carroll,CARROLL,4-1 Recycling Center,4 1 RECYCLING CENTER,4,20241105__tn__general__precinct.csv,5,2884
2024,Carroll,CARROLL,4-2 Hollow Rock,4 2 HOLLOW ROCK,4,20241105__tn__general__precinct.csv,5,2092
2024,Carroll,CARROLL,5-1 Civic Center,5 1 CIVIC CENTER,5,20241105__tn__general__precinct.csv,6,6980
2024,Carroll,CARROLL,6-1 Clarksburg,6 1 CLARKSBURG,6,20241105__tn__general__precinct.csv,5,3779
2024,Carroll,CARROLL,6-2 Concord/Westport,6 2 CONCORD WESTPORT,6,20241105__tn__general__precinct.csv,5,1772
2024,Carroll,CARROLL,7-1 Police Station-Hunt,7 1 POLICE STATION HUNT,7,20241105__tn__general__precinct.csv,6,5067
2024,Carroll,CARROLL,8-1 Senior Citizens,8 1 SENIOR CITIZENS,8,20241105__tn__general__precinct.csv,5,2949
2024,Carroll,CARROLL,9-1 Church of Christ,9 1 CHURCH OF CHRIST,9,20241105__tn__general__precinct.csv,5,4503
2024,Carroll,CARROLL,9-2 City Hall-MK,9 2 CITY HALL MK,9,20241105__tn__general__precinct.csv,5,1568
2024,Carter,CARTER,Central,CENTRAL,CENTRAL,20241105__tn__general__precinct.csv,4,3907
2024,Carter,CARTER,Courthouse,COURTHOUSE,COURTHOUSE,20241105__tn__general__precinct.csv,4,4262
2024,Carter,CARTER,Eastside,EASTSIDE,EASTSIDE,20241105__tn__general__precinct.csv,4,3335
2024,Carter,CARTER,Elk Mills,ELK MILLS,ELK,20241105__tn__general__precinct.csv,4,638
2024,Carter,CARTER,Gap Creek,GAP CREEK,GAP,20241105__tn__general__precinct.csv,4,4931
2024,Carter,CARTER,Hampton,HAMPTON,HAMPTON,20241105__tn__general__precinct.csv,5,3535
2024,Carter,CARTER,Happy Valley,HAPPY VALLEY,HAPPY,20241105__tn__general__precinct.csv,4,7703
2024,Carter,CARTER,Harold McCormick,HAROLD MCCORMICK,HAROLD,20241105__tn__general__precinct.csv,4,2719
2024,Carter,CARTER,High School,HIGH SCHOOL,HIGH,20241105__tn__general__precinct.csv,4,4000
2024,Carter,CARTER,Hunter,HUNTER,HUNTER,20241105__tn__general__precinct.csv,4,5825
2024,Carter,CARTER,Keenburg,KEENBURG,KEENBURG,20241105__tn__general__precinct.csv,4,3354
2024,Carter,CARTER,Little Milligan,LITTLE MILLIGAN,LITTLE,20241105__tn__general__precinct.csv,4,1037
2024,Carter,CARTER,Midway,MIDWAY,MIDWAY,20241105__tn__general__precinct.csv,4,2164
2024,Carter,CARTER,National Guard,NATIONAL GUARD,NATIONAL,20241105__tn__general__precinct.csv,4,1001
2024,Carter,CARTER,Range,RANGE,RANGE,20241105__tn__general__precinct.csv,4,1520
2024,Carter,CARTER,Roan Mountain,ROAN MOUNTAIN,ROAN,20241105__tn__general__precinct.csv,5,6066
2024,Carter,CARTER,Siam,SIAM,SIAM,20241105__tn__general__precinct.csv,4,2066
2024,Carter,CARTER,Tiger Valley,TIGER VALLEY,TIGER,20241105__tn__general__precinct.csv,5,4754
2024,Carter,CARTER,Unaka,UNAKA,UNAKA,20241105__tn__general__precinct.csv,4,3227
2024,Carter,CARTER,Valley Forge,VALLEY FORGE,VALLEY,20241105__tn__general__precinct.csv,5,4798
2024,Carter,CARTER,Watauga,WATAUGA,WATAUGA,20241105__tn__general__precinct.csv,4,839
2024,Carter,CARTER,Westside,WESTSIDE,WESTSIDE,20241105__tn__general__precinct.csv,4,5379
2024,Cheatham,CHEATHAM,1-1 Sycamore Square,1 1 SYCAMORE SQUARE,1,20241105__tn__general__precinct.csv,4,7242
2024,Cheatham,CHEATHAM,2-1 East Cheatham,2 1 EAST CHEATHAM,2,20241105__tn__general__precinct.csv,4,10481
2024,Cheatham,CHEATHAM,3-1 Pleasant View,3 1 PLEASANT VIEW,3,20241105__tn__general__precinct.csv,4,11299
2024,Cheatham,CHEATHAM,4-1 West Cheatham,4 1 WEST CHEATHAM,4,20241105__tn__general__precinct.csv,4,6242
2024,Cheatham,CHEATHAM,4-3 Sycamore,4 3 SYCAMORE,4,20241105__tn__general__precinct.csv,4,4505
2024,Cheatham,CHEATHAM,5-1 AC Church of Christ,5 1 AC CHURCH OF CHRIST,5,20241105__tn__general__precinct.csv,4,3051
2024,Cheatham,CHEATHAM,5-2 Pegram,5 2 PEGRAM,5,20241105__tn__general__precinct.csv,4,6069
2024,Cheatham,CHEATHAM,6-1 Harpeth,6 1 HARPETH,6,20241105__tn__general__precinct.csv,4,9748
2024,Chester,CHESTER,1-2 Enville,1 2 ENVILLE,1,20241105__tn__general__precinct.csv,5,2375
2024,Chester,CHESTER,1-5 Sweetlips,1 5 SWEETLIPS,1,20241105__tn__general__precinct.csv,5,2204
2024,Chester,CHESTER,1-6 Harmony,1 6 HARMONY,1,20241105__tn__general__precinct.csv,5,1310
2024,Chester,CHESTER,2-1 Beech Springs,2 1 BEECH SPRINGS,2,20241105__tn__general__precinct.csv,5,2120
2024,Chester,CHESTER,2-2 Friendship,2 2 FRIENDSHIP,2,20241105__tn__general__precinct.csv,5,3770
2024,Chester,CHESTER,3-2 Montezuma,3 2 MONTEZUMA,3,20241105__tn__general__precinct.csv,5,4492
2024,Chester,CHESTER,3-6 Deanburg,3 6 DEANBURG,3,20241105__tn__general__precinct.csv,5,1833
2024,Chester,CHESTER,4-1 Trinity,4 1 TRINITY,4,20241105__tn__general__precinct.csv,5,6180
2024,Chester,CHESTER,5-1 Christ Community,5 1 CHRIST COMMUNITY,5,20241105__tn__general__precinct.csv,5,4788
2024,Chester,CHESTER,6-1 City Hall,6 1 CITY HALL,6,20241105__tn__general__precinct.csv,5,2449
2024,Claiborne,CLAIBORNE,1-1 Tazewell,1 1 TAZEWELL,1,20241105__tn__general__precinct.csv,5,7682
2024,Claiborne,CLAIBORNE,2-1 Clouds,2 1 CLOUDS,2,20241105__tn__general__precinct.csv,5,4735
2024,Claiborne,CLAIBORNE,2-2 Goin,2 2 GOIN,2,20241105__tn__general__precinct.csv,5,2480
2024,Claiborne,CLAIBORNE,2-3 Sandlick,2 3 SANDLICK,2,20241105__tn__general__precinct.csv,5,2646
2024,Claiborne,CLAIBORNE,3-1 Lone Mountain,3 1 LONE MOUNTAIN,3,20241105__tn__general__precinct.csv,5,1758
2024,Claiborne,CLAIBORNE,3-2 New Tazewell,3 2 NEW TAZEWELL,3,20241105__tn__general__precinct.csv,5,5772
2024,Claiborne,CLAIBORNE,4-2 Howard's Quarter,4 2 HOWARD S QUARTER,4,20241105__tn__general__precinct.csv,5,964
2024,Claiborne,CLAIBORNE,4-3 Liberty,4 3 LIBERTY,4,20241105__tn__general__precinct.csv,5,790
2024,Claiborne,CLAIBORNE,4-4 Springdale,4 4 SPRINGDALE,4,20241105__tn__general__precinct.csv,5,4532
2024,Claiborne,CLAIBORNE,5-1 Big Spring Union,5 1 BIG SPRING UNION,5,20241105__tn__general__precinct.csv,5,3046
2024,Claiborne,CLAIBORNE,6-1 Harrogate,6 1 HARROGATE,6,20241105__tn__general__precinct.csv,5,6638
2024,Claiborne,CLAIBORNE,7-1 Arthur,7 1 ARTHUR,7,20241105__tn__general__precinct.csv,5,7167
2024,Claiborne,CLAIBORNE,7-2 Cumberland Gap,7 2 CUMBERLAND GAP,7,20241105__tn__general__precinct.csv,5,516
2024,Claiborne,CLAIBORNE,8-1 Rogers Mill,8 1 ROGERS MILL,8,20241105__tn__general__precinct.csv,5,2959
2024,Claiborne,CLAIBORNE,8-2 Vanbebber Springs,8 2 VANBEBBER SPRINGS,8,20241105__tn__general__precinct.csv,5,3114
2024,Claiborne,CLAIBORNE,9-1 Clairfield,9 1 CLAIRFIELD,9,20241105__tn__general__precinct.csv,5,960
2024,Clay,CLAY,1 Dentons Cross Road,1 DENTONS CROSS ROAD,1,20241105__tn__general__precinct.csv,5,2987
2024,Clay,CLAY,2 Hermitage Springs,2 HERMITAGE SPRINGS,2,20241105__tn__general__precinct.csv,5,2470
2024,Clay,CLAY,3 Celina,3 CELINA,3,20241105__tn__general__precinct.csv,5,2033
2024,Clay,CLAY,4-1 Maple Grove,4 1 MAPLE GROVE,4,20241105__tn__general__precinct.csv,5,1127
2024,Clay,CLAY,4-2 Butlers Landing,4 2 BUTLERS LANDING,4,20241105__tn__general__precinct.csv,5,2556
2024,Clay,CLAY,5-1 Beech Bethany,5 1 BEECH BETHANY,5,20241105__tn__general__precinct.csv,5,1546
2024,Clay,CLAY,5-2 Pea Ridge,5 2 PEA RIDGE,5,20241105__tn__general__precinct.csv,5,1499
2024,Cocke,COCKE,Armory,ARMORY,ARMORY,20241105__tn__general__precinct.csv,4,1750
2024,Cocke,COCKE,Bridgeport,BRIDGEPORT,BRIDGEPORT,20241105__tn__general__precinct.csv,4,2347
2024,Cocke,COCKE,Centerview,CENTERVIEW,CENTERVIEW,20241105__tn__general__precinct.csv,4,4334
2024,Cocke,COCKE,Central,CENTRAL,CENTRAL,20241105__tn__general__precinct.csv,4,2017
2024,Cocke,COCKE,Cocke County High,COCKE COUNTY HIGH,COCKE,20241105__tn__general__precinct.csv,4,1287
2024,Cocke,COCKE,Cosby,COSBY,COSBY,20241105__tn__general__precinct.csv,4,4779
2024,Cocke,COCKE,Del Rio,DEL RIO,DEL,20241105__tn__general__precinct.csv,4,2667
2024,Cocke,COCKE,Edgemont,EDGEMONT,EDGEMONT,20241105__tn__general__precinct.csv,4,3380
2024,Cocke,COCKE,Edwina,EDWINA,EDWINA,20241105__tn__general__precinct.csv,4,4321
2024,Cocke,COCKE,Forest Hill,FOREST HILL,FOREST,20241105__tn__general__precinct.csv,4,2318
2024,Cocke,COCKE,Grassy Fork,GRASSY FORK,GRASSY,20241105__tn__general__precinct.csv,4,1660
2024,Cocke,COCKE,Long Creek,LONG CREEK,LONG,20241105__tn__general__precinct.csv,4,1946
2024,Cocke,COCKE,Newport Grammar,NEWPORT GRAMMAR,NEWPORT,20241105__tn__general__precinct.csv,4,3491
2024,Cocke,COCKE,Northport,NORTHPORT,NORTHPORT,20241105__tn__general__precinct.csv,4,2526
2024,Cocke,COCKE,Parrottsville,PARROTTSVILLE,PARROTTSVILLE,20241105__tn__general__precinct.csv,4,4183
2024,Cocke,COCKE,Rankin,RANKIN,RANKIN,20241105__tn__general__precinct.csv,4,1322
2024,Cocke,COCKE,Smoky Mountain,SMOKY MOUNTAIN,SMOKY,20241105__tn__general__precinct.csv,4,2664
2024,Cocke,COCKE,West End,WEST END,WEST,20241105__tn__general__precinct.csv,4,2199
