county_fips,vtd_code,geoid20,vtd_name
071,003702,47071003702,1 Armory
071,003703,47071003703,9 Courthouse
071,003704,47071003704,10 Fairground
071,003705,47071003705,8 North
071,003706,47071003706,6 Cerro Gordo
071,003707,47071003707,1 Olivet
071,003708,47071003708,2 Nixon
071,003709,47071003709,7 Whites
071,003710,47071003710,4 Crump
071,003711,47071003711,6 Olive Hill
071,003712,47071003712,6 Rhodes
071,003713,47071003713,3 Southside
071,003714,47071003714,3 Counce
071,003715,47071003715,7 Walnut Grove
071,003716,47071003716,4 Shiloh
071,003717,47071003717,5 Morris Chapel
071,003718,47071003718,5 Saltillo
073,003801,47073003801,7 Cherokee
073,003802,47073003802,4 Keplar
073,003803,47073003803,2 McPheeter's Bend
073,003805,47073003805,4 Dykes
073,003806,47073003806,4 Upper Beech
073,003808,47073003808,3 Carter's Valley
073,003809,47073003809,1 Mount Carmel
073,003811,47073003811,3 Wallace
073,003812,47073003812,6 Alumwell
073,003813,47073003813,6 Choptack
073,003814,47073003814,5 Rogersville 5th
073,003816,47073003816,7 St. Clair
073,003817,47073003817,6 Mooresburg
073,003818,47073003818,6 Clinch
073,003819,47073003819,3 Watterson
073,003820,47073003820,4 Rogersville North
073,003823,47073003823,7 Bulls Gap
073,003824,47073003824,1 Allandale
073,003825,47073003825,2 Church Hill
073,003826,47073003826,4 Surgoinsville
075,003901,47075003901,02 Parks & Recreation Dept
075,003902,47075003902,04 Chamber Basement
075,003903,47075003903,03 Jefferson Court Community Building
075,003904,47075003904,01 Christ Temple Apostolic Church
075,003905,47075003905,10 Haywood Junior High
075,003906,47075003906,05 Tibbs Fire Station
075,003910,47075003910,09A Stanton City Hall
075,003912,47075003912,07 Delta Heritage Center
075,003913,47075003913,08 Douglas Community Center
075,003914,47075003914,09B West Side Church of Christ
075,003915,47075003915,06 Wyatt-Duke National Guard Armory
077,004001,47077004001,1-1 Bargerton
077,004002,47077004002,1-2 Beaver
077,004003,47077004003,6-1 Broad Street
077,004004,47077004004,5-1 TN Technology Center
077,004005,47077004005,2-1 Westover
077,004006,47077004006,3-2 Fire Station #10
077,004007,47077004007,3-4 Pin Oak Fire Station #4
077,004008,47077004008,3-3 Darden
077,004009,47077004009,7-3 Scotts Hill
077,004010,47077004010,7-2 Reagan
077,004011,47077004011,4-1 Civic Center
077,004012,47077004012,3-1 Christian Chapel
077,004013,47077004013,2-2 South Haven
077,004014,47077004014,7-1 Middleburg
077,004015,47077004015,7-4 Sardis
079,004101,47079004101,1-1 Puryear
079,004102,47079004102,2-2 Mansfield
079,004103,47079004103,3-3 Jones Chapel
079,004104,47079004104,4-2 City Hall
079,004105,47079004105,5-1 HC High School
079,004106,47079004106,1-2 Cottage Grove
079,004107,47079004107,1-3 Buchanan
079,004108,47079004108,2-1 Henry
079,004109,47079004109,5-2 Vo-Tech
079,004110,47079004110,4-1 Grove
079,004111,47079004111,3-2 Springville
079,004112,47079004112,3-1 Russwood
079,004113,47079004113,2-3 Oakland
081,004201,47081004201,01-2 Pinewood
081,004202,47081004202,03-1 East Community Center
081,004203,47081004203,04-1 Lake Benson Camp
081,004204,47081004204,02-3 East Bank
081,004205,47081004205,02-2 Fairfield
081,004206,47081004206,05-1 Mt. Pleasant
081,004207,47081004207,05-2 Middle School
081,004208,47081004208,05-3 Shady Grove
081,004209,47081004209,06-1 Justice Center
081,004210,47081004210,07-3 Brushy
081,004211,47081004211,07-2 Pleasantville
081,004212,47081004212,01-1 Nunnelly
081,004213,47081004213,07-1 Nunnelly
081,004214,47081004214,07-4 Coble
083,004301,47083004301,Tennessee Ridge City Hall
083,004302,47083004302,Arlington Sr. Citizens Cntr
083,004303,47083004303,Erin City Hall
083,004304,47083004304,Stewart Community Center
083,004305,47083004305,Erin Elementary School
083,004306,47083004306,Houston Co. Middle School
083,004307,47083004307,Griffin Chapel Church
085,004401,47085004401,2-3 WFCN
085,004402,47085004402,4-5 Safe Room
085,004403,47085004403,3-4 MLEC
085,004404,47085004404,1-2 Compassion Church
085,004405,47085004405,5-6 Wildwood
085,004406,47085004406,6-7 South McEwen
085,004407,47085004407,7-8 CCC
085,004408,47085004408,1-1 Jera Building
087,004501,47087004501,6-1
087,004502,47087004502,2-2
087,004503,47087004503,6-2
087,004504,47087004504,3-1
087,004505,47087004505,5-2
087,004506,47087004506,5-1
087,004507,47087004507,1-1
087,004508,47087004508,1-2
087,004509,47087004509,2-1
087,004510,47087004510,3-2
087,004511,47087004511,4-1
087,004512,47087004512,4-2
089,004601,47089004601,2nd Piedmont Elementary School
089,004602,47089004602,4th Jefferson Elementary School
089,004603,47089004603,3rd White Pine School
089,004604,47089004604,1st Dandridge Elementary School
089,004605,47089004605,10th Jefferson City Fire Dept
089,004606,47089004606,5th Jefferson Middle School
089,004607,47089004607,6th Rush Strong School
089,004608,47089004608,7th New Market City Hall
089,004609,47089004609,8-1 Old Chestnut Hill School
089,004610,47089004610,9th Talbott Elementary School
089,004611,47089004611,8-2 Old Swannsylvania School
091,004701,47091004701,2 Forge/Shouns
091,004702,47091004702,4B Butler
091,004703,47091004703,3B Neva
091,004704,47091004704,1A Laurel
091,004705,47091004705,5 Doe Valley
091,004706,47091004706,6 Shady
091,004707,47091004707,7 City
091,004708,47091004708,1B Cold Springs
091,004709,47091004709,4A Dry Run
091,004710,47091004710,3A Trade
093,004801,47093004801,48
093,004802,47093004802,39
093,004803,47093004803,41
093,004804,47093004804,19-E
093,004805,47093004805,66-N
093,004806,47093004806,40
093,004807,47093004807,69-E
093,004808,47093004808,84
093,004809,47093004809,26
093,004810,47093004810,57
093,004811,47093004811,60
093,004812,47093004812,81
093,004813,47093004813,80
093,004814,47093004814,85
093,004815,47093004815,86
093,004816,47093004816,82
093,004817,47093004817,87
093,004818,47093004818,76
093,004819,47093004819,78
093,004820,47093004820,79
093,004821,47093004821,77
093,004822,47093004822,92
093,004823,47093004823,93
093,004824,47093004824,90
093,004826,47093004826,29
093,004827,47093004827,27
093,004828,47093004828,70-E
093,004829,47093004829,89
093,004831,47093004831,25
093,004832,47093004832,10-S
093,004833,47093004833,24-Q
093,004834,47093004834,49
093,004835,47093004835,71
093,004836,47093004836,51
093,004837,47093004837,47
093,004838,47093004838,46
093,004839,47093004839,69-S
093,004840,47093004840,69-N
093,004841,47093004841,65-W
093,004842,47093004842,66-S
093,004844,47093004844,62
093,004845,47093004845,65-N
093,004846,47093004846,64
093,004847,47093004847,70-W
093,004848,47093004848,63
093,004849,47093004849,63-N
093,004850,47093004850,68
093,004851,47093004851,68-E
093,004852,47093004852,67
093,004853,47093004853,55
093,004854,47093004854,45
093,004855,47093004855,44
093,004856,47093004856,42
093,004857,47093004857,43
093,004858,47093004858,50-N
093,004859,47093004859,23
093,004860,47093004860,50-S
093,004861,47093004861,09
093,004862,47093004862,10-N
093,004863,47093004863,20
093,004864,47093004864,06
093,004865,47093004865,12
093,004867,47093004867,15
093,004868,47093004868,30
093,004870,47093004870,31
093,004871,47093004871,13
093,004872,47093004872,32
093,004873,47093004873,14
093,004875,47093004875,11
093,004876,47093004876,17
093,004877,47093004877,18
093,004879,47093004879,37
093,004880,47093004880,36
093,004881,47093004881,35
093,004882,47093004882,34
093,004883,47093004883,16
093,004884,47093004884,33
093,004885,47093004885,74
093,004886,47093004886,61
093,004887,47093004887,59
093,004888,47093004888,72
093,004890,47093004890,56
093,004891,47093004891,58-S
093,004892,47093004892,73
093,004893,47093004893,10-W
093,004894,47093004894,19-W
093,004895,47093004895,58-N
093,004896,47093004896,65-E
093,004897,47093004897,69-W
095,004951,47095004951,1 Tiptonville Senior Center
095,004952,47095004952,2 Lake County Courthouse
095,004953,47095004953,3 Lake County Middle School
097,005051,47097005051,Central
097,005052,47097005052,Gates
097,005053,47097005053,Edith
097,005054,47097005054,Ripley 2
097,005056,47097005056,Ripley 4
097,005057,47097005057,Ripley 3
097,005058,47097005058,McBride
097,005060,47097005060,Lightfoot
097,005063,47097005063,Halls 8
097,005064,47097005064,Henning
099,005151,47099005151,2-1 Loretto Civic Center
099,005152,47099005152,4-1 Crossroads Fire Hall
099,005153,47099005153,3-1 South East Lawrence
099,005154,47099005154,1-2 West Loretto
099,005155,47099005155,5-1 Leoma School Gym
099,005156,47099005156,6-2 West Point
099,005157,47099005157,7-1 Lawrenceburg Public
099,005158,47099005158,8-1 New Prospect
099,005159,47099005159,9-2 Mars Hill
099,005160,47099005160,10-1 Howards
099,005161,47099005161,11-1 Summertown
099,005162,47099005162,12-2 Henryville Community Club
099,005163,47099005163,13-1 West End
099,005164,47099005164,14-1 Crawfish Valley
099,005165,47099005165,15-1 David Crockett
099,005166,47099005166,16-1 Rotary Park
099,005167,47099005167,17-1 Sowell
099,005168,47099005168,18-1 E.O. Coffman
099,005169,47099005169,3-2 Centerpoint
099,005170,47099005170,1-1 St. Joseph
099,005171,47099005171,6-1 Iron City
099,005172,47099005172,5-2 Gandy
099,005173,47099005173,9-1 Ethridge
099,005174,47099005174,12-1 Prince Tree Service
101,005251,47101005251,2-1
101,005252,47101005252,4-1
101,005253,47101005253,3-1
101,005254,47101005254,1-1
101,005255,47101005255,5-1
101,005256,47101005256,6-1
101,005257,47101005257,7-1
101,005258,47101005258,8-1
101,005259,47101005259,9-1
103,000001,47103000001,Armory
103,000002,47103000002,Belleville Community Center
103,000003,47103000003,Blanche
103,000004,47103000004,Boonshill Community Center
103,000005,47103000005,Calvary Baptist Fellowship Hall
103,000006,47103000006,Elora Community Center
103,000007,47103000007,Fayetteville CPC
103,000008,47103000008,Flintville Fire Hall
103,000009,47103000009,FNB Community Room
103,000010,47103000010,Howell
103,000011,47103000011,Kelso Cumberland Presbyterian Church
103,000012,47103000012,Liberty
103,000013,47103000013,Lincoln Community Center
103,000014,47103000014,Maranatha
103,000015,47103000015,Molino
103,000016,47103000016,Mulberry Fire Hall
103,000017,47103000017,Petersburg
103,000018,47103000018,Recreation Center
103,000019,47103000019,South Lincoln
103,000020,47103000020,Taft Baptist Church
105,005451,47105005451,Luttrell
105,005452,47105005452,Loudon Outside
105,005453,47105005453,Loudon
105,005454,47105005454,Philadelphia
105,005455,47105005455,Davis
105,005456,47105005456,Greenback
105,005457,47105005457,Glendale
105,005458,47105005458,Highland Park
105,005459,47105005459,Loudon Mt Zion
105,005460,47105005460,Lenoir City
105,005461,47105005461,Lenoir City Outside
105,005462,47105005462,Browder
105,005463,47105005463,Eatons
105,005464,47105005464,Tellico Village South
105,005465,47105005465,Tellico Village North
107,006051,47107006051,04 Englewood School
107,006052,47107006052,11 McMinn Courthouse
107,006053,47107006053,08 Niota School
107,006054,47107006054,12 North City School
107,006055,47107006055,09 Ingleside School
107,006056,47107006056,10 Tennessee College of Applied Technology
107,006057,47107006057,06 Riceville School
107,006058,47107006058,05 Rogers Creek School
107,006059,47107006059,14 EK Baker School
107,006060,47107006060,01 City Park School
107,006061,47107006061,15 Mountain View School
107,006062,47107006062,07 Calhoun School
107,006063,47107006063,13 Jones Chapel Family Life
107,006064,47107006064,02 Etowah Community Center
107,006065,47107006065,03 Central High School
109,006151,47109006151,2 Adamsville
109,006152,47109006152,4 Rose Creek
109,006153,47109006153,3 North East Selmer
109,006154,47109006154,1 McNairy
109,006155,47109006155,5 Ramer
109,006156,47109006156,6 Courthouse SE
109,006157,47109006157,7 Michie
109,006158,47109006158,1 Bethel Springs
109,006159,47109006159,1 Finger
109,006160,47109006160,3 Leapwood
109,006161,47109006161,3 Purdy
109,006162,47109006162,2 Lawton
109,006163,47109006163,7 Stantonville
109,006164,47109006164,5 East View
109,006165,47109006165,5 Guys
109,006166,47109006166,5 Cypress
109,006167,47109006167,4 North Selmer
111,005551,47111005551,Red Boiling Springs High School
111,005552,47111005552,Willette Volunteer Fire Department
111,005553,47111005553,Macon County High School
111,005554,47111005554,Macon County Junior High School
111,005555,47111005555,Westside Elementary School
111,005556,47111005556,Cross Roads Community Center
111,005557,47111005557,National Guard Armory
111,005558,47111005558,Macon County Welcome Center
111,005559,47111005559,Central Elementary School
111,005560,47111005560,Lafayette Elementary School
113,005651,47113005651,1-1 Carl Perkins Civic Center
113,005652,47113005652,1-2 Mt. Moriah Baptist Church
113,005653,47113005653,5-1 Whitehall Elementary School
113,005654,47113005654,5-2 Macedonia Baptist Church
113,005655,47113005655,5-3 North Parkway School
113,005656,47113005656,7-1 UT Agricultural Experiment Station
113,005657,47113005657,7-2 TN Technology Center
113,005658,47113005658,7-3 Denmark West Community Center
113,005659,47113005659,7-4 Mercer Fire Station
113,005660,47113005660,6-3 Malesus Community Center
113,005661,47113005661,6-4 Medon City Hall
113,005662,47113005662,6-2 South Elementary School
113,005663,47113005663,8-5 Lesters Fire Station
113,005664,47113005664,8-4 East Union Ruritan Center
113,005665,47113005665,8-3 Mifflin Road Fire Station
113,005666,47113005666,8-1 Beech Bluff Baptist Church
113,005667,47113005667,8-2 Browns United Methodist Church
113,005668,47113005668,10-2 North East School
113,005669,47113005669,10-3 North Side High School
113,005670,47113005670,9-3 Three Way City Meeting Room
113,005671,47113005671,2-1 Alexander Elementary School
113,005672,47113005672,2-3 Tigrett School
113,005673,47113005673,2-2 Aldersgate United Methodist Church
113,005674,47113005674,4-2 Andrew Jackson School
113,005675,47113005675,4-3 Festivities Events Place
113,005676,47113005676,4-1 Masonic Temple Lodge #45
113,005677,47113005677,3-1 Madison Co Board of Ed.
113,005678,47113005678,3-3 Jackson Center for Ind. Living
113,005679,47113005679,3-2 Old Bells Fire Station
113,005680,47113005680,9-1 VFW
113,005681,47113005681,9-2 Pope Elementary School
113,005682,47113005682,6-1 South Side High School
113,005683,47113005683,10-1 Spring Creek Fire Station #7
115,002660,47115002660,5-2 Sewanee
115,005751,47115005751,Elder Mountain
115,005752,47115005752,Foster Falls
115,005753,47115005753,Haletown-Ladds
115,005754,47115005754,Jasper
115,005755,47115005755,Kimball
115,005756,47115005756,Lodge
115,005757,47115005757,Monteagle
115,005758,47115005758,New Hope
115,005759,47115005759,Orme
115,005760,47115005760,Powells Crossroads
115,005761,47115005761,River Canyon
115,005762,47115005762,Sequatchie
115,005763,47115005763,Shellmound
115,005764,47115005764,South Pittsburg
115,005765,47115005765,Waldens Ridge
115,005766,47115005766,Whitwell
115,005767,47115005767,Whitwell Mtn. FD
117,005851,47117005851,Henry Horton State Park
117,005852,47117005852,Cornersville
117,005853,47117005853,Belfast
117,005854,47117005854,Chapel Hill
117,005855,47117005855,Recreation Center
117,005856,47117005856,West Hills Elementary
117,005857,47117005857,Hardison School
117,005858,47117005858,Lewisburg Gas Dept.
117,005859,47117005859,McKnight Center
119,005951,47119005951,Spring Hill
119,005952,47119005952,Theta
119,005953,47119005953,Armory
119,005954,47119005954,Santa Fe
119,005956,47119005956,St. Catherine
119,005957,47119005957,CP Church
119,005958,47119005958,West End
119,005959,47119005959,Highland
119,005960,47119005960,First Family
119,005961,47119005961,Mt. Pleasant
119,005962,47119005962,Hampshire
119,005963,47119005963,College Hill
119,005964,47119005964,Pleasant Heights
119,005965,47119005965,Rally Hill
119,005966,47119005966,Bear Creek
119,005967,47119005967,Riverside
119,005968,47119005968,Bigbyville
119,005969,47119005969,Culleoka
119,005970,47119005970,Spring Hill Middle
119,005971,47119005971,Neapolis
121,006251,47121006251,2 Meigs South
121,006252,47121006252,3 Courthouse
121,006253,47121006253,1 Eastview
121,006254,47121006254,3 City Hall
121,006255,47121006255,4 Meigs North
121,006256,47121006256,5 Ten Mile
123,006351,47123006351,Sweetwater High School
123,006352,47123006352,Broad Street School
123,006353,47123006353,Brown Elementary School
123,006354,47123006354,Vonore Elementary School
123,006355,47123006355,Election Commission
123,006356,47123006356,Madisonville Primary School
123,006357,47123006357,Sequoyah High School
123,006358,47123006358,Vonore Community Center
123,006359,47123006359,Notchey Creek Fire Dept
123,006360,47123006360,Rural Vale Fire Dept
123,006361,47123006361,Tellico Community Center
123,006362,47123006362,Coker Creek School
123,006363,47123006363,Ballplay Fire Dept
125,006451,47125006451,8A
125,006452,47125006452,9
125,006453,47125006453,3
125,006454,47125006454,10
125,006455,47125006455,7
125,006456,47125006456,11
125,006457,47125006457,12
125,006458,47125006458,13
125,006459,47125006459,5A
125,006460,47125006460,6A
125,006461,47125006461,4A
125,006462,47125006462,21B
125,006463,47125006463,18
125,006464,47125006464,2A
125,006465,47125006465,14
125,006466,47125006466,17
125,006467,47125006467,1A
125,006468,47125006468,15
125,006469,47125006469,20A
125,006470,47125006470,16
125,006471,47125006471,19
125,006472,47125006472,4B
125,006473,47125006473,6B
125,006474,47125006474,21A
125,006476,47125006476,5B
125,006477,47125006477,20B
125,006478,47125006478,2B
125,006479,47125006479,1B
125,006480,47125006480,8B
127,006551,47127006551,2 Moore County High School
127,006552,47127006552,4 Elementary School
127,006553,47127006553,3 Moore County Building
127,006554,47127006554,1 Courthouse
127,006555,47127006555,5 Motlow College
129,006651,47129006651,Coalfield 1-1
129,006652,47129006652,Oakdale High 2-1
129,006653,47129006653,Petros 6-2
129,006654,47129006654,Wartburg 3-1
129,006655,47129006655,Chestnut Ridge 4-3
129,006656,47129006656,Sunbright 5-1
129,006657,47129006657,Mossy Grove 2-2
129,006658,47129006658,Lancing 4-1
129,006659,47129006659,Burrville 5-2
129,006660,47129006660,Kelly's 6-1
129,006661,47129006661,Deer Lodge 4-2
129,006662,47129006662,Oakdale 2-3
131,006751,47131006751,1-1 SOUTH FULTON
131,006752,47131006752,7-2 OBION CO. LIBRARY
131,006753,47131006753,2-4 WOODLAND
131,006754,47131006754,5-4 HORNBEAK
131,006755,47131006755,5-5 SAMBURG
131,006756,47131006756,2-1 EDDIE COX SR. CENTER
131,006757,47131006757,3-2 KENTON
131,006758,47131006758,6-2 OBION
131,006759,47131006759,5-2 CLOVERDALE
131,006760,47131006760,6-1 TROY SENIOR CENTER
131,006761,47131006761,3-4 RIVES
131,006762,47131006762,4-1 FAIR GROUNDS
133,006851,47133006851,5 Hilham
133,006852,47133006852,2 Allons
133,006853,47133006853,1 Livingston
133,006854,47133006854,2 Monroe
133,006855,47133006855,5 Fairgrounds
133,006856,47133006856,3 Poteet
133,006857,47133006857,4 Rickman
133,006858,47133006858,3 Wilson
133,006859,47133006859,3 Rushing Springs
135,006951,47135006951,201 Pineview
135,006952,47135006952,403 Lobelville Elem. School
135,006953,47135006953,301 Coon Creek
135,006954,47135006954,101 Cedar Creek
135,006955,47135006955,501 Perry Co. Courthouse
135,006956,47135006956,601 Lobelville City Hall
135,006957,47135006957,401 Brush Creek
135,006958,47135006958,102 Marsh Creek
135,006959,47135006959,302 Flatwoods
135,006960,47135006960,202 Pope
137,007051,47137007051,High School
137,007052,47137007052,Oak Hill
137,007053,47137007053,Chanute
137,007054,47137007054,Community Center
137,007055,47137007055,Travisville
137,007056,47137007056,Moodyville
137,007057,47137007057,Bolestown
137,007058,47137007058,Boom
137,007059,47137007059,Barnes Ridge
139,007151,47139007151,1 Delano Lions Club
139,007152,47139007152,1A Polk County High School
139,007153,47139007153,1B Chilhowee Middle Sch. Gym
139,007154,47139007154,3 Ducktown Courthouse
139,007155,47139007155,3A Cooper Basin High School
139,007156,47139007156,2C South Polk School
139,007157,47139007157,2D Shiloh Baptist Youth Center
139,007158,47139007158,2 Greasy Creek Comm. Club
139,007159,47139007159,2B Parksville
139,007160,47139007160,2A Springtown Firehall
139,007161,47139007161,3B Turtletown
141,007251,47141007251,11B Cookeville High School
141,007252,47141007252,12A Algood Inside
141,007253,47141007253,11A Bangham
141,007254,47141007254,12B Algood Outside
141,007255,47141007255,02A Northeast Elementary
141,007256,47141007256,03A University
141,007257,47141007257,10 Pavilion
141,007258,47141007258,10B Sycamore
141,007260,47141007260,12C Brotherton
141,007261,47141007261,05A Cookeville Community Center
141,007262,47141007262,04A Burks Middle School
141,007263,47141007263,07A Burgess Falls
141,007264,47141007264,06A Cane Creek
141,007265,47141007265,09B Double Springs
141,007266,47141007266,01A Capshaw
141,007267,47141007267,05C Prescott South
141,007268,47141007268,07D Twin Oak
141,007269,47141007269,08F Cornerstone School
141,007270,47141007270,08E Buffalo Valley
141,007271,47141007271,08G Upperman
141,007272,47141007272,08D Boma
141,007273,47141007273,04B Monterey High School
141,007274,47141007274,05F Dry Valley
141,007275,47141007275,04C Poplar Grove Community Center
143,007351,47143007351,1-1 Spring City North
143,007352,47143007352,1-2 Grandview
143,007353,47143007353,2-1 Spring City South
143,007354,47143007354,3-1 Wolf Creek
143,007355,47143007355,3-2 Evensville North
143,007356,47143007356,4-1 Evensville South
143,007357,47143007357,5-1 Dayton North
143,007358,47143007358,6-1 Dayton West
143,007359,47143007359,7-1 Frazier
143,007360,47143007360,8-1 Garrison
143,007361,47143007361,9-1 Graysville
143,007362,47143007362,9-2 Waldens Ridge
145,007451,47145007451,Cave Creek
145,007452,47145007452,Lawnville
145,007453,47145007453,Paw Paw
145,007454,47145007454,Midway
145,007455,47145007455,Cherokee
145,007456,47145007456,Kingston Ward 1
145,007457,47145007457,Dyllis
145,007458,47145007458,Oak Hills
145,007459,47145007459,Orchard View
145,007460,47145007460,Emory Heights
145,007461,47145007461,Emory
145,007462,47145007462,Kingston Ward 2
145,007463,47145007463,Midtown
145,007464,47145007464,South Harriman
145,007465,47145007465,Harriman Ward 1
145,007466,47145007466,Oliver Springs
145,007467,47145007467,Eureka
145,007468,47145007468,Renfro
145,007469,47145007469,Fairview
145,007470,47145007470,Glen Alice
145,007471,47145007471,Rockwood Ward 1
145,007472,47145007472,Rockwood Ward 2
145,007473,47145007473,Paint Rock
145,007474,47145007474,Johnson School House
147,007551,47147007551,1-1 East Robertson Elementary School
147,007552,47147007552,2-1 Robert F. Woodall Elementary School
147,007553,47147007553,3-2 White House Heritage HS
147,007554,47147007554,4-1 Watauga Elementary School
147,007555,47147007555,5-1 Greenbrier High School
147,007556,47147007556,6-2 Mt. Sharon C.P. Church
147,007557,47147007557,6-1 Coopertown Middle School
147,007558,47147007558,7-2 Stroudsville Church of Christ
147,007559,47147007559,7-1 Jo Byrns Elementary School
147,007560,47147007560,3-1 Ebenezer Baptist Church
147,007561,47147007561,8-2 H.A.T.S
147,007562,47147007562,8-1 Krisle School
147,007563,47147007563,8-3 Owens Chapel Fellowship Hall
147,007564,47147007564,9-1 Robertson County Fair Assoc.
147,007565,47147007565,10-1 South Haven Christian School
147,007566,47147007566,11-2 Heads Free Will Baptist Church
147,007567,47147007567,11-1 Westside School
147,007568,47147007568,12-1 Bransford School
149,007651,47149007651,1-1 LaVergne Lake Elementary School
149,007652,47149007652,2-3 Milton Fire Station
149,007653,47149007653,2-2 Wilson Elementary School
149,007654,47149007654,3-1 Leanna Church of Christ
149,007655,47149007655,3-2 Old Jefferson Church of Christ
149,007656,47149007656,4-1 Kittrell Elementary School
149,007657,47149007657,4-2 North Boulevard Church of Christ
149,007658,47149007658,4-3 Oakland Middle School
149,007659,47149007659,5-1 Cedar Grove Elementary School
149,007660,47149007660,5-2 LaVergne Middle School
149,007661,47149007661,6-1 Whitworth-Buchannan Middle School
149,007662,47149007662,6-2 Christiana Middle School
149,007663,47149007663,7-1 New Heights Chapel
149,007664,47149007664,7-2 Barfield Elementary School
149,007665,47149007665,8-1 Rockvale Middle School
149,007666,47149007666,8-2 Eagleville Community Center
149,007667,47149007667,8-3 Lebanon Campground Church
149,007668,47149007668,8-4 Crescent Church of Christ
149,007669,47149007669,9-1 Stewarts Creek Elementary School
149,007670,47149007670,9-2 Browns Chapel Elementary School
149,007671,47149007671,10-1 Rock Springs Elementary School
149,007672,47149007672,10-2 Lifepoint Church
149,007673,47149007673,11-1 Smyrna Middle School
149,007674,47149007674,11-2 StewartsboroElementary School
149,007675,47149007675,12-1 TN National Guard Armory
149,007676,47149007676,12-2 Smyrna Elementary School
149,007677,47149007677,13-1 Bellwood-Bowdoin Pre-School
149,007678,47149007678,13-2 Cason Lane Academy
149,007679,47149007679,14-1 Siegel Middle School
149,007680,47149007680,14-2 Siegel Elementary School
149,007681,47149007681,15-1 John Pittard Elementary
149,007682,47149007682,15-2 Northfield Elementary School
149,007683,47149007683,16-1 Central Magnet School
149,007684,47149007684,16-2 Mitchell-Neilson Primary School
149,007685,47149007685,16-3 Lane Agri-Park
149,007686,47149007686,17-1 North Boulevard Church of Christ
149,007687,47149007687,17-2 Kingwood Heights Church of Christ
149,007688,47149007688,17-3 Wesley Foundation
149,007689,47149007689,18-1 Patterson Park Community Center
149,007690,47149007690,18-2 Riverdale High School
149,007691,47149007691,19-1 Creekmont General Baptist Church
149,007692,47149007692,19-2 New Vision Baptist Church
149,007693,47149007693,20-1 Blackman United Methodist Church
149,007694,47149007694,20-2 Blackman High School
149,007695,47149007695,21-1 Hobgood Elementary School
149,007696,47149007696,21-2 BlackFox Elementary School
149,007698,47149007698,2-1 Lascassas Elementary School
149,007699,47149007699,12-3 LaVergne High School
149,007700,47149007700,4-5 Bud's Tire
151,007751,47151007751,2-2 Robbins
151,007752,47151007752,4-1 Helenwood
151,007753,47151007753,3-1 Huntsville
151,007754,47151007754,1-1 Fairview
151,007755,47151007755,5-2 Winfield
151,007756,47151007756,6-1 Oneida
151,007757,47151007757,7-1 West Oneida
151,007758,47151007758,2-1 Elgin
151,007759,47151007759,3-2 Paint Rock
151,007760,47151007760,5-1 Pine Hill
153,007851,47153007851,1 Lewis Chapel
153,007852,47153007852,8 Lone Oak
153,007853,47153007853,5 Chapel Hill
153,007854,47153007854,6 Daus
153,007855,47153007855,2 Cagle
153,007856,47153007856,9 Fredonia
153,007857,47153007857,7 City Justice Center
153,007858,47153007858,4 Electric Co-op
153,007859,47153007859,3 Court House
155,007951,47155007951,Pittman Center 1
155,007952,47155007952,Jones Cove 1
155,007953,47155007953,Caton's Chapel 1
155,007954,47155007954,Harrisburg 2
155,007955,47155007955,New Center 1
155,007956,47155007956,Gatlinburg 2
155,007957,47155007957,Pigeon Forge 2
155,007958,47155007958,Wearwood 2
155,007959,47155007959,Waldens Creek 2
155,007960,47155007960,DuPont 2
155,007961,47155007961,Whites 2
155,007962,47155007962,Senior Citizens 2
155,007963,47155007963,Middle School 2
155,007964,47155007964,Voting Machine Whse. 2
155,007965,47155007965,Seymour Primary Sch. 2
155,007966,47155007966,Catlettsburg 2
155,007967,47155007967,Boyd's Creek 2
155,007968,47155007968,Seymour Intm.Sch. 2
155,007969,47155007969,Kodak 1
155,007970,47155007970,Underwood 1
155,007971,47155007971,Jones Cove 2
155,007972,47155007972,Catons Chapel 2
155,007973,47155007973,Catlettsburg 1
155,007974,47155007974,Kodak 2
155,007975,47155007975,Pigeon Forge 2 Split
157,008051,47157008051,ARL-01
157,008052,47157008052,ARL-02
157,008053,47157008053,Bartlett 09
157,008054,47157008054,Bartlett 03
157,008055,47157008055,Bartlett 04
157,008056,47157008056,Bartlett 05
157,008057,47157008057,Bartlett 06
157,008058,47157008058,Bartlett 08
157,008060,47157008060,Bartlett 11
157,008061,47157008061,Memphis 87-2
157,008063,47157008063,Bartlett 13
157,008064,47157008064,Memphis 87-4
157,008065,47157008065,Brunswick 1
157,008066,47157008066,Brunswick 2
157,008068,47157008068,Collierville 1
157,008069,47157008069,Collierville 2
157,008070,47157008070,Collierville 3
157,008071,47157008071,Collierville 4
157,008072,47157008072,Collierville 5
157,008073,47157008073,Collierville 6
157,008074,47157008074,Collierville 7
157,008075,47157008075,Collierville 8
157,008076,47157008076,Cordova 3
157,008077,47157008077,Cordova 4
157,008078,47157008078,Cordova 5
157,008079,47157008079,Memphis 96-2
157,008080,47157008080,Memphis 91-4
157,008081,47157008081,Eads
157,008082,47157008082,Forest Hills 1
157,008083,47157008083,Forest Hills 2
157,008084,47157008084,Forest Hills 3
157,008086,47157008086,Germantown 02
157,008087,47157008087,Germantown 03
157,008088,47157008088,Germantown 04
157,008089,47157008089,Germantown 05
157,008090,47157008090,Germantown 06
