year,county_norm,total_precinct_keys,strict_high_keys,strict_high_pct,strict_high_medium_keys,strict_high_medium_pct,full_keys,full_pct
2008,TROUSDALE,10,9,90.0,9,90.0,10,100.0
2008,UNICOI,8,8,100.0,8,100.0,8,100.0
2008,UNION,9,9,100.0,9,100.0,9,100.0
2008,VAN BUREN,7,3,42.8571,3,42.8571,7,100.0
2008,WARREN,21,21,100.0,21,100.0,21,100.0
2008,WASHINGTON,40,30,75.0,30,75.0,40,100.0
2008,WAYNE,14,14,100.0,14,100.0,14,100.0
2008,WEAKLEY,10,10,100.0,10,100.0,10,100.0
2008,WHITE,11,11,100.0,11,100.0,11,100.0
2008,WILLIAMSON,41,41,100.0,41,100.0,41,100.0
2008,WILSON,36,36,100.0,36,100.0,36,100.0
2010,ANDERSON,28,27,96.4286,28,100.0,28,100.0
2010,BEDFORD,18,18,100.0,18,100.0,18,100.0
2010,BENTON,4,4,100.0,4,100.0,4,100.0
2010,BLEDSOE,15,15,100.0,15,100.0,15,100.0
2010,BLOUNT,34,31,91.1765,32,94.1176,34,100.0
2010,BRADLEY,17,17,100.0,17,100.0,17,100.0
2010,CAMPBELL,21,21,100.0,21,100.0,21,100.0
2010,CANNON,9,9,100.0,9,100.0,9,100.0
2010,CARROLL,22,0,0.0,20,90.9091,22,100.0
2010,CARTER,21,21,100.0,21,100.0,21,100.0
2010,CHEATHAM,8,8,100.0,8,100.0,8,100.0
2010,CHESTER,11,11,100.0,11,100.0,11,100.0
2010,CLAIBORNE,18,18,100.0,18,100.0,18,100.0
2010,CLAY,7,7,100.0,7,100.0,7,100.0
2010,COCKE,18,17,94.4444,18,100.0,18,100.0
2010,COFFEE,24,24,100.0,24,100.0,24,100.0
2010,CROCKETT,12,12,100.0,12,100.0,12,100.0
2010,CUMBERLAND,23,23,100.0,23,100.0,23,100.0
2010,DAVIDSON,173,172,99.422,172,99.422,173,100.0
2010,DECATUR,13,13,100.0,13,100.0,13,100.0
2010,DEKALB,16,16,100.0,16,100.0,16,100.0
2010,DICKSON,18,18,100.0,18,100.0,18,100.0
2010,DYER,16,14,87.5,14,87.5,16,100.0
2010,FAYETTE,17,13,76.4706,17,100.0,17,100.0
2010,FENTRESS,13,13,100.0,13,100.0,13,100.0
2010,FRANKLIN,18,18,100.0,18,100.0,18,100.0
2010,GIBSON,36,36,100.0,36,100.0,36,100.0
2010,GILES,14,14,100.0,14,100.0,14,100.0
2010,GRAINGER,10,10,100.0,10,100.0,10,100.0
2010,GREENE,39,39,100.0,39,100.0,39,100.0
2010,GRUNDY,13,13,100.0,13,100.0,13,100.0
2010,HAMBLEN,17,17,100.0,17,100.0,17,100.0
2010,HAMILTON,129,120,93.0233,121,93.7984,129,100.0
2010,HANCOCK,7,7,100.0,7,100.0,7,100.0
2010,HARDEMAN,13,13,100.0,13,100.0,13,100.0
2010,HARDIN,18,11,61.1111,11,61.1111,18,100.0
2010,HAWKINS,26,26,100.0,26,100.0,26,100.0
2010,HAYWOOD,15,0,0.0,11,73.3333,15,100.0
2010,HENDERSON,15,15,100.0,15,100.0,15,100.0
2010,HENRY,13,13,100.0,13,100.0,13,100.0
2010,HICKMAN,18,18,100.0,18,100.0,18,100.0
2010,HOUSTON,7,7,100.0,7,100.0,7,100.0
2010,HUMPHREYS,9,9,100.0,9,100.0,9,100.0
2010,JACKSON,16,16,100.0,16,100.0,16,100.0
2010,JEFFERSON,11,11,100.0,11,100.0,11,100.0
2010,JOHNSON,12,12,100.0,12,100.0,12,100.0
2010,KNOX,92,92,100.0,92,100.0,92,100.0
2010,LAKE,3,3,100.0,3,100.0,3,100.0
2010,LAUDERDALE,16,10,62.5,10,62.5,16,100.0
2010,LAWRENCE,23,23,100.0,23,100.0,23,100.0
2010,LEWIS,9,9,100.0,9,100.0,9,100.0
2010,LINCOLN,20,20,100.0,20,100.0,20,100.0
2010,LOUDON,14,14,100.0,14,100.0,14,100.0
2010,MACON,10,7,70.0,7,70.0,10,100.0
2010,MADISON,33,33,100.0,33,100.0,33,100.0
2010,MARION,20,20,100.0,20,100.0,20,100.0
2010,MARSHALL,9,9,100.0,9,100.0,9,100.0
2010,MAURY,21,10,47.619,10,47.619,21,100.0
2010,MCMINN,15,8,53.3333,9,60.0,15,100.0
2010,MCNAIRY,17,16,94.1176,16,94.1176,17,100.0
2010,MEIGS,6,6,100.0,6,100.0,6,100.0
2010,MONROE,13,0,0.0,0,0.0,13,100.0
2010,MONTGOMERY,24,24,100.0,24,100.0,24,100.0
2010,MOORE,3,3,100.0,3,100.0,3,100.0
2010,MORGAN,12,12,100.0,12,100.0,12,100.0
2010,OBION,12,12,100.0,12,100.0,12,100.0
2010,OVERTON,13,13,100.0,13,100.0,13,100.0
2010,PERRY,10,10,100.0,10,100.0,10,100.0
2010,PICKETT,9,9,100.0,9,100.0,9,100.0
2010,POLK,11,11,100.0,11,100.0,11,100.0
2010,PUTNAM,25,25,100.0,25,100.0,25,100.0
2010,RHEA,15,15,100.0,15,100.0,15,100.0
2010,ROANE,24,23,95.8333,24,100.0,24,100.0
2010,ROBERTSON,19,19,100.0,19,100.0,19,100.0
2010,RUTHERFORD,48,48,100.0,48,100.0,48,100.0
2010,SCOTT,10,10,100.0,10,100.0,10,100.0
2010,SEQUATCHIE,10,10,100.0,10,100.0,10,100.0
2010,SEVIER,20,20,100.0,20,100.0,20,100.0
2010,SHELBY,236,230,97.4576,230,97.4576,236,100.0
2010,SMITH,8,8,100.0,8,100.0,8,100.0
2010,STEWART,9,9,100.0,9,100.0,9,100.0
2010,SULLIVAN,29,27,93.1034,27,93.1034,29,100.0
2010,SUMNER,35,0,0.0,0,0.0,35,100.0
2010,TIPTON,10,10,100.0,10,100.0,10,100.0
2010,TROUSDALE,10,9,90.0,9,90.0,10,100.0
2010,UNICOI,8,8,100.0,8,100.0,8,100.0
2010,UNION,9,9,100.0,9,100.0,9,100.0
2010,VAN BUREN,7,7,100.0,7,100.0,7,100.0
2010,WARREN,21,21,100.0,21,100.0,21,100.0
2010,WASHINGTON,40,37,92.5,37,92.5,40,100.0
2010,WAYNE,14,14,100.0,14,100.0,14,100.0
2010,WEAKLEY,10,10,100.0,10,100.0,10,100.0
2010,WHITE,24,24,100.0,24,100.0,24,100.0
2010,WILLIAMSON,41,41,100.0,41,100.0,41,100.0
2010,WILSON,37,37,100.0,37,100.0,37,100.0
2012,ANDERSON,27,26,96.2963,26,96.2963,27,100.0
2012,BEDFORD,11,11,100.0,11,100.0,11,100.0
2012,BENTON,4,4,100.0,4,100.0,4,100.0
2012,BLEDSOE,12,12,100.0,12,100.0,12,100.0
2012,BLOUNT,35,32,91.4286,32,91.4286,35,100.0
2012,BRADLEY,17,17,100.0,17,100.0,17,100.0
2012,CAMPBELL,21,21,100.0,21,100.0,21,100.0
2012,CANNON,9,9,100.0,9,100.0,9,100.0
2012,CARROLL,19,0,0.0,16,84.2105,19,100.0
2012,CARTER,22,22,100.0,22,100.0,22,100.0
2012,CHEATHAM,8,8,100.0,8,100.0,8,100.0
2012,CHESTER,11,11,100.0,11,100.0,11,100.0
2012,CLAIBORNE,17,17,100.0,17,100.0,17,100.0
2012,CLAY,7,7,100.0,7,100.0,7,100.0
2012,COCKE,18,18,100.0,18,100.0,18,100.0
2012,COFFEE,23,23,100.0,23,100.0,23,100.0
2012,CROCKETT,12,12,100.0,12,100.0,12,100.0
2012,CUMBERLAND,24,24,100.0,24,100.0,24,100.0
2012,DAVIDSON,162,161,99.3827,161,99.3827,162,100.0
2012,DECATUR,13,13,100.0,13,100.0,13,100.0
2012,DEKALB,16,16,100.0,16,100.0,16,100.0
2012,DICKSON,17,17,100.0,17,100.0,17,100.0
2012,DYER,16,14,87.5,14,87.5,16,100.0
2012,FAYETTE,15,13,86.6667,15,100.0,15,100.0
2012,FENTRESS,13,13,100.0,13,100.0,13,100.0
2012,FRANKLIN,18,18,100.0,18,100.0,18,100.0
2012,GIBSON,28,28,100.0,28,100.0,28,100.0
2012,GILES,14,14,100.0,14,100.0,14,100.0
2012,GRAINGER,10,10,100.0,10,100.0,10,100.0
2012,GREENE,39,39,100.0,39,100.0,39,100.0
2012,GRUNDY,13,13,100.0,13,100.0,13,100.0
2012,HAMBLEN,17,17,100.0,17,100.0,17,100.0
2012,HAMILTON,130,75,57.6923,78,60.0,130,100.0
2012,HANCOCK,7,7,100.0,7,100.0,7,100.0
2012,HARDEMAN,13,13,100.0,13,100.0,13,100.0
2012,HARDIN,18,11,61.1111,11,61.1111,18,100.0
2012,HAWKINS,26,26,100.0,26,100.0,26,100.0
2012,HAYWOOD,11,11,100.0,11,100.0,11,100.0
2012,HENDERSON,15,15,100.0,15,100.0,15,100.0
2012,HENRY,13,13,100.0,13,100.0,13,100.0
2012,HICKMAN,13,13,100.0,13,100.0,13,100.0
2012,HOUSTON,7,7,100.0,7,100.0,7,100.0
2012,HUMPHREYS,8,8,100.0,8,100.0,8,100.0
2012,JACKSON,12,12,100.0,12,100.0,12,100.0
2012,JEFFERSON,11,11,100.0,11,100.0,11,100.0
2012,JOHNSON,10,10,100.0,10,100.0,10,100.0
2012,KNOX,85,84,98.8235,84,98.8235,85,100.0
2012,LAKE,3,3,100.0,3,100.0,3,100.0
2012,LAUDERDALE,14,10,71.4286,10,71.4286,14,100.0
2012,LAWRENCE,24,24,100.0,24,100.0,24,100.0
2012,LEWIS,9,9,100.0,9,100.0,9,100.0
2012,LINCOLN,20,20,100.0,20,100.0,20,100.0
2012,LOUDON,15,14,93.3333,14,93.3333,15,100.0
2012,MACON,10,7,70.0,7,70.0,10,100.0
2012,MADISON,33,33,100.0,33,100.0,33,100.0
2012,MARION,20,20,100.0,20,100.0,20,100.0
2012,MARSHALL,9,9,100.0,9,100.0,9,100.0
2012,MAURY,21,13,61.9048,13,61.9048,21,100.0
2012,MCMINN,15,8,53.3333,9,60.0,15,100.0
2012,MCNAIRY,17,16,94.1176,16,94.1176,17,100.0
2012,MEIGS,6,6,100.0,6,100.0,6,100.0
2012,MONROE,13,0,0.0,0,0.0,13,100.0
2012,MONTGOMERY,30,26,86.6667,26,86.6667,30,100.0
2012,MOORE,3,3,100.0,3,100.0,3,100.0
2012,MORGAN,10,10,100.0,10,100.0,10,100.0
2012,OBION,12,12,100.0,12,100.0,12,100.0
2012,OVERTON,9,9,100.0,9,100.0,9,100.0
2012,PERRY,10,10,100.0,10,100.0,10,100.0
2012,PICKETT,9,9,100.0,9,100.0,9,100.0
2012,POLK,11,11,100.0,11,100.0,11,100.0
2012,PUTNAM,24,24,100.0,24,100.0,24,100.0
2012,RHEA,12,12,100.0,12,100.0,12,100.0
2012,ROANE,24,23,95.8333,24,100.0,24,100.0
2012,ROBERTSON,18,18,100.0,18,100.0,18,100.0
2012,RUTHERFORD,46,46,100.0,46,100.0,46,100.0
2012,SCOTT,10,10,100.0,10,100.0,10,100.0
2012,SEQUATCHIE,9,9,100.0,9,100.0,9,100.0
2012,SEVIER,24,24,100.0,24,100.0,24,100.0
2012,SHELBY,220,213,96.8182,213,96.8182,220,100.0
2012,SMITH,8,8,100.0,8,100.0,8,100.0
2012,STEWART,7,7,100.0,7,100.0,7,100.0
2012,SULLIVAN,25,25,100.0,25,100.0,25,100.0
2012,SUMNER,36,0,0.0,0,0.0,36,100.0
2012,TIPTON,9,9,100.0,9,100.0,9,100.0
2012,TROUSDALE,10,9,90.0,9,90.0,10,100.0
2012,UNICOI,8,7,87.5,7,87.5,8,100.0
2012,UNION,9,9,100.0,9,100.0,9,100.0
2012,VAN BUREN,7,7,100.0,7,100.0,7,100.0
2012,WARREN,21,21,100.0,21,100.0,21,100.0
2012,WASHINGTON,40,23,57.5,30,75.0,40,100.0
2012,WAYNE,14,14,100.0,14,100.0,14,100.0
2012,WEAKLEY,10,10,100.0,10,100.0,10,100.0
2012,WHITE,11,11,100.0,11,100.0,11,100.0
2012,WILLIAMSON,40,40,100.0,40,100.0,40,100.0
2012,WILSON,33,33,100.0,33,100.0,33,100.0
2014,ANDERSON,27,26,96.2963,26,96.2963,27,100.0
2014,BEDFORD,11,11,100.0,11,100.0,11,100.0
2014,BENTON,6,6,100.0,6,100.0,6,100.0
2014,BLEDSOE,12,12,100.0,12,100.0,12,100.0
2014,BLOUNT,35,32,91.4286,32,91.4286,35,100.0
2014,BRADLEY,17,17,100.0,17,100.0,17,100.0
2014,CAMPBELL,21,21,100.0,21,100.0,21,100.0
2014,CANNON,9,9,100.0,9,100.0,9,100.0
2014,CARROLL,19,0,0.0,16,84.2105,19,100.0
2014,CARTER,22,22,100.0,22,100.0,22,100.0
2014,CHEATHAM,7,7,100.0,7,100.0,7,100.0
2014,CHESTER,11,11,100.0,11,100.0,11,100.0
2014,CLAIBORNE,17,17,100.0,17,100.0,17,100.0
2014,CLAY,7,7,100.0,7,100.0,7,100.0
2014,COCKE,18,18,100.0,18,100.0,18,100.0
2014,COFFEE,24,24,100.0,24,100.0,24,100.0
2014,CROCKETT,12,12,100.0,12,100.0,12,100.0
2014,CUMBERLAND,24,24,100.0,24,100.0,24,100.0
2014,DAVIDSON,161,161,100.0,161,100.0,161,100.0
2014,DECATUR,13,13,100.0,13,100.0,13,100.0
2014,DEKALB,15,15,100.0,15,100.0,15,100.0
2014,DICKSON,17,17,100.0,17,100.0,17,100.0
2014,DYER,16,14,87.5,14,87.5,16,100.0
2014,FAYETTE,15,13,86.6667,15,100.0,15,100.0
2014,FENTRESS,13,13,100.0,13,100.0,13,100.0
2014,FRANKLIN,18,18,100.0,18,100.0,18,100.0
2014,GIBSON,28,28,100.0,28,100.0,28,100.0
2014,GILES,14,14,100.0,14,100.0,14,100.0
2014,GRAINGER,10,10,100.0,10,100.0,10,100.0
2014,GREENE,39,39,100.0,39,100.0,39,100.0
2014,GRUNDY,14,13,92.8571,13,92.8571,14,100.0
2014,HAMBLEN,17,17,100.0,17,100.0,17,100.0
2014,HAMILTON,130,77,59.2308,82,63.0769,130,100.0
2014,HANCOCK,7,7,100.0,7,100.0,7,100.0
2014,HARDEMAN,13,13,100.0,13,100.0,13,100.0
2014,HARDIN,18,11,61.1111,11,61.1111,18,100.0
2014,HAWKINS,26,26,100.0,26,100.0,26,100.0
2014,HAYWOOD,11,11,100.0,11,100.0,11,100.0
2014,HENDERSON,15,15,100.0,15,100.0,15,100.0
2014,HENRY,13,13,100.0,13,100.0,13,100.0
2014,HICKMAN,14,14,100.0,14,100.0,14,100.0
2014,HOUSTON,7,7,100.0,7,100.0,7,100.0
2014,HUMPHREYS,8,8,100.0,8,100.0,8,100.0
2014,JACKSON,12,12,100.0,12,100.0,12,100.0
2014,JEFFERSON,11,11,100.0,11,100.0,11,100.0
2014,JOHNSON,10,10,100.0,10,100.0,10,100.0
2014,KNOX,85,84,98.8235,84,98.8235,85,100.0
2014,LAKE,3,3,100.0,3,100.0,3,100.0
2014,LAUDERDALE,14,10,71.4286,10,71.4286,14,100.0
2014,LAWRENCE,24,24,100.0,24,100.0,24,100.0
2014,LEWIS,9,9,100.0,9,100.0,9,100.0
2014,LINCOLN,20,20,100.0,20,100.0,20,100.0
2014,LOUDON,15,14,93.3333,14,93.3333,15,100.0
2014,MACON,10,9,90.0,9,90.0,10,100.0
2014,MADISON,33,33,100.0,33,100.0,33,100.0
2014,MARION,20,20,100.0,20,100.0,20,100.0
2014,MARSHALL,9,9,100.0,9,100.0,9,100.0
2014,MAURY,21,13,61.9048,13,61.9048,21,100.0
2014,MCMINN,15,9,60.0,9,60.0,15,100.0
2014,MCNAIRY,17,16,94.1176,16,94.1176,17,100.0
2014,MEIGS,6,6,100.0,6,100.0,6,100.0
2014,MONROE,13,0,0.0,0,0.0,13,100.0
2014,MONTGOMERY,29,26,89.6552,26,89.6552,29,100.0
2014,MOORE,4,4,100.0,4,100.0,4,100.0
2014,MORGAN,12,12,100.0,12,100.0,12,100.0
2014,OBION,12,12,100.0,12,100.0,12,100.0
2014,OVERTON,9,9,100.0,9,100.0,9,100.0
2014,PERRY,10,10,100.0,10,100.0,10,100.0
2014,PICKETT,9,9,100.0,9,100.0,9,100.0
2014,POLK,10,10,100.0,10,100.0,10,100.0
2014,PUTNAM,24,24,100.0,24,100.0,24,100.0
2014,RHEA,12,12,100.0,12,100.0,12,100.0
2014,ROANE,24,23,95.8333,24,100.0,24,100.0
2014,ROBERTSON,19,18,94.7368,18,94.7368,19,100.0
2014,RUTHERFORD,48,48,100.0,48,100.0,48,100.0
2014,SCOTT,10,10,100.0,10,100.0,10,100.0
2014,SEQUATCHIE,9,9,100.0,9,100.0,9,100.0
2014,SEVIER,24,24,100.0,24,100.0,24,100.0
2014,SHELBY,219,212,96.8037,212,96.8037,219,100.0
2014,SMITH,8,8,100.0,8,100.0,8,100.0
2014,STEWART,8,7,87.5,7,87.5,8,100.0
2014,SULLIVAN,25,25,100.0,25,100.0,25,100.0
2014,SUMNER,27,27,100.0,27,100.0,27,100.0
2014,TIPTON,9,9,100.0,9,100.0,9,100.0
2014,TROUSDALE,11,9,81.8182,9,81.8182,11,100.0
2014,UNICOI,8,7,87.5,7,87.5,8,100.0
2014,UNION,10,9,90.0,9,90.0,10,100.0
2014,VAN BUREN,7,7,100.0,7,100.0,7,100.0
2014,WARREN,20,20,100.0,20,100.0,20,100.0
2014,WASHINGTON,40,23,57.5,30,75.0,40,100.0
2014,WAYNE,14,14,100.0,14,100.0,14,100.0
2014,WEAKLEY,10,2,20.0,2,20.0,10,100.0
2014,WHITE,11,11,100.0,11,100.0,11,100.0
2014,WILLIAMSON,40,40,100.0,40,100.0,40,100.0
2014,WILSON,31,31,100.0,31,100.0,31,100.0
2016,ANDERSON,27,27,100.0,27,100.0,27,100.0
2016,BEDFORD,11,11,100.0,11,100.0,11,100.0
2016,BENTON,6,6,100.0,6,100.0,6,100.0
2016,BLEDSOE,12,12,100.0,12,100.0,12,100.0
2016,BLOUNT,34,32,94.1176,33,97.0588,34,100.0
2016,BRADLEY,17,17,100.0,17,100.0,17,100.0
2016,CAMPBELL,20,20,100.0,20,100.0,20,100.0
2016,CANNON,9,9,100.0,9,100.0,9,100.0
2016,CARROLL,19,0,0.0,16,84.2105,19,100.0
2016,CARTER,22,22,100.0,22,100.0,22,100.0
2016,CHEATHAM,7,7,100.0,7,100.0,7,100.0
2016,CHESTER,13,13,100.0,13,100.0,13,100.0
2016,CLAIBORNE,17,17,100.0,17,100.0,17,100.0
2016,CLAY,7,7,100.0,7,100.0,7,100.0
2016,COCKE,18,18,100.0,18,100.0,18,100.0
2016,COFFEE,23,23,100.0,23,100.0,23,100.0
2016,CROCKETT,12,12,100.0,12,100.0,12,100.0
2016,CUMBERLAND,24,24,100.0,24,100.0,24,100.0
2016,DAVIDSON,160,160,100.0,160,100.0,160,100.0
2016,DECATUR,13,13,100.0,13,100.0,13,100.0
2016,DEKALB,14,14,100.0,14,100.0,14,100.0
2016,DICKSON,17,17,100.0,17,100.0,17,100.0
2016,DYER,16,14,87.5,14,87.5,16,100.0
2016,FAYETTE,15,13,86.6667,15,100.0,15,100.0
2016,FENTRESS,13,13,100.0,13,100.0,13,100.0
2016,FRANKLIN,18,18,100.0,18,100.0,18,100.0
2016,GIBSON,28,28,100.0,28,100.0,28,100.0
2016,GILES,14,14,100.0,14,100.0,14,100.0
2016,GRAINGER,10,10,100.0,10,100.0,10,100.0
2016,GREENE,17,17,100.0,17,100.0,17,100.0
2016,GRUNDY,13,13,100.0,13,100.0,13,100.0
2016,HAMBLEN,17,17,100.0,17,100.0,17,100.0
2016,HAMILTON,130,77,59.2308,82,63.0769,130,100.0
2016,HANCOCK,7,7,100.0,7,100.0,7,100.0
2016,HARDEMAN,13,13,100.0,13,100.0,13,100.0
2016,HARDIN,18,12,66.6667,12,66.6667,18,100.0
2016,HAWKINS,26,26,100.0,26,100.0,26,100.0
2016,HAYWOOD,11,11,100.0,11,100.0,11,100.0
2016,HENDERSON,15,15,100.0,15,100.0,15,100.0
2016,HENRY,13,13,100.0,13,100.0,13,100.0
2016,HICKMAN,14,14,100.0,14,100.0,14,100.0
2016,HOUSTON,7,7,100.0,7,100.0,7,100.0
2016,HUMPHREYS,8,8,100.0,8,100.0,8,100.0
2016,JACKSON,12,12,100.0,12,100.0,12,100.0
2016,JEFFERSON,11,11,100.0,11,100.0,11,100.0
2016,JOHNSON,10,10,100.0,10,100.0,10,100.0
2016,KNOX,89,88,98.8764,88,98.8764,89,100.0
2016,LAKE,3,3,100.0,3,100.0,3,100.0
2016,LAUDERDALE,13,10,76.9231,10,76.9231,13,100.0
2016,LAWRENCE,24,24,100.0,24,100.0,24,100.0
2016,LEWIS,9,9,100.0,9,100.0,9,100.0
2016,LINCOLN,20,20,100.0,20,100.0,20,100.0
2016,LOUDON,15,14,93.3333,14,93.3333,15,100.0
2016,MACON,8,8,100.0,8,100.0,8,100.0
2016,MADISON,33,33,100.0,33,100.0,33,100.0
2016,MARION,17,17,100.0,17,100.0,17,100.0
2016,MARSHALL,9,9,100.0,9,100.0,9,100.0
2016,MAURY,20,15,75.0,15,75.0,20,100.0
2016,MCMINN,15,10,66.6667,10,66.6667,15,100.0
2016,MCNAIRY,17,16,94.1176,16,94.1176,17,100.0
2016,MEIGS,6,6,100.0,6,100.0,6,100.0
2016,MONROE,13,13,100.0,13,100.0,13,100.0
2016,MONTGOMERY,29,26,89.6552,26,89.6552,29,100.0
2016,MOORE,4,4,100.0,4,100.0,4,100.0
2016,MORGAN,12,12,100.0,12,100.0,12,100.0
2016,OBION,12,12,100.0,12,100.0,12,100.0
2016,OVERTON,9,9,100.0,9,100.0,9,100.0
2016,PERRY,10,10,100.0,10,100.0,10,100.0
2016,PICKETT,9,9,100.0,9,100.0,9,100.0
2016,POLK,10,10,100.0,10,100.0,10,100.0
2016,PUTNAM,24,24,100.0,24,100.0,24,100.0
2016,RHEA,12,12,100.0,12,100.0,12,100.0
2016,ROANE,24,23,95.8333,24,100.0,24,100.0
2016,ROBERTSON,19,18,94.7368,18,94.7368,19,100.0
2016,RUTHERFORD,49,49,100.0,49,100.0,49,100.0
2016,SCOTT,10,10,100.0,10,100.0,10,100.0
2016,SEQUATCHIE,9,9,100.0,9,100.0,9,100.0
2016,SEVIER,24,24,100.0,24,100.0,24,100.0
2016,SHELBY,166,159,95.7831,159,95.7831,166,100.0
2016,SMITH,8,8,100.0,8,100.0,8,100.0
2016,STEWART,8,7,87.5,7,87.5,8,100.0
2016,SULLIVAN,25,25,100.0,25,100.0,25,100.0
2016,SUMNER,27,27,100.0,27,100.0,27,100.0
2016,TIPTON,9,9,100.0,9,100.0,9,100.0
2016,TROUSDALE,10,9,90.0,9,90.0,10,100.0
2016,UNICOI,8,8,100.0,8,100.0,8,100.0
2016,UNION,10,9,90.0,9,90.0,10,100.0
2016,VAN BUREN,7,7,100.0,7,100.0,7,100.0
2016,WARREN,20,20,100.0,20,100.0,20,100.0
2016,WASHINGTON,40,23,57.5,30,75.0,40,100.0
2016,WAYNE,14,14,100.0,14,100.0,14,100.0
2016,WEAKLEY,10,2,20.0,2,20.0,10,100.0
2016,WHITE,11,11,100.0,11,100.0,11,100.0
2016,WILLIAMSON,43,43,100.0,43,100.0,43,100.0
2016,WILSON,31,31,100.0,31,100.0,31,100.0
2018,ANDERSON,27,27,100.0,27,100.0,27,100.0
2018,BEDFORD,11,11,100.0,11,100.0,11,100.0
2018,BENTON,6,6,100.0,6,100.0,6,100.0
2018,BLEDSOE,12,12,100.0,12,100.0,12,100.0
2018,BLOUNT,33,31,93.9394,32,96.9697,33,100.0
2018,BRADLEY,17,17,100.0,17,100.0,17,100.0
2018,CAMPBELL,20,20,100.0,20,100.0,20,100.0
2018,CANNON,9,9,100.0,9,100.0,9,100.0
2018,CARROLL,19,0,0.0,16,84.2105,19,100.0
2018,CARTER,22,22,100.0,22,100.0,22,100.0
2018,CHEATHAM,7,7,100.0,7,100.0,7,100.0
2018,CHESTER,11,11,100.0,11,100.0,11,100.0
2018,CLAIBORNE,16,16,100.0,16,100.0,16,100.0
2018,CLAY,7,7,100.0,7,100.0,7,100.0
2018,COCKE,18,18,100.0,18,100.0,18,100.0
2018,COFFEE,23,23,100.0,23,100.0,23,100.0
2018,CROCKETT,12,12,100.0,12,100.0,12,100.0
2018,CUMBERLAND,24,24,100.0,24,100.0,24,100.0
2018,DAVIDSON,160,160,100.0,160,100.0,160,100.0
2018,DECATUR,13,13,100.0,13,100.0,13,100.0
2018,DEKALB,14,14,100.0,14,100.0,14,100.0
2018,DICKSON,17,17,100.0,17,100.0,17,100.0
2018,DYER,16,14,87.5,14,87.5,16,100.0
2018,FAYETTE,15,13,86.6667,15,100.0,15,100.0
2018,FENTRESS,13,13,100.0,13,100.0,13,100.0
2018,FRANKLIN,18,18,100.0,18,100.0,18,100.0
2018,GIBSON,28,28,100.0,28,100.0,28,100.0
2018,GILES,14,14,100.0,14,100.0,14,100.0
2018,GRAINGER,10,10,100.0,10,100.0,10,100.0
2018,GREENE,17,17,100.0,17,100.0,17,100.0
2018,GRUNDY,10,10,100.0,10,100.0,10,100.0
2018,HAMBLEN,17,17,100.0,17,100.0,17,100.0
2018,HAMILTON,149,77,51.6779,86,57.7181,149,100.0
2018,HANCOCK,7,7,100.0,7,100.0,7,100.0
2018,HARDEMAN,13,13,100.0,13,100.0,13,100.0
2018,HARDIN,18,12,66.6667,12,66.6667,18,100.0
2018,HAWKINS,20,20,100.0,20,100.0,20,100.0
2018,HAYWOOD,11,11,100.0,11,100.0,11,100.0
2018,HENDERSON,15,15,100.0,15,100.0,15,100.0
2018,HENRY,13,13,100.0,13,100.0,13,100.0
2018,HICKMAN,14,14,100.0,14,100.0,14,100.0
2018,HOUSTON,7,7,100.0,7,100.0,7,100.0
2018,HUMPHREYS,8,8,100.0,8,100.0,8,100.0
2018,JACKSON,12,12,100.0,12,100.0,12,100.0
2018,JEFFERSON,11,11,100.0,11,100.0,11,100.0
2018,JOHNSON,10,10,100.0,10,100.0,10,100.0
2018,KNOX,89,88,98.8764,88,98.8764,89,100.0
2018,LAKE,3,3,100.0,3,100.0,3,100.0
2018,LAUDERDALE,10,10,100.0,10,100.0,10,100.0
2018,LAWRENCE,24,24,100.0,24,100.0,24,100.0
2018,LEWIS,9,9,100.0,9,100.0,9,100.0
2018,LINCOLN,20,20,100.0,20,100.0,20,100.0
2018,LOUDON,15,14,93.3333,14,93.3333,15,100.0
2018,MACON,8,8,100.0,8,100.0,8,100.0
2018,MADISON,33,33,100.0,33,100.0,33,100.0
2018,MARION,17,17,100.0,17,100.0,17,100.0
2018,MARSHALL,9,9,100.0,9,100.0,9,100.0
2018,MAURY,20,15,75.0,15,75.0,20,100.0
2018,MCMINN,15,10,66.6667,10,66.6667,15,100.0
2018,MCNAIRY,17,16,94.1176,16,94.1176,17,100.0
2018,MEIGS,6,6,100.0,6,100.0,6,100.0
2018,MONROE,13,13,100.0,13,100.0,13,100.0
2018,MONTGOMERY,29,26,89.6552,26,89.6552,29,100.0
2018,MOORE,4,4,100.0,4,100.0,4,100.0
2018,MORGAN,12,12,100.0,12,100.0,12,100.0
2018,OBION,12,12,100.0,12,100.0,12,100.0
2018,OVERTON,9,9,100.0,9,100.0,9,100.0
2018,PERRY,10,10,100.0,10,100.0,10,100.0
2018,PICKETT,9,9,100.0,9,100.0,9,100.0
2018,POLK,8,8,100.0,8,100.0,8,100.0
2018,PUTNAM,24,24,100.0,24,100.0,24,100.0
2018,RHEA,12,12,100.0,12,100.0,12,100.0
2018,ROANE,24,23,95.8333,24,100.0,24,100.0
2018,ROBERTSON,19,18,94.7368,18,94.7368,19,100.0
2018,RUTHERFORD,49,49,100.0,49,100.0,49,100.0
2018,SCOTT,10,10,100.0,10,100.0,10,100.0
2018,SEQUATCHIE,9,9,100.0,9,100.0,9,100.0
