src_year,dst_year,src_statefp,src_countyfp,src_vtdst,src_vtdi,src_geoid,src_name,name00,name10,name20,dst_statefp,dst_countyfp,dst_vtdst,dst_vtdi,dst_geoid,dst_name,intersection_area_m2,src_area_m2,dst_area_m2,src_weight,dst_weight
2010,2020,47,001,0012,A,470010012,Briceville,,Briceville,Rosedale,47,001,000024,,47001000024,Rosedale,8318.149780151529,55107822.698677525,164863720.13634285,0.0001509431759921654,5.045470145446427e-05
2010,2020,47,001,0016,A,470010016,Oak Ridge City Hall,,Oak Ridge City Hall,Oak Ridge City Hall,47,001,000021,,47001000021,Oak Ridge City Hall,8027508.034014739,8063138.556356408,9498738.46762726,0.9955810603907358,0.8451130706854773
2010,2020,47,001,0016,A,470010016,Oak Ridge City Hall,,Oak Ridge City Hall,Robertsville,47,001,000023,,47001000023,Robertsville,311.428463335871,8063138.556356408,4608997.370919497,3.862372712054698e-05,6.756967693252142e-05
2010,2020,47,001,0016,A,470010016,Oak Ridge City Hall,,Oak Ridge City Hall,West Hills,47,001,000026,,47001000026,West Hills,35319.09387834599,8063138.556356408,59619433.27492529,0.004380315882145287,0.0005924090843916237
2010,2020,47,001,0024,A,470010024,Claxton,,Claxton,Bull Run,47,001,000003,,47001000003,Bull Run,25062215.143291395,61756301.31892027,36409987.86224679,0.40582441966311683,0.6883335209589069
2010,2020,47,001,0024,A,470010024,Claxton,,Claxton,Claxton,47,001,000004,,47001000004,Claxton,36527429.00554069,61756301.31892027,66749516.15274969,0.5914769541800553,0.5472313675195978
2010,2020,47,001,0024,A,470010024,Claxton,,Claxton,Emory Valley,47,001,000009,,47001000009,Emory Valley,4836.936324578535,61756301.31892027,14019409.791639715,7.832296010733797e-05,0.00034501711530416756
2010,2020,47,001,0024,A,470010024,Claxton,,Claxton,Hendrix Creek,47,001,000013,,47001000013,Hendrix Creek,3362.448620678791,61756301.31892027,23723413.060149767,5.4447053156802936e-05,0.00014173544979187593
2010,2020,47,001,0024,A,470010024,Claxton,,Claxton,North Clinton,47,001,000019,,47001000019,North Clinton,1591.5830130305221,61756301.31892027,13113492.949525332,2.5771993772931948e-05,0.00012136987598625525
2010,2020,47,001,0024,A,470010024,Claxton,,Claxton,South Clinton,47,001,000025,,47001000025,South Clinton,110205.47380311055,61756301.31892027,11532085.448904078,0.0017845219264992949,0.009556421888426403
2010,2020,47,001,0028,A,470010028,Clinton,,Clinton,Clinton,47,001,000005,,47001000005,Clinton,7483434.619021533,8452863.464614062,8371026.800466854,0.8853135568022817,0.893968541422443
2010,2020,47,001,0028,A,470010028,Clinton,,Clinton,Clinton High,47,001,000006,,47001000006,Clinton High,954343.4445156303,8452863.464614062,14334565.628469123,0.1129017933994517,0.06657637693745384
2010,2020,47,001,0028,A,470010028,Clinton,,Clinton,North Clinton,47,001,000019,,47001000019,North Clinton,3506.597069278482,8452863.464614062,13113492.949525332,0.0004148413237665593,0.0002674037407710972
2010,2020,47,001,0028,A,470010028,Clinton,,Clinton,South Clinton,47,001,000025,,47001000025,South Clinton,11578.804007616773,8452863.464614062,11532085.448904078,0.001369808474499645,0.0010040511804148254
2010,2020,47,001,0032,A,470010032,Clinton High,,Clinton High,Bull Run,47,001,000003,,47001000003,Bull Run,11560.137253306719,13247023.411280334,36409987.86224679,0.0008726592302586882,0.0003174990691302407
2010,2020,47,001,0032,A,470010032,Clinton High,,Clinton High,Clinton,47,001,000005,,47001000005,Clinton,801744.3392307285,13247023.411280334,8371026.800466854,0.060522603028542496,0.09577610469315603
2010,2020,47,001,0032,A,470010032,Clinton High,,Clinton High,Clinton High,47,001,000006,,47001000006,Clinton High,8118767.2750527,13247023.411280334,14334565.628469123,0.6128748340656865,0.5663769301058168
2010,2020,47,001,0032,A,470010032,Clinton High,,Clinton High,Dutch Valley,47,001,000008,,47001000008,Dutch Valley,5412.849193630368,13247023.411280334,27172043.903767996,0.0004086087134881279,0.0001992065526171095
2010,2020,47,001,0032,A,470010032,Clinton High,,Clinton High,Emory Valley,47,001,000009,,47001000009,Emory Valley,4266917.032931447,13247023.411280334,14019409.791639715,0.32210383423177225,0.30435782221559465
2010,2020,47,001,0032,A,470010032,Clinton High,,Clinton High,Glenwood,47,001,000012,,47001000012,Glenwood,42257.15661347009,13247023.411280334,4437867.020910533,0.0031899359804472413,0.009521951967997464
2010,2020,47,001,0032,A,470010032,Clinton High,,Clinton High,Marlow,47,001,000017,,47001000017,Marlow,73.01795588196592,13247023.411280334,28364766.209557947,5.512027390227785e-06,2.574248465244229e-06
2010,2020,47,001,0032,A,470010032,Clinton High,,Clinton High,Pine Valley,47,001,000022,,47001000022,Pine Valley,291.60304936110884,13247023.411280334,7281381.669254899,2.2012722428858846e-05,4.0047763268938556e-05
2010,2020,47,001,0036,A,470010036,Clinton Middle School,,Clinton Middle School,Clinton,47,001,000005,,47001000005,Clinton,5952.289851093767,10760474.2180423,8371026.800466854,0.0005531624099905788,0.0007110585108581668
2010,2020,47,001,0036,A,470010036,Clinton Middle School,,Clinton Middle School,Clinton High,47,001,000006,,47001000006,Clinton High,2214980.768468834,10760474.2180423,14334565.628469123,0.20584415924299435,0.1545202572493566
2010,2020,47,001,0036,A,470010036,Clinton Middle School,,Clinton Middle School,Clinton Middle School,47,001,000007,,47001000007,Clinton Middle School,8448128.022561066,10760474.2180423,18812102.401726283,0.7851074080355979,0.4490794193096582
2010,2020,47,001,0036,A,470010036,Clinton Middle School,,Clinton Middle School,Dutch Valley,47,001,000008,,47001000008,Dutch Valley,7154.233839297434,10760474.2180423,27172043.903767996,0.0006648623187351529,0.00026329391578472106
2010,2020,47,001,0036,A,470010036,Clinton Middle School,,Clinton Middle School,Glen Alpine,47,001,000011,,47001000011,Glen Alpine,2.9808505305797155,10760474.2180423,39102029.245342895,2.770185096100751e-07,7.623263007340569e-08
2010,2020,47,001,0036,A,470010036,Clinton Middle School,,Clinton Middle School,Lake City Middle School,47,001,000016,,47001000016,Lake City Middle School,5943.298564273405,10760474.2180423,75016815.68047182,0.0005523268253650159,7.922621762017217e-05
2010,2020,47,001,0036,A,470010036,Clinton Middle School,,Clinton Middle School,North Clinton,47,001,000019,,47001000019,North Clinton,78312.62390721426,10760474.2180423,13113492.949525332,0.007277804148808418,0.00597191184748751
2010,2020,47,001,0040,A,470010040,Dutch Valley,,Dutch Valley,Briceville,47,001,000002,,47001000002,Briceville,11329.997062009152,52406367.23677144,55110997.77912011,0.00021619504765175458,0.00020558504687973088
2010,2020,47,001,0040,A,470010040,Dutch Valley,,Dutch Valley,Clinton High,47,001,000006,,47001000006,Clinton High,3043611.233287866,52406367.23677144,14334565.628469123,0.058077126764708976,0.21232671517043467
2010,2020,47,001,0040,A,470010040,Dutch Valley,,Dutch Valley,Clinton Middle School,47,001,000007,,47001000007,Clinton Middle School,10347468.64840385,52406367.23677144,18812102.401726283,0.19744678354929832,0.5500431811095351
2010,2020,47,001,0040,A,470010040,Dutch Valley,,Dutch Valley,Dutch Valley,47,001,000008,,47001000008,Dutch Valley,27151518.71563368,52406367.23677144,27172043.903767996,0.5180957991795804,0.9992446211184183
2010,2020,47,001,0040,A,470010040,Dutch Valley,,Dutch Valley,Emory Valley,47,001,000009,,47001000009,Emory Valley,6762.210308762942,52406367.23677144,14019409.791639715,0.0001290341358371845,0.00048234629055464906
2010,2020,47,001,0040,A,470010040,Dutch Valley,,Dutch Valley,Lake City Middle School,47,001,000016,,47001000016,Lake City Middle School,11833503.868335199,52406367.23677144,75016815.68047182,0.2258027887121339,0.15774468378848644
2010,2020,47,001,0040,A,470010040,Dutch Valley,,Dutch Valley,Marlow,47,001,000017,,47001000017,Marlow,11968.75112968453,52406367.23677144,28364766.209557947,0.0002283835297266424,0.00042195839166308635
2010,2020,47,001,0040,A,470010040,Dutch Valley,,Dutch Valley,Norwood,47,001,000020,,47001000020,Norwood,203.8126104498774,52406367.23677144,78288972.19319831,3.889081063929771e-06,2.603337414456241e-06
2010,2020,47,001,0044,A,470010044,Emory Valley,,Emory Valley,Bull Run,47,001,000003,,47001000003,Bull Run,10562.854441943648,9541502.637351155,36409987.86224679,0.001107043077323514,0.00029010870538894584
2010,2020,47,001,0044,A,470010044,Emory Valley,,Emory Valley,Emory Valley,47,001,000009,,47001000009,Emory Valley,9499398.886212174,9541502.637351155,14019409.791639715,0.9955873039353191,0.6775890731061311
2010,2020,47,001,0044,A,470010044,Emory Valley,,Emory Valley,Glenwood,47,001,000012,,47001000012,Glenwood,1247.9281613789838,9541502.637351155,4437867.020910533,0.00013078947926858456,0.0002811999898822885
2010,2020,47,001,0044,A,470010044,Emory Valley,,Emory Valley,Hendrix Creek,47,001,000013,,47001000013,Hendrix Creek,24503.539647310274,9541502.637351155,23723413.060149767,0.0025681007047452615,0.0010328842475230073
2010,2020,47,001,0044,A,470010044,Emory Valley,,Emory Valley,Pine Valley,47,001,000022,,47001000022,Pine Valley,981.3202858386114,9541502.637351155,7281381.669254899,0.00010284756218555515,0.00013477116437697045
2010,2020,47,001,0044,A,470010044,Emory Valley,,Emory Valley,Woodland,47,001,000027,,47001000027,Woodland,4808.108602480744,9541502.637351155,1587087.0061482035,0.0005039152411548813,0.0030295179683625727
2010,2020,47,001,0048,A,470010048,Fairview,,Fairview,Andersonville,47,001,000001,,47001000001,Andersonville,15545.963924040925,71565014.02452607,60641482.554030344,0.00021722854576278238,0.00025635857286618585
2010,2020,47,001,0048,A,470010048,Fairview,,Fairview,Claxton,47,001,000004,,47001000004,Claxton,27690102.491826337,71565014.02452607,66749516.15274969,0.3869223372517841,0.4148360031323713
2010,2020,47,001,0048,A,470010048,Fairview,,Fairview,Fairview,47,001,000010,,47001000010,Fairview,43725937.25816347,71565014.02452607,43789185.29210609,0.6109959992906329,0.9985556243277715
2010,2020,47,001,0048,A,470010048,Fairview,,Fairview,Glen Alpine,47,001,000011,,47001000011,Glen Alpine,49941.12269010391,71565014.02452607,39102029.245342895,0.0006978427010855971,0.0012772002797284995
2010,2020,47,001,0048,A,470010048,Fairview,,Fairview,North Clinton,47,001,000019,,47001000019,North Clinton,18664.6593689055,71565014.02452607,13113492.949525332,0.00026080703851338486,0.0014233171467546413
2010,2020,47,001,0052,A,470010052,Clinch Valley,,Clinch Valley,Andersonville,47,001,000001,,47001000001,Andersonville,13119.601977427168,33190712.584798478,60641482.554030344,0.000395279310256087,0.0002163469860048007
2010,2020,47,001,0052,A,470010052,Clinch Valley,,Clinch Valley,Claxton,47,001,000004,,47001000004,Claxton,135181.98662169251,33190712.584798478,66749516.15274969,0.004072885939894119,0.002025212981504493
2010,2020,47,001,0052,A,470010052,Clinch Valley,,Clinch Valley,Clinton Middle School,47,001,000007,,47001000007,Clinton Middle School,4771.137918948016,33190712.584798478,18812102.401726283,0.00014374918606397207,0.00025362066488167714
2010,2020,47,001,0052,A,470010052,Clinch Valley,,Clinch Valley,Fairview,47,001,000010,,47001000010,Fairview,1059.9949348081423,33190712.584798478,43789185.29210609,3.193649223709724e-05,2.4206774520630972e-05
2010,2020,47,001,0052,A,470010052,Clinch Valley,,Clinch Valley,Glen Alpine,47,001,000011,,47001000011,Glen Alpine,32723155.584457755,33190712.584798478,39102029.245342895,0.9859130171084406,0.8368659176008142
2010,2020,47,001,0052,A,470010052,Clinch Valley,,Clinch Valley,Lake City Middle School,47,001,000016,,47001000016,Lake City Middle School,15338.369320126463,33190712.584798478,75016815.68047182,0.00046212835234973285,0.0002044657478592404
2010,2020,47,001,0052,A,470010052,Clinch Valley,,Clinch Valley,Norris,47,001,000018,,47001000018,Norris,70026.16905213254,33190712.584798478,18834217.623530556,0.0021098121612551607,0.003718029092147966
2010,2020,47,001,0052,A,470010052,Clinch Valley,,Clinch Valley,North Clinton,47,001,000019,,47001000019,North Clinton,228059.74051553465,33190712.584798478,13113492.949525332,0.006871191449501666,0.017391227599949998
2010,2020,47,001,0056,A,470010056,Glenwood,,Glenwood,Emory Valley,47,001,000009,,47001000009,Emory Valley,206459.80520599772,4635704.063656714,14019409.791639715,0.04453688207248051,0.014726711628696182
2010,2020,47,001,0056,A,470010056,Glenwood,,Glenwood,Glenwood,47,001,000012,,47001000012,Glenwood,4389445.845180285,4635704.063656714,4437867.020910533,0.9468779251015915,0.9890890881808547
2010,2020,47,001,0056,A,470010056,Glenwood,,Glenwood,Pine Valley,47,001,000022,,47001000022,Pine Valley,39798.4132704385,4635704.063656714,7281381.669254899,0.008585192825929639,0.005465777661193669
2010,2020,47,001,0060,A,470010060,Highland View,,Highland View,Highland View,47,001,000014,,47001000014,Highland View,3041434.9073025603,4048715.8763945196,3900608.3549712165,0.7512097662953401,0.7797334750171306
2010,2020,47,001,0060,A,470010060,Highland View,,Highland View,Marlow,47,001,000017,,47001000017,Marlow,26.81131187986557,4048715.8763945196,28364766.209557947,6.622176684757069e-06,9.452329584451532e-07
2010,2020,47,001,0060,A,470010060,Highland View,,Highland View,Oak Ridge City Hall,47,001,000021,,47001000021,Oak Ridge City Hall,2673.476153342488,4048715.8763945196,9498738.46762726,0.0006603269369752081,0.00028145591779939904
2010,2020,47,001,0060,A,470010060,Highland View,,Highland View,Pine Valley,47,001,000022,,47001000022,Pine Valley,5963.632836748025,4048715.8763945196,7281381.669254899,0.00147296896567086,0.0008190248922026746
2010,2020,47,001,0060,A,470010060,Highland View,,Highland View,Robertsville,47,001,000023,,47001000023,Robertsville,998605.6262293134,4048715.8763945196,4608997.370919497,0.24664749434544075,0.21666439484865474
2010,2020,47,001,0060,A,470010060,Highland View,,Highland View,Woodland,47,001,000027,,47001000027,Woodland,11.422560795176462,4048715.8763945196,1587087.0061482035,2.8212799178559627e-06,7.197186260694402e-06
2010,2020,47,001,0064,A,470010064,Lake City,,Lake City,Lake City,47,001,000015,,47001000015,Lake City,3794709.512767817,3824881.1881222157,3856447.3555712984,0.9921117352747861,0.9839910059411829
2010,2020,47,001,0064,A,470010064,Lake City,,Lake City,Lake City Middle School,47,001,000016,,47001000016,Lake City Middle School,30171.537848883825,3824881.1881222157,75016815.68047182,0.007888228774942998,0.0004021969951030326
2010,2020,47,001,0068,A,470010068,Lake City Middle School,,Lake City Middle School,Briceville,47,001,000002,,47001000002,Briceville,15386.029981308908,63194612.45035978,55110997.77912011,0.00024347059638026649,0.0002791825697472349
2010,2020,47,001,0068,A,470010068,Lake City Middle School,,Lake City Middle School,Clinton Middle School,47,001,000007,,47001000007,Clinton Middle School,8371.086462699548,63194612.45035978,18812102.401726283,0.00013246519185911853,0.0004449841003380558
2010,2020,47,001,0068,A,470010068,Lake City Middle School,,Lake City Middle School,Glen Alpine,47,001,000011,,47001000011,Glen Alpine,15829.624131343524,63194612.45035978,39102029.245342895,0.0002504900895432804,0.00040482871188146467
2010,2020,47,001,0068,A,470010068,Lake City Middle School,,Lake City Middle School,Lake City,47,001,000015,,47001000015,Lake City,59905.13130561334,63194612.45035978,3856447.3555712984,0.0009479468103814961,0.015533760941678645
2010,2020,47,001,0068,A,470010068,Lake City Middle School,,Lake City Middle School,Lake City Middle School,47,001,000016,,47001000016,Lake City Middle School,63045627.61769729,63194612.45035978,75016815.68047182,0.9976424440805058,0.8404199384606665
2010,2020,47,001,0068,A,470010068,Lake City Middle School,,Lake City Middle School,Norris,47,001,000018,,47001000018,Norris,19043.96484604877,63194612.45035978,18834217.623530556,0.0003013542469464159,0.0010111364977675615
2010,2020,47,001,0072,A,470010072,Marlow,,Marlow,Dutch Valley,47,001,000008,,47001000008,Dutch Valley,7836.936421881589,31480949.263250887,27172043.903767996,0.0002489421890155642,0.0002884190990429994
2010,2020,47,001,0072,A,470010072,Marlow,,Marlow,Emory Valley,47,001,000009,,47001000009,Emory Valley,63.01739156735775,31480949.263250887,14019409.791639715,2.0017627499219267e-06,4.495010310985938e-06
2010,2020,47,001,0072,A,470010072,Marlow,,Marlow,Highland View,47,001,000014,,47001000014,Highland View,840330.5024486083,31480949.263250887,3900608.3549712165,0.026693302524697482,0.21543575411195295
2010,2020,47,001,0072,A,470010072,Marlow,,Marlow,Marlow,47,001,000017,,47001000017,Marlow,28328168.09649626,31480949.263250887,28364766.209557947,0.8998511404344783,0.9987097333081718
2010,2020,47,001,0072,A,470010072,Marlow,,Marlow,Norwood,47,001,000020,,47001000020,Norwood,37597.44961889988,31480949.263250887,78288972.19319831,0.0011942921194815768,0.00048023940748792104
2010,2020,47,001,0072,A,470010072,Marlow,,Marlow,Pine Valley,47,001,000022,,47001000022,Pine Valley,2266104.738015133,31480949.263250887,7281381.669254899,0.07198336743487141,0.3112190571720192
2010,2020,47,001,0072,A,470010072,Marlow,,Marlow,Robertsville,47,001,000023,,47001000023,Robertsville,848.5228585288593,31480949.263250887,4608997.370919497,2.69535347054918e-05,0.00018410139781867106
2010,2020,47,001,0076,A,470010076,Norris,,Norris,Andersonville,47,001,000001,,47001000001,Andersonville,87526.12246916434,17812284.064963505,60641482.554030344,0.004913806794790956,0.0014433374446474049
2010,2020,47,001,0076,A,470010076,Norris,,Norris,Glen Alpine,47,001,000011,,47001000011,Glen Alpine,91074.99724185174,17812284.064963505,39102029.245342895,0.005113044285038935,0.0023291629360309707
2010,2020,47,001,0076,A,470010076,Norris,,Norris,Lake City Middle School,47,001,000016,,47001000016,Lake City Middle School,16715.222397624253,17812284.064963505,75016815.68047182,0.0009384098264243857,0.00022281967377582937
2010,2020,47,001,0076,A,470010076,Norris,,Norris,Norris,47,001,000018,,47001000018,Norris,17616967.722854868,17812284.064963505,18834217.623530556,0.989034739093746,0.9353702964993399
2010,2020,47,001,0080,A,470010080,North Clinton,,North Clinton,Claxton,47,001,000004,,47001000004,Claxton,2181.4973374220326,9732126.566808632,66749516.15274969,0.0002241542300592368,3.2681844950454636e-05
2010,2020,47,001,0080,A,470010080,North Clinton,,North Clinton,Clinton,47,001,000005,,47001000005,Clinton,4939.373536975919,9732126.566808632,8371026.800466854,0.0005075328093062031,0.0005900558742328299
2010,2020,47,001,0080,A,470010080,North Clinton,,North Clinton,Clinton Middle School,47,001,000007,,47001000007,Clinton Middle School,3363.506379765596,9732126.566808632,18812102.401726283,0.00034560857348863686,0.00017879481558940195
2010,2020,47,001,0080,A,470010080,North Clinton,,North Clinton,Glen Alpine,47,001,000011,,47001000011,Glen Alpine,1723166.9328552056,9732126.566808632,39102029.245342895,0.17705965094330542,0.04406847844246951
2010,2020,47,001,0080,A,470010080,North Clinton,,North Clinton,North Clinton,47,001,000019,,47001000019,North Clinton,7988250.156816274,9732126.566808632,13113492.949525332,0.8208123992201417,0.6091626531209919
2010,2020,47,001,0080,A,470010080,North Clinton,,North Clinton,South Clinton,47,001,000025,,47001000025,South Clinton,10225.099882974484,9732126.566808632,11532085.448904078,0.00105065422369733,0.0008866652894898727
2010,2020,47,001,0084,A,470010084,Norwood,,Norwood,Briceville,47,001,000002,,47001000002,Briceville,31180.929142745365,73970837.104112,55110997.77912011,0.0004215300294474028,0.0005657841519711856
2010,2020,47,001,0084,A,470010084,Norwood,,Norwood,Dutch Valley,47,001,000008,,47001000008,Dutch Valley,59.79717665553086,73970837.104112,27172043.903767996,8.083885352191961e-07,2.200687473761909e-06
2010,2020,47,001,0084,A,470010084,Norwood,,Norwood,Highland View,47,001,000014,,47001000014,Highland View,4735.384400843258,73970837.104112,3900608.3549712165,6.401690972049336e-05,0.0012140117566041058
2010,2020,47,001,0084,A,470010084,Norwood,,Norwood,Marlow,47,001,000017,,47001000017,Marlow,24528.56633670289,73970837.104112,28364766.209557947,0.000331597793089452,0.0008647547508583946
2010,2020,47,001,0084,A,470010084,Norwood,,Norwood,Norwood,47,001,000020,,47001000020,Norwood,71858550.5258631,73970837.104112,78288972.19319831,0.9714443331866596,0.9178629954233339
2010,2020,47,001,0084,A,470010084,Norwood,,Norwood,Robertsville,47,001,000023,,47001000023,Robertsville,2026.6851380990347,73970837.104112,4608997.370919497,2.739843453774261e-05,0.00043972364811627353
2010,2020,47,001,0084,A,470010084,Norwood,,Norwood,Rosedale,47,001,000024,,47001000024,Rosedale,2047110.6844188417,73970837.104112,164863720.13634285,0.027674564254796623,0.012416987089250894
2010,2020,47,001,0088,A,470010088,Tri-County,,Tri-County,Norwood,47,001,000020,,47001000020,Norwood,6244384.500521427,6248548.593592291,78288972.19319831,0.9993335903516644,0.07976071630001466
2010,2020,47,001,0088,A,470010088,Tri-County,,Tri-County,Robertsville,47,001,000023,,47001000023,Robertsville,1561.361902232458,6248548.593592291,4608997.370919497,0.0002498759318017612,0.00033876389517683013
2010,2020,47,001,0088,A,470010088,Tri-County,,Tri-County,West Hills,47,001,000026,,47001000026,West Hills,2521.5681133402254,6248548.593592291,59619433.27492529,0.00040354461129197617,4.229439923912771e-05
2010,2020,47,001,0092,A,470010092,Pine Valley,,Pine Valley,Emory Valley,47,001,000009,,47001000009,Emory Valley,162.693896174542,4987077.003599351,14019409.791639715,3.262309686758797e-05,1.1604903386985828e-05
2010,2020,47,001,0092,A,470010092,Pine Valley,,Pine Valley,Glenwood,47,001,000012,,47001000012,Glenwood,4916.09095543306,4987077.003599351,4437867.020910533,0.0009857660011836477,0.0011077598612732674
2010,2020,47,001,0092,A,470010092,Pine Valley,,Pine Valley,Highland View,47,001,000014,,47001000014,Highland View,11465.548641478701,4987077.003599351,3900608.3549712165,0.0022990518560679143,0.0029394257505668776
2010,2020,47,001,0092,A,470010092,Pine Valley,,Pine Valley,Marlow,47,001,000017,,47001000017,Marlow,0.9663274894495757,4987077.003599351,28364766.209557947,1.9376630614529166e-07,3.406788133948929e-08
2010,2020,47,001,0092,A,470010092,Pine Valley,,Pine Valley,Pine Valley,47,001,000022,,47001000022,Pine Valley,4968007.424253299,4987077.003599351,7281381.669254899,0.9961762011430164,0.6822891107645609
2010,2020,47,001,0092,A,470010092,Pine Valley,,Pine Valley,Woodland,47,001,000027,,47001000027,Woodland,2524.2795261585393,4987077.003599351,1587087.0061482035,0.0005061641366950374,0.0015905111165170865
2010,2020,47,001,0096,A,470010096,Robertsville,,Robertsville,Norwood,47,001,000020,,47001000020,Norwood,75136.2767520322,3692699.3129049493,78288972.19319831,0.020347250178061334,0.0009597300187645072
2010,2020,47,001,0096,A,470010096,Robertsville,,Robertsville,Oak Ridge City Hall,47,001,000021,,47001000021,Oak Ridge City Hall,6197.0721968140715,3692699.3129049493,9498738.46762726,0.0016781957239672997,0.0006524100245452984
2010,2020,47,001,0096,A,470010096,Robertsville,,Robertsville,Robertsville,47,001,000023,,47001000023,Robertsville,3599742.050135074,3692699.3129049493,4608997.370919497,0.9748267446404273,0.7810249736412681
2010,2020,47,001,0096,A,470010096,Robertsville,,Robertsville,West Hills,47,001,000026,,47001000026,West Hills,11623.913821022106,3692699.3129049493,59619433.27492529,0.0031478094575422876,0.00019496853932542976
2010,2020,47,001,0100,A,470010100,Rosedale,,Rosedale,Briceville,47,001,000002,,47001000002,Briceville,15760.461952504958,162827052.78783423,55110997.77912011,9.679265013192278e-05,0.0002859767122285004
2010,2020,47,001,0100,A,470010100,Rosedale,,Rosedale,Norwood,47,001,000020,,47001000020,Norwood,16933.488674157463,162827052.78783423,78288972.19319831,0.00010399677685146103,0.00021629468620905758
2010,2020,47,001,0100,A,470010100,Rosedale,,Rosedale,Rosedale,47,001,000024,,47001000024,Rosedale,162700126.96264896,162827052.78783423,164863720.13634285,0.9992204868723463,0.9868764748732796
2010,2020,47,001,0104,A,470010104,South Clinton,,South Clinton,Bull Run,47,001,000003,,47001000003,Bull Run,58980.70016627746,11890137.42753962,36409987.86224679,0.00496047253664772,0.0016199044171457703
2010,2020,47,001,0104,A,470010104,South Clinton,,South Clinton,Claxton,47,001,000004,,47001000004,Claxton,527957.2211631058,11890137.42753962,66749516.15274969,0.04440295365638629,0.007909528811488726
2010,2020,47,001,0104,A,470010104,South Clinton,,South Clinton,Clinton,47,001,000005,,47001000005,Clinton,9191.541251922441,11890137.42753962,8371026.800466854,0.0007730391097611064,0.0010980183758830908
2010,2020,47,001,0104,A,470010104,South Clinton,,South Clinton,North Clinton,47,001,000019,,47001000019,North Clinton,13293.064450970762,11890137.42753962,13113492.949525332,0.0011179908165049226,0.0010136936438015875
2010,2020,47,001,0104,A,470010104,South Clinton,,South Clinton,South Clinton,47,001,000025,,47001000025,South Clinton,11280714.90050735,11890137.42753962,11532085.448904078,0.9487455438807004,0.9782025072992658
2010,2020,47,001,0108,A,470010108,West Hills,,West Hills,Hendrix Creek,47,001,000013,,47001000013,Hendrix Creek,56227.72667554424,57433799.84075307,23723413.060149767,0.0009790006378029503,0.002370136477958761
2010,2020,47,001,0108,A,470010108,West Hills,,West Hills,Norwood,47,001,000020,,47001000020,Norwood,20404.156101130116,57433799.84075307,78288972.19319831,0.0003552639065794846,0.0002606261843721435
