block_geoid,dst_statefp,dst_countyfp,dst_vtdst,dst_vtdi,dst_geoid,dst_name,weight
471190106005017,47,119,005958,,47119005958,West End,1.0
471190106005018,47,119,005958,,47119005958,West End,1.0
471190106005019,47,119,005958,,47119005958,West End,1.0
471190106005020,47,119,005958,,47119005958,West End,1.0
471190106005021,47,119,005958,,47119005958,West End,1.0
471190106005022,47,119,005958,,47119005958,West End,1.0
471190107001000,47,119,005959,,47119005959,Highland,1.0
471190107001001,47,119,005959,,47119005959,Highland,1.0
471190107001002,47,119,005959,,47119005959,Highland,1.0
471190107001003,47,119,005959,,47119005959,Highland,1.0
471190107001004,47,119,005959,,47119005959,Highland,1.0
471190107001005,47,119,005959,,47119005959,Highland,1.0
471190107001006,47,119,005959,,47119005959,Highland,1.0
471190107001007,47,119,005959,,47119005959,Highland,1.0
471190107001008,47,119,005959,,47119005959,Highland,1.0
471190107001009,47,119,005959,,47119005959,Highland,1.0
471190107001010,47,119,005959,,47119005959,Highland,1.0
471190107001011,47,119,005959,,47119005959,Highland,1.0
471190107001012,47,119,005959,,47119005959,Highland,1.0
471190107001013,47,119,005959,,47119005959,Highland,1.0
471190107001014,47,119,005959,,47119005959,Highland,1.0
471190107001015,47,119,005959,,47119005959,Highland,1.0
471190107001016,47,119,005959,,47119005959,Highland,1.0
471190107001017,47,119,005959,,47119005959,Highland,1.0
471190107001018,47,119,005959,,47119005959,Highland,1.0
471190107001019,47,119,005960,,47119005960,First Family,1.0
471190107001020,47,119,005960,,47119005960,First Family,1.0
471190107001021,47,119,005959,,47119005959,Highland,1.0
471190107002000,47,119,005959,,47119005959,Highland,1.0
471190107002001,47,119,005959,,47119005959,Highland,1.0
471190107002002,47,119,005959,,47119005959,Highland,1.0
471190107002003,47,119,005959,,47119005959,Highland,1.0
471190107002004,47,119,005959,,47119005959,Highland,1.0
471190107002005,47,119,005959,,47119005959,Highland,1.0
471190107002006,47,119,005959,,47119005959,Highland,1.0
471190107002007,47,119,005959,,47119005959,Highland,1.0
471190107002008,47,119,005959,,47119005959,Highland,1.0
471190107002009,47,119,005960,,47119005960,First Family,1.0
471190107002010,47,119,005960,,47119005960,First Family,1.0
471190107002011,47,119,005960,,47119005960,First Family,1.0
471190107002012,47,119,005959,,47119005959,Highland,1.0
471190107002013,47,119,005959,,47119005959,Highland,1.0
471190107002014,47,119,005960,,47119005960,First Family,1.0
471190107002015,47,119,005960,,47119005960,First Family,1.0
471190107002016,47,119,005960,,47119005960,First Family,1.0
471190107002017,47,119,005960,,47119005960,First Family,1.0
471190107002018,47,119,005960,,47119005960,First Family,1.0
471190107002019,47,119,005960,,47119005960,First Family,1.0
471190107003000,47,119,005960,,47119005960,First Family,1.0
471190107003001,47,119,005960,,47119005960,First Family,1.0
471190107003002,47,119,005960,,47119005960,First Family,1.0
471190107003003,47,119,005960,,47119005960,First Family,1.0
471190107003004,47,119,005960,,47119005960,First Family,1.0
471190107003005,47,119,005960,,47119005960,First Family,1.0
471190107003006,47,119,005960,,47119005960,First Family,1.0
471190107003007,47,119,005960,,47119005960,First Family,1.0
471190107003008,47,119,005960,,47119005960,First Family,1.0
471190107003009,47,119,005960,,47119005960,First Family,1.0
471190107003010,47,119,005960,,47119005960,First Family,1.0
471190107003011,47,119,005960,,47119005960,First Family,1.0
471190107003012,47,119,005960,,47119005960,First Family,1.0
471190107003013,47,119,005960,,47119005960,First Family,1.0
471190107003014,47,119,005960,,47119005960,First Family,1.0
471190107003015,47,119,005960,,47119005960,First Family,1.0
471190107003016,47,119,005960,,47119005960,First Family,1.0
471190107003017,47,119,005960,,47119005960,First Family,1.0
471190107003018,47,119,005960,,47119005960,First Family,1.0
471190107003019,47,119,005960,,47119005960,First Family,1.0
471190107003020,47,119,005960,,47119005960,First Family,1.0
471190107003021,47,119,005960,,47119005960,First Family,1.0
471190107003022,47,119,005960,,47119005960,First Family,1.0
471190107003023,47,119,005960,,47119005960,First Family,1.0
471190107003024,47,119,005960,,47119005960,First Family,1.0
471190107003025,47,119,005960,,47119005960,First Family,1.0
471190107004000,47,119,005959,,47119005959,Highland,1.0
471190107004001,47,119,005959,,47119005959,Highland,1.0
471190107004002,47,119,005959,,47119005959,Highland,1.0
471190107004003,47,119,005959,,47119005959,Highland,1.0
471190107004004,47,119,005959,,47119005959,Highland,1.0
471190107004005,47,119,005959,,47119005959,Highland,1.0
471190107004006,47,119,005959,,47119005959,Highland,1.0
471190107004007,47,119,005959,,47119005959,Highland,1.0
471190107004008,47,119,005959,,47119005959,Highland,1.0
471190107004009,47,119,005959,,47119005959,Highland,1.0
471190107004010,47,119,005959,,47119005959,Highland,1.0
471190107004011,47,119,005959,,47119005959,Highland,1.0
471190107004012,47,119,005959,,47119005959,Highland,1.0
471190107004013,47,119,005960,,47119005960,First Family,1.0
471190107004014,47,119,005960,,47119005960,First Family,1.0
471190107004015,47,119,005960,,47119005960,First Family,1.0
471190107004016,47,119,005960,,47119005960,First Family,1.0
471190107004017,47,119,005960,,47119005960,First Family,1.0
471190107004018,47,119,005960,,47119005960,First Family,1.0
471190107004019,47,119,005960,,47119005960,First Family,1.0
471190107004020,47,119,005960,,47119005960,First Family,1.0
471190107004021,47,119,005960,,47119005960,First Family,1.0
471190107004022,47,119,005960,,47119005960,First Family,1.0
471190107004023,47,119,005960,,47119005960,First Family,1.0
471190107004024,47,119,005960,,47119005960,First Family,1.0
471190107004025,47,119,005960,,47119005960,First Family,1.0
471190107004026,47,119,005960,,47119005960,First Family,1.0
471190107004027,47,119,005960,,47119005960,First Family,1.0
471190107004028,47,119,005960,,47119005960,First Family,1.0
471190107004029,47,119,005960,,47119005960,First Family,1.0
471190107004030,47,119,005960,,47119005960,First Family,1.0
471190107004031,47,119,005960,,47119005960,First Family,1.0
471190107004032,47,119,005960,,47119005960,First Family,1.0
471190107004033,47,119,005960,,47119005960,First Family,1.0
471190107004034,47,119,005960,,47119005960,First Family,1.0
471190107004035,47,119,005960,,47119005960,First Family,1.0
471190107004036,47,119,005960,,47119005960,First Family,1.0
471190107004037,47,119,005960,,47119005960,First Family,1.0
471190107004038,47,119,005960,,47119005960,First Family,1.0
471190107004039,47,119,005960,,47119005960,First Family,1.0
471190107005000,47,119,005960,,47119005960,First Family,1.0
471190107005001,47,119,005960,,47119005960,First Family,1.0
471190107005002,47,119,005960,,47119005960,First Family,1.0
471190107005003,47,119,005960,,47119005960,First Family,1.0
471190107005004,47,119,005960,,47119005960,First Family,1.0
471190107005005,47,119,005960,,47119005960,First Family,1.0
471190107005006,47,119,005960,,47119005960,First Family,1.0
471190107005007,47,119,005960,,47119005960,First Family,1.0
471190107005008,47,119,005960,,47119005960,First Family,1.0
471190107005009,47,119,005960,,47119005960,First Family,1.0
471190107005010,47,119,005960,,47119005960,First Family,1.0
471190107005011,47,119,005960,,47119005960,First Family,1.0
471190107005012,47,119,005960,,47119005960,First Family,1.0
471190107005013,47,119,005960,,47119005960,First Family,1.0
471190107005014,47,119,005960,,47119005960,First Family,1.0
471190107005015,47,119,005960,,47119005960,First Family,1.0
471190107005016,47,119,005960,,47119005960,First Family,1.0
471190108011000,47,119,005956,,47119005956,St. Catherine,1.0
471190108011001,47,119,005956,,47119005956,St. Catherine,1.0
471190108011002,47,119,005956,,47119005956,St. Catherine,1.0
471190108011003,47,119,005956,,47119005956,St. Catherine,1.0
471190108011004,47,119,005956,,47119005956,St. Catherine,1.0
471190108011005,47,119,005956,,47119005956,St. Catherine,1.0
471190108011006,47,119,005956,,47119005956,St. Catherine,1.0
471190108011007,47,119,005956,,47119005956,St. Catherine,1.0
471190108011008,47,119,005956,,47119005956,St. Catherine,1.0
471190108011009,47,119,005956,,47119005956,St. Catherine,1.0
471190108011010,47,119,005956,,47119005956,St. Catherine,1.0
471190108011011,47,119,005956,,47119005956,St. Catherine,1.0
471190108011012,47,119,005956,,47119005956,St. Catherine,1.0
471190108011013,47,119,005956,,47119005956,St. Catherine,1.0
471190108011014,47,119,005956,,47119005956,St. Catherine,1.0
471190108011015,47,119,005956,,47119005956,St. Catherine,1.0
471190108011016,47,119,005956,,47119005956,St. Catherine,1.0
471190108011017,47,119,005956,,47119005956,St. Catherine,1.0
471190108011018,47,119,005956,,47119005956,St. Catherine,1.0
471190108011019,47,119,005956,,47119005956,St. Catherine,1.0
471190108011020,47,119,005956,,47119005956,St. Catherine,1.0
471190108011021,47,119,005956,,47119005956,St. Catherine,1.0
471190108011022,47,119,005956,,47119005956,St. Catherine,1.0
471190108011023,47,119,005956,,47119005956,St. Catherine,1.0
471190108011024,47,119,005956,,47119005956,St. Catherine,1.0
471190108011025,47,119,005956,,47119005956,St. Catherine,1.0
471190108011026,47,119,005956,,47119005956,St. Catherine,1.0
471190108011027,47,119,005956,,47119005956,St. Catherine,1.0
471190108011028,47,119,005956,,47119005956,St. Catherine,1.0
471190108011029,47,119,005956,,47119005956,St. Catherine,1.0
471190108011030,47,119,005956,,47119005956,St. Catherine,1.0
471190108011031,47,119,005956,,47119005956,St. Catherine,1.0
471190108011032,47,119,005956,,47119005956,St. Catherine,1.0
471190108011033,47,119,005956,,47119005956,St. Catherine,1.0
471190108011034,47,119,005956,,47119005956,St. Catherine,1.0
471190108011035,47,119,005956,,47119005956,St. Catherine,1.0
471190108011036,47,119,005956,,47119005956,St. Catherine,1.0
471190108011037,47,119,005956,,47119005956,St. Catherine,1.0
471190108012000,47,119,005959,,47119005959,Highland,1.0
471190108012001,47,119,005959,,47119005959,Highland,1.0
471190108012002,47,119,005959,,47119005959,Highland,1.0
471190108012003,47,119,005956,,47119005956,St. Catherine,1.0
471190108012004,47,119,005956,,47119005956,St. Catherine,1.0
471190108012005,47,119,005956,,47119005956,St. Catherine,1.0
471190108012006,47,119,005956,,47119005956,St. Catherine,1.0
471190108012007,47,119,005956,,47119005956,St. Catherine,1.0
471190108012008,47,119,005956,,47119005956,St. Catherine,1.0
471190108012009,47,119,005956,,47119005956,St. Catherine,1.0
471190108012010,47,119,005956,,47119005956,St. Catherine,1.0
471190108012011,47,119,005956,,47119005956,St. Catherine,1.0
471190108012012,47,119,005960,,47119005960,First Family,1.0
471190108012013,47,119,005956,,47119005956,St. Catherine,1.0
471190108012014,47,119,005956,,47119005956,St. Catherine,1.0
471190108012015,47,119,005959,,47119005959,Highland,1.0
471190108012016,47,119,005959,,47119005959,Highland,1.0
471190108012017,47,119,005956,,47119005956,St. Catherine,1.0
471190108012018,47,119,005956,,47119005956,St. Catherine,1.0
471190108012019,47,119,005956,,47119005956,St. Catherine,1.0
471190108012020,47,119,005960,,47119005960,First Family,1.0
471190108012021,47,119,005960,,47119005960,First Family,1.0
471190108012022,47,119,005960,,47119005960,First Family,1.0
471190108012023,47,119,005960,,47119005960,First Family,1.0
471190108012024,47,119,005960,,47119005960,First Family,1.0
471190108012025,47,119,005956,,47119005956,St. Catherine,1.0
471190108012026,47,119,005960,,47119005960,First Family,1.0
471190108012027,47,119,005960,,47119005960,First Family,1.0
471190108012028,47,119,005960,,47119005960,First Family,1.0
471190108012029,47,119,005959,,47119005959,Highland,1.0
471190108012030,47,119,005960,,47119005960,First Family,1.0
471190108012031,47,119,005956,,47119005956,St. Catherine,1.0
471190108012032,47,119,005956,,47119005956,St. Catherine,1.0
471190108012033,47,119,005956,,47119005956,St. Catherine,1.0
471190108012034,47,119,005956,,47119005956,St. Catherine,1.0
471190108012035,47,119,005956,,47119005956,St. Catherine,1.0
471190108021000,47,119,005953,,47119005953,Armory,1.0
471190108021001,47,119,005953,,47119005953,Armory,1.0
471190108021002,47,119,005953,,47119005953,Armory,1.0
471190108021003,47,119,005953,,47119005953,Armory,1.0
471190108021004,47,119,005953,,47119005953,Armory,1.0
471190108021005,47,119,005953,,47119005953,Armory,1.0
471190108021006,47,119,005953,,47119005953,Armory,1.0
471190108021007,47,119,005953,,47119005953,Armory,1.0
471190108021008,47,119,005953,,47119005953,Armory,1.0
471190108021009,47,119,005953,,47119005953,Armory,1.0
471190108021010,47,119,005953,,47119005953,Armory,1.0
471190108021011,47,119,005953,,47119005953,Armory,1.0
471190108021012,47,119,005953,,47119005953,Armory,1.0
471190108021013,47,119,005953,,47119005953,Armory,1.0
471190108021014,47,119,005953,,47119005953,Armory,1.0
471190108021015,47,119,005953,,47119005953,Armory,1.0
471190108021016,47,119,005953,,47119005953,Armory,1.0
471190108021017,47,119,005953,,47119005953,Armory,1.0
471190108021018,47,119,005953,,47119005953,Armory,1.0
471190108021019,47,119,005953,,47119005953,Armory,1.0
471190108021020,47,119,005953,,47119005953,Armory,1.0
471190108021021,47,119,005953,,47119005953,Armory,1.0
471190108021022,47,119,005953,,47119005953,Armory,1.0
471190108021023,47,119,005953,,47119005953,Armory,1.0
471190108021024,47,119,005953,,47119005953,Armory,1.0
471190108021025,47,119,005953,,47119005953,Armory,1.0
471190108021026,47,119,005953,,47119005953,Armory,1.0
471190108021027,47,119,005953,,47119005953,Armory,1.0
471190108021028,47,119,005953,,47119005953,Armory,1.0
471190108021029,47,119,005953,,47119005953,Armory,1.0
471190108021030,47,119,005953,,47119005953,Armory,1.0
471190108021031,47,119,005953,,47119005953,Armory,1.0
471190108021032,47,119,005953,,47119005953,Armory,1.0
471190108021033,47,119,005953,,47119005953,Armory,1.0
471190108021034,47,119,005953,,47119005953,Armory,1.0
471190108021035,47,119,005953,,47119005953,Armory,1.0
471190108021036,47,119,005953,,47119005953,Armory,1.0
471190108021037,47,119,005953,,47119005953,Armory,1.0
471190108021038,47,119,005953,,47119005953,Armory,1.0
471190108021039,47,119,005953,,47119005953,Armory,1.0
471190108021040,47,119,005953,,47119005953,Armory,1.0
471190108021041,47,119,005953,,47119005953,Armory,1.0
471190108021042,47,119,005953,,47119005953,Armory,1.0
471190108021043,47,119,005953,,47119005953,Armory,1.0
471190108021044,47,119,005953,,47119005953,Armory,1.0
471190108021045,47,119,005953,,47119005953,Armory,1.0
471190108021046,47,119,005953,,47119005953,Armory,1.0
471190108021047,47,119,005953,,47119005953,Armory,1.0
471190108021048,47,119,005953,,47119005953,Armory,1.0
471190108021049,47,119,005953,,47119005953,Armory,1.0
471190108021050,47,119,005953,,47119005953,Armory,1.0
471190108021051,47,119,005953,,47119005953,Armory,1.0
471190108021052,47,119,005953,,47119005953,Armory,1.0
471190108021053,47,119,005953,,47119005953,Armory,1.0
471190108021054,47,119,005953,,47119005953,Armory,1.0
471190108021055,47,119,005953,,47119005953,Armory,1.0
471190108021056,47,119,005953,,47119005953,Armory,1.0
471190108021057,47,119,005953,,47119005953,Armory,1.0
471190108021058,47,119,005953,,47119005953,Armory,1.0
471190108021059,47,119,005953,,47119005953,Armory,1.0
471190108021060,47,119,005953,,47119005953,Armory,1.0
471190108021061,47,119,005958,,47119005958,West End,1.0
471190108021062,47,119,005953,,47119005953,Armory,1.0
471190108021063,47,119,005953,,47119005953,Armory,1.0
471190108021064,47,119,005953,,47119005953,Armory,1.0
471190108021065,47,119,005953,,47119005953,Armory,1.0
471190108021066,47,119,005953,,47119005953,Armory,1.0
471190108021067,47,119,005956,,47119005956,St. Catherine,1.0
471190108021068,47,119,005958,,47119005958,West End,1.0
471190108021069,47,119,005958,,47119005958,West End,1.0
471190108021070,47,119,005958,,47119005958,West End,1.0
471190108021071,47,119,005953,,47119005953,Armory,1.0
471190108021072,47,119,005953,,47119005953,Armory,1.0
471190108021073,47,119,005953,,47119005953,Armory,1.0
471190108021074,47,119,005953,,47119005953,Armory,1.0
471190108021075,47,119,005953,,47119005953,Armory,1.0
471190108021076,47,119,005953,,47119005953,Armory,1.0
471190108021077,47,119,005953,,47119005953,Armory,1.0
471190108021078,47,119,005953,,47119005953,Armory,1.0
471190108021079,47,119,005956,,47119005956,St. Catherine,1.0
471190108021080,47,119,005953,,47119005953,Armory,1.0
471190108021081,47,119,005958,,47119005958,West End,1.0
471190108021082,47,119,005958,,47119005958,West End,1.0
471190108021083,47,119,005958,,47119005958,West End,1.0
471190108021084,47,119,005958,,47119005958,West End,1.0
471190108021085,47,119,005958,,47119005958,West End,1.0
471190108021086,47,119,005958,,47119005958,West End,1.0
471190108021087,47,119,005958,,47119005958,West End,1.0
471190108021088,47,119,005958,,47119005958,West End,1.0
471190108021089,47,119,005958,,47119005958,West End,1.0
471190108021090,47,119,005956,,47119005956,St. Catherine,1.0
471190108021091,47,119,005956,,47119005956,St. Catherine,1.0
471190108021092,47,119,005956,,47119005956,St. Catherine,1.0
471190108021093,47,119,005956,,47119005956,St. Catherine,1.0
471190108021094,47,119,005956,,47119005956,St. Catherine,1.0
471190108021095,47,119,005956,,47119005956,St. Catherine,1.0
471190108021096,47,119,005956,,47119005956,St. Catherine,1.0
471190108021097,47,119,005953,,47119005953,Armory,1.0
471190108021098,47,119,005953,,47119005953,Armory,1.0
471190108021099,47,119,005953,,47119005953,Armory,1.0
471190108021100,47,119,005953,,47119005953,Armory,1.0
471190108021101,47,119,005953,,47119005953,Armory,1.0
471190108021102,47,119,005956,,47119005956,St. Catherine,1.0
471190108022000,47,119,005959,,47119005959,Highland,1.0
471190108022001,47,119,005959,,47119005959,Highland,1.0
471190108022002,47,119,005959,,47119005959,Highland,1.0
471190108022003,47,119,005959,,47119005959,Highland,1.0
471190108022004,47,119,005959,,47119005959,Highland,1.0
471190108022005,47,119,005959,,47119005959,Highland,1.0
471190108022006,47,119,005959,,47119005959,Highland,1.0
471190108022007,47,119,005959,,47119005959,Highland,1.0
471190108022008,47,119,005959,,47119005959,Highland,1.0
471190108022009,47,119,005959,,47119005959,Highland,1.0
471190108022010,47,119,005959,,47119005959,Highland,1.0
471190108022011,47,119,005956,,47119005956,St. Catherine,1.0
471190108022012,47,119,005956,,47119005956,St. Catherine,1.0
471190108022013,47,119,005956,,47119005956,St. Catherine,1.0
471190108022014,47,119,005956,,47119005956,St. Catherine,1.0
471190108022015,47,119,005956,,47119005956,St. Catherine,1.0
471190108022016,47,119,005956,,47119005956,St. Catherine,1.0
471190108022017,47,119,005956,,47119005956,St. Catherine,1.0
471190108022018,47,119,005956,,47119005956,St. Catherine,1.0
471190108022019,47,119,005956,,47119005956,St. Catherine,1.0
471190108022020,47,119,005956,,47119005956,St. Catherine,1.0
471190108022021,47,119,005956,,47119005956,St. Catherine,1.0
471190108022022,47,119,005956,,47119005956,St. Catherine,1.0
471190108022023,47,119,005956,,47119005956,St. Catherine,1.0
471190108022024,47,119,005956,,47119005956,St. Catherine,1.0
471190108022025,47,119,005956,,47119005956,St. Catherine,1.0
471190108022026,47,119,005956,,47119005956,St. Catherine,1.0
471190108022027,47,119,005956,,47119005956,St. Catherine,1.0
471190108022028,47,119,005956,,47119005956,St. Catherine,1.0
471190108022029,47,119,005959,,47119005959,Highland,1.0
471190108022030,47,119,005959,,47119005959,Highland,1.0
471190108022031,47,119,005959,,47119005959,Highland,1.0
471190108022032,47,119,005956,,47119005956,St. Catherine,1.0
471190108023000,47,119,005956,,47119005956,St. Catherine,1.0
471190108023001,47,119,005956,,47119005956,St. Catherine,1.0
471190108023002,47,119,005956,,47119005956,St. Catherine,1.0
471190108023003,47,119,005956,,47119005956,St. Catherine,1.0
471190108023004,47,119,005956,,47119005956,St. Catherine,1.0
471190108023005,47,119,005956,,47119005956,St. Catherine,1.0
471190108023006,47,119,005956,,47119005956,St. Catherine,1.0
471190108023007,47,119,005956,,47119005956,St. Catherine,1.0
471190108023008,47,119,005956,,47119005956,St. Catherine,1.0
471190108023009,47,119,005956,,47119005956,St. Catherine,1.0
471190108023010,47,119,005953,,47119005953,Armory,1.0
471190108023011,47,119,005953,,47119005953,Armory,1.0
471190108023012,47,119,005956,,47119005956,St. Catherine,1.0
471190108023013,47,119,005956,,47119005956,St. Catherine,1.0
471190108023014,47,119,005956,,47119005956,St. Catherine,1.0
471190108023015,47,119,005956,,47119005956,St. Catherine,1.0
471190108023016,47,119,005956,,47119005956,St. Catherine,1.0
471190108023017,47,119,005956,,47119005956,St. Catherine,1.0
471190108023018,47,119,005956,,47119005956,St. Catherine,1.0
471190108023019,47,119,005956,,47119005956,St. Catherine,1.0
471190108023020,47,119,005956,,47119005956,St. Catherine,1.0
471190108023021,47,119,005956,,47119005956,St. Catherine,1.0
471190108023022,47,119,005956,,47119005956,St. Catherine,1.0
471190108023023,47,119,005956,,47119005956,St. Catherine,1.0
471190108023024,47,119,005956,,47119005956,St. Catherine,1.0
471190108023025,47,119,005956,,47119005956,St. Catherine,1.0
471190108023026,47,119,005956,,47119005956,St. Catherine,1.0
471190108023027,47,119,005956,,47119005956,St. Catherine,1.0
471190108023028,47,119,005956,,47119005956,St. Catherine,1.0
471190108023029,47,119,005956,,47119005956,St. Catherine,1.0
471190108023030,47,119,005956,,47119005956,St. Catherine,1.0
471190108023031,47,119,005953,,47119005953,Armory,1.0
471190108023032,47,119,005953,,47119005953,Armory,1.0
471190108023033,47,119,005953,,47119005953,Armory,1.0
471190108023034,47,119,005956,,47119005956,St. Catherine,1.0
471190108023035,47,119,005956,,47119005956,St. Catherine,1.0
471190108023036,47,119,005956,,47119005956,St. Catherine,1.0
471190108023037,47,119,005956,,47119005956,St. Catherine,1.0
471190108023038,47,119,005956,,47119005956,St. Catherine,1.0
471190108023039,47,119,005956,,47119005956,St. Catherine,1.0
471190108023040,47,119,005956,,47119005956,St. Catherine,1.0
471190108023041,47,119,005956,,47119005956,St. Catherine,1.0
471190108023042,47,119,005956,,47119005956,St. Catherine,1.0
471190108023043,47,119,005956,,47119005956,St. Catherine,1.0
471190108023044,47,119,005956,,47119005956,St. Catherine,1.0
471190108023045,47,119,005956,,47119005956,St. Catherine,1.0
471190108023046,47,119,005953,,47119005953,Armory,1.0
471190108023047,47,119,005953,,47119005953,Armory,1.0
471190108023048,47,119,005956,,47119005956,St. Catherine,1.0
471190108023049,47,119,005956,,47119005956,St. Catherine,1.0
471190108023050,47,119,005956,,47119005956,St. Catherine,1.0
471190108023051,47,119,005956,,47119005956,St. Catherine,1.0
471190108023052,47,119,005956,,47119005956,St. Catherine,1.0
471190108023053,47,119,005956,,47119005956,St. Catherine,1.0
471190108023054,47,119,005956,,47119005956,St. Catherine,1.0
471190108023055,47,119,005953,,47119005953,Armory,1.0
471190108023056,47,119,005956,,47119005956,St. Catherine,1.0
471190108023057,47,119,005953,,47119005953,Armory,1.0
471190108023058,47,119,005953,,47119005953,Armory,1.0
471190108023059,47,119,005953,,47119005953,Armory,1.0
471190108023060,47,119,005956,,47119005956,St. Catherine,1.0
471190108023061,47,119,005956,,47119005956,St. Catherine,1.0
471190108024000,47,119,005956,,47119005956,St. Catherine,1.0
471190108024001,47,119,005956,,47119005956,St. Catherine,1.0
471190108024002,47,119,005956,,47119005956,St. Catherine,1.0
471190108024003,47,119,005956,,47119005956,St. Catherine,1.0
471190108024004,47,119,005956,,47119005956,St. Catherine,1.0
471190108024005,47,119,005956,,47119005956,St. Catherine,1.0
471190108024006,47,119,005956,,47119005956,St. Catherine,1.0
471190108024007,47,119,005956,,47119005956,St. Catherine,1.0
471190108024008,47,119,005956,,47119005956,St. Catherine,1.0
471190108024009,47,119,005956,,47119005956,St. Catherine,1.0
471190108024010,47,119,005956,,47119005956,St. Catherine,1.0
471190108024011,47,119,005956,,47119005956,St. Catherine,1.0
471190108024012,47,119,005956,,47119005956,St. Catherine,1.0
471190108024013,47,119,005956,,47119005956,St. Catherine,1.0
471190108024014,47,119,005956,,47119005956,St. Catherine,1.0
471190108024015,47,119,005956,,47119005956,St. Catherine,1.0
471190108024016,47,119,005956,,47119005956,St. Catherine,1.0
471190108024017,47,119,005956,,47119005956,St. Catherine,1.0
471190108024018,47,119,005956,,47119005956,St. Catherine,1.0
471190108024019,47,119,005956,,47119005956,St. Catherine,1.0
471190108024020,47,119,005956,,47119005956,St. Catherine,1.0
471190108024021,47,119,005956,,47119005956,St. Catherine,1.0
471190108024022,47,119,005956,,47119005956,St. Catherine,1.0
471190109001000,47,119,005953,,47119005953,Armory,1.0
471190109001001,47,119,005953,,47119005953,Armory,1.0
471190109001002,47,119,005953,,47119005953,Armory,1.0
471190109001003,47,119,005953,,47119005953,Armory,1.0
471190109001004,47,119,005953,,47119005953,Armory,1.0
471190109001005,47,119,005953,,47119005953,Armory,1.0
471190109001006,47,119,005953,,47119005953,Armory,1.0
471190109001007,47,119,005953,,47119005953,Armory,1.0
471190109001008,47,119,005962,,47119005962,Hampshire,1.0
471190109001009,47,119,005953,,47119005953,Armory,1.0
471190109001010,47,119,005962,,47119005962,Hampshire,1.0
471190109001011,47,119,005953,,47119005953,Armory,1.0
471190109001012,47,119,005962,,47119005962,Hampshire,1.0
471190109001013,47,119,005962,,47119005962,Hampshire,1.0
471190109001014,47,119,005962,,47119005962,Hampshire,1.0
471190109001015,47,119,005962,,47119005962,Hampshire,1.0
471190109001016,47,119,005962,,47119005962,Hampshire,1.0
471190109001017,47,119,005962,,47119005962,Hampshire,1.0
471190109001018,47,119,005962,,47119005962,Hampshire,1.0
471190109001019,47,119,005953,,47119005953,Armory,1.0
471190109001020,47,119,005953,,47119005953,Armory,1.0
471190109001021,47,119,005953,,47119005953,Armory,1.0
471190109001022,47,119,005953,,47119005953,Armory,1.0
471190109001023,47,119,005962,,47119005962,Hampshire,1.0
471190109001024,47,119,005953,,47119005953,Armory,1.0
471190109001025,47,119,005953,,47119005953,Armory,1.0
471190109001026,47,119,005953,,47119005953,Armory,1.0
471190109001027,47,119,005953,,47119005953,Armory,1.0
471190109001028,47,119,005953,,47119005953,Armory,1.0
471190109001029,47,119,005953,,47119005953,Armory,1.0
471190109001030,47,119,005953,,47119005953,Armory,1.0
471190109001031,47,119,005953,,47119005953,Armory,1.0
471190109001032,47,119,005953,,47119005953,Armory,1.0
471190109001033,47,119,005953,,47119005953,Armory,1.0
471190109001034,47,119,005953,,47119005953,Armory,1.0
471190109001035,47,119,005953,,47119005953,Armory,1.0
471190109001036,47,119,005953,,47119005953,Armory,1.0
471190109001037,47,119,005953,,47119005953,Armory,1.0
471190109001038,47,119,005953,,47119005953,Armory,1.0
471190109001039,47,119,005953,,47119005953,Armory,1.0
471190109001040,47,119,005953,,47119005953,Armory,1.0
471190109001041,47,119,005953,,47119005953,Armory,1.0
471190109001042,47,119,005953,,47119005953,Armory,1.0
471190109001043,47,119,005953,,47119005953,Armory,1.0
471190109001044,47,119,005953,,47119005953,Armory,1.0
471190109001045,47,119,005953,,47119005953,Armory,1.0
471190109001046,47,119,005953,,47119005953,Armory,1.0
471190109001047,47,119,005953,,47119005953,Armory,1.0
471190109001048,47,119,005953,,47119005953,Armory,1.0
471190109001049,47,119,005953,,47119005953,Armory,1.0
471190109001050,47,119,005956,,47119005956,St. Catherine,1.0
471190109001051,47,119,005956,,47119005956,St. Catherine,1.0
471190109001052,47,119,005956,,47119005956,St. Catherine,1.0
471190109001053,47,119,005953,,47119005953,Armory,1.0
471190109001054,47,119,005953,,47119005953,Armory,1.0
471190109001055,47,119,005953,,47119005953,Armory,1.0
471190109001056,47,119,005956,,47119005956,St. Catherine,1.0
471190109001057,47,119,005956,,47119005956,St. Catherine,1.0
471190109001058,47,119,005956,,47119005956,St. Catherine,1.0
471190109001059,47,119,005953,,47119005953,Armory,1.0
471190109001060,47,119,005962,,47119005962,Hampshire,1.0
471190109001061,47,119,005962,,47119005962,Hampshire,1.0
471190109001062,47,119,005962,,47119005962,Hampshire,1.0
471190109001063,47,119,005962,,47119005962,Hampshire,1.0
471190109001064,47,119,005962,,47119005962,Hampshire,1.0
471190109001065,47,119,005962,,47119005962,Hampshire,1.0
471190109001066,47,119,005953,,47119005953,Armory,1.0
471190109001067,47,119,005962,,47119005962,Hampshire,1.0
471190109001068,47,119,005962,,47119005962,Hampshire,1.0
471190109001069,47,119,005953,,47119005953,Armory,1.0
471190109002000,47,119,005962,,47119005962,Hampshire,1.0
