block_geoid_2000,block_geoid_2010,xwalk_weight
470930065002030,470930065021001,1.0
470930065002031,470930065021000,1.0
470930065002032,470930065021000,1.0
470930065002033,470930065011003,1.0
470930065002034,470930065021005,1.0
470930065002035,470930065021006,1.0
470930065002036,470930065011004,1.0
470930065002037,470930065011005,1.0
470930065002038,470930065011006,1.0
470930065002039,470930065011007,1.0
470930065002040,470930065022023,1.0
470930065002041,470930065022018,0.9001977169
470930065002041,470930065022020,0.0998022831
470930065002042,470930065022021,1.0
470930065002043,470930065022020,1.0
470930065002044,470930065022018,1.0
470930065002045,470930065022037,1.0
470930065002046,470930065022046,0.9666964721
470930065002046,470930065022047,0.0333035279
470930065002047,470930065022035,1.0
470930065002048,470930065022036,1.0
470930065002049,470930065021040,1.0
470930065002050,470930065022041,1.0
470930065002051,470930065022041,1.0
470930065002052,470930065022035,1.0
470930065002998,470930065021038,0.8293844631
470930065002998,470930065021039,0.1706155369
470930065002999,470930065022031,0.6682071572
470930065002999,470930065022039,0.2011190836
470930065002999,470930065022040,0.1306737592
470930065003000,470930065021002,1.0
470930065003001,470930065021004,1.0
470930065003002,470930065011009,1.0
470930065003003,470930065011008,1.0
470930065003004,470930065011012,0.4512639415
470930065003004,470930065011013,0.5487360585
470930065003005,470930065011011,1.0
470930065003006,470930065011015,1.0
470930065003007,470930065011016,1.0
470930065003008,470930065011017,1.0
470930065003009,470930065011009,1.0
470930065003010,470930065021007,1.0
470930065003011,470930065021007,1.0
470930065003012,470930065021016,1.0
470930065003013,470930065021017,1.0
470930065003014,470930065021018,1.0
470930065003015,470930065021007,0.0378859437
470930065003015,470930065021008,0.9618423045
470930065003015,470930065021017,0.0002717518
470930065003016,470930065021046,1.0
470930065003017,470930065021045,1.0
470930065003018,470930065021044,1.0
470930065003019,470930065021043,0.414813629
470930065003019,470930065021052,0.46307132
470930065003019,470930065021053,0.1221150509
470930065003020,470930065021042,1.0
470930065003021,470930065021051,1.0
470930065003022,470930065011018,1.0
470930065003023,470930065011014,1.0
470930065003024,470930065021049,1.0
470930065003025,470930065021050,1.0
470930065003026,470930065021054,1.0
470930065003027,470930065021055,1.0
470930065003028,470930065021047,1.0
470930065003029,470930065011019,1.0
470930065003030,470930065021028,1.0
470930065003031,470930065021028,1.0
470930065003032,470930065021034,1.0
470930065003033,470930065021011,1.0
470930065003034,470930065021012,1.0
470930065003035,470930065021013,1.0
470930065003036,470930065021007,0.6536252819
470930065003036,470930065021048,0.3463747181
470930065003037,470930065021007,1.0
470930065003038,470930065021003,0.8936170213
470930065003038,470930065021015,0.1063829787
470930065003039,470930065021014,1.0
470930065003040,470930065021022,1.0
470930065003041,470930065021023,1.0
470930065003042,470930065021026,1.0
470930065003043,470930065021030,1.0
470930065003044,470930065021028,0.7335661031
470930065003044,470930065021033,0.2664338969
470930065003045,470930065021036,1.0
470930065003046,470930065021031,1.0
470930065003047,470930065021028,1.0
470930065003048,470930065021029,1.0
470930065003049,470930065021028,1.0
470930065003050,470930065021027,1.0
470930065003051,470930065021024,1.0
470930065003052,470930065021025,0.7274148714
470930065003052,470930065021035,0.2725851286
470930065003053,470930065021032,1.0
470930065003054,470930065021010,1.0
470930065003055,470930065021009,1.0
470930065003056,470930065021041,1.0
470930065003999,470930065021041,1.0
470959601001000,470959601004001,1.0
470959601001001,470959601004004,1.0
470959601001002,470959601004005,1.0
470959601001003,470959601004006,1.0
470959601001004,470959601004006,1.0
470959601001005,470959601004006,0.3739885698
470959601001005,470959601004007,0.5710981469
470959601001005,470959601004008,0.0549132834
470959601001006,470959601004006,1.0
470959601001007,470959601004025,0.4074074074
470959601001007,470959601004150,0.5925925926
470959601001008,470959601004017,1.0
470959601001009,470959601004010,1.0
470959601001010,470959601004020,1.0
470959601001011,470959601004021,1.0
470959601001012,470959601004016,1.0
470959601001013,470959601004014,1.0
470959601001014,470959601004042,1.0
470959601001015,470959601004043,0.1792527288
470959601001015,470959601004044,0.8207472712
470959601001016,470959601004046,0.7333333333
470959601001016,470959601004068,0.2666666667
470959601001017,470959601004047,0.9887704185
470959601001017,470959601004048,0.0075193719
470959601001017,470959601004051,0.0037102096
470959601001018,470959601004053,0.9996284143
470959601001018,470959601004054,0.0003715857
470959601001019,470959601004055,1.0
470959601001020,470959601004059,1.0
470959601001021,470959601004076,1.0
470959601001022,470959601004002,1.0
470959601001023,470959601004063,1.0
470959601001024,470959601004062,1.0
470959601001025,470959601004075,1.0
470959601001026,470959601004064,1.0
470959601001027,470959601004074,1.0
470959601001028,470959601004073,1.0
470959601001029,470959601004077,1.0
470959601001030,470959601004069,0.0548104065
470959601001030,470959601004070,0.109508164
470959601001030,470959601004072,0.7490755552
470959601001030,470959601004078,0.0866058743
470959601001031,470959601004087,1.0
470959601001032,470959601004038,0.3168226626
470959601001032,470959601004039,0.5952022612
470959601001032,470959601004041,0.0879750763
470959601001033,470959601004013,1.0
470959601001034,470959601004012,0.9993107919
470959601001034,470959601004030,0.0006892081
470959601001035,470959601004024,1.0
470959601001036,470959601004018,1.0
470959601001037,470959601004026,0.076156277
470959601001037,470959601004031,0.0204475406
470959601001037,470959601004033,0.1342810871
470959601001037,470959601004034,0.0002143693
470959601001037,470959601004035,0.0009389988
470959601001037,470959601004103,0.0014066112
470959601001037,470959601004104,0.7655320416
470959601001037,470959601004132,0.0003261411
470959601001037,470959601004133,0.0006969333
470959601001038,470959601004029,1.0
470959601001039,470959601004090,1.0
470959601001040,470959601004036,0.0757625514
470959601001040,470959601004037,0.0565819017
470959601001040,470959601004089,0.783840986
470959601001040,470959601004091,0.0011638343
470959601001040,470959601004092,0.0666061614
470959601001040,470959601004130,0.0082046571
470959601001040,470959601004131,0.0078399081
470959601001041,470959601004085,0.03973273
470959601001041,470959601004088,0.96026727
470959601001042,470959601003000,1.0
470959601001043,470959601004040,1.0
470959601001044,470959601004031,1.0
470959601001045,470959601004138,1.0
470959601001046,470959601004139,1.0
470959601001047,470959601004149,1.0
470959601001048,470959601004083,1.0
470959601001049,470959601004078,1.0
470959601001050,470959601004078,1.0
470959601001051,470959601004058,1.0
470959601001052,470959601004057,1.0
470959601001993,470959601004078,1.0
470959601001994,470959601004080,0.0287533833
470959601001994,470959601004082,0.9712466167
470959601001995,470959601004110,1.0
470959601001996,470959601004148,1.0
470959601001997,470959601004019,0.9596458795
470959601001997,470959601004022,0.0403541205
470959601001998,470959601004010,1.0
470959601001999,470959601004009,1.0
470959601002000,470959601004085,1.0
470959601002001,470959601004070,8.33139e-05
470959601002001,470959601004098,0.6215698319
470959601002001,470959601004099,0.270247753
470959601002001,470959601004108,0.1080991012
470959601002002,470959601004107,1.0
470959601002003,470959601004105,1.0
470959601002004,470959601004144,1.0
470959601002005,470959601004143,1.0
470959601002006,470959601004111,1.0
470959601002007,470959601004097,1.0
470959601002008,470959601004093,1.0
470959601002009,470959601004094,1.0
470959601002010,470959601004095,1.0
470959601002011,470959601004096,1.0
470959601002012,470959601004100,0.9841269047
470959601002012,470959601004102,0.0158730953
470959601002013,470959601004101,0.9872614129
470959601002013,470959601004102,0.0127385871
470959601002014,470959601004145,1.0
470959601002015,470959601004112,1.0
470959601002016,470959601004120,1.0
470959601002017,470959601004121,1.0
470959601002018,470959601004119,0.2386363636
470959601002018,470959601004129,0.7613636364
470959601002019,470959601004116,1.0
470959601002020,470959601004115,0.0156838358
470959601002020,470959601004116,0.9843161642
470959601002021,470959601004032,0.9563741184
470959601002021,470959601004114,0.0436258816
470959601002022,470959601004027,0.0035189644
470959601002022,470959601004031,0.979245326
470959601002022,470959601004103,0.0172357096
470959601002023,470959601004031,1.0
470959601002024,470959601004137,0.6999943436
470959601002024,470959601004138,0.3000056564
470959601002025,470959601004142,1.0
470959601002026,470959601004136,1.0
470959601002027,470959601004141,1.0
470959601002028,470959601004134,0.4776119403
470959601002028,470959601004135,0.5223880597
470959601002029,470959601004128,1.0
470959601002030,470959601004127,1.0
470959601002031,470959601004124,1.0
470959601002032,470959601004125,1.0
470959601002033,470959601004122,1.0
470959601002034,470959601004123,1.0
470959601002035,470959601004117,1.0
470959601002036,470959601004112,1.0
470959601002037,470959601004118,1.0
470959601002038,470959601004140,1.0
470959601002039,470959601004147,1.0
470959601002998,470959601004146,1.0
470959601002999,470959601004109,1.0
470959601003000,470959601002000,1.0
470959601003001,470959601002002,1.0
470959601003002,470959601002003,0.4036090975
470959601003002,470959601002013,0.5772301778
470959601003002,470959601002014,0.0053626301
470959601003002,470959601002015,0.0137980946
470959601003003,470959601002004,1.0
470959601003004,470959601002005,1.0
470959601003005,470959601002006,0.6043956044
470959601003005,470959601002007,0.3956043956
470959601003006,470959601002008,1.0
470959601003007,470959601002009,1.0
470959601003008,470959601002010,1.0
470959601003009,470959601002024,1.0
470959601003010,470959601002023,1.0
470959601003011,470959601002022,1.0
470959601003012,470959601002021,1.0
470959601003013,470959601002020,1.0
470959601003014,470959601002012,1.0
470959601003015,470959601002019,1.0
470959601003016,470959601002017,0.4583333333
470959601003016,470959601002018,0.5416666667
470959601003017,470959601002016,1.0
470959601003018,470959601002040,1.0
470959601003019,470959601002041,1.0
470959601003020,470959601002027,1.0
470959601003021,470959601002028,1.0
470959601003022,470959601002027,1.0
470959601003023,470959601002027,1.0
470959601003024,470959601002029,1.0
470959601003025,470959601002030,1.0
470959601003026,470959601002031,1.0
470959601003027,470959601002032,1.0
470959601003028,470959601002033,1.0
470959601003029,470959601002034,1.0
470959601003030,470959601002011,1.0
470959601003031,470959601002034,1.0
470959601003032,470959601002035,1.0
470959601003033,470959601002036,1.0
470959601003034,470959601002038,1.0
470959601003035,470959601002039,1.0
470959601003036,470959601002037,1.0
470959601003037,470959601002046,1.0
470959601003038,470959601002001,0.0619883912
470959601003038,470959601002042,0.8509640807
470959601003038,470959601002043,0.0131890194
470959601003038,470959601002045,0.0738585087
470959601003039,470959601002042,1.0
470959601003040,470959601002046,1.0
470959601003041,470959601002026,1.0
470959601003042,470959601002025,1.0
470959601004000,470959601001002,1.0
470959601004001,470959601001002,0.080421062
470959601004001,470959601001059,0.919578938
470959601004002,470959601001002,1.0
470959601004003,470959601001067,1.0
470959601004004,470959601001062,0.0042023122
470959601004004,470959601001063,0.0597979218
470959601004004,470959601001064,0.9358874347
470959601004004,470959601001065,0.0001123313
470959601004005,470959601001061,0.2142857143
470959601004005,470959601001068,0.0857142857
470959601004005,470959601001069,0.7
470959601004006,470959601001070,1.0
470959601004007,470959601001056,0.7200358538
470959601004007,470959601001057,0.2799641462
470959601004008,470959601001057,1.0
470959601004009,470959601001051,0.9090909091
470959601004009,470959601001052,0.0909090909
470959601004010,470959601001007,1.0
470959601004011,470959601001010,1.0
470959601004012,470959601001011,1.0
470959601004013,470959601001012,1.0
470959601004014,470959601001013,1.0
470959601004015,470959601001013,1.0
470959601004016,470959601001014,0.3948823695
470959601004016,470959601001023,0.6051176305
470959601004017,470959601001015,0.0675127223
470959601004017,470959601001016,0.9324872777
470959601004018,470959601001017,1.0
470959601004019,470959601001018,1.0
470959601004020,470959601001019,1.0
470959601004021,470959601001020,0.9924139533
470959601004021,470959601001021,0.0075860467
470959601004022,470959601001022,0.0329900174
470959601004022,470959601001032,0.9670099826
470959601004023,470959601001031,0.9930845713
470959601004023,470959601001072,0.0069154287
470959601004024,470959601001016,0.0150458338
470959601004024,470959601001030,0.9849541662
470959601004025,470959601001016,1.0
470959601004026,470959601001034,1.0
470959601004027,470959601001031,1.0
470959601004028,470959601001032,1.0
470959601004029,470959601001039,1.0
470959601004030,470959601001037,1.0
470959601004031,470959601001071,1.0
470959601004032,470959601001033,1.0
470959601004033,470959601001035,1.0
470959601004034,470959601001041,1.0
470959601004035,470959601001036,1.0
470959601004036,470959601001042,1.0
470959601004037,470959601001029,1.0
470959601004038,470959601001043,0.8333333333
470959601004038,470959601001045,0.1666666667
470959601004039,470959601001046,1.0
470959601004040,470959601001024,0.7419354839
470959601004040,470959601001047,0.2580645161
470959601004041,470959601001048,0.5948275862
470959601004041,470959601001050,0.1810344828
470959601004041,470959601001053,0.1637931034
470959601004041,470959601001054,0.0603448276
470959601004042,470959601001003,0.75
470959601004042,470959601001004,0.25
470959601004043,470959601001008,1.0
470959601004044,470959601001074,1.0
470959601004045,470959601001073,1.0
470959601004046,470959601001073,1.0
470959601004047,470959601001079,1.0
470959601004048,470959601001080,1.0
470959601004049,470959601001082,1.0
470959601004050,470959601001083,1.0
470959601004051,470959601001075,1.0
470959601004052,470959601001076,1.0
470959601004053,470959601001077,1.0
470959601004054,470959601001085,1.0
470959601004055,470959601001084,1.0
470959601004998,470959601001001,0.2511994742
470959601004998,470959601001049,0.5696727853
470959601004998,470959601001055,0.1791277405
470959601004999,470959601001000,1.0
470959602001000,470959602001000,1.0
470959602001001,470959602001002,1.0
470959602001002,470959602001003,1.0
470959602001003,470959602001006,0.8799617714
470959602001003,470959602001007,0.0670100934
470959602001003,470959602001008,0.0039295453
470959602001003,470959602001009,0.04909859
470959602001004,470959602001010,1.0
470959602001005,470959602001019,0.9792095997
470959602001005,470959602001039,0.0207904003
470959602001006,470959602001020,0.3264934002
470959602001006,470959602001021,0.2539582058
470959602001006,470959602001038,0.419548394
470959602001007,470959602001022,1.0
470959602001008,470959602001023,1.0
470959602001009,470959602001025,1.0
470959602001010,470959602001026,1.0
470959602001011,470959602001027,1.0
470959602001012,470959602001028,1.0
470959602001013,470959602001028,1.0
470959602001014,470959602001028,1.0
470959602001015,470959602001049,1.0
470959602001016,470959602001048,1.0
470959602001017,470959602001047,1.0
470959602001018,470959602001031,1.0
470959602001019,470959602001031,1.0
470959602001020,470959602001035,1.0
470959602001021,470959602001028,1.0
470959602001022,470959602001029,1.0
470959602001023,470959602001098,1.0
470959602001024,470959602001037,1.0
470959602001025,470959602001032,1.0
470959602001026,470959602001101,1.0
470959602001027,470959602001046,1.0
470959602001028,470959602001040,1.0
470959602001029,470959602001056,1.0
470959602001030,470959602001016,0.6131685965
470959602001030,470959602001017,0.3868314035
470959602001031,470959602001014,0.0727272727
470959602001031,470959602001015,0.6
470959602001031,470959602001089,0.3272727273
470959602001032,470959602001000,0.4302910351
470959602001032,470959602001004,0.2970078609
470959602001032,470959602001012,0.0066085044
470959602001032,470959602001013,0.0616680926
470959602001032,470959602001094,0.204424507
470959602001033,470959602001005,1.0
470959602001034,470959602001088,1.0
470959602001035,470959602001084,0.6227682277
470959602001035,470959602001085,0.3014479271
470959602001035,470959602001086,0.0008675172
470959602001035,470959602001087,0.0008639141
470959602001035,470959602001091,0.0218075919
470959602001035,470959602001092,0.0249206097
470959602001035,470959602001097,0.0273242124
470959602001036,470959602001075,0.6258016816
470959602001036,470959602001082,0.0650902208
470959602001036,470959602001083,0.3091080976
470959602001037,470959602001076,0.2098709654
470959602001037,470959602001077,0.1964253443
470959602001037,470959602001079,0.2248165685
470959602001037,470959602001080,0.1698955434
470959602001037,470959602001081,0.1989915784
470959602001038,470959602001078,1.0
470959602001039,470959602001074,1.0
470959602001040,470959602001053,1.0
470959602001041,470959602001054,1.0
470959602001042,470959602001056,1.0
470959602001043,470959602001058,0.5426679406
470959602001043,470959602001059,0.4573320594
470959602001044,470959602001041,1.0
470959602001045,470959602001043,0.9044475031
470959602001045,470959602001044,0.0955524969
470959602001046,470959602001034,0.5522000251
470959602001046,470959602001071,0.4477999749
470959602001047,470959602001028,1.0
470959602001048,470959602001068,1.0
470959602001049,470959602001050,1.0
470959602001050,470959602001051,1.0
470959602001051,470959602001052,1.0
470959602001052,470959602001042,1.0
470959602001053,470959602001090,1.0
470959602001054,470959602001090,1.0
470959602001055,470959602001060,1.0
470959602001056,470959602001061,1.0
470959602001057,470959602001062,1.0
470959602001058,470959602001073,1.0
470959602001059,470959602001069,0.125
470959602001059,470959602001072,0.875
470959602001060,470959602001065,1.0
470959602001061,470959602001063,1.0
470959602001062,470959602001064,1.0
470959602001063,470959602001094,1.0
470959602001064,470959602001093,1.0
470959602001995,470959602001030,1.0
470959602001996,470959602001036,1.0
470959602001997,470959602001028,1.0
470959602001998,470959602001033,1.0
470959602001999,470959602001001,0.9935056383
470959602001999,470959602001095,0.0064943617
470959602002000,470959602002000,0.4545454545
470959602002000,470959602002001,0.5454545455
470959602002001,470959602002002,1.0
470959602002002,470959602002003,0.3103448276
470959602002002,470959602002004,0.6896551724
470959602002003,470959602002005,1.0
470959602002004,470959602002006,1.0
470959602002005,470959602002007,1.0
470959602002006,470959602002008,0.6049382716
470959602002006,470959602002009,0.3950617284
470959602002007,470959602002023,1.0
470959602002008,470959602002022,1.0
470959602002009,470959602002021,1.0
470959602002010,470959602002020,1.0
470959602002011,470959602002012,1.0
470959602002012,470959602002013,1.0
470959602002013,470959602002014,0.5217391304
470959602002013,470959602002017,0.4782608696
470959602002014,470959602002015,0.6428571429
470959602002014,470959602002016,0.3571428571
470959602002015,470959602002018,1.0
470959602002016,470959602002019,1.0
470959602002017,470959602002011,1.0
470959602002018,470959602002010,1.0
470959602002019,470959602002024,1.0
470959602002020,470959602002025,1.0
470959602002021,470959602002026,1.0
470959602002022,470959602002027,1.0
470959602002023,470959602002028,1.0
470959602002024,470959602002029,1.0
470959602002025,470959602002030,1.0
470959602002026,470959602002031,1.0
470959602002027,470959602002032,1.0
470959602002028,470959602002033,1.0
470959602002029,470959602002034,1.0
470959602002030,470959602002035,0.0185185185
470959602002030,470959602002036,0.9814814815
470959602002031,470959602002037,1.0
470959602002032,470959602002038,1.0
470959602003000,470959602003000,1.0
470959602003001,470959602003001,1.0
470959602003002,470959602003002,0.0705752736
470959602003002,470959602003003,0.0542268652
470959602003002,470959602003004,0.1147686607
470959602003002,470959602003011,0.7604292005
470959602003003,470959602003011,1.0
470959602003004,470959602003012,1.0
470959602003005,470959602003013,1.0
470959602003006,470959602003014,1.0
470959602003007,470959602003015,1.0
470959602003008,470959602003016,1.0
470959602003009,470959602003017,1.0
470959602003010,470959602003018,1.0
470959602003011,470959602003019,1.0
470959602003012,470959602003020,1.0
470959602003013,470959602003022,1.0
470959602003014,470959602003023,1.0
470959602003015,470959602003024,1.0
470959602003016,470959602003026,1.0
470959602003017,470959602003025,1.0
470959602003018,470959602003028,1.0
470959602003019,470959602003028,0.0426467016
470959602003019,470959602003089,0.9573532984
470959602003020,470959602003021,1.0
470959602003021,470959602003028,1.0
470959602003022,470959602003018,0.8803175018
470959602003022,470959602003033,0.1196824982
470959602003023,470959602003027,0.3416369193
470959602003023,470959602003032,0.6582118822
470959602003023,470959602003038,0.0001511985
470959602003024,470959602003030,0.300253647
470959602003024,470959602003031,0.699746353
470959602003025,470959602003005,0.5826087725
470959602003025,470959602003009,0.1849849861
470959602003025,470959602003010,0.2324062414
470959602003026,470959602003008,1.0
470959602003027,470959602003040,1.0
470959602003028,470959602003039,1.0
470959602003029,470959602003037,1.0
470959602003030,470959602003036,1.0
470959602003031,470959602003034,0.153045005
470959602003031,470959602003035,0.846954995
470959602003032,470959602003073,1.0
470959602003033,470959602003082,1.0
470959602003034,470959602003072,0.0175266288
470959602003034,470959602003076,0.9595323304
470959602003034,470959602003077,0.0229410408
470959602003035,470959602003042,1.0
470959602003036,470959602003043,1.0
470959602003037,470959602003044,1.0
470959602003038,470959602003045,1.0
470959602003039,470959602003046,0.0388075223
470959602003039,470959602003080,0.9611924777
470959602003040,470959602003081,1.0
470959602003041,470959602003049,1.0
470959602003042,470959602003059,1.0
470959602003043,470959602003074,1.0
470959602003044,470959602003053,1.0
470959602003045,470959602003075,1.0
470959602003046,470959602003054,1.0
470959602003047,470959602003048,1.0
470959602003048,470959602003047,1.0
470959602003049,470959602003051,1.0
470959602003050,470959602003088,1.0
470959602003051,470959602003064,1.0
470959602003052,470959602003049,1.0
470959602003053,470959602003049,1.0
470959602003054,470959602003057,1.0
470959602003055,470959602003049,1.0
470959602003056,470959602003049,0.9001783262
470959602003056,470959602003056,0.0998216738
470959602003057,470959602003049,1.0
470959602003058,470959602003058,1.0
470959602003059,470959602003049,1.0
470959602003060,470959602003049,1.0
470959602003061,470959602003064,1.0
470959602003062,470959602003063,1.0
470959602003063,470959602003065,1.0
470959602003064,470959602003061,1.0
470959602003065,470959602003061,1.0
470959602003066,470959602003071,1.0
470959602003067,470959602003070,1.0
470959602003068,470959602003069,1.0
470959602003069,470959602003079,1.0
470959602003070,470959602003068,1.0
470959602003071,470959602003078,0.9732029113
470959602003071,470959602003086,0.0267970887
470959602003072,470959602003085,0.8957640851
470959602003072,470959602003087,0.1042359149
470959602003073,470959602003084,1.0
470959602003074,470959602003083,1.0
470959602003075,470959602003087,1.0
470959602003996,470959602003050,1.0
470959602003997,470959602003055,1.0
470959602003998,470959602003052,1.0
470959602003999,470959602003060,0.0453585904
470959602003999,470959602003062,0.9474593671
470959602003999,470959602003066,0.0006296685
470959602003999,470959602003067,0.006552374
470970501001000,470970501001000,1.0
470970501001001,470970501001009,1.0
470970501001002,470970501001004,0.0015364986
470970501001002,470970501001005,0.1021278676
470970501001002,470970501001007,0.8963356339
470970501001003,470970501001006,1.0
470970501001004,470970501001002,1.0
470970501001005,470970501001001,0.0028807433
470970501001005,470970501001002,0.9971192567
470970501001006,470970501001002,1.0
470970501001007,470970501001017,1.0
470970501001008,470970501001018,1.0
470970501001009,470970501001017,1.0
470970501001010,470970501001017,1.0
470970501001011,470970501001017,1.0
470970501001012,470970501001017,1.0
470970501001013,470970501001003,1.0
470970501001014,470970501001019,1.0
470970501001015,470970501001011,1.0
470970501001016,470970501001011,1.0
470970501001017,470970501001097,1.0
470970501001018,470970501001096,1.0
470970501001019,470970501001012,1.0
470970501001020,470970501001011,1.0
470970501001021,470970501001011,1.0
470970501001022,470970501001044,1.0
470970501001023,470970501001044,1.0
470970501001024,470970501001047,1.0
470970501001025,470970501001027,1.0
470970501001026,470970501001028,1.0
470970501001027,470970501001025,1.0
470970501001028,470970501001027,1.0
470970501001029,470970501001055,1.0
470970501001030,470970501001058,1.0
470970501001031,470970501001054,1.0
470970501001032,470970501001054,1.0
470970501001033,470970501001055,1.0
470970501001034,470970501001055,1.0
470970501001035,470970501001021,1.0
470970501001036,470970501001021,1.0
470970501001037,470970501001021,1.0
470970501001038,470970501001055,1.0
470970501001039,470970501001055,1.0
470970501001040,470970501001024,1.0
470970501001041,470970501001059,1.0
470970501001042,470970501001060,1.0
470970501001043,470970501001067,0.9962214281
470970501001043,470970501001093,0.0037785719
470970501001044,470970501001067,1.0
470970501001045,470970501001050,1.0
470970501001046,470970501001048,1.0
470970501001047,470970501001049,1.0
470970501001048,470970501001070,1.0
470970501001049,470970501001071,0.5663093584
470970501001049,470970501001082,0.0102396916
470970501001049,470970501001086,0.42345095
470970501001050,470970501001072,1.0
470970501001051,470970501001073,1.0
470970501001052,470970501001074,1.0
470970501001053,470970501001075,0.5236041386
470970501001053,470970501001091,0.4763958614
470970501001054,470970501001076,1.0
470970501001055,470970501001080,1.0
470970501001056,470970501001078,1.0
470970501001057,470970501001079,1.0
470970501001058,470970501001077,1.0
470970501001059,470970501001085,1.0
470970501001060,470970501001084,1.0
470970501001061,470970501001083,1.0
470970501001062,470970501001087,1.0
470970501001063,470970501001090,1.0
470970501001064,470970501001067,1.0
470970501001065,470970501001088,0.3956020772
470970501001065,470970501001089,0.6043979228
470970501001066,470970501001053,1.0
470970501001067,470970501001051,1.0
470970501001068,470970501001052,1.0
470970501001069,470970501001023,1.0
470970501001070,470970501001030,1.0
470970501001071,470970501001094,1.0
470970501001072,470970501001095,1.0
470970501001073,470970501001041,1.0
470970501001074,470970501001039,1.0
470970501001075,470970501001038,1.0
470970501001076,470970501001042,1.0
470970501001077,470970501001036,1.0
470970501001078,470970501001035,1.0
470970501001079,470970501001033,1.0
470970501001080,470970501001031,1.0
470970501001081,470970501001022,1.0
470970501001082,470970501001055,1.0
470970501001990,470970501001068,1.0
470970501001991,470970501001092,1.0
470970501001992,470970501001036,1.0
470970501001993,470970501001020,0.9645342841
470970501001993,470970501001026,0.0049766337
470970501001993,470970501001029,0.002472578
470970501001993,470970501001032,0.0091346662
470970501001993,470970501001034,0.0107478336
470970501001993,470970501001037,0.0015929106
470970501001993,470970501001040,0.0065410938
470970501001994,470970501001015,0.9927327146
470970501001994,470970501001016,0.0072672854
470970501001995,470970501001098,1.0
470970501001996,470970501001045,1.0
470970501001997,470970501001046,1.0
470970501001998,470970501001014,1.0
470970501001999,470970501001008,1.0
470970501002000,470970501002010,1.0
470970501002001,470970501002009,1.0
470970501002002,470970501002000,1.0
470970501002003,470970501002001,1.0
470970501002004,470970501002002,1.0
470970501002005,470970501002003,1.0
470970501002006,470970501002004,1.0
470970501002007,470970501002005,1.0
470970501002008,470970501002003,1.0
470970501002009,470970501002012,5.30525e-05
470970501002009,470970501002022,0.9999469475
470970501002010,470970501002006,1.0
470970501002011,470970501002020,1.0
470970501002012,470970501002021,1.0
470970501002013,470970501002011,1.0
470970501002014,470970501002017,1.0
470970501002015,470970501002024,3.7124e-06
470970501002015,470970501002052,0.0029736508
470970501002015,470970501002066,0.9970226367
470970501002016,470970501002024,1.0
470970501002017,470970501002024,1.0
470970501002018,470970501002029,1.0
470970501002019,470970501002029,1.0
470970501002020,470970501002029,1.0
470970501002021,470970501002029,1.0
470970501002022,470970501002029,1.0
470970501002023,470970501002029,0.201753737
470970501002023,470970501002030,0.798246263
470970501002024,470970501002031,0.7180228444
470970501002024,470970501002033,0.0239340948
470970501002024,470970501002041,0.0067350652
470970501002024,470970501002045,0.2513079955
470970501002025,470970501002023,0.8157894737
470970501002025,470970501002036,0.1842105263
470970501002026,470970501002028,1.0
470970501002027,470970501002025,1.0
470970501002028,470970501002012,0.0946350504
470970501002028,470970501002016,0.8698604417
470970501002028,470970501002018,0.0355045078
470970501002029,470970501002012,1.0
470970501002030,470970501002007,1.0
470970501002031,470970501002008,1.0
470970501002032,470970501002008,1.0
470970501002033,470970501002060,1.0
470970501002034,470970501002037,1.0
470970501002035,470970501002044,1.0
470970501002036,470970501002040,0.4238545743
470970501002036,470970501002041,0.5761454257
470970501002037,470970501002069,1.0
470970501002038,470970501002058,0.0324650574
470970501002038,470970501002059,0.0054276695
470970501002038,470970501002061,0.9621072731
470970501002039,470970501002062,1.0
470970501002040,470970501002062,1.0
470970501002041,470970501002062,1.0
470970501002042,470970501002063,1.0
470970501002043,470970501002056,1.0
470970501002998,470970501002055,0.9476633179
470970501002998,470970501002057,0.0523366821
470970501002999,470970501002034,1.0
470970502001000,470970502001000,1.0
470970502001001,470970502001001,1.0
470970502001002,470970502001002,1.0
470970502001003,470970502001003,1.0
470970502001004,470970502001004,1.0
470970502001005,470970502001005,1.0
470970502001006,470970502001006,1.0
470970502001007,470970502001007,1.0
470970502001008,470970502001021,1.0
470970502001009,470970502001020,1.0
470970502001010,470970502001019,1.0
470970502001011,470970502001018,1.0
470970502001012,470970502001013,1.0
470970502001013,470970502001014,1.0
470970502001014,470970502001015,1.0
470970502001015,470970502001012,1.0
470970502001016,470970502001017,1.0
470970502001017,470970502001016,1.0
470970502001018,470970502001011,1.0
470970502001019,470970502001010,1.0
470970502001020,470970502001008,1.0
470970502001021,470970502001009,1.0
470970502001022,470970502001022,1.0
470970502001023,470970502001023,1.0
470970502002000,470970502002007,1.0
470970502002001,470970502002004,1.0
470970502002002,470970502002004,1.0
470970502002003,470970502002005,1.0
470970502002004,470970502002004,1.0
470970502002005,470970502002004,1.0
470970502002006,470970502002000,0.9754746515
470970502002006,470970502002001,0.0245253485
470970502002007,470970502002002,1.0
470970502002008,470970502002003,1.0
470970502002009,470970502002017,1.0
470970502002010,470970502002017,1.0
470970502002011,470970502002018,1.0
470970502002012,470970502002006,1.0
470970502002013,470970502002016,1.0
470970502002014,470970502002019,1.0
470970502002015,470970502002020,1.0
470970502002016,470970502002021,0.625
470970502002016,470970502002022,0.375
