src_year,src_statefp,src_countyfp,src_vtdst,src_vtdi,src_geoid,src_name,block_geoid,weight
2000,47,045,2520,A,470452520,C- Trimble,470459640002007,0.07044482055019469
2000,47,045,2520,A,470452520,C- Trimble,470459640002008,0.0381004446200069
2000,47,045,2520,A,470452520,C- Trimble,470459640002009,0.0022866729283189872
2000,47,045,2520,A,470452520,C- Trimble,470459640002010,0.00943980019498261
2000,47,045,2520,A,470452520,C- Trimble,470459640002011,8.021059122262932e-15
2000,47,045,2520,A,470452520,C- Trimble,470459640002012,0.0022730815172882883
2000,47,045,2520,A,470452520,C- Trimble,470459640002013,0.016980744643450705
2000,47,045,2520,A,470452520,C- Trimble,470459640002014,0.0056120879356019
2000,47,045,2520,A,470452520,C- Trimble,470459640002015,0.05215058436515536
2000,47,045,2520,A,470452520,C- Trimble,470459640002016,0.04338044281766846
2000,47,045,2520,A,470452520,C- Trimble,470459640002017,0.0013926965815920169
2000,47,045,2520,A,470452520,C- Trimble,470459640002018,0.01651343592823881
2000,47,045,2520,A,470452520,C- Trimble,470459640002019,0.005734662985779692
2000,47,045,2520,A,470452520,C- Trimble,470459640002020,0.028785414344107165
2000,47,045,2520,A,470452520,C- Trimble,470459640002021,0.021497805147046387
2000,47,045,2520,A,470452520,C- Trimble,470459640002022,0.018793324912161246
2000,47,045,2520,A,470452520,C- Trimble,470459640002023,0.03596819590172545
2000,47,045,2520,A,470452520,C- Trimble,470459640002024,0.04644898866458044
2000,47,045,2520,A,470452520,C- Trimble,470459640002025,0.08882857835455796
2000,47,045,2520,A,470452520,C- Trimble,470459640002026,0.015564255912235349
2000,47,045,2520,A,470452520,C- Trimble,470459640002027,0.03346624405103576
2000,47,045,2520,A,470452520,C- Trimble,470459640002028,0.014084454946016059
2000,47,045,2520,A,470452520,C- Trimble,470459640002029,0.003366861125492702
2000,47,045,2520,A,470452520,C- Trimble,470459640002030,0.03402241765499855
2000,47,045,2520,A,470452520,C- Trimble,470459640002031,0.02575091964979295
2000,47,045,2520,A,470452520,C- Trimble,470459640002032,0.01687387742818802
2000,47,045,2520,A,470452520,C- Trimble,470459640002033,0.005701985793982152
2000,47,045,2520,A,470452520,C- Trimble,470459640002034,0.006264140861253232
2000,47,045,2520,A,470452520,C- Trimble,470459640002035,0.0035431869869044417
2000,47,045,2520,A,470452520,C- Trimble,470459640002043,1.8575277620043264e-15
2000,47,045,2520,A,470452520,C- Trimble,470459640002044,0.0014564053507082444
2000,47,045,2520,A,470452520,C- Trimble,470459640003000,1.6346595011606314e-14
2000,47,045,2520,A,470452520,C- Trimble,470459640003001,5.8356509640167534e-15
2000,47,045,2520,A,470452520,C- Trimble,470459640003016,1.6247471271875144e-15
2000,47,045,2520,A,470452520,C- Trimble,470459640003017,9.169960448366251e-18
2000,47,045,2520,A,470452520,C- Trimble,470459640003018,1.2023475558749273e-14
2000,47,045,2520,A,470452520,C- Trimble,470459640003035,2.4649286360360105e-15
2000,47,045,2520,A,470452520,C- Trimble,470459640005000,0.027310822340798995
2000,47,045,2520,A,470452520,C- Trimble,470459640005001,6.753102093861576e-15
2000,47,045,2520,A,470452520,C- Trimble,470459640005007,4.906163571585225e-15
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001020,5.641257283629903e-15
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001025,5.4885533615847764e-15
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001027,0.0009548112984410725
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001028,0.009047122937300131
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001029,0.0012799453167346374
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001030,0.014928864847012379
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001031,0.0005500348789222356
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001032,0.0002484269709908385
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001033,0.058137527900359975
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001034,0.05356363334858267
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001035,0.0006427525149467438
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001036,0.0022946109338926623
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001037,0.028222761304086307
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001038,0.007958556421150073
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001039,0.0007560282629683233
2000,47,047,2533,A,470472533,05-10 Rossville,470470606001040,5.902859647134055e-16
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002018,2.6270476894277783e-14
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002022,0.0009164982734331041
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002023,0.004376264510575923
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002024,0.0003173021100333425
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002025,0.009973813885217274
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002026,0.07462741362229268
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002027,0.03866395185697229
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002028,0.0009663851248360762
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002029,0.00012432798679768662
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002030,0.0002571164109209465
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002031,0.1048230683350559
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002032,0.00042188192514185704
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002033,0.0009289920324991006
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002034,0.012274876438571882
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002035,0.005980729732392472
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002036,0.0016331155549216625
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002037,0.0005802214409645491
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002038,0.033289377792240143
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002039,0.00018113775925159145
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002040,2.8858613471548677e-05
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002041,0.023182420972240575
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002042,0.004384620744481636
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002043,0.005334800263809173
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002044,0.0008440477430007385
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002045,4.7875761281383844e-05
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002046,0.009636334878335689
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002047,0.0009309068992220237
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002048,0.00029182281515207427
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002049,0.0003150656604350053
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002050,0.03599163882799357
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002051,0.007530982561182197
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002052,0.09669384053973988
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002053,0.01320872062563934
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002054,0.027758489007564564
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002055,0.026203320930564624
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002056,0.009643643892742925
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002057,0.0010933252623057047
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002058,0.00010185582379127564
2000,47,047,2533,A,470472533,05-10 Rossville,470470607002059,0.0019067622678503862
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003000,3.2126257069546816e-15
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003008,1.5840903458365013e-14
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003010,0.009927648981537546
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003011,0.039201931323566336
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003012,0.025976938374407947
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003013,1.0597488822168059e-14
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003033,4.618865502831669e-16
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003034,0.0025364230776116258
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003035,0.003350180938192021
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003036,0.007399513460827636
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003037,0.004658497466595021
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003038,0.002901680850912548
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003039,0.003695983073169782
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003040,0.0007183657438097575
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003041,1.8222806568699548e-05
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003042,6.892881602971078e-05
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003043,8.347696267973286e-05
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003044,0.0001278026189862127
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003045,0.00043201028037345495
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003046,9.914070510407151e-05
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003047,0.001602608111962714
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003048,0.0023391514777893188
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003049,0.0007009700465142257
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003050,0.0007718477769419055
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003051,0.07763603088786324
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003052,0.06734149632522528
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003053,0.014360264074923104
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003054,1.3623361286127861e-14
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003058,7.40533436924632e-15
2000,47,047,2533,A,470472533,05-10 Rossville,470470607003068,7.072854045797857e-15
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001013,1.0108002492171673e-14
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001022,1.0114354603705281e-16
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001023,0.07119375762761161
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001024,0.014428469031503197
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001025,0.003933641163730487
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001026,0.08271583363467647
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001027,0.0194028729288649
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001028,0.00029748303006464833
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001029,0.000394526059303824
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001030,4.179052048285847e-05
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001031,0.00020471697081350714
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001032,5.7109720049524256e-15
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001035,3.4676560289363564e-16
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001036,9.663251980608619e-15
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001038,1.0904703876933509e-15
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001039,1.9687621339006388e-15
2000,47,047,2537,A,470472537,05-11 Piperton,470470607001040,3.2901100908046165e-15
2000,47,047,2537,A,470472537,05-11 Piperton,470470607002018,5.155933652632642e-16
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003000,0.10778922022938407
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003001,0.024997003459476468
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003002,0.06841138048191475
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003003,0.006922833699790244
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003004,0.00015818592836503955
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003005,0.0011373134078246487
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003006,0.0216455711797177
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003007,0.007145583349401086
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003008,0.10029126048944652
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003009,0.0008232891590765804
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003011,1.2622203538570723e-14
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003012,4.034675446559119e-15
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003013,0.02374168061889272
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003014,0.027210665876966383
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003015,9.252959477392607e-05
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003016,0.013847989043045711
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003017,0.0001348655372477387
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003018,0.0020776846564611994
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003019,0.0026576995813257344
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003020,0.03899660129630778
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003021,0.0022860206342904823
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003022,0.0013403575157788295
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003023,0.0017831940542650567
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003024,0.0025791138672594687
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003025,7.07879390908525e-05
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003026,0.01625092536142418
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003027,0.0008851526200888868
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003028,0.0027241288468535557
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003029,0.00025850335703184115
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003030,0.0014977105556500023
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003031,0.001176591234628544
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003032,0.0019764784718913093
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003033,0.007249264277475184
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003034,3.3934886303570736e-17
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003052,2.232253183700734e-16
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003054,0.09234376919301358
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003055,0.004483534636446951
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003056,0.015455211254502247
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003057,0.027063599867291673
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003058,0.010627026802752472
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003059,0.0007750703110799892
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003060,0.08783234353519295
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003061,0.012310414823731563
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003062,0.0008253976447441158
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003063,0.0008332675508058272
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003064,0.003938960439996253
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003065,0.0018162775255407815
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003066,0.030904097106503325
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003067,0.009505581500254063
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003068,0.01722744868892157
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003069,0.0002795869282347766
2000,47,047,2537,A,470472537,05-11 Piperton,470470607003070,0.0030057348987018893
2000,47,047,2540,P,470472540,06-13 Macon,470470604003038,3.487046451304115e-14
2000,47,047,2540,P,470472540,06-13 Macon,470470604003040,0.008001723743912477
2000,47,047,2540,P,470472540,06-13 Macon,470470604003041,1.8768830691011696e-16
2000,47,047,2540,P,470472540,06-13 Macon,470470604004000,0.04604801739143265
2000,47,047,2540,P,470472540,06-13 Macon,470470604004001,0.03887989111156967
2000,47,047,2540,P,470472540,06-13 Macon,470470604004002,0.04988009798446106
2000,47,047,2540,P,470472540,06-13 Macon,470470604004003,1.2753706239234144e-15
2000,47,047,2540,P,470472540,06-13 Macon,470470604004004,2.29094020849901e-15
2000,47,047,2540,P,470472540,06-13 Macon,470470604004005,1.3709412751507404e-15
2000,47,047,2540,P,470472540,06-13 Macon,470470604004006,0.04387525106923264
2000,47,047,2540,P,470472540,06-13 Macon,470470604004007,1.3109286577784032e-14
2000,47,047,2540,P,470472540,06-13 Macon,470470604004024,0.002421894808769298
2000,47,047,2540,P,470472540,06-13 Macon,470470604004025,0.0033789490877393015
2000,47,047,2540,P,470472540,06-13 Macon,470470604004026,1.651819458326643e-05
2000,47,047,2540,P,470472540,06-13 Macon,470470604004027,0.015570152921802236
2000,47,047,2540,P,470472540,06-13 Macon,470470604004028,0.020113603809185646
2000,47,047,2540,P,470472540,06-13 Macon,470470604005016,1.730867965446514e-15
2000,47,047,2540,P,470472540,06-13 Macon,470470604005017,6.966318373272966e-15
2000,47,047,2540,P,470472540,06-13 Macon,470470604005041,0.0003024515453344286
2000,47,047,2540,P,470472540,06-13 Macon,470470604005042,0.00013813160461416534
2000,47,047,2540,P,470472540,06-13 Macon,470470604005043,0.018406422902531454
2000,47,047,2540,P,470472540,06-13 Macon,470470604005044,0.001328161633778443
2000,47,047,2540,P,470472540,06-13 Macon,470470604005045,0.0006394770950393607
2000,47,047,2540,P,470472540,06-13 Macon,470470604005046,0.0019373527692086144
2000,47,047,2540,P,470472540,06-13 Macon,470470604005999,0.002058602149181956
2000,47,047,2540,P,470472540,06-13 Macon,470470605002030,7.701671035716828e-16
2000,47,047,2540,P,470472540,06-13 Macon,470470605002041,0.049398743704538416
2000,47,047,2540,P,470472540,06-13 Macon,470470605002042,0.0018183633350472113
2000,47,047,2540,P,470472540,06-13 Macon,470470605002043,7.609709370673e-17
2000,47,047,2540,P,470472540,06-13 Macon,470470605005019,2.718331605426833e-15
2000,47,047,2540,P,470472540,06-13 Macon,470470605005020,3.040505951336668e-15
2000,47,047,2540,P,470472540,06-13 Macon,470470605005021,0.016624436181639658
2000,47,047,2540,P,470472540,06-13 Macon,470470606001009,1.56819077721074e-15
2000,47,047,2540,P,470472540,06-13 Macon,470470606001010,0.02155310408465461
2000,47,047,2540,P,470472540,06-13 Macon,470470606001020,1.9443396540638773e-15
2000,47,047,2540,P,470472540,06-13 Macon,470470607001000,0.000725904583452128
2000,47,047,2540,P,470472540,06-13 Macon,470470607001001,0.04819063120259035
2000,47,047,2540,P,470472540,06-13 Macon,470470607001002,8.792247393414776e-05
2000,47,047,2540,P,470472540,06-13 Macon,470470607001003,0.00014333018336007045
2000,47,047,2540,P,470472540,06-13 Macon,470470607001004,0.017724483694424777
2000,47,047,2540,P,470472540,06-13 Macon,470470607001005,0.030626023210108908
2000,47,047,2540,P,470472540,06-13 Macon,470470607001006,1.2046718190135379e-14
2000,47,047,2540,P,470472540,06-13 Macon,470470607001008,6.463838779211426e-27
2000,47,047,2540,P,470472540,06-13 Macon,470470607001040,7.725440729477333e-15
2000,47,047,2540,P,470472540,06-13 Macon,470470607002000,0.09984456317455985
2000,47,047,2540,P,470472540,06-13 Macon,470470607002001,0.004398098578956973
2000,47,047,2540,P,470472540,06-13 Macon,470470607002002,0.11376779983138678
2000,47,047,2540,P,470472540,06-13 Macon,470470607002003,0.03734135765662047
2000,47,047,2540,P,470472540,06-13 Macon,470470607002004,0.007719887741140592
2000,47,047,2540,P,470472540,06-13 Macon,470470607002005,0.007988360651691348
2000,47,047,2540,P,470472540,06-13 Macon,470470607002006,0.014407183921313129
2000,47,047,2540,P,470472540,06-13 Macon,470470607002007,0.0009766771076141904
2000,47,047,2540,P,470472540,06-13 Macon,470470607002008,0.0023996811301134307
2000,47,047,2540,P,470472540,06-13 Macon,470470607002009,0.0010600395576937135
2000,47,047,2540,P,470472540,06-13 Macon,470470607002010,0.0006157346336209535
2000,47,047,2540,P,470472540,06-13 Macon,470470607002011,4.7498053130331337e-05
2000,47,047,2540,P,470472540,06-13 Macon,470470607002012,0.027642025502160824
2000,47,047,2540,P,470472540,06-13 Macon,470470607002013,0.0011639931758067443
2000,47,047,2540,P,470472540,06-13 Macon,470470607002014,0.0001478753089501457
2000,47,047,2540,P,470472540,06-13 Macon,470470607002015,0.043265914849577355
2000,47,047,2540,P,470472540,06-13 Macon,470470607002016,0.006217987096346939
2000,47,047,2540,P,470472540,06-13 Macon,470470607002017,0.0011614366533378479
2000,47,047,2540,P,470472540,06-13 Macon,470470607002018,0.12596074125751677
2000,47,047,2540,P,470472540,06-13 Macon,470470607002019,0.000439701518731979
2000,47,047,2540,P,470472540,06-13 Macon,470470607002020,0.058108267052802184
2000,47,047,2540,P,470472540,06-13 Macon,470470607002021,0.005435533070694287
2000,47,047,2540,P,470472540,06-13 Macon,470470607002022,1.4856084270596685e-15
2000,47,047,2540,P,470472540,06-13 Macon,470470607002024,2.970437070465603e-16
2000,47,047,2540,P,470472540,06-13 Macon,470470607002027,4.644068596237453e-15
2000,47,047,2540,P,470472540,06-13 Macon,470470607003000,4.636713168379567e-15
2000,47,047,2540,P,470472540,06-13 Macon,470470607003008,2.9373556355535477e-15
2000,47,047,2545,A,470472545,07-14 Moscow,470470605005032,7.837181978279617e-16
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001000,2.8629604820102465e-15
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001003,1.430575942356018e-15
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001004,8.89451956039893e-15
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001007,6.327116203129653e-15
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001008,0.0018570083285551861
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001009,0.07763177979304128
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001010,9.628178931627984e-15
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001011,0.012081537511461089
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001012,0.005274747547879339
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001013,0.004997910568365225
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001014,0.023131629167428953
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001015,0.020179770863083653
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001016,0.0030494512629217346
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001017,0.0016216339984126817
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001018,0.0011406844459443115
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001019,0.010621365945711801
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001020,0.03827804844683926
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001021,0.0004937264346299778
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001022,0.031111637224511025
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001023,6.286591795135374e-05
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001024,0.000597805482088388
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001025,0.07164900195566348
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001026,9.396409068555956e-05
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001027,4.0213855987744797e-16
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001028,2.515101757381009e-15
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001029,1.1988176998079692e-15
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001031,4.441842871677915e-16
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001034,1.320135782702481e-14
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001039,1.154152645265682e-16
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001040,0.004488799281634604
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001041,0.0013452298176976699
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001042,0.001303580908906316
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001043,0.0002891489032886726
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001044,0.0018325943234616675
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001045,0.0008964564117212207
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001046,9.008536461519572e-05
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001047,0.0004916004674280562
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001048,0.0003676486944600055
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001049,0.00021913557337699467
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001050,7.745359851150307e-05
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001051,0.00014959342946390436
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001052,7.004363049789332e-05
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001053,7.385831753809269e-05
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001054,8.351071511077838e-05
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001055,8.741249446308915e-05
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001056,7.300111532282925e-05
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001057,7.746109638521332e-05
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001058,4.2124652505149046e-05
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001059,0.00026025704149997805
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001060,4.834786639801763e-16
2000,47,047,2545,A,470472545,07-14 Moscow,470470606001061,5.761507963180947e-16
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002030,1.916043857222083e-16
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002031,0.07752063481421151
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002032,9.512061683445282e-15
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002033,2.9212231688109748e-15
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002036,1.8714047134312735e-15
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002037,2.465923143988892e-16
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002098,8.369210880117928e-16
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002099,0.04631576756289663
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002100,0.061092775864313456
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002101,0.016308686340844442
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002102,2.207221360589683e-05
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002103,4.8674320876089644e-05
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002104,0.012910979638353335
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002105,0.008238614030686596
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002106,0.005479686563624404
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002107,0.0014046314731232937
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002108,0.008361848787589813
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002109,0.0002858924904564275
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002110,0.031099412816251257
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002111,0.00016463479922334352
2000,47,047,2545,A,470472545,07-14 Moscow,470470606002112,0.0009266965183667523
2000,47,047,2545,A,470472545,07-14 Moscow,470470606003021,4.4733166530946805e-15
2000,47,047,2545,A,470472545,07-14 Moscow,470470606003022,0.020379402176126497
2000,47,047,2545,A,470472545,07-14 Moscow,470470606003023,0.006043660982157987
2000,47,047,2545,A,470472545,07-14 Moscow,470470606003024,0.0012450251992170312
2000,47,047,2545,A,470472545,07-14 Moscow,470470606003025,0.00019047371333084744
