county,office,district,party,candidate,votes
MOORE,President,,I,Ralph Nader,27
MORGAN,President,,D,Al Gore,2921
MORGAN,President,,R,George W. Bush,3144
MORGAN,President,,I,Cathy Gordon Brown,4
MORGAN,President,,I,Harry Browne,6
MORGAN,President,,I,Patrick J. Buchanan,27
MORGAN,President,,I,Howard Phillips,2
MORGAN,President,,I,John Hagelin,7
MORGAN,President,,I,Randall Venson,0
MORGAN,President,,I,Write-Ins,12
MORGAN,President,,I,Ralph Nader,39
OBION,President,,D,Al Gore,6056
OBION,President,,R,George W. Bush,6168
OBION,President,,I,Cathy Gordon Brown,13
OBION,President,,I,Harry Browne,19
OBION,President,,I,Patrick J. Buchanan,62
OBION,President,,I,Howard Phillips,7
OBION,President,,I,John Hagelin,10
OBION,President,,I,Randall Venson,6
OBION,President,,I,Write-Ins,0
OBION,President,,I,Ralph Nader,99
OVERTON,President,,D,Al Gore,4507
OVERTON,President,,R,George W. Bush,2875
OVERTON,President,,I,Cathy Gordon Brown,12
OVERTON,President,,I,Harry Browne,12
OVERTON,President,,I,Patrick J. Buchanan,29
OVERTON,President,,I,Howard Phillips,5
OVERTON,President,,I,John Hagelin,10
OVERTON,President,,I,Randall Venson,0
OVERTON,President,,I,Write-Ins,0
OVERTON,President,,I,Ralph Nader,46
PERRY,President,,D,Al Gore,1650
PERRY,President,,R,George W. Bush,1165
PERRY,President,,I,Cathy Gordon Brown,3
PERRY,President,,I,Harry Browne,7
PERRY,President,,I,Patrick J. Buchanan,8
PERRY,President,,I,Howard Phillips,0
PERRY,President,,I,John Hagelin,1
PERRY,President,,I,Randall Venson,3
PERRY,President,,I,Write-Ins,1
PERRY,President,,I,Ralph Nader,28
PICKETT,President,,D,Al Gore,939
PICKETT,President,,R,George W. Bush,1281
PICKETT,President,,I,Cathy Gordon Brown,2
PICKETT,President,,I,Harry Browne,2
PICKETT,President,,I,Patrick J. Buchanan,2
PICKETT,President,,I,Howard Phillips,0
PICKETT,President,,I,John Hagelin,1
PICKETT,President,,I,Randall Venson,0
PICKETT,President,,I,Write-Ins,0
PICKETT,President,,I,Ralph Nader,12
POLK,President,,D,Al Gore,2574
POLK,President,,R,George W. Bush,2907
POLK,President,,I,Cathy Gordon Brown,6
POLK,President,,I,Harry Browne,10
POLK,President,,I,Patrick J. Buchanan,48
POLK,President,,I,Howard Phillips,0
POLK,President,,I,John Hagelin,2
POLK,President,,I,Randall Venson,1
POLK,President,,I,Write-Ins,0
POLK,President,,I,Ralph Nader,46
PUTNAM,President,,D,Al Gore,10785
PUTNAM,President,,R,George W. Bush,11248
PUTNAM,President,,I,Cathy Gordon Brown,26
PUTNAM,President,,I,Harry Browne,61
PUTNAM,President,,I,Patrick J. Buchanan,57
PUTNAM,President,,I,Howard Phillips,8
PUTNAM,President,,I,John Hagelin,15
PUTNAM,President,,I,Randall Venson,6
PUTNAM,President,,I,Write-Ins,4
PUTNAM,President,,I,Ralph Nader,228
RHEA,President,,D,Al Gore,3722
RHEA,President,,R,George W. Bush,5900
RHEA,President,,I,Cathy Gordon Brown,17
RHEA,President,,I,Harry Browne,16
RHEA,President,,I,Patrick J. Buchanan,32
RHEA,President,,I,Howard Phillips,6
RHEA,President,,I,John Hagelin,0
RHEA,President,,I,Randall Venson,3
RHEA,President,,I,Write-Ins,2
RHEA,President,,I,Ralph Nader,74
ROANE,President,,D,Al Gore,9575
ROANE,President,,R,George W. Bush,11345
ROANE,President,,I,Cathy Gordon Brown,15
ROANE,President,,I,Harry Browne,60
ROANE,President,,I,Patrick J. Buchanan,97
ROANE,President,,I,Howard Phillips,10
ROANE,President,,I,John Hagelin,9
ROANE,President,,I,Randall Venson,4
ROANE,President,,I,Write-Ins,0
ROANE,President,,I,Ralph Nader,211
ROBERTSON,President,,D,Al Gore,10249
ROBERTSON,President,,R,George W. Bush,9675
ROBERTSON,President,,I,Cathy Gordon Brown,14
ROBERTSON,President,,I,Harry Browne,28
ROBERTSON,President,,I,Patrick J. Buchanan,39
ROBERTSON,President,,I,Howard Phillips,5
ROBERTSON,President,,I,John Hagelin,4
ROBERTSON,President,,I,Randall Venson,2
ROBERTSON,President,,I,Write-Ins,0
ROBERTSON,President,,I,Ralph Nader,148
RUTHERFORD,President,,D,Al Gore,27360
RUTHERFORD,President,,R,George W. Bush,33445
RUTHERFORD,President,,I,Cathy Gordon Brown,48
RUTHERFORD,President,,I,Harry Browne,143
RUTHERFORD,President,,I,Patrick J. Buchanan,110
RUTHERFORD,President,,I,Howard Phillips,12
RUTHERFORD,President,,I,John Hagelin,29
RUTHERFORD,President,,I,Randall Venson,11
RUTHERFORD,President,,I,Write-Ins,0
RUTHERFORD,President,,I,Ralph Nader,1024
SCOTT,President,,D,Al Gore,2967
SCOTT,President,,R,George W. Bush,3579
SCOTT,President,,I,Cathy Gordon Brown,5
SCOTT,President,,I,Harry Browne,7
SCOTT,President,,I,Patrick J. Buchanan,22
SCOTT,President,,I,Howard Phillips,0
SCOTT,President,,I,John Hagelin,3
SCOTT,President,,I,Randall Venson,0
SCOTT,President,,I,Write-Ins,1
SCOTT,President,,I,Ralph Nader,31
SEQUATCHIE,President,,D,Al Gore,1648
SEQUATCHIE,President,,R,George W. Bush,2169
SEQUATCHIE,President,,I,Cathy Gordon Brown,3
SEQUATCHIE,President,,I,Harry Browne,3
SEQUATCHIE,President,,I,Patrick J. Buchanan,23
SEQUATCHIE,President,,I,Howard Phillips,0
SEQUATCHIE,President,,I,John Hagelin,3
SEQUATCHIE,President,,I,Randall Venson,1
SEQUATCHIE,President,,I,Write-Ins,0
SEQUATCHIE,President,,I,Ralph Nader,37
SEVIER,President,,D,Al Gore,8208
SEVIER,President,,R,George W. Bush,16734
SEVIER,President,,I,Cathy Gordon Brown,24
SEVIER,President,,I,Harry Browne,65
SEVIER,President,,I,Patrick J. Buchanan,64
SEVIER,President,,I,Howard Phillips,4
SEVIER,President,,I,John Hagelin,4
SEVIER,President,,I,Randall Venson,3
SEVIER,President,,I,Write-Ins,0
SEVIER,President,,I,Ralph Nader,259
SHELBY,President,,D,Al Gore,190404
SHELBY,President,,R,George W. Bush,141756
SHELBY,President,,I,Cathy Gordon Brown,199
SHELBY,President,,I,Harry Browne,469
SHELBY,President,,I,Patrick J. Buchanan,299
SHELBY,President,,I,Howard Phillips,115
SHELBY,President,,I,John Hagelin,235
SHELBY,President,,I,Randall Venson,295
SHELBY,President,,I,Write-Ins,123
SHELBY,President,,I,Ralph Nader,2860
SMITH,President,,D,Al Gore,4884
SMITH,President,,R,George W. Bush,2384
SMITH,President,,I,Cathy Gordon Brown,5
SMITH,President,,I,Harry Browne,7
SMITH,President,,I,Patrick J. Buchanan,21
SMITH,President,,I,Howard Phillips,1
SMITH,President,,I,John Hagelin,3
SMITH,President,,I,Randall Venson,1
SMITH,President,,I,Write-Ins,0
SMITH,President,,I,Ralph Nader,42
STEWART,President,,D,Al Gore,2870
STEWART,President,,R,George W. Bush,1826
STEWART,President,,I,Cathy Gordon Brown,10
STEWART,President,,I,Harry Browne,10
STEWART,President,,I,Patrick J. Buchanan,15
STEWART,President,,I,Howard Phillips,0
STEWART,President,,I,John Hagelin,1
STEWART,President,,I,Randall Venson,0
STEWART,President,,I,Write-Ins,0
STEWART,President,,I,Ralph Nader,50
SULLIVAN,President,,D,Al Gore,21354
SULLIVAN,President,,R,George W. Bush,33482
SULLIVAN,President,,I,Cathy Gordon Brown,55
SULLIVAN,President,,I,Harry Browne,137
SULLIVAN,President,,I,Patrick J. Buchanan,80
SULLIVAN,President,,I,Howard Phillips,21
SULLIVAN,President,,I,John Hagelin,65
SULLIVAN,President,,I,Randall Venson,6
SULLIVAN,President,,I,Write-Ins,7
SULLIVAN,President,,I,Ralph Nader,520
SUMNER,President,,D,Al Gore,22118
SUMNER,President,,R,George W. Bush,27601
SUMNER,President,,I,Cathy Gordon Brown,36
SUMNER,President,,I,Harry Browne,109
SUMNER,President,,I,Patrick J. Buchanan,86
SUMNER,President,,I,Howard Phillips,13
SUMNER,President,,I,John Hagelin,23
SUMNER,President,,I,Randall Venson,4
SUMNER,President,,I,Write-Ins,5
SUMNER,President,,I,Ralph Nader,482
TIPTON,President,,D,Al Gore,6300
TIPTON,President,,R,George W. Bush,10070
TIPTON,President,,I,Cathy Gordon Brown,17
TIPTON,President,,I,Harry Browne,29
TIPTON,President,,I,Patrick J. Buchanan,25
TIPTON,President,,I,Howard Phillips,3
TIPTON,President,,I,John Hagelin,10
TIPTON,President,,I,Randall Venson,2
TIPTON,President,,I,Write-Ins,0
TIPTON,President,,I,Ralph Nader,96
TROUSDALE,President,,D,Al Gore,1966
TROUSDALE,President,,R,George W. Bush,950
TROUSDALE,President,,I,Cathy Gordon Brown,2
TROUSDALE,President,,I,Harry Browne,1
TROUSDALE,President,,I,Patrick J. Buchanan,4
TROUSDALE,President,,I,Howard Phillips,1
TROUSDALE,President,,I,John Hagelin,5
TROUSDALE,President,,I,Randall Venson,1
TROUSDALE,President,,I,Write-Ins,0
TROUSDALE,President,,I,Ralph Nader,15
UNICOI,President,,D,Al Gore,2566
UNICOI,President,,R,George W. Bush,3780
UNICOI,President,,I,Cathy Gordon Brown,9
UNICOI,President,,I,Harry Browne,13
UNICOI,President,,I,Patrick J. Buchanan,12
UNICOI,President,,I,Howard Phillips,5
UNICOI,President,,I,John Hagelin,1
UNICOI,President,,I,Randall Venson,1
UNICOI,President,,I,Write-Ins,2
UNICOI,President,,I,Ralph Nader,40
UNION,President,,D,Al Gore,2564
UNION,President,,R,George W. Bush,3199
UNION,President,,I,Cathy Gordon Brown,3
UNION,President,,I,Harry Browne,8
UNION,President,,I,Patrick J. Buchanan,14
UNION,President,,I,Howard Phillips,2
UNION,President,,I,John Hagelin,0
UNION,President,,I,Randall Venson,0
UNION,President,,I,Write-Ins,1
UNION,President,,I,Ralph Nader,30
VAN BUREN,President,,D,Al Gore,1255
VAN BUREN,President,,R,George W. Bush,845
VAN BUREN,President,,I,Cathy Gordon Brown,6
VAN BUREN,President,,I,Harry Browne,5
VAN BUREN,President,,I,Patrick J. Buchanan,10
VAN BUREN,President,,I,Howard Phillips,1
VAN BUREN,President,,I,John Hagelin,1
VAN BUREN,President,,I,Randall Venson,0
VAN BUREN,President,,I,Write-Ins,0
VAN BUREN,President,,I,Ralph Nader,8
WARREN,President,,D,Al Gore,7378
WARREN,President,,R,George W. Bush,5552
WARREN,President,,I,Cathy Gordon Brown,25
WARREN,President,,I,Harry Browne,28
WARREN,President,,I,Patrick J. Buchanan,31
WARREN,President,,I,Howard Phillips,4
WARREN,President,,I,John Hagelin,5
WARREN,President,,I,Randall Venson,3
WARREN,President,,I,Write-Ins,0
WARREN,President,,I,Ralph Nader,105
WASHINGTON,President,,D,Al Gore,14769
WASHINGTON,President,,R,George W. Bush,22579
WASHINGTON,President,,I,Cathy Gordon Brown,14
WASHINGTON,President,,I,Harry Browne,94
WASHINGTON,President,,I,Patrick J. Buchanan,64
WASHINGTON,President,,I,Howard Phillips,12
WASHINGTON,President,,I,John Hagelin,19
WASHINGTON,President,,I,Randall Venson,11
WASHINGTON,President,,I,Write-Ins,5
WASHINGTON,President,,I,Ralph Nader,375
WAYNE,President,,D,Al Gore,1859
WAYNE,President,,R,George W. Bush,3370
WAYNE,President,,I,Cathy Gordon Brown,3
WAYNE,President,,I,Harry Browne,7
WAYNE,President,,I,Patrick J. Buchanan,20
WAYNE,President,,I,Howard Phillips,0
WAYNE,President,,I,John Hagelin,2
WAYNE,President,,I,Randall Venson,0
WAYNE,President,,I,Write-Ins,2
WAYNE,President,,I,Ralph Nader,43
WEAKLEY,President,,D,Al Gore,5570
WEAKLEY,President,,R,George W. Bush,6106
WEAKLEY,President,,I,Cathy Gordon Brown,8
WEAKLEY,President,,I,Harry Browne,12
WEAKLEY,President,,I,Patrick J. Buchanan,44
WEAKLEY,President,,I,Howard Phillips,3
WEAKLEY,President,,I,John Hagelin,9
WEAKLEY,President,,I,Randall Venson,1
WEAKLEY,President,,I,Write-Ins,0
WEAKLEY,President,,I,Ralph Nader,91
WHITE,President,,D,Al Gore,4135
WHITE,President,,R,George W. Bush,3525
WHITE,President,,I,Cathy Gordon Brown,12
WHITE,President,,I,Harry Browne,14
WHITE,President,,I,Patrick J. Buchanan,29
WHITE,President,,I,Howard Phillips,0
WHITE,President,,I,John Hagelin,1
WHITE,President,,I,Randall Venson,1
WHITE,President,,I,Write-Ins,0
WHITE,President,,I,Ralph Nader,58
WILLIAMSON,President,,D,Al Gore,18745
WILLIAMSON,President,,R,George W. Bush,38901
WILLIAMSON,President,,I,Cathy Gordon Brown,15
WILLIAMSON,President,,I,Harry Browne,141
WILLIAMSON,President,,I,Patrick J. Buchanan,50
WILLIAMSON,President,,I,Howard Phillips,6
WILLIAMSON,President,,I,John Hagelin,30
WILLIAMSON,President,,I,Randall Venson,5
WILLIAMSON,President,,I,Write-Ins,0
WILLIAMSON,President,,I,Ralph Nader,536
WILSON,President,,D,Al Gore,16561
WILSON,President,,R,George W. Bush,18844
WILSON,President,,I,Cathy Gordon Brown,39
WILSON,President,,I,Harry Browne,75
WILSON,President,,I,Patrick J. Buchanan,69
WILSON,President,,I,Howard Phillips,6
WILSON,President,,I,John Hagelin,8
WILSON,President,,I,Randall Venson,4
WILSON,President,,I,Write-Ins,2
WILSON,President,,I,Ralph Nader,308
STATEWIDE TOTALS,President,,D,Al Gore,981720
STATEWIDE TOTALS,President,,R,George W. Bush,1061949
STATEWIDE TOTALS,President,,I,Cathy Gordon Brown,1606
STATEWIDE TOTALS,President,,I,Harry Browne,4284
STATEWIDE TOTALS,President,,I,Patrick J. Buchanan,4250
STATEWIDE TOTALS,President,,I,Howard Phillips,613
STATEWIDE TOTALS,President,,I,John Hagelin,1015
STATEWIDE TOTALS,President,,I,Randall Venson,535
STATEWIDE TOTALS,President,,I,Write-Ins,428
STATEWIDE TOTALS,President,,I,Ralph Nader,19781
