"county","office","district","party","candidate","votes"
"MONTGOMERY","Governor","","I","Lonnie L. Creech","36"
"MONTGOMERY","Governor","","I","Thomas E. Smith II","33"
"MONTGOMERY","Governor","","I","Write-Ins","1"
"MOORE","Governor","","R","Don Sundquist","700"
"MOORE","Governor","","I","George Alexander Hamilton, Sr","8"
"MOORE","Governor","","I","Irwin W. Gibbs","1"
"MOORE","Governor","","D","John Jay Hooker","216"
"MOORE","Governor","","I","Karl Smithson","1"
"MOORE","Governor","","I","Lonnie L. Creech","6"
"MOORE","Governor","","I","Thomas E. Smith II","2"
"MOORE","Governor","","I","Write-Ins","0"
"MORGAN","Governor","","R","Don Sundquist","1286"
"MORGAN","Governor","","I","George Alexander Hamilton, Sr","23"
"MORGAN","Governor","","I","Irwin W. Gibbs","12"
"MORGAN","Governor","","D","John Jay Hooker","1258"
"MORGAN","Governor","","I","Karl Smithson","4"
"MORGAN","Governor","","I","Lonnie L. Creech","11"
"MORGAN","Governor","","I","Thomas E. Smith II","3"
"MORGAN","Governor","","I","Write-Ins","0"
"OBION","Governor","","R","Don Sundquist","3928"
"OBION","Governor","","I","George Alexander Hamilton, Sr","151"
"OBION","Governor","","I","Irwin W. Gibbs","38"
"OBION","Governor","","D","John Jay Hooker","2183"
"OBION","Governor","","I","Karl Smithson","17"
"OBION","Governor","","I","Lonnie L. Creech","28"
"OBION","Governor","","I","Thomas E. Smith II","22"
"OBION","Governor","","I","Write-Ins","3"
"OVERTON","Governor","","R","Don Sundquist","1539"
"OVERTON","Governor","","I","George Alexander Hamilton, Sr","7"
"OVERTON","Governor","","I","Irwin W. Gibbs","23"
"OVERTON","Governor","","D","John Jay Hooker","1419"
"OVERTON","Governor","","I","Karl Smithson","3"
"OVERTON","Governor","","I","Lonnie L. Creech","12"
"OVERTON","Governor","","I","Thomas E. Smith II","7"
"OVERTON","Governor","","I","Write-Ins","3"
"PERRY","Governor","","R","Don Sundquist","686"
"PERRY","Governor","","I","George Alexander Hamilton, Sr","9"
"PERRY","Governor","","I","Irwin W. Gibbs","5"
"PERRY","Governor","","D","John Jay Hooker","577"
"PERRY","Governor","","I","Karl Smithson","4"
"PERRY","Governor","","I","Lonnie L. Creech","6"
"PERRY","Governor","","I","Thomas E. Smith II","2"
"PERRY","Governor","","I","Write-Ins","0"
"PICKETT","Governor","","R","Don Sundquist","902"
"PICKETT","Governor","","I","George Alexander Hamilton, Sr","2"
"PICKETT","Governor","","I","Irwin W. Gibbs","9"
"PICKETT","Governor","","D","John Jay Hooker","370"
"PICKETT","Governor","","I","Karl Smithson","0"
"PICKETT","Governor","","I","Lonnie L. Creech","6"
"PICKETT","Governor","","I","Thomas E. Smith II","0"
"PICKETT","Governor","","I","Write-Ins","3"
"POLK","Governor","","R","Don Sundquist","1773"
"POLK","Governor","","I","George Alexander Hamilton, Sr","12"
"POLK","Governor","","I","Irwin W. Gibbs","13"
"POLK","Governor","","D","John Jay Hooker","1240"
"POLK","Governor","","I","Karl Smithson","4"
"POLK","Governor","","I","Lonnie L. Creech","9"
"POLK","Governor","","I","Thomas E. Smith II","3"
"POLK","Governor","","I","Write-Ins","0"
"PUTNAM","Governor","","R","Don Sundquist","10091"
"PUTNAM","Governor","","I","George Alexander Hamilton, Sr","59"
"PUTNAM","Governor","","I","Irwin W. Gibbs","110"
"PUTNAM","Governor","","D","John Jay Hooker","3688"
"PUTNAM","Governor","","I","Karl Smithson","11"
"PUTNAM","Governor","","I","Lonnie L. Creech","52"
"PUTNAM","Governor","","I","Thomas E. Smith II","9"
"PUTNAM","Governor","","I","Write-Ins","69"
"RHEA","Governor","","R","Don Sundquist","3181"
"RHEA","Governor","","I","George Alexander Hamilton, Sr","16"
"RHEA","Governor","","I","Irwin W. Gibbs","11"
"RHEA","Governor","","D","John Jay Hooker","1051"
"RHEA","Governor","","I","Karl Smithson","6"
"RHEA","Governor","","I","Lonnie L. Creech","10"
"RHEA","Governor","","I","Thomas E. Smith II","4"
"RHEA","Governor","","I","Write-Ins","1"
"ROANE","Governor","","R","Don Sundquist","8579"
"ROANE","Governor","","I","George Alexander Hamilton, Sr","79"
"ROANE","Governor","","I","Irwin W. Gibbs","56"
"ROANE","Governor","","D","John Jay Hooker","3519"
"ROANE","Governor","","I","Karl Smithson","18"
"ROANE","Governor","","I","Lonnie L. Creech","64"
"ROANE","Governor","","I","Thomas E. Smith II","63"
"ROANE","Governor","","I","Write-Ins","1"
"ROBERTSON","Governor","","R","Don Sundquist","5437"
"ROBERTSON","Governor","","I","George Alexander Hamilton, Sr","52"
"ROBERTSON","Governor","","I","Irwin W. Gibbs","48"
"ROBERTSON","Governor","","D","John Jay Hooker","2563"
"ROBERTSON","Governor","","I","Karl Smithson","21"
"ROBERTSON","Governor","","I","Lonnie L. Creech","64"
"ROBERTSON","Governor","","I","Thomas E. Smith II","14"
"ROBERTSON","Governor","","I","Write-Ins","1"
"RUTHERFORD","Governor","","R","Don Sundquist","19841"
"RUTHERFORD","Governor","","I","George Alexander Hamilton, Sr","166"
"RUTHERFORD","Governor","","I","Irwin W. Gibbs","98"
"RUTHERFORD","Governor","","D","John Jay Hooker","8088"
"RUTHERFORD","Governor","","I","Karl Smithson","52"
"RUTHERFORD","Governor","","I","Lonnie L. Creech","109"
"RUTHERFORD","Governor","","I","Thomas E. Smith II","46"
"RUTHERFORD","Governor","","I","Write-Ins","3"
"SCOTT","Governor","","R","Don Sundquist","2302"
"SCOTT","Governor","","I","George Alexander Hamilton, Sr","24"
"SCOTT","Governor","","I","Irwin W. Gibbs","14"
"SCOTT","Governor","","D","John Jay Hooker","976"
"SCOTT","Governor","","I","Karl Smithson","6"
"SCOTT","Governor","","I","Lonnie L. Creech","8"
"SCOTT","Governor","","I","Thomas E. Smith II","7"
"SCOTT","Governor","","I","Write-Ins","0"
"SEQUATCHIE","Governor","","R","Don Sundquist","1278"
"SEQUATCHIE","Governor","","I","George Alexander Hamilton, Sr","12"
"SEQUATCHIE","Governor","","I","Irwin W. Gibbs","7"
"SEQUATCHIE","Governor","","D","John Jay Hooker","655"
"SEQUATCHIE","Governor","","I","Karl Smithson","1"
"SEQUATCHIE","Governor","","I","Lonnie L. Creech","9"
"SEQUATCHIE","Governor","","I","Thomas E. Smith II","6"
"SEQUATCHIE","Governor","","I","Write-Ins","2"
"SEVIER","Governor","","R","Don Sundquist","8151"
"SEVIER","Governor","","I","George Alexander Hamilton, Sr","47"
"SEVIER","Governor","","I","Irwin W. Gibbs","23"
"SEVIER","Governor","","D","John Jay Hooker","1695"
"SEVIER","Governor","","I","Karl Smithson","11"
"SEVIER","Governor","","I","Lonnie L. Creech","32"
"SEVIER","Governor","","I","Thomas E. Smith II","14"
"SEVIER","Governor","","I","Write-Ins","14"
"SHELBY","Governor","","R","Don Sundquist","96423"
"SHELBY","Governor","","I","George Alexander Hamilton, Sr","500"
"SHELBY","Governor","","I","Irwin W. Gibbs","1041"
"SHELBY","Governor","","D","John Jay Hooker","59295"
"SHELBY","Governor","","I","Karl Smithson","250"
"SHELBY","Governor","","I","Lonnie L. Creech","437"
"SHELBY","Governor","","I","Thomas E. Smith II","300"
"SHELBY","Governor","","I","Write-Ins","8"
"SMITH","Governor","","R","Don Sundquist","2043"
"SMITH","Governor","","I","George Alexander Hamilton, Sr","16"
"SMITH","Governor","","I","Irwin W. Gibbs","28"
"SMITH","Governor","","D","John Jay Hooker","1332"
"SMITH","Governor","","I","Karl Smithson","54"
"SMITH","Governor","","I","Lonnie L. Creech","11"
"SMITH","Governor","","I","Thomas E. Smith II","6"
"SMITH","Governor","","I","Write-Ins","1"
"STEWART","Governor","","R","Don Sundquist","1542"
"STEWART","Governor","","I","George Alexander Hamilton, Sr","24"
"STEWART","Governor","","I","Irwin W. Gibbs","29"
"STEWART","Governor","","D","John Jay Hooker","936"
"STEWART","Governor","","I","Karl Smithson","9"
"STEWART","Governor","","I","Lonnie L. Creech","6"
"STEWART","Governor","","I","Thomas E. Smith II","8"
"STEWART","Governor","","I","Write-Ins","0"
"SULLIVAN","Governor","","R","Don Sundquist","24195"
"SULLIVAN","Governor","","I","George Alexander Hamilton, Sr","162"
"SULLIVAN","Governor","","I","Irwin W. Gibbs","93"
"SULLIVAN","Governor","","D","John Jay Hooker","6318"
"SULLIVAN","Governor","","I","Karl Smithson","56"
"SULLIVAN","Governor","","I","Lonnie L. Creech","76"
"SULLIVAN","Governor","","I","Thomas E. Smith II","3"
"SULLIVAN","Governor","","I","Write-Ins","7"
"SUMNER","Governor","","R","Don Sundquist","16536"
"SUMNER","Governor","","I","George Alexander Hamilton, Sr","150"
"SUMNER","Governor","","I","Irwin W. Gibbs","103"
"SUMNER","Governor","","D","John Jay Hooker","5901"
"SUMNER","Governor","","I","Karl Smithson","32"
"SUMNER","Governor","","I","Lonnie L. Creech","95"
"SUMNER","Governor","","I","Thomas E. Smith II","33"
"SUMNER","Governor","","I","Write-Ins","18"
"TIPTON","Governor","","R","Don Sundquist","5653"
"TIPTON","Governor","","I","George Alexander Hamilton, Sr","65"
"TIPTON","Governor","","I","Irwin W. Gibbs","67"
"TIPTON","Governor","","D","John Jay Hooker","1735"
"TIPTON","Governor","","I","Karl Smithson","19"
"TIPTON","Governor","","I","Lonnie L. Creech","27"
"TIPTON","Governor","","I","Thomas E. Smith II","21"
"TIPTON","Governor","","I","Write-Ins","1"
"TROUSDALE","Governor","","R","Don Sundquist","24"
"TROUSDALE","Governor","","I","George Alexander Hamilton, Sr","2"
"TROUSDALE","Governor","","I","Irwin W. Gibbs","13"
"TROUSDALE","Governor","","D","John Jay Hooker","492"
"TROUSDALE","Governor","","I","Karl Smithson","3"
"TROUSDALE","Governor","","I","Lonnie L. Creech","7"
"TROUSDALE","Governor","","I","Thomas E. Smith II","2"
"TROUSDALE","Governor","","I","Write-Ins","0"
"UNICOI","Governor","","R","Don Sundquist","2514"
"UNICOI","Governor","","I","George Alexander Hamilton, Sr","33"
"UNICOI","Governor","","I","Irwin W. Gibbs","27"
"UNICOI","Governor","","D","John Jay Hooker","603"
"UNICOI","Governor","","I","Karl Smithson","7"
"UNICOI","Governor","","I","Lonnie L. Creech","12"
"UNICOI","Governor","","I","Thomas E. Smith II","12"
"UNICOI","Governor","","I","Write-Ins","0"
"UNION","Governor","","R","Don Sundquist","1486"
"UNION","Governor","","I","George Alexander Hamilton, Sr","21"
"UNION","Governor","","I","Irwin W. Gibbs","13"
"UNION","Governor","","D","John Jay Hooker","612"
"UNION","Governor","","I","Karl Smithson","3"
"UNION","Governor","","I","Lonnie L. Creech","11"
"UNION","Governor","","I","Thomas E. Smith II","3"
"UNION","Governor","","I","Write-Ins","1"
"VAN BUREN","Governor","","R","Don Sundquist","575"
"VAN BUREN","Governor","","I","George Alexander Hamilton, Sr","10"
"VAN BUREN","Governor","","I","Irwin W. Gibbs","3"
"VAN BUREN","Governor","","D","John Jay Hooker","580"
"VAN BUREN","Governor","","I","Karl Smithson","2"
"VAN BUREN","Governor","","I","Lonnie L. Creech","1"
"VAN BUREN","Governor","","I","Thomas E. Smith II","1"
"VAN BUREN","Governor","","I","Write-Ins","0"
"WARREN","Governor","","R","Don Sundquist","4118"
"WARREN","Governor","","I","George Alexander Hamilton, Sr","46"
"WARREN","Governor","","I","Irwin W. Gibbs","24"
"WARREN","Governor","","D","John Jay Hooker","2037"
"WARREN","Governor","","I","Karl Smithson","20"
"WARREN","Governor","","I","Lonnie L. Creech","22"
"WARREN","Governor","","I","Thomas E. Smith II","25"
"WARREN","Governor","","I","Write-Ins","1"
"WASHINGTON","Governor","","R","Don Sundquist","12404"
"WASHINGTON","Governor","","I","George Alexander Hamilton, Sr","146"
"WASHINGTON","Governor","","I","Irwin W. Gibbs","76"
"WASHINGTON","Governor","","D","John Jay Hooker","3148"
"WASHINGTON","Governor","","I","Karl Smithson","28"
"WASHINGTON","Governor","","I","Lonnie L. Creech","85"
"WASHINGTON","Governor","","I","Thomas E. Smith II","44"
"WASHINGTON","Governor","","I","Write-Ins","58"
"WAYNE","Governor","","R","Don Sundquist","1671"
"WAYNE","Governor","","I","George Alexander Hamilton, Sr","14"
"WAYNE","Governor","","I","Irwin W. Gibbs","7"
"WAYNE","Governor","","D","John Jay Hooker","724"
"WAYNE","Governor","","I","Karl Smithson","3"
"WAYNE","Governor","","I","Lonnie L. Creech","6"
"WAYNE","Governor","","I","Thomas E. Smith II","4"
"WAYNE","Governor","","I","Write-Ins","0"
"WEAKLEY","Governor","","R","Don Sundquist","3459"
"WEAKLEY","Governor","","I","George Alexander Hamilton, Sr","69"
"WEAKLEY","Governor","","I","Irwin W. Gibbs","16"
"WEAKLEY","Governor","","D","John Jay Hooker","1665"
"WEAKLEY","Governor","","I","Karl Smithson","15"
"WEAKLEY","Governor","","I","Lonnie L. Creech","12"
"WEAKLEY","Governor","","I","Thomas E. Smith II","14"
"WEAKLEY","Governor","","I","Write-Ins","1"
"WHITE","Governor","","R","Don Sundquist","2345"
"WHITE","Governor","","I","George Alexander Hamilton, Sr","34"
"WHITE","Governor","","I","Irwin W. Gibbs","45"
"WHITE","Governor","","D","John Jay Hooker","1169"
"WHITE","Governor","","I","Karl Smithson","7"
"WHITE","Governor","","I","Lonnie L. Creech","20"
"WHITE","Governor","","I","Thomas E. Smith II","5"
"WHITE","Governor","","I","Write-Ins","0"
"WILLIAMSON","Governor","","R","Don Sundquist","20785"
"WILLIAMSON","Governor","","I","George Alexander Hamilton, Sr","106"
"WILLIAMSON","Governor","","I","Irwin W. Gibbs","49"
"WILLIAMSON","Governor","","D","John Jay Hooker","5045"
"WILLIAMSON","Governor","","I","Karl Smithson","58"
"WILLIAMSON","Governor","","I","Lonnie L. Creech","59"
"WILLIAMSON","Governor","","I","Thomas E. Smith II","21"
"WILLIAMSON","Governor","","I","Write-Ins","0"
"WILSON","Governor","","R","Don Sundquist","12362"
"WILSON","Governor","","I","George Alexander Hamilton, Sr","145"
"WILSON","Governor","","I","Irwin W. Gibbs","96"
"WILSON","Governor","","D","John Jay Hooker","4733"
"WILSON","Governor","","I","Karl Smithson","35"
"WILSON","Governor","","I","Lonnie L. Creech","90"
"WILSON","Governor","","I","Thomas E. Smith II","32"
"WILSON","Governor","","I","Write-Ins","0"
