audit_label,scope,lines_year,contest_type,year,district,has_allocated_result,has_reference_result,calc_dem_votes,ref_dem_votes,dem_delta,calc_rep_votes,ref_rep_votes,rep_delta,calc_other_votes,ref_other_votes,other_delta,calc_total_votes,ref_total_votes,total_delta,abs_total_delta,total_delta_pct_of_ref,calc_margin_pct,ref_margin_pct,margin_pct_delta,abs_margin_pct_delta
state_house_2022,state_house,2022,us_senate,2024,33,True,True,9309.094,10411.0,-1101.906,18806.5391,19515.0,-708.4609,607.6187,659.0,-51.3813,28723.2518,30585.0,-1861.7482,1861.7482,-6.0871,33.0654,29.7662,3.2991,3.2991
state_house_2022,state_house,2022,us_senate,2024,34,True,True,11269.2263,11610.0,-340.7737,16277.2483,18092.0,-1814.7517,735.7701,719.0,16.7701,28282.2447,30421.0,-2138.7553,2138.7553,-7.0305,17.7073,21.3076,-3.6003,3.6003
state_house_2022,state_house,2022,us_senate,2024,35,True,True,9347.6663,8375.0,972.6663,23262.5932,21048.0,2214.5932,726.0434,653.0,73.0434,33336.3029,30076.0,3260.3029,3260.3029,10.8402,41.7411,42.1366,-0.3955,0.3955
state_house_2022,state_house,2022,us_senate,2024,36,True,True,4307.5096,4651.0,-343.4904,21816.5142,23514.0,-1697.4858,459.1387,486.0,-26.8613,26583.1625,28651.0,-2067.8375,2067.8375,-7.2173,65.865,65.8371,0.0279,0.0279
state_house_2022,state_house,2022,us_senate,2024,37,True,True,7751.4159,10234.0,-2482.5841,11533.9308,16322.0,-4788.0692,461.515,642.0,-180.485,19746.8616,27198.0,-7451.1384,7451.1384,-27.3959,19.155,22.384,-3.229,3.229
state_house_2022,state_house,2022,us_senate,2024,38,True,True,4087.5891,4130.0,-42.4109,25054.9928,25316.0,-261.0072,539.4562,544.0,-4.5438,29682.0381,29990.0,-307.9619,307.9619,-1.0269,70.64,70.6435,-0.0035,0.0035
state_house_2022,state_house,2022,us_senate,2024,39,True,True,7536.5351,7535.0,1.5351,24754.0209,24751.0,3.0209,634.0926,634.0,0.0926,32924.6487,32920.0,4.6487,4.6487,0.0141,52.2936,52.2965,-0.0029,0.0029
state_house_2022,state_house,2022,us_senate,2024,40,True,True,6039.4025,5859.0,180.4025,25642.6427,25109.0,533.6427,650.1869,632.0,18.1869,32332.2321,31600.0,732.2321,732.2321,2.3172,60.6306,60.9177,-0.2871,0.2871
state_house_2022,state_house,2022,us_senate,2024,41,True,True,6370.3814,5212.0,1158.3814,26355.2253,25307.0,1048.2253,583.0366,522.0,61.0366,33308.6433,31041.0,2267.6433,2267.6433,7.3053,59.999,64.737,-4.738,4.738
state_house_2022,state_house,2022,us_senate,2024,42,True,True,8063.3396,8102.0,-38.6604,20969.0798,21455.0,-485.9202,611.8499,615.0,-3.1501,29644.2693,30172.0,-527.7307,527.7307,-1.7491,43.5354,44.2563,-0.7209,0.7209
state_house_2022,state_house,2022,us_senate,2024,43,True,True,5821.9646,5822.0,-0.0354,22602.9088,22603.0,-0.0912,639.9863,640.0,-0.0137,29064.8597,29065.0,-0.1403,0.1403,-0.0005,57.7362,57.7361,0.0001,0.0001
state_house_2022,state_house,2022,us_senate,2024,44,True,True,7120.7439,8917.0,-1796.2561,19711.4084,26473.0,-6761.5916,568.6233,780.0,-211.3767,27400.7755,36170.0,-8769.2245,8769.2245,-24.2445,45.95,48.5375,-2.5874,2.5874
state_house_2022,state_house,2022,us_senate,2024,45,True,True,11695.3618,10669.0,1026.3618,26859.1914,21971.0,4888.1914,845.0915,695.0,150.0915,39399.6446,33335.0,6064.6446,6064.6446,18.193,38.4872,33.9043,4.5829,4.5829
state_house_2022,state_house,2022,us_senate,2024,46,True,True,11061.8506,9906.0,1155.8506,30201.1136,27492.0,2709.1136,909.4908,841.0,68.4908,42172.4549,38239.0,3933.4549,3933.4549,10.2865,45.3833,45.9897,-0.6064,0.6064
state_house_2022,state_house,2022,us_senate,2024,47,True,True,6387.5598,6388.0,-0.4402,23393.0923,23394.0,-0.9077,727.9413,728.0,-0.0587,30508.5934,30510.0,-1.4066,1.4066,-0.0046,55.7401,55.7391,0.001,0.001
state_house_2022,state_house,2022,us_senate,2024,48,True,True,12109.4099,11567.0,542.4099,21480.8917,19847.0,1633.8917,696.231,715.0,-18.769,34286.5327,32129.0,2157.5327,2157.5327,6.7152,27.3328,25.7711,1.5617,1.5617
state_house_2022,state_house,2022,us_senate,2024,49,True,True,12546.2736,11080.0,1466.2736,18472.1976,15801.0,2671.1976,814.2176,710.0,104.2176,31832.6888,27591.0,4241.6888,4241.6888,15.3735,18.6158,17.1107,1.5052,1.5052
state_house_2022,state_house,2022,us_senate,2024,50,True,True,21705.5947,16684.0,5021.5947,10596.7316,15043.0,-4446.2684,716.9636,645.0,71.9636,33019.2899,32372.0,647.2899,647.2899,1.9995,-33.6436,-5.0692,-28.5744,28.5744
state_house_2022,state_house,2022,us_senate,2024,51,True,True,18114.2509,24968.0,-6853.7491,6527.282,10667.0,-4139.718,544.968,753.0,-208.032,25186.5009,36388.0,-11201.4991,11201.4991,-30.7835,-46.0047,-39.3014,-6.7033,6.7033
state_house_2022,state_house,2022,us_senate,2024,52,True,True,19044.5483,13502.0,5542.5483,12511.8762,5963.0,6548.8762,614.1451,460.0,154.1451,32170.5697,19925.0,12245.5697,12245.5697,61.4583,-20.3064,-37.8369,17.5305,17.5305
state_house_2022,state_house,2022,us_senate,2024,53,True,True,17747.2312,14406.0,3341.2312,11295.6581,8483.0,2812.6581,582.5547,622.0,-39.4453,29625.444,23511.0,6114.444,6114.444,26.0067,-21.7771,-25.1925,3.4153,3.4153
state_house_2022,state_house,2022,us_senate,2024,54,True,True,14878.1282,21585.0,-6706.8718,4079.4511,5089.0,-1009.5489,395.8607,591.0,-195.1393,19353.44,27265.0,-7911.56,7911.56,-29.0173,-55.7972,-60.5025,4.7053,4.7053
state_house_2022,state_house,2022,us_senate,2024,55,True,True,13110.3287,11674.0,1436.3287,7567.6371,4332.0,3235.6371,429.8406,408.0,21.8406,21107.8064,16414.0,4693.8064,4693.8064,28.5964,-26.259,-44.7301,18.4711,18.4711
state_house_2022,state_house,2022,us_senate,2024,56,True,True,17504.2782,21543.0,-4038.7218,11994.1738,11778.0,216.1738,563.0792,558.0,5.0792,30061.5312,33879.0,-3817.4688,3817.4688,-11.2679,-18.3294,-28.8232,10.4937,10.4937
state_house_2022,state_house,2022,us_senate,2024,57,True,True,11800.5441,13337.0,-1536.4559,22666.4979,26273.0,-3606.5021,704.3757,802.0,-97.6243,35171.4177,40412.0,-5240.5823,5240.5823,-12.9679,30.8943,32.0103,-1.116,1.116
state_house_2022,state_house,2022,us_senate,2024,58,True,True,12454.9705,16950.0,-4495.0295,4983.2325,4994.0,-10.7675,419.7943,543.0,-123.2057,17857.9974,22487.0,-4629.0026,4629.0026,-20.5852,-41.8397,-53.1685,11.3288,11.3288
state_house_2022,state_house,2022,us_senate,2024,59,True,True,29308.0898,20719.0,8589.0898,19202.7187,20154.0,-951.2813,1080.763,686.0,394.763,49591.5715,41559.0,8032.5715,8032.5715,19.3281,-20.3772,-1.3595,-19.0177,19.0177
state_house_2022,state_house,2022,us_senate,2024,60,True,True,15444.6589,17282.0,-1837.3411,11399.4945,13621.0,-2221.5055,617.5774,698.0,-80.4226,27461.7308,31601.0,-4139.2692,4139.2692,-13.0985,-14.7302,-11.5851,-3.1451,3.1451
state_house_2022,state_house,2022,us_senate,2024,61,True,True,14127.6015,14746.0,-618.3985,24815.6332,26110.0,-1294.3668,678.9687,719.0,-40.0313,39622.2034,41575.0,-1952.7966,1952.7966,-4.697,26.9749,27.3337,-0.3589,0.3589
state_house_2022,state_house,2022,us_senate,2024,62,True,True,6036.4461,6046.0,-9.5539,25038.8717,23663.0,1375.8717,674.7173,650.0,24.7173,31750.035,30359.0,1391.035,1391.035,4.582,59.8501,58.0289,1.8212,1.8212
state_house_2022,state_house,2022,us_senate,2024,63,True,True,12223.0273,13424.0,-1200.9727,25497.4429,28370.0,-2872.5571,693.1948,713.0,-19.8052,38413.6651,42507.0,-4093.3349,4093.3349,-9.6298,34.5565,35.1613,-0.6048,0.6048
state_house_2022,state_house,2022,us_senate,2024,64,True,True,9132.8073,10350.0,-1217.1927,22415.2894,25010.0,-2594.7106,571.1288,649.0,-77.8712,32119.2255,36009.0,-3889.7745,3889.7745,-10.8022,41.3537,40.712,0.6416,0.6416
state_house_2022,state_house,2022,us_senate,2024,65,True,True,15194.1307,13031.0,2163.1307,31819.5122,27535.0,4284.5122,826.1111,730.0,96.1111,47839.754,41296.0,6543.754,6543.754,15.846,34.7522,35.122,-0.3698,0.3698
state_house_2022,state_house,2022,us_senate,2024,66,True,True,8323.946,8322.0,1.946,25144.0658,25146.0,-1.9342,825.9813,826.0,-0.0187,34293.9931,34294.0,-0.0069,0.0069,-0.0,49.0468,49.0581,-0.0113,0.0113
state_house_2022,state_house,2022,us_senate,2024,67,True,True,12580.5015,10627.0,1953.5015,15641.1284,11319.0,4322.1284,902.1158,718.0,184.1158,29123.7457,22664.0,6459.7457,6459.7457,28.5022,10.509,3.0533,7.4557,7.4557
state_house_2022,state_house,2022,us_senate,2024,68,True,True,9588.7221,11483.0,-1894.2779,16825.8557,23300.0,-6474.1443,696.5117,796.0,-99.4883,27111.0894,35579.0,-8467.9106,8467.9106,-23.8003,26.6944,33.2134,-6.519,6.519
state_house_2022,state_house,2022,us_senate,2024,69,True,True,6268.7246,5898.0,370.7246,22961.064,22229.0,732.064,655.0662,618.0,37.0662,29884.8548,28745.0,1139.8548,1139.8548,3.9654,55.8555,56.8134,-0.9578,0.9578
state_house_2022,state_house,2022,us_senate,2024,70,True,True,5657.7137,5474.0,183.7137,24221.5671,25281.0,-1059.4329,653.6814,673.0,-19.3186,30532.9622,31428.0,-895.0378,895.0378,-2.8479,60.7994,63.0234,-2.224,2.224
state_house_2022,state_house,2022,us_senate,2024,71,True,True,7037.5851,6097.0,940.5851,27908.0273,26092.0,1816.0273,765.2459,711.0,54.2459,35710.8584,32900.0,2810.8584,2810.8584,8.5436,58.4428,60.7751,-2.3322,2.3322
state_house_2022,state_house,2022,us_senate,2024,72,True,True,4565.9512,4154.0,411.9512,26635.6615,25124.0,1511.6615,560.1329,519.0,41.1329,31761.7457,29797.0,1964.7457,1964.7457,6.5938,69.4852,70.3762,-0.891,0.891
state_house_2022,state_house,2022,us_senate,2024,73,True,True,10488.3787,9558.0,930.3787,17793.4469,20506.0,-2712.5531,559.4642,526.0,33.4642,28841.2899,30590.0,-1748.7101,1748.7101,-5.7166,25.3285,35.7895,-10.461,10.461
state_house_2022,state_house,2022,us_senate,2024,74,True,True,6049.2924,6066.0,-16.7076,22791.0617,23591.0,-799.9383,637.9608,642.0,-4.0392,29478.3148,30299.0,-820.6852,820.6852,-2.7086,56.7935,57.8402,-1.0467,1.0467
state_house_2022,state_house,2022,us_senate,2024,75,True,True,8499.4524,8559.0,-59.5476,13636.9603,11485.0,2151.9603,631.3581,716.0,-84.6419,22767.7708,20760.0,2007.7708,2007.7708,9.6713,22.5648,14.0944,8.4704,8.4704
state_house_2022,state_house,2022,us_senate,2024,76,True,True,5506.2563,5431.0,75.2563,23279.0501,21821.0,1458.0501,524.7028,510.0,14.7028,29310.0092,27762.0,1548.0092,1548.0092,5.576,60.6373,59.0375,1.5998,1.5998
state_house_2022,state_house,2022,us_senate,2024,77,True,True,4548.2232,4459.0,89.2232,20766.0639,20025.0,741.0639,419.4994,415.0,4.4994,25733.7864,24899.0,834.7864,834.7864,3.3527,63.0216,62.5166,0.505,0.505
state_house_2022,state_house,2022,us_senate,2024,78,True,True,8210.4264,8581.0,-370.5736,22373.9565,23106.0,-732.0435,672.9245,710.0,-37.0755,31257.3073,32397.0,-1139.6927,1139.6927,-3.5179,45.3127,44.8344,0.4783,0.4783
state_house_2022,state_house,2022,us_senate,2024,79,True,True,4801.0878,5264.0,-462.9122,18866.3773,21377.0,-2510.6227,444.8086,502.0,-57.1914,24112.2737,27143.0,-3030.7263,3030.7263,-11.1658,58.3325,59.3634,-1.0309,1.0309
state_house_2022,state_house,2022,us_senate,2024,80,True,True,8423.1964,10490.0,-2066.8036,11622.0208,9866.0,1756.0208,433.0246,508.0,-74.9754,20478.2418,20864.0,-385.7582,385.7582,-1.8489,15.6206,-2.9908,18.6114,18.6114
state_house_2022,state_house,2022,us_senate,2024,81,True,True,7757.3731,6641.0,1116.3731,21907.3418,20912.0,995.3418,616.1481,576.0,40.1481,30280.863,28129.0,2151.863,2151.863,7.65,46.7291,50.7341,-4.005,4.005
state_house_2022,state_house,2022,us_senate,2024,82,True,True,5545.2522,5536.0,9.2522,19744.1006,19675.0,69.1006,469.359,450.0,19.359,25758.7117,25661.0,97.7117,97.7117,0.3808,55.1225,55.0992,0.0233,0.0233
state_house_2022,state_house,2022,us_senate,2024,83,True,True,13728.5311,15360.0,-1631.4689,15761.7807,19007.0,-3245.2193,626.1577,670.0,-43.8423,30116.4695,35037.0,-4920.5305,4920.5305,-14.0438,6.7513,10.409,-3.6577,3.6577
state_house_2022,state_house,2022,us_senate,2024,84,True,True,11646.3328,12503.0,-856.6672,3708.0357,1990.0,1718.0357,535.2645,690.0,-154.7355,15889.633,15183.0,706.633,706.633,4.6541,-49.959,-69.2419,19.2829,19.2829
state_house_2022,state_house,2022,us_senate,2024,85,True,True,16879.419,21745.0,-4865.581,8275.3162,3630.0,4645.3162,670.8828,1014.0,-343.1172,25825.618,26389.0,-563.382,563.382,-2.1349,-33.3162,-68.646,35.3299,35.3299
state_house_2022,state_house,2022,us_senate,2024,86,True,True,14666.7618,14400.0,266.7618,6212.0789,5912.0,300.0789,687.2002,660.0,27.2002,21566.0409,20972.0,594.0409,594.0409,2.8325,-39.2037,-40.473,1.2693,1.2693
state_house_2022,state_house,2022,us_senate,2024,87,True,True,15011.0689,12508.0,2503.0689,4302.9169,2654.0,1648.9169,699.5787,535.0,164.5787,20013.5645,15697.0,4316.5645,4316.5645,27.4993,-53.5045,-62.7763,9.2719,9.2719
state_house_2022,state_house,2022,us_senate,2024,88,True,True,13328.2234,14839.0,-1510.7766,11360.8452,6339.0,5021.8452,604.3443,656.0,-51.6557,25293.4129,21834.0,3459.4129,3459.4129,15.8442,-7.7782,-38.9301,31.1519,31.1519
state_house_2022,state_house,2022,us_senate,2024,89,True,True,9716.3935,12691.0,-2974.6065,13057.8986,22687.0,-9629.1014,358.6499,553.0,-194.3501,23132.9419,35931.0,-12798.0581,12798.0581,-35.6184,14.4448,27.82,-13.3752,13.3752
state_house_2022,state_house,2022,us_senate,2024,90,True,True,10344.249,13439.0,-3094.751,9298.4168,9614.0,-315.5832,364.4982,434.0,-69.5018,20007.164,23487.0,-3479.836,3479.836,-14.816,-5.2273,-16.2856,11.0583,11.0583
state_house_2022,state_house,2022,us_senate,2024,91,True,True,16261.0672,15742.0,519.0672,7397.6794,2889.0,4508.6794,768.8154,598.0,170.8154,24427.562,19229.0,5198.562,5198.562,27.035,-36.2844,-66.8417,30.5574,30.5574
state_house_2022,state_house,2022,us_senate,2024,92,True,True,8628.2287,8975.0,-346.7713,24566.1579,24692.0,-125.8421,648.5177,685.0,-36.4823,33842.9042,34352.0,-509.0958,509.0958,-1.482,47.0939,45.7528,1.3411,1.3411
state_house_2022,state_house,2022,us_senate,2024,93,True,True,14744.0177,12179.0,2565.0177,5769.0283,3667.0,2102.0283,593.2931,521.0,72.2931,21106.3391,16367.0,4739.3391,4739.3391,28.9567,-42.5227,-52.0071,9.4844,9.4844
state_house_2022,state_house,2022,us_senate,2024,94,True,True,8093.733,8074.0,19.733,26633.2095,26674.0,-40.7905,552.3092,551.0,1.3092,35279.2516,35299.0,-19.7484,19.7484,-0.0559,52.5507,52.6927,-0.1421,0.1421
state_house_2022,state_house,2022,us_senate,2024,95,True,True,15506.8828,10852.0,4654.8828,22282.8621,23782.0,-1499.1379,793.7431,621.0,172.7431,38583.488,35255.0,3328.488,3328.488,9.4412,17.5619,36.6756,-19.1138,19.1138
state_house_2022,state_house,2022,us_senate,2024,96,True,True,16247.1002,15795.0,452.1002,7288.0541,5738.0,1550.0541,735.1173,623.0,112.1173,24270.2716,22156.0,2114.2716,2114.2716,9.5427,-36.9137,-45.3918,8.4781,8.4781
state_house_2022,state_house,2022,us_senate,2024,97,True,True,17123.4415,16851.0,272.4415,6875.7327,15344.0,-8468.2673,718.0697,585.0,133.0697,24717.2439,32780.0,-8062.7561,8062.7561,-24.5966,-41.4598,-4.5973,-36.8624,36.8624
state_house_2022,state_house,2022,us_senate,2024,98,True,True,13855.8559,15021.0,-1165.1441,9071.5108,6289.0,2782.5108,524.7545,619.0,-94.2455,23452.1211,21929.0,1523.1211,1523.1211,6.9457,-20.4005,-39.8194,19.4189,19.4189
state_house_2022,state_house,2022,us_senate,2024,99,True,True,10951.7392,12158.0,-1206.2608,12259.3493,23326.0,-11066.6507,614.6132,781.0,-166.3868,23825.7017,36265.0,-12439.2983,12439.2983,-34.3011,5.4882,30.7955,-25.3073,25.3073
state_house_2022,state_house,2022,governor,2022,1,True,True,3214.4393,3216.0,-1.5607,12101.4606,12104.0,-2.5394,171.6935,172.0,-0.3065,15487.5935,15492.0,-4.4065,4.4065,-0.0284,57.3816,57.3715,0.01,0.01
state_house_2022,state_house,2022,governor,2022,2,True,True,4138.7672,4138.0,0.7672,14267.0307,14266.0,1.0307,263.0314,263.0,0.0314,18668.8293,18667.0,1.8293,1.8293,0.0098,54.2523,54.2562,-0.0039,0.0039
state_house_2022,state_house,2022,governor,2022,3,True,True,3062.8683,3042.0,20.8683,15953.9539,15843.0,110.9539,319.4656,318.0,1.4656,19336.2878,19203.0,133.2878,133.2878,0.6941,66.6678,66.6615,0.0064,0.0064
state_house_2022,state_house,2022,governor,2022,4,True,True,3205.3505,3206.0,-0.6495,14064.8532,14067.0,-2.1468,367.0452,367.0,0.0452,17637.2488,17640.0,-2.7512,2.7512,-0.0156,61.5714,61.5703,0.0011,0.0011
state_house_2022,state_house,2022,governor,2022,5,True,True,3054.0001,3054.0,0.0001,13573.8804,13574.0,-0.1196,497.9887,498.0,-0.0113,17125.8693,17126.0,-0.1307,0.1307,-0.0008,61.4268,61.4271,-0.0002,0.0002
state_house_2022,state_house,2022,governor,2022,6,True,True,4926.9882,4201.0,725.9882,12708.5165,11029.0,1679.5165,331.733,281.0,50.733,17967.2377,15511.0,2456.2377,2456.2377,15.8355,43.3095,44.0204,-0.7108,0.7108
state_house_2022,state_house,2022,governor,2022,7,True,True,5118.3562,5845.0,-726.6438,11620.0331,13301.0,-1680.9669,339.2369,390.0,-50.7631,17077.6262,19536.0,-2458.3738,2458.3738,-12.5838,38.0713,38.1654,-0.0941,0.0941
state_house_2022,state_house,2022,governor,2022,8,True,True,4156.1048,4285.0,-128.8952,14621.0989,15721.0,-1099.9011,394.9077,421.0,-26.0923,19172.1114,20427.0,-1254.8886,1254.8886,-6.1433,54.5845,55.9847,-1.4003,1.4003
state_house_2022,state_house,2022,governor,2022,9,True,True,2325.3483,2325.0,0.3483,13083.1021,13057.0,26.1021,333.7361,332.0,1.7361,15742.1865,15714.0,28.1865,28.1865,0.1794,68.3371,68.2958,0.0413,0.0413
state_house_2022,state_house,2022,governor,2022,10,True,True,2482.879,2586.0,-103.121,11387.7502,11768.0,-380.2498,256.2748,267.0,-10.7252,14126.9041,14621.0,-494.0959,494.0959,-3.3794,63.0348,62.8001,0.2348,0.2348
state_house_2022,state_house,2022,governor,2022,11,True,True,2628.1061,2525.0,103.1061,13618.8167,13238.0,380.8167,451.3429,440.0,11.3429,16698.2657,16203.0,495.2657,495.2657,3.0566,65.8195,66.1174,-0.2979,0.2979
state_house_2022,state_house,2022,governor,2022,12,True,True,2781.7469,2737.0,44.7469,12998.7751,12646.0,352.7751,455.307,442.0,13.307,16235.829,15825.0,410.829,410.829,2.5961,62.9289,62.6161,0.3128,0.3128
state_house_2022,state_house,2022,governor,2022,13,True,True,4719.3189,4825.0,-105.6811,7500.5942,7851.0,-350.4058,297.9054,307.0,-9.0946,12517.8185,12983.0,-465.1815,465.1815,-3.583,22.2185,23.3074,-1.0889,1.0889
state_house_2022,state_house,2022,governor,2022,14,True,True,9400.9651,8552.0,848.9651,17394.9679,15861.0,1533.9679,338.1507,299.0,39.1507,27134.0837,24712.0,2422.0837,2422.0837,9.8012,29.4611,29.5767,-0.1156,0.1156
state_house_2022,state_house,2022,governor,2022,15,True,True,6475.7953,6314.0,161.7953,3151.2709,3039.0,112.2709,366.4396,361.0,5.4396,9993.5058,9714.0,279.5058,279.5058,2.8773,-33.2668,-33.7142,0.4474,0.4474
state_house_2022,state_house,2022,governor,2022,16,True,True,6239.2919,6456.0,-216.7081,13814.4379,14375.0,-560.5621,319.6977,330.0,-10.3023,20373.4276,21161.0,-787.5724,787.5724,-3.7218,37.1815,37.4226,-0.2411,0.2411
state_house_2022,state_house,2022,governor,2022,17,True,True,2529.6676,2575.0,-45.3324,12652.4862,13008.0,-355.5138,438.9458,452.0,-13.0542,15621.0997,16035.0,-413.9003,413.9003,-2.5812,64.8022,65.0639,-0.2617,0.2617
state_house_2022,state_house,2022,governor,2022,18,True,True,8785.5778,9301.0,-515.4222,11198.5627,11801.0,-602.4373,292.6304,314.0,-21.3696,20276.7709,21416.0,-1139.2291,1139.2291,-5.3195,11.9002,11.6735,0.2267,0.2267
state_house_2022,state_house,2022,governor,2022,19,True,True,4274.9674,4378.0,-103.0326,13074.8224,13397.0,-322.1776,288.5704,294.0,-5.4296,17638.3601,18069.0,-430.6399,430.6399,-2.3833,49.8904,49.9142,-0.0238,0.0238
state_house_2022,state_house,2022,governor,2022,20,True,True,5162.0619,5031.0,131.0619,14851.4689,13749.0,1102.4689,425.1329,399.0,26.1329,20438.6637,19179.0,1259.6637,1259.6637,6.5679,47.4072,45.456,1.9513,1.9513
state_house_2022,state_house,2022,governor,2022,21,True,True,4003.0731,3955.0,48.0731,17425.7946,17247.0,178.7946,531.0808,528.0,3.0808,21959.9486,21730.0,229.9486,229.9486,1.0582,61.1236,61.1689,-0.0452,0.0452
state_house_2022,state_house,2022,governor,2022,22,True,True,2507.277,2598.0,-90.723,15272.9451,15770.0,-497.0549,346.6219,359.0,-12.3781,18126.8439,18727.0,-600.1561,600.1561,-3.2048,70.4241,70.3369,0.0872,0.0872
state_house_2022,state_house,2022,governor,2022,23,True,True,2269.8844,2345.0,-75.1156,13703.5589,13952.0,-248.4411,734.6697,760.0,-25.3303,16708.113,17057.0,-348.887,348.887,-2.0454,68.4319,68.0483,0.3836,0.3836
state_house_2022,state_house,2022,governor,2022,24,True,True,2791.8676,2701.0,90.8676,12084.9856,11588.0,496.9856,283.3907,271.0,12.3907,15160.2439,14560.0,600.2439,600.2439,4.1226,61.2993,61.0371,0.2622,0.2622
state_house_2022,state_house,2022,governor,2022,25,True,True,4068.2356,3952.0,116.2356,20193.9512,19778.0,415.9512,385.049,371.0,14.049,24647.2358,24101.0,546.2358,546.2358,2.2664,65.4261,65.6653,-0.2393,0.2393
state_house_2022,state_house,2022,governor,2022,26,True,True,7127.2186,7846.0,-718.7814,13698.7934,14863.0,-1164.2066,287.605,305.0,-17.395,21113.617,23014.0,-1900.383,1900.383,-8.2575,31.1248,30.4901,0.6347,0.6347
state_house_2022,state_house,2022,governor,2022,27,True,True,10025.1735,9597.0,428.1735,18448.7705,16471.0,1977.7705,433.0586,398.0,35.0586,28907.0027,26466.0,2441.0027,2441.0027,9.2232,29.1403,25.9729,3.1674,3.1674
state_house_2022,state_house,2022,governor,2022,28,True,True,10889.5794,8983.0,1906.5794,6129.5518,5130.0,999.5518,355.0645,302.0,53.0645,17374.1957,14415.0,2959.1957,2959.1957,20.5286,-27.3971,-26.7291,-0.668,0.668
state_house_2022,state_house,2022,governor,2022,29,True,True,3561.7049,4221.0,-659.2951,9547.2822,11825.0,-2277.7178,178.8776,224.0,-45.1224,13287.8647,16270.0,-2982.1353,2982.1353,-18.329,45.0454,46.7363,-1.6909,1.6909
state_house_2022,state_house,2022,governor,2022,30,True,True,7256.3182,8215.0,-958.6818,12819.0517,12358.0,461.0517,287.3119,313.0,-25.6881,20362.6817,20886.0,-523.3183,523.3183,-2.5056,27.3183,19.8363,7.482,7.482
state_house_2022,state_house,2022,governor,2022,31,True,True,2332.0106,2332.0,0.0106,14689.8003,14690.0,-0.1997,321.9964,322.0,-0.0036,17343.8073,17344.0,-0.1927,0.1927,-0.0011,71.2519,71.2523,-0.0004,0.0004
state_house_2022,state_house,2022,governor,2022,32,True,True,4224.9251,4292.0,-67.0749,15120.464,15389.0,-268.536,675.1392,684.0,-8.8608,20020.5283,20365.0,-344.4717,344.4717,-1.6915,54.4218,54.4905,-0.0687,0.0687
state_house_2022,state_house,2022,governor,2022,33,True,True,5924.1361,5963.0,-38.8639,10618.7456,10764.0,-145.2544,361.9789,366.0,-4.0211,16904.8606,17093.0,-188.1394,188.1394,-1.1007,27.7708,28.0875,-0.3168,0.3168
state_house_2022,state_house,2022,governor,2022,34,True,True,5553.6898,3356.0,2197.6898,9484.7642,5188.0,4296.7642,324.2196,183.0,141.2196,15362.6736,8727.0,6635.6736,6635.6736,76.0361,25.5885,20.9923,4.5962,4.5962
state_house_2022,state_house,2022,governor,2022,35,True,True,4751.5276,4484.0,267.5276,13439.4993,12846.0,593.4993,421.9456,394.0,27.9456,18612.9725,17724.0,888.9725,888.9725,5.0156,46.677,47.179,-0.502,0.502
state_house_2022,state_house,2022,governor,2022,36,True,True,2147.5,2168.0,-20.5,11756.3011,11890.0,-133.6989,301.0257,304.0,-2.9743,14204.8268,14362.0,-157.1732,157.1732,-1.0944,67.6446,67.6925,-0.0479,0.0479
state_house_2022,state_house,2022,governor,2022,37,True,True,4379.1104,5126.0,-746.8896,7592.2956,9376.0,-1783.7044,241.4775,286.0,-44.5225,12212.8835,14788.0,-2575.1165,2575.1165,-17.4136,26.3098,28.7395,-2.4297,2.4297
state_house_2022,state_house,2022,governor,2022,38,True,True,1896.7501,1897.0,-0.2499,12625.8643,12625.0,0.8643,409.6639,410.0,-0.3361,14932.2783,14932.0,0.2783,0.2783,0.0019,71.8518,71.8457,0.0061,0.0061
state_house_2022,state_house,2022,governor,2022,39,True,True,4251.7993,4251.0,0.7993,14591.8461,14590.0,1.8461,375.0584,375.0,0.0584,19218.7039,19216.0,2.7039,2.7039,0.0141,53.802,53.8041,-0.0021,0.0021
state_house_2022,state_house,2022,governor,2022,40,True,True,3386.6938,3405.0,-18.3062,14762.4505,14862.0,-99.5495,493.8883,496.0,-2.1117,18643.0326,18763.0,-119.9674,119.9674,-0.6394,61.0188,61.0617,-0.0429,0.0429
state_house_2022,state_house,2022,governor,2022,41,True,True,3138.1928,3078.0,60.1928,15357.8922,15118.0,239.8922,457.4976,447.0,10.4976,18953.5826,18643.0,310.5826,310.5826,1.6659,64.4717,64.5819,-0.1102,0.1102
state_house_2022,state_house,2022,governor,2022,42,True,True,4311.3847,4428.0,-116.6153,11885.2285,12303.0,-417.7715,465.9187,480.0,-14.0813,16662.5319,17211.0,-548.4681,548.4681,-3.1867,45.4543,45.7556,-0.3013,0.3013
state_house_2022,state_house,2022,governor,2022,43,True,True,3038.0199,3038.0,0.0199,12411.9505,12412.0,-0.0495,377.0076,377.0,0.0076,15826.978,15827.0,-0.022,0.022,-0.0001,59.2275,59.2279,-0.0004,0.0004
state_house_2022,state_house,2022,governor,2022,44,True,True,3044.9002,3187.0,-142.0998,9640.385,10048.0,-407.615,340.6361,359.0,-18.3639,13025.9212,13594.0,-568.0788,568.0788,-4.1789,50.6335,50.4708,0.1627,0.1627
