crosswalk,precinct_key,county_norm,prec_id,dominant_district,dominant_weight,total_weight,split_count
state_house_2022,KNOX - 004803,KNOX,004803,90,0.5806720173,1.0,4
state_house_2022,KNOX - 004804,KNOX,004804,15,0.997941033,1.0,2
state_house_2022,KNOX - 004805,KNOX,004805,14,0.7956392121,1.0,4
state_house_2022,KNOX - 004806,KNOX,004806,89,0.9989953533,1.0,4
state_house_2022,KNOX - 004807,KNOX,004807,14,0.9996443572,1.0,2
state_house_2022,KNOX - 004808,KNOX,004808,19,0.9998543826,1.0,3
state_house_2022,KNOX - 004809,KNOX,004809,15,0.7344166045,1.0,2
state_house_2022,KNOX - 004810,KNOX,004810,19,0.9983804024,1.0,4
state_house_2022,KNOX - 004811,KNOX,004811,19,0.9992051973,1.0,3
state_house_2022,KNOX - 004812,KNOX,004812,19,0.9996218798,1.0,3
state_house_2022,KNOX - 004813,KNOX,004813,19,0.9999504478,1.0,3
state_house_2022,KNOX - 004814,KNOX,004814,19,0.9995313877,1.0,3
state_house_2022,KNOX - 004815,KNOX,004815,19,0.9998044251,1.0,2
state_house_2022,KNOX - 004816,KNOX,004816,19,0.9995614161,1.0,3
state_house_2022,KNOX - 004817,KNOX,004817,19,0.9998344157,1.0,3
state_house_2022,KNOX - 004818,KNOX,004818,19,0.9999038706,1.0,2
state_house_2022,KNOX - 004821,KNOX,004821,19,0.998635743,1.0,2
state_house_2022,KNOX - 004822,KNOX,004822,19,0.9991961509,1.0,2
state_house_2022,KNOX - 004823,KNOX,004823,19,0.9988312632,1.0,3
state_house_2022,KNOX - 004824,KNOX,004824,18,0.9990734863,1.0,4
state_house_2022,KNOX - 004826,KNOX,004826,19,0.9115879543,1.0,2
state_house_2022,KNOX - 004827,KNOX,004827,15,0.9908345567,1.0,3
state_house_2022,KNOX - 004828,KNOX,004828,89,0.9996377889,1.0,2
state_house_2022,KNOX - 004829,KNOX,004829,18,0.9985153649,1.0,3
state_house_2022,KNOX - 004831,KNOX,004831,15,0.5962866997,1.0,2
state_house_2022,KNOX - 004833,KNOX,004833,18,0.9995842323,1.0,2
state_house_2022,KNOX - 004834,KNOX,004834,18,0.5930472447,1.0,2
state_house_2022,KNOX - 004835,KNOX,004835,18,0.5477755906,1.0,3
state_house_2022,KNOX - 004837,KNOX,004837,90,0.6805524003,1.0,3
state_house_2022,KNOX - 004838,KNOX,004838,90,0.693703765,1.0,3
state_house_2022,KNOX - 004839,KNOX,004839,14,0.9983912676,1.0,3
state_house_2022,KNOX - 004840,KNOX,004840,14,0.9976315445,1.0,2
state_house_2022,KNOX - 004841,KNOX,004841,14,0.9987811513,1.0,3
state_house_2022,KNOX - 004842,KNOX,004842,14,0.9998682101,1.0,2
state_house_2022,KNOX - 004844,KNOX,004844,89,0.999037458,1.0,4
state_house_2022,KNOX - 004846,KNOX,004846,89,0.9989416749,1.0,2
state_house_2022,KNOX - 004847,KNOX,004847,89,0.9992018146,1.0,2
state_house_2022,KNOX - 004848,KNOX,004848,89,0.9997226843,1.0,3
state_house_2022,KNOX - 004849,KNOX,004849,89,0.9971647697,1.0,3
state_house_2022,KNOX - 004850,KNOX,004850,18,0.9985235626,1.0,4
state_house_2022,KNOX - 004851,KNOX,004851,90,0.9966927524,1.0,2
state_house_2022,KNOX - 004852,KNOX,004852,18,0.9980484128,1.0,3
state_house_2022,KNOX - 004853,KNOX,004853,89,0.9960098767,1.0,2
state_house_2022,KNOX - 004854,KNOX,004854,18,0.9977455024,1.0,3
state_house_2022,KNOX - 004855,KNOX,004855,18,0.897962492,1.0,3
state_house_2022,KNOX - 004856,KNOX,004856,18,0.9945367113,1.0,3
state_house_2022,KNOX - 004857,KNOX,004857,90,0.9968198193,1.0,4
state_house_2022,KNOX - 004859,KNOX,004859,90,0.9978389104,1.0,2
state_house_2022,KNOX - 004860,KNOX,004860,90,0.9896406205,1.0,3
state_house_2022,KNOX - 004861,KNOX,004861,15,0.9271731643,1.0,2
state_house_2022,KNOX - 004862,KNOX,004862,15,0.9688785459,1.0,2
state_house_2022,KNOX - 004863,KNOX,004863,15,0.9999984025,1.0,2
state_house_2022,KNOX - 004864,KNOX,004864,15,0.9018455075,1.0,2
state_house_2022,KNOX - 004867,KNOX,004867,15,0.9992885102,1.0,2
state_house_2022,KNOX - 004868,KNOX,004868,15,0.9988215817,1.0,2
state_house_2022,KNOX - 004870,KNOX,004870,15,0.9863810604,1.0,3
state_house_2022,KNOX - 004872,KNOX,004872,90,0.5578137268,1.0,3
state_house_2022,KNOX - 004875,KNOX,004875,90,0.9970012323,1.0,2
state_house_2022,KNOX - 004876,KNOX,004876,90,0.9995453845,1.0,2
state_house_2022,KNOX - 004877,KNOX,004877,90,0.9995637071,1.0,2
state_house_2022,KNOX - 004879,KNOX,004879,90,0.7230960671,1.0,3
state_house_2022,KNOX - 004880,KNOX,004880,16,0.9989248937,1.0,2
state_house_2022,KNOX - 004882,KNOX,004882,16,0.9992592499,1.0,2
state_house_2022,KNOX - 004883,KNOX,004883,90,0.6930856221,1.0,2
state_house_2022,KNOX - 004884,KNOX,004884,90,0.9974694276,1.0,3
state_house_2022,KNOX - 004885,KNOX,004885,16,0.9994337633,1.0,3
state_house_2022,KNOX - 004886,KNOX,004886,16,0.9975065832,1.0,2
state_house_2022,KNOX - 004887,KNOX,004887,16,0.9994215035,1.0,2
state_house_2022,KNOX - 004888,KNOX,004888,16,0.9995840283,1.0,2
state_house_2022,KNOX - 004890,KNOX,004890,16,0.9984265285,1.0,4
state_house_2022,KNOX - 004891,KNOX,004891,19,0.9753164957,1.0,2
state_house_2022,KNOX - 004892,KNOX,004892,16,0.9995175085,1.0,3
state_house_2022,KNOX - 004893,KNOX,004893,15,0.8200084401,1.0,3
state_house_2022,KNOX - 004894,KNOX,004894,15,0.9966158932,1.0,2
state_house_2022,KNOX - 004895,KNOX,004895,19,0.9988376727,1.0,2
state_house_2022,KNOX - 004896,KNOX,004896,14,0.9994506018,1.0,3
state_house_2022,KNOX - 004897,KNOX,004897,14,0.9999945909,1.0,2
state_house_2022,LAUDERDALE - 005051,LAUDERDALE,005051,82,0.9998098933,0.9999025582,2
state_house_2022,LAUDERDALE - 005052,LAUDERDALE,005052,82,0.9994595401,1.0,2
state_house_2022,LAUDERDALE - 005054,LAUDERDALE,005054,82,0.9997874796,1.0,2
state_house_2022,LAUDERDALE - 005060,LAUDERDALE,005060,82,0.9993307854,0.9996724821,2
state_house_2022,LAUDERDALE - 005063,LAUDERDALE,005063,82,0.9987994778,1.0,3
state_house_2022,LAUDERDALE - 005064,LAUDERDALE,005064,82,0.9983191372,1.0,2
state_house_2022,LAWRENCE - 005155,LAWRENCE,005155,70,0.9659850115,1.0,2
state_house_2022,LAWRENCE - 005156,LAWRENCE,005156,70,0.9997147613,1.0,2
state_house_2022,LAWRENCE - 005157,LAWRENCE,005157,70,0.7790948962,1.0,2
state_house_2022,LAWRENCE - 005158,LAWRENCE,005158,70,0.9649748499,1.0,2
state_house_2022,LAWRENCE - 005159,LAWRENCE,005159,70,0.9075311864,1.0,2
state_house_2022,LAWRENCE - 005160,LAWRENCE,005160,70,0.8498376809,1.0,2
state_house_2022,LAWRENCE - 005161,LAWRENCE,005161,71,0.9997748009,1.0,3
state_house_2022,LAWRENCE - 005162,LAWRENCE,005162,71,0.999943834,1.0,2
state_house_2022,LAWRENCE - 005163,LAWRENCE,005163,71,0.9997339279,1.0,3
state_house_2022,LAWRENCE - 005164,LAWRENCE,005164,71,0.999768711,1.0,2
state_house_2022,LAWRENCE - 005165,LAWRENCE,005165,71,0.9995165574,1.0,2
state_house_2022,LAWRENCE - 005167,LAWRENCE,005167,71,0.9987130698,1.0,2
state_house_2022,LAWRENCE - 005168,LAWRENCE,005168,71,0.9999115295,1.0,2
state_house_2022,LAWRENCE - 005171,LAWRENCE,005171,70,0.9999092308,0.9999971034,2
state_house_2022,LAWRENCE - 005172,LAWRENCE,005172,70,0.9993942355,1.0,2
state_house_2022,LAWRENCE - 005173,LAWRENCE,005173,70,0.8997553375,1.0,2
state_house_2022,LAWRENCE - 005174,LAWRENCE,005174,71,0.999980914,1.0,2
state_house_2022,LEWIS - 005251,LEWIS,005251,69,0.9999363318,1.0,2
state_house_2022,LEWIS - 005252,LEWIS,005252,69,0.9998957018,1.0,3
state_house_2022,LEWIS - 005253,LEWIS,005253,69,0.9998038476,1.0,2
state_house_2022,LEWIS - 005254,LEWIS,005254,69,0.9998869438,1.0,2
state_house_2022,LEWIS - 005255,LEWIS,005255,69,0.9999829394,1.0,2
state_house_2022,LINCOLN - 000004,LINCOLN,000004,70,0.9998661625,1.0,3
state_house_2022,LINCOLN - 000005,LINCOLN,000005,62,0.8977265586,1.0,2
state_house_2022,LINCOLN - 000006,LINCOLN,000006,70,0.9998929268,0.9999190144,2
state_house_2022,LINCOLN - 000008,LINCOLN,000008,70,0.9996189241,1.0,3
state_house_2022,LINCOLN - 000009,LINCOLN,000009,70,0.9999540652,0.9999812663,2
state_house_2022,LINCOLN - 000010,LINCOLN,000010,62,0.9998715459,1.0,2
state_house_2022,LINCOLN - 000011,LINCOLN,000011,62,0.9993591406,1.0,2
state_house_2022,LINCOLN - 000012,LINCOLN,000012,62,0.999773301,1.0,2
state_house_2022,LINCOLN - 000013,LINCOLN,000013,70,0.9998332822,0.9999102944,2
state_house_2022,LINCOLN - 000014,LINCOLN,000014,70,0.9994436345,1.0,2
state_house_2022,LINCOLN - 000015,LINCOLN,000015,70,0.999651888,1.0,2
state_house_2022,LINCOLN - 000017,LINCOLN,000017,62,0.9996895177,1.0,3
state_house_2022,LINCOLN - 000019,LINCOLN,000019,70,0.5000667339,1.0,2
state_house_2022,LOUDON - 005451,LOUDON,005451,21,0.9998599203,1.0,3
state_house_2022,LOUDON - 005452,LOUDON,005452,21,0.9999805586,1.0,2
state_house_2022,LOUDON - 005456,LOUDON,005456,21,0.9999385653,1.0,3
state_house_2022,LOUDON - 005457,LOUDON,005457,21,0.9998792895,1.0,3
state_house_2022,LOUDON - 005458,LOUDON,005458,32,0.9994322087,1.0,4
state_house_2022,LOUDON - 005460,LOUDON,005460,32,0.9589968096,1.0,2
state_house_2022,LOUDON - 005461,LOUDON,005461,32,0.9998349838,1.0,2
state_house_2022,LOUDON - 005462,LOUDON,005462,21,0.9855404178,1.0,2
state_house_2022,LOUDON - 005463,LOUDON,005463,32,0.8481623483,1.0,4
state_house_2022,LOUDON - 005465,LOUDON,005465,21,0.9999406412,1.0,2
state_house_2022,MACON - 005552,MACON,005552,38,0.9999470642,1.0,3
state_house_2022,MACON - 005555,MACON,005555,38,0.9999850116,1.0,3
state_house_2022,MACON - 005556,MACON,005556,38,0.9999108288,0.9999553339,2
state_house_2022,MACON - 005557,MACON,005557,38,0.9999562319,1.0,2
state_house_2022,MADISON - 005651,MADISON,005651,80,0.9623565355,1.0,2
state_house_2022,MADISON - 005652,MADISON,005652,80,0.7431535776,1.0,2
state_house_2022,MADISON - 005653,MADISON,005653,80,0.5357304961,1.0,2
state_house_2022,MADISON - 005654,MADISON,005654,80,0.9988609593,1.0,2
state_house_2022,MADISON - 005655,MADISON,005655,73,0.7168360497,1.0,2
state_house_2022,MADISON - 005656,MADISON,005656,80,0.5784512169,1.0,2
state_house_2022,MADISON - 005657,MADISON,005657,73,0.6374564394,1.0,4
state_house_2022,MADISON - 005658,MADISON,005658,80,0.9517816303,1.0,3
state_house_2022,MADISON - 005659,MADISON,005659,80,0.9999535766,1.0,2
state_house_2022,MADISON - 005660,MADISON,005660,73,0.994210176,1.0,2
state_house_2022,MADISON - 005661,MADISON,005661,73,0.8289718989,1.0,3
state_house_2022,MADISON - 005662,MADISON,005662,73,0.9999679671,1.0,2
state_house_2022,MADISON - 005663,MADISON,005663,73,0.999964987,1.0,2
state_house_2022,MADISON - 005664,MADISON,005664,73,0.9999981769,1.0,2
state_house_2022,MADISON - 005665,MADISON,005665,73,0.9999922587,1.0,2
state_house_2022,MADISON - 005666,MADISON,005666,73,0.9999550893,1.0,3
state_house_2022,MADISON - 005667,MADISON,005667,73,0.9995784959,1.0,3
state_house_2022,MADISON - 005668,MADISON,005668,73,0.9999965592,1.0,2
state_house_2022,MADISON - 005670,MADISON,005670,73,0.9999851686,1.0,2
state_house_2022,MADISON - 005671,MADISON,005671,80,0.895298452,1.0,2
state_house_2022,MADISON - 005672,MADISON,005672,73,0.8726117633,1.0,2
state_house_2022,MADISON - 005673,MADISON,005673,73,0.9316676577,1.0,2
state_house_2022,MADISON - 005674,MADISON,005674,80,0.928184095,1.0,2
state_house_2022,MADISON - 005675,MADISON,005675,73,0.9994750995,1.0,2
state_house_2022,MADISON - 005677,MADISON,005677,80,0.8523118661,1.0,2
state_house_2022,MADISON - 005678,MADISON,005678,73,0.9999015112,1.0,2
state_house_2022,MADISON - 005679,MADISON,005679,73,0.9999774166,1.0,2
state_house_2022,MADISON - 005681,MADISON,005681,73,0.9998166053,1.0,2
state_house_2022,MADISON - 005682,MADISON,005682,73,0.9999078925,1.0,2
state_house_2022,MADISON - 005683,MADISON,005683,73,0.99992225,1.0,3
state_house_2022,MARION - 005751,MARION,005751,39,0.999423464,1.0,2
state_house_2022,MARION - 005752,MARION,005752,39,0.9998144705,1.0,2
state_house_2022,MARION - 005753,MARION,005753,39,0.9996849678,0.9999731377,2
state_house_2022,MARION - 005755,MARION,005755,39,0.9999990478,1.0,2
state_house_2022,MARION - 005757,MARION,005757,39,0.999960575,1.0,2
state_house_2022,MARION - 005760,MARION,005760,39,0.9999389104,1.0,2
state_house_2022,MARION - 005761,MARION,005761,39,0.9994395543,1.0,2
state_house_2022,MARION - 005762,MARION,005762,39,0.9999999477,1.0,2
state_house_2022,MARION - 005765,MARION,005765,39,0.9997328963,1.0,3
state_house_2022,MARION - 005766,MARION,005766,39,0.9995722402,1.0,2
state_house_2022,MARION - 005767,MARION,005767,39,0.9999449188,1.0,3
state_house_2022,MARSHALL - 005851,MARSHALL,005851,92,0.9998740836,1.0,3
state_house_2022,MARSHALL - 005852,MARSHALL,005852,92,0.9997304711,1.0,4
state_house_2022,MARSHALL - 005853,MARSHALL,005853,92,0.9998236737,1.0,2
state_house_2022,MARSHALL - 005854,MARSHALL,005854,92,0.9999646681,1.0,4
state_house_2022,MARSHALL - 005855,MARSHALL,005855,92,0.9998868242,1.0,2
state_house_2022,MARSHALL - 005856,MARSHALL,005856,92,0.9999703974,1.0,2
state_house_2022,MARSHALL - 005859,MARSHALL,005859,92,0.9999453032,1.0,2
state_house_2022,MAURY - 005951,MAURY,005951,64,0.7177607531,1.0,3
state_house_2022,MAURY - 005952,MAURY,005952,71,0.9993637387,1.0,3
state_house_2022,MAURY - 005953,MAURY,005953,71,0.9765887479,1.0,3
state_house_2022,MAURY - 005954,MAURY,005954,71,0.9999577378,1.0,3
state_house_2022,MAURY - 005956,MAURY,005956,64,0.6319243019,1.0,2
state_house_2022,MAURY - 005958,MAURY,005958,71,0.6878244536,1.0,2
state_house_2022,MAURY - 005961,MAURY,005961,71,0.9999407641,1.0,3
state_house_2022,MAURY - 005962,MAURY,005962,71,0.9997292882,1.0,2
state_house_2022,MAURY - 005964,MAURY,005964,64,0.5548559439,1.0,2
state_house_2022,MAURY - 005965,MAURY,005965,64,0.9998604052,1.0,2
state_house_2022,MAURY - 005966,MAURY,005966,64,0.9999496723,1.0,2
state_house_2022,MAURY - 005967,MAURY,005967,64,0.7908634184,1.0,2
state_house_2022,MAURY - 005968,MAURY,005968,64,0.6355542692,1.0,3
state_house_2022,MAURY - 005969,MAURY,005969,64,0.9996219121,1.0,3
state_house_2022,MAURY - 005970,MAURY,005970,71,0.7659985932,1.0,4
state_house_2022,MCMINN - 006051,MCMINN,006051,23,0.9998984704,1.0,2
state_house_2022,MCMINN - 006053,MCMINN,006053,23,0.9997794081,1.0,4
state_house_2022,MCMINN - 006058,MCMINN,006058,23,0.99946699,1.0,2
state_house_2022,MCMINN - 006059,MCMINN,006059,23,0.999646663,1.0,2
state_house_2022,MCMINN - 006061,MCMINN,006061,23,0.999996507,1.0,2
state_house_2022,MCMINN - 006062,MCMINN,006062,23,0.9993788442,1.0,2
state_house_2022,MCMINN - 006063,MCMINN,006063,23,0.999971236,1.0,2
state_house_2022,MCMINN - 006064,MCMINN,006064,23,0.999893393,1.0,2
state_house_2022,MCNAIRY - 006151,MCNAIRY,006151,94,0.9999140113,1.0,2
state_house_2022,MCNAIRY - 006152,MCNAIRY,006152,94,0.9999824132,1.0,3
state_house_2022,MCNAIRY - 006154,MCNAIRY,006154,94,0.9998733798,1.0,2
state_house_2022,MCNAIRY - 006157,MCNAIRY,006157,94,0.999963789,0.9999726805,2
state_house_2022,MCNAIRY - 006159,MCNAIRY,006159,94,0.9996870038,1.0,2
state_house_2022,MCNAIRY - 006160,MCNAIRY,006160,94,0.9999496063,1.0,2
state_house_2022,MCNAIRY - 006162,MCNAIRY,006162,94,0.9999999943,1.0,2
state_house_2022,MCNAIRY - 006163,MCNAIRY,006163,94,0.9999971455,1.0,2
state_house_2022,MCNAIRY - 006166,MCNAIRY,006166,94,0.9999886443,1.0,2
state_house_2022,MEIGS - 006251,MEIGS,006251,22,0.9996721309,1.0,3
state_house_2022,MEIGS - 006252,MEIGS,006252,22,0.9995951226,1.0,3
state_house_2022,MEIGS - 006253,MEIGS,006253,22,0.9994817158,1.0,5
state_house_2022,MEIGS - 006255,MEIGS,006255,22,0.9993016983,1.0,3
state_house_2022,MEIGS - 006256,MEIGS,006256,22,0.9997020908,1.0,4
state_house_2022,MONROE - 006351,MONROE,006351,21,0.9999792855,1.0,2
state_house_2022,MONROE - 006352,MONROE,006352,21,0.9999946749,1.0,2
state_house_2022,MONROE - 006354,MONROE,006354,21,0.6989162321,1.0,3
state_house_2022,MONROE - 006356,MONROE,006356,21,0.7328180884,1.0,2
state_house_2022,MONROE - 006358,MONROE,006358,21,0.9999994256,1.0,2
state_house_2022,MONROE - 006359,MONROE,006359,23,0.7475729116,1.0,2
state_house_2022,MONROE - 006360,MONROE,006360,23,0.9999747859,1.0,2
state_house_2022,MONROE - 006361,MONROE,006361,23,0.9997858962,0.9998042414,2
state_house_2022,MONROE - 006362,MONROE,006362,23,0.9996774436,0.9996864372,2
state_house_2022,MONROE - 006363,MONROE,006363,23,0.8317466374,0.9998456826,3
state_house_2022,MONTGOMERY - 006452,MONTGOMERY,006452,75,0.9995957627,1.0,2
state_house_2022,MONTGOMERY - 006453,MONTGOMERY,006453,68,0.9997084954,1.0,4
state_house_2022,MONTGOMERY - 006454,MONTGOMERY,006454,75,0.9999626595,0.999984216,2
state_house_2022,MONTGOMERY - 006455,MONTGOMERY,006455,75,0.9998613719,1.0,3
state_house_2022,MONTGOMERY - 006457,MONTGOMERY,006457,75,0.9986664273,1.0,2
state_house_2022,MONTGOMERY - 006458,MONTGOMERY,006458,67,0.9965222293,1.0,3
state_house_2022,MONTGOMERY - 006459,MONTGOMERY,006459,67,0.9959373784,1.0,2
state_house_2022,MONTGOMERY - 006460,MONTGOMERY,006460,68,0.7125157892,1.0,5
state_house_2022,MONTGOMERY - 006461,MONTGOMERY,006461,68,0.9615953402,1.0,4
state_house_2022,MONTGOMERY - 006462,MONTGOMERY,006462,68,0.9987875733,1.0,2
state_house_2022,MONTGOMERY - 006463,MONTGOMERY,006463,67,0.8159927455,0.9999995826,3
state_house_2022,MONTGOMERY - 006464,MONTGOMERY,006464,68,0.9992430471,1.0,2
state_house_2022,MONTGOMERY - 006465,MONTGOMERY,006465,67,0.9982607663,1.0,3
state_house_2022,MONTGOMERY - 006466,MONTGOMERY,006466,67,0.9998076456,1.0,2
state_house_2022,MONTGOMERY - 006467,MONTGOMERY,006467,67,0.9990972335,1.0,2
state_house_2022,MONTGOMERY - 006469,MONTGOMERY,006469,68,0.9993040938,1.0,2
state_house_2022,MONTGOMERY - 006470,MONTGOMERY,006470,75,0.9993098725,1.0,3
state_house_2022,MONTGOMERY - 006471,MONTGOMERY,006471,68,0.9998233486,0.9999884566,3
state_house_2022,MONTGOMERY - 006472,MONTGOMERY,006472,68,0.9981388915,1.0,2
state_house_2022,MONTGOMERY - 006473,MONTGOMERY,006473,75,0.9997541003,1.0,3
state_house_2022,MONTGOMERY - 006474,MONTGOMERY,006474,67,0.9998324583,1.0,2
state_house_2022,MONTGOMERY - 006476,MONTGOMERY,006476,67,0.9993159043,1.0,2
state_house_2022,MONTGOMERY - 006477,MONTGOMERY,006477,67,0.9969376016,1.0,2
state_house_2022,MONTGOMERY - 006478,MONTGOMERY,006478,67,0.9953644587,1.0,2
state_house_2022,MONTGOMERY - 006479,MONTGOMERY,006479,67,0.9998990219,1.0,2
state_house_2022,MONTGOMERY - 006480,MONTGOMERY,006480,75,0.9993351531,1.0,2
state_house_2022,MOORE - 006551,MOORE,006551,62,0.999626148,1.0,2
state_house_2022,MOORE - 006553,MOORE,006553,62,0.9992956526,1.0,2
state_house_2022,MOORE - 006555,MOORE,006555,62,0.9998595145,1.0,3
state_house_2022,MORGAN - 006651,MORGAN,006651,41,0.9998817779,1.0,3
state_house_2022,MORGAN - 006652,MORGAN,006652,41,0.9996469368,1.0,3
state_house_2022,MORGAN - 006654,MORGAN,006654,41,0.9999009817,1.0,2
state_house_2022,MORGAN - 006655,MORGAN,006655,41,0.9997825257,1.0,2
state_house_2022,MORGAN - 006656,MORGAN,006656,41,0.9998763653,1.0,2
state_house_2022,MORGAN - 006658,MORGAN,006658,41,0.9998637472,1.0,2
state_house_2022,MORGAN - 006659,MORGAN,006659,41,0.9998838314,1.0,2
state_house_2022,MORGAN - 006662,MORGAN,006662,41,0.9990514325,1.0,2
state_house_2022,OBION - 006751,OBION,006751,77,0.9990662205,0.9999846458,2
state_house_2022,OBION - 006752,OBION,006752,77,0.5402131549,1.0,2
state_house_2022,OBION - 006756,OBION,006756,77,0.9996944752,0.9999629026,2
state_house_2022,OBION - 006757,OBION,006757,82,0.9999630204,1.0,4
state_house_2022,OBION - 006758,OBION,006758,82,0.6263152513,1.0,2
state_house_2022,OBION - 006760,OBION,006760,77,0.6771125935,1.0,2
state_house_2022,OBION - 006761,OBION,006761,82,0.6481669282,1.0,3
state_house_2022,OBION - 006762,OBION,006762,77,0.9666679589,1.0,2
state_house_2022,OVERTON - 006851,OVERTON,006851,41,0.9997804957,1.0,4
state_house_2022,OVERTON - 006852,OVERTON,006852,41,0.9998852721,1.0,2
state_house_2022,OVERTON - 006854,OVERTON,006854,41,0.9998797732,1.0,2
state_house_2022,OVERTON - 006856,OVERTON,006856,41,0.9999314561,1.0,2
state_house_2022,OVERTON - 006857,OVERTON,006857,41,0.9998628145,1.0,3
state_house_2022,OVERTON - 006858,OVERTON,006858,41,0.9999811091,1.0,2
state_house_2022,OVERTON - 006859,OVERTON,006859,41,0.999990873,1.0,2
state_house_2022,PERRY - 006952,PERRY,006952,72,0.9997279556,1.0,3
state_house_2022,PERRY - 006953,PERRY,006953,72,0.9996047838,1.0,2
state_house_2022,PERRY - 006954,PERRY,006954,72,0.9996726183,1.0,2
state_house_2022,PERRY - 006957,PERRY,006957,72,0.9999358045,1.0,2
state_house_2022,PERRY - 006959,PERRY,006959,72,0.9996834011,1.0,3
state_house_2022,PICKETT - 007057,PICKETT,007057,38,0.999709254,1.0,2
state_house_2022,PICKETT - 007058,PICKETT,007058,38,0.9997328311,1.0,2
state_house_2022,PICKETT - 007059,PICKETT,007059,38,0.999650115,1.0,2
state_house_2022,POLK - 007151,POLK,007151,22,0.9997220528,1.0,2
state_house_2022,POLK - 007160,POLK,007160,22,0.9999540231,1.0,2
state_house_2022,POLK - 007161,POLK,007161,22,0.9999742487,0.9999788408,2
state_house_2022,PUTNAM - 007252,PUTNAM,007252,42,0.9989886831,1.0,2
state_house_2022,PUTNAM - 007253,PUTNAM,007253,42,0.9985713855,1.0,4
state_house_2022,PUTNAM - 007254,PUTNAM,007254,25,0.9989157132,1.0,3
state_house_2022,PUTNAM - 007255,PUTNAM,007255,42,0.9999862903,1.0,2
state_house_2022,PUTNAM - 007257,PUTNAM,007257,42,0.9999705795,1.0,2
state_house_2022,PUTNAM - 007260,PUTNAM,007260,25,0.999236431,1.0,3
state_house_2022,PUTNAM - 007261,PUTNAM,007261,42,0.9991269686,1.0,2
state_house_2022,PUTNAM - 007262,PUTNAM,007262,25,0.9997253647,1.0,4
state_house_2022,PUTNAM - 007265,PUTNAM,007265,42,0.9997589281,1.0,2
state_house_2022,PUTNAM - 007267,PUTNAM,007267,42,0.9997394622,1.0,2
state_house_2022,PUTNAM - 007268,PUTNAM,007268,42,0.9992952167,1.0,3
state_house_2022,PUTNAM - 007270,PUTNAM,007270,42,0.9994868176,1.0,2
state_house_2022,PUTNAM - 007271,PUTNAM,007271,42,0.9993975906,1.0,2
state_house_2022,PUTNAM - 007272,PUTNAM,007272,42,0.9998552656,1.0,2
state_house_2022,PUTNAM - 007274,PUTNAM,007274,42,0.9992092279,1.0,3
state_house_2022,PUTNAM - 007275,PUTNAM,007275,42,0.9969910067,1.0,2
state_house_2022,RHEA - 007351,RHEA,007351,31,0.9996280413,1.0,3
state_house_2022,RHEA - 007352,RHEA,007352,31,0.9997227846,1.0,3
state_house_2022,RHEA - 007354,RHEA,007354,31,0.9998887394,1.0,2
state_house_2022,RHEA - 007355,RHEA,007355,31,0.9999993223,1.0,2
state_house_2022,RHEA - 007356,RHEA,007356,31,0.9999998155,1.0,2
state_house_2022,RHEA - 007358,RHEA,007358,31,0.9999187257,1.0,2
state_house_2022,RHEA - 007359,RHEA,007359,31,0.9998673819,1.0,2
state_house_2022,RHEA - 007360,RHEA,007360,31,0.9995687541,1.0,3
state_house_2022,RHEA - 007361,RHEA,007361,31,0.9991069919,1.0,2
state_house_2022,ROANE - 007451,ROANE,007451,32,0.9998631499,1.0,2
state_house_2022,ROANE - 007454,ROANE,007454,32,0.9999311159,1.0,2
state_house_2022,ROANE - 007457,ROANE,007457,32,0.9993916414,1.0,2
state_house_2022,ROANE - 007458,ROANE,007458,32,0.9995841384,1.0,4
state_house_2022,ROANE - 007459,ROANE,007459,41,0.9991698009,1.0,3
state_house_2022,ROANE - 007461,ROANE,007461,32,0.9998265273,1.0,2
state_house_2022,ROANE - 007464,ROANE,007464,32,0.9990956138,1.0,2
state_house_2022,ROANE - 007465,ROANE,007465,32,0.9989041021,1.0,2
state_house_2022,ROANE - 007466,ROANE,007466,41,0.9999992679,1.0,2
state_house_2022,ROANE - 007468,ROANE,007468,32,0.9999828374,1.0,2
state_house_2022,ROANE - 007470,ROANE,007470,32,0.9991462505,1.0,4
state_house_2022,ROANE - 007471,ROANE,007471,32,0.9999806165,1.0,2
state_house_2022,ROANE - 007472,ROANE,007472,32,0.9988095594,1.0,3
state_house_2022,ROANE - 007473,ROANE,007473,32,0.9999562411,1.0,2
state_house_2022,ROANE - 007474,ROANE,007474,32,0.9999203619,1.0,4
state_house_2022,ROBERTSON - 007551,ROBERTSON,007551,66,0.9999129594,0.99998865,2
state_house_2022,ROBERTSON - 007552,ROBERTSON,007552,66,0.9996652752,1.0,3
state_house_2022,ROBERTSON - 007554,ROBERTSON,007554,66,0.998740101,1.0,3
state_house_2022,ROBERTSON - 007556,ROBERTSON,007556,66,0.9991064981,1.0,3
state_house_2022,ROBERTSON - 007557,ROBERTSON,007557,66,0.9998259944,1.0,2
state_house_2022,ROBERTSON - 007558,ROBERTSON,007558,66,0.9999270393,1.0,3
state_house_2022,ROBERTSON - 007559,ROBERTSON,007559,66,0.999834664,0.9999966915,2
state_house_2022,ROBERTSON - 007566,ROBERTSON,007566,66,0.9999998959,1.0,2
state_house_2022,RUTHERFORD - 007651,RUTHERFORD,007651,13,0.9880501804,1.0,4
state_house_2022,RUTHERFORD - 007652,RUTHERFORD,007652,48,0.9999331995,1.0,3
