audit_label,scope,lines_year,contest_type,year,precinct_key,county_norm,prec_id,split_count,district_weights,dominant_district,dominant_area_weight,total_area_weight,non_dominant_area_weight,normalized_dominant_share,normalized_non_dominant_share,unallocated_area_weight,dem_votes,rep_votes,other_votes,total_votes,cvap_total,cvap_to_total_vote_ratio,dem_share_pct,rep_share_pct,margin_pct,non_dominant_vote_exposure,unallocated_vote_exposure,non_dominant_cvap_exposure,unallocated_cvap_exposure,diagnostic_priority,has_precinct_votes,has_precinct_cvap
state_house_2022,state_house,2022,president,2020,ANDERSON - 000015,ANDERSON,000015,3,33:0.574970;41:0.424555;36:0.000475,33,0.57497045,1.0,0.42502955,0.57497045,0.42502955,0.0,0.0,0.0,0.0,0.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0142,0.0,low,True,True
state_house_2022,state_house,2022,us_senate,2020,ANDERSON - 000015,ANDERSON,000015,3,33:0.574970;41:0.424555;36:0.000475,33,0.57497045,1.0,0.42502955,0.57497045,0.42502955,0.0,0.0,0.0,0.0,0.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,564.0142,0.0,low,True,True
congressional_2022,congressional,2022,president,2024,DAVIDSON - 001839,DAVIDSON,001839,2,6:0.893251;7:0.106749,6,0.89325103,1.0,0.10674897,0.89325103,0.10674897,0.0,893.0,351.0,27.0,1271.0,5274.0,4.1495,70.2596,27.6161,-42.6436,135.6779,0.0,562.9941,0.0,medium,True,True
congressional_2022,congressional,2022,us_senate,2024,DAVIDSON - 001839,DAVIDSON,001839,2,6:0.893251;7:0.106749,6,0.89325103,1.0,0.10674897,0.89325103,0.10674897,0.0,876.0,336.0,26.0,1238.0,5274.0,4.2601,70.7593,27.1405,-43.6187,132.1552,0.0,562.9941,0.0,medium,True,True
congressional_2022,congressional,2022,governor,2022,DAVIDSON - 001839,DAVIDSON,001839,2,6:0.893251;7:0.106749,6,0.89325103,1.0,0.10674897,0.89325103,0.10674897,0.0,985.0,432.0,50.0,1467.0,5274.0,3.5951,67.1438,29.4479,-37.696,156.6007,0.0,562.9941,0.0,medium,True,True
congressional_2022,congressional,2022,president,2020,DAVIDSON - 001839,DAVIDSON,001839,2,6:0.893251;7:0.106749,6,0.89325103,1.0,0.10674897,0.89325103,0.10674897,0.0,2043.0,783.0,83.0,2909.0,5274.0,1.813,70.2303,26.9165,-43.3139,310.5328,0.0,562.9941,0.0,medium,True,True
congressional_2022,congressional,2022,us_senate,2020,DAVIDSON - 001839,DAVIDSON,001839,2,6:0.893251;7:0.106749,6,0.89325103,1.0,0.10674897,0.89325103,0.10674897,0.0,1952.0,783.0,80.0,2815.0,5274.0,1.8735,69.3428,27.8153,-41.5275,300.4984,0.0,562.9941,0.0,medium,True,True
state_house_2022,state_house,2022,president,2024,SHELBY - 008183,SHELBY,008183,3,88:0.833720;86:0.165924;96:0.000356,88,0.8337202,1.0,0.1662798,0.8337202,0.1662798,0.0,1338.0,100.0,35.0,1473.0,3375.0,2.2912,90.835,6.7889,-84.0462,244.9301,0.0,561.1943,0.0,medium,True,True
state_house_2022,state_house,2022,us_senate,2024,SHELBY - 008183,SHELBY,008183,3,88:0.833720;86:0.165924;96:0.000356,88,0.8337202,1.0,0.1662798,0.8337202,0.1662798,0.0,1218.0,143.0,55.0,1416.0,3375.0,2.3835,86.0169,10.0989,-75.9181,235.4522,0.0,561.1943,0.0,medium,True,True
state_house_2022,state_house,2022,governor,2022,SHELBY - 008183,SHELBY,008183,3,88:0.833720;86:0.165924;96:0.000356,88,0.8337202,1.0,0.1662798,0.8337202,0.1662798,0.0,322.0,64.0,8.0,394.0,3375.0,8.566,81.7259,16.2437,-65.4822,65.5142,0.0,561.1943,0.0,low,True,True
state_house_2022,state_house,2022,president,2020,SHELBY - 008183,SHELBY,008183,3,88:0.833720;86:0.165924;96:0.000356,88,0.8337202,1.0,0.1662798,0.8337202,0.1662798,0.0,1358.0,171.0,20.0,1549.0,3375.0,2.1788,87.6695,11.0394,-76.6301,257.5674,0.0,561.1943,0.0,medium,True,True
state_house_2022,state_house,2022,us_senate,2020,SHELBY - 008183,SHELBY,008183,3,88:0.833720;86:0.165924;96:0.000356,88,0.8337202,1.0,0.1662798,0.8337202,0.1662798,0.0,1246.0,174.0,74.0,1494.0,3375.0,2.259,83.4003,11.6466,-71.7537,248.422,0.0,561.1943,0.0,medium,True,True
state_senate_2022,state_senate,2022,president,2024,DAVIDSON - 001902,DAVIDSON,001902,2,21:0.866436;19:0.133564,21,0.86643602,1.0,0.13356398,0.86643602,0.13356398,0.0,1241.0,1091.0,35.0,2367.0,4175.0,1.7638,52.4292,46.0921,-6.3371,316.146,0.0,557.6296,0.0,medium,True,True
state_senate_2022,state_senate,2022,us_senate,2024,DAVIDSON - 001902,DAVIDSON,001902,2,21:0.866436;19:0.133564,21,0.86643602,1.0,0.13356398,0.86643602,0.13356398,0.0,1232.0,1058.0,44.0,2334.0,4175.0,1.7888,52.7849,45.3299,-7.455,311.7383,0.0,557.6296,0.0,medium,True,True
state_senate_2022,state_senate,2022,governor,2022,DAVIDSON - 001902,DAVIDSON,001902,2,21:0.866436;19:0.133564,21,0.86643602,1.0,0.13356398,0.86643602,0.13356398,0.0,528.0,62.0,33.0,623.0,4175.0,6.7014,84.7512,9.9518,-74.7994,83.2104,0.0,557.6296,0.0,medium,True,True
state_senate_2022,state_senate,2022,president,2020,DAVIDSON - 001902,DAVIDSON,001902,2,21:0.866436;19:0.133564,21,0.86643602,1.0,0.13356398,0.86643602,0.13356398,0.0,1309.0,553.0,43.0,1905.0,4175.0,2.1916,68.7139,29.0289,-39.685,254.4394,0.0,557.6296,0.0,medium,True,True
state_senate_2022,state_senate,2022,us_senate,2020,DAVIDSON - 001902,DAVIDSON,001902,2,21:0.866436;19:0.133564,21,0.86643602,1.0,0.13356398,0.86643602,0.13356398,0.0,1206.0,639.0,35.0,1880.0,4175.0,2.2207,64.1489,33.9894,-30.1596,251.1003,0.0,557.6296,0.0,medium,True,True
state_house_2022,state_house,2022,president,2024,SHELBY - 008095,SHELBY,008095,2,95:0.669229;83:0.330771,95,0.6692288,1.0,0.3307712,0.6692288,0.3307712,0.0,590.0,554.0,25.0,1169.0,1681.0,1.438,50.4705,47.3909,-3.0796,386.6715,0.0,556.0264,0.0,high,True,True
state_house_2022,state_house,2022,us_senate,2024,SHELBY - 008095,SHELBY,008095,2,95:0.669229;83:0.330771,95,0.6692288,1.0,0.3307712,0.6692288,0.3307712,0.0,538.0,568.0,30.0,1136.0,1681.0,1.4798,47.3592,50.0,2.6408,375.7561,0.0,556.0264,0.0,high,True,True
state_house_2022,state_house,2022,governor,2022,SHELBY - 008095,SHELBY,008095,2,95:0.669229;83:0.330771,95,0.6692288,1.0,0.3307712,0.6692288,0.3307712,0.0,92.0,298.0,6.0,396.0,1681.0,4.2449,23.2323,75.2525,52.0202,130.9854,0.0,556.0264,0.0,low,True,True
state_house_2022,state_house,2022,president,2020,SHELBY - 008095,SHELBY,008095,2,95:0.669229;83:0.330771,95,0.6692288,1.0,0.3307712,0.6692288,0.3307712,0.0,388.0,793.0,15.0,1196.0,1681.0,1.4055,32.4415,66.3043,33.8629,395.6024,0.0,556.0264,0.0,high,True,True
state_house_2022,state_house,2022,us_senate,2020,SHELBY - 008095,SHELBY,008095,2,95:0.669229;83:0.330771,95,0.6692288,1.0,0.3307712,0.6692288,0.3307712,0.0,319.0,848.0,18.0,1185.0,1681.0,1.4186,26.9198,71.5612,44.6414,391.9639,0.0,556.0264,0.0,high,True,True
congressional_2026,congressional,2026,president,2024,DAVIDSON - 001849,DAVIDSON,001849,2,6:0.758763;7:0.241237,6,0.75876305,1.0,0.24123695,0.75876305,0.24123695,0.0,1131.0,242.0,40.0,1413.0,2302.0,1.6292,80.0425,17.1267,-62.9158,340.8678,0.0,555.3275,0.0,medium,True,True
congressional_2026,congressional,2026,us_senate,2024,DAVIDSON - 001849,DAVIDSON,001849,2,6:0.758763;7:0.241237,6,0.75876305,1.0,0.24123695,0.75876305,0.24123695,0.0,1163.0,209.0,25.0,1397.0,2302.0,1.6478,83.2498,14.9606,-68.2892,337.008,0.0,555.3275,0.0,medium,True,True
congressional_2026,congressional,2026,governor,2022,DAVIDSON - 001849,DAVIDSON,001849,2,6:0.758763;7:0.241237,6,0.75876305,1.0,0.24123695,0.75876305,0.24123695,0.0,264.0,180.0,14.0,458.0,2302.0,5.0262,57.6419,39.3013,-18.3406,110.4865,0.0,555.3275,0.0,low,True,True
congressional_2026,congressional,2026,president,2020,DAVIDSON - 001849,DAVIDSON,001849,2,6:0.758763;7:0.241237,6,0.75876305,1.0,0.24123695,0.75876305,0.24123695,0.0,540.0,382.0,34.0,956.0,2302.0,2.4079,56.4854,39.9582,-16.5272,230.6225,0.0,555.3275,0.0,medium,True,True
congressional_2026,congressional,2026,us_senate,2020,DAVIDSON - 001849,DAVIDSON,001849,2,6:0.758763;7:0.241237,6,0.75876305,1.0,0.24123695,0.75876305,0.24123695,0.0,500.0,378.0,39.0,917.0,2302.0,2.5104,54.5256,41.2214,-13.3043,221.2143,0.0,555.3275,0.0,medium,True,True
state_house_2022,state_house,2022,president,2024,WILSON - 009833,WILSON,009833,2,57:0.757828;46:0.242172,57,0.75782776,1.0,0.24217224,0.75782776,0.24217224,0.0,493.0,1232.0,19.0,1744.0,2285.0,1.3102,28.2683,70.6422,42.3739,422.3484,0.0,553.3636,0.0,medium,True,True
state_house_2022,state_house,2022,us_senate,2024,WILSON - 009833,WILSON,009833,2,57:0.757828;46:0.242172,57,0.75782776,1.0,0.24217224,0.75782776,0.24217224,0.0,480.0,1202.0,36.0,1718.0,2285.0,1.33,27.9395,69.9651,42.0256,416.0519,0.0,553.3636,0.0,medium,True,True
state_house_2022,state_house,2022,governor,2022,WILSON - 009833,WILSON,009833,2,57:0.757828;46:0.242172,57,0.75782776,1.0,0.24217224,0.75782776,0.24217224,0.0,252.0,688.0,17.0,957.0,2285.0,2.3877,26.3323,71.8913,45.559,231.7588,0.0,553.3636,0.0,medium,True,True
state_house_2022,state_house,2022,president,2020,WILSON - 009833,WILSON,009833,2,57:0.757828;46:0.242172,57,0.75782776,1.0,0.24217224,0.75782776,0.24217224,0.0,495.0,1215.0,37.0,1747.0,2285.0,1.308,28.3343,69.5478,41.2135,423.0749,0.0,553.3636,0.0,medium,True,True
state_house_2022,state_house,2022,us_senate,2020,WILSON - 009833,WILSON,009833,2,57:0.757828;46:0.242172,57,0.75782776,1.0,0.24217224,0.75782776,0.24217224,0.0,440.0,1224.0,45.0,1709.0,2285.0,1.337,25.7461,71.6208,45.8748,413.8724,0.0,553.3636,0.0,medium,True,True
state_house_2022,state_house,2022,president,2024,DAVIDSON - 001942,DAVIDSON,001942,2,53:0.904265;59:0.095735,53,0.90426502,1.0,0.09573498,0.90426502,0.09573498,0.0,789.0,424.0,24.0,1237.0,5604.0,4.5303,63.7833,34.2765,-29.5069,118.4242,0.0,536.4988,0.0,low,True,True
state_house_2022,state_house,2022,us_senate,2024,DAVIDSON - 001942,DAVIDSON,001942,2,53:0.904265;59:0.095735,53,0.90426502,1.0,0.09573498,0.90426502,0.09573498,0.0,751.0,378.0,38.0,1167.0,5604.0,4.8021,64.353,32.3907,-31.9623,111.7227,0.0,536.4988,0.0,low,True,True
state_house_2022,state_house,2022,governor,2022,DAVIDSON - 001942,DAVIDSON,001942,2,53:0.904265;59:0.095735,53,0.90426502,1.0,0.09573498,0.90426502,0.09573498,0.0,785.0,684.0,24.0,1493.0,5604.0,3.7535,52.5787,45.8138,-6.7649,142.9323,0.0,536.4988,0.0,low,True,True
state_house_2022,state_house,2022,president,2020,DAVIDSON - 001942,DAVIDSON,001942,2,53:0.904265;59:0.095735,53,0.90426502,1.0,0.09573498,0.90426502,0.09573498,0.0,1990.0,1312.0,96.0,3398.0,5604.0,1.6492,58.5639,38.6109,-19.9529,325.3075,0.0,536.4988,0.0,medium,True,True
state_house_2022,state_house,2022,us_senate,2020,DAVIDSON - 001942,DAVIDSON,001942,2,53:0.904265;59:0.095735,53,0.90426502,1.0,0.09573498,0.90426502,0.09573498,0.0,1817.0,1372.0,109.0,3298.0,5604.0,1.6992,55.094,41.601,-13.493,315.734,0.0,536.4988,0.0,medium,True,True
state_senate_2022,state_senate,2022,president,2024,KNOX - 004882,KNOX,004882,3,7:0.711676;6:0.288313;5:0.000012,7,0.71167576,1.0,0.28832424,0.71167576,0.28832424,0.0,513.0,403.0,22.0,938.0,1850.0,1.9723,54.6908,42.9638,-11.7271,270.4481,0.0,533.3998,0.0,medium,True,True
state_senate_2022,state_senate,2022,us_senate,2024,KNOX - 004882,KNOX,004882,3,7:0.711676;6:0.288313;5:0.000012,7,0.71167576,1.0,0.28832424,0.71167576,0.28832424,0.0,520.0,392.0,22.0,934.0,1850.0,1.9807,55.6745,41.97,-13.7045,269.2948,0.0,533.3998,0.0,medium,True,True
state_senate_2022,state_senate,2022,governor,2022,KNOX - 004882,KNOX,004882,3,7:0.711676;6:0.288313;5:0.000012,7,0.71167576,1.0,0.28832424,0.71167576,0.28832424,0.0,313.0,225.0,6.0,544.0,1850.0,3.4007,57.5368,41.3603,-16.1765,156.8484,0.0,533.3998,0.0,medium,True,True
state_senate_2022,state_senate,2022,president,2020,KNOX - 004882,KNOX,004882,3,7:0.711676;6:0.288313;5:0.000012,7,0.71167576,1.0,0.28832424,0.71167576,0.28832424,0.0,654.0,512.0,33.0,1199.0,1850.0,1.543,54.5455,42.7023,-11.8432,345.7008,0.0,533.3998,0.0,high,True,True
state_senate_2022,state_senate,2022,us_senate,2020,KNOX - 004882,KNOX,004882,3,7:0.711676;6:0.288313;5:0.000012,7,0.71167576,1.0,0.28832424,0.71167576,0.28832424,0.0,627.0,541.0,19.0,1187.0,1850.0,1.5586,52.8222,45.5771,-7.2452,342.2409,0.0,533.3998,0.0,high,True,True
state_house_2022,state_house,2022,president,2024,CARTER - 000918,CARTER,000918,2,4:0.774586;3:0.225163,4,0.77458602,0.99974948,0.22516346,0.77478011,0.22521989,0.00025052,179.0,1250.0,5.0,1434.0,2361.0,1.6464,12.4826,87.1688,74.6862,322.9653,0.3592,531.7441,0.5915,medium,True,True
state_house_2022,state_house,2022,us_senate,2024,CARTER - 000918,CARTER,000918,2,4:0.774586;3:0.225163,4,0.77458602,0.99974948,0.22516346,0.77478011,0.22521989,0.00025052,180.0,1207.0,14.0,1401.0,2361.0,1.6852,12.848,86.1527,73.3048,315.5331,0.351,531.7441,0.5915,medium,True,True
state_house_2022,state_house,2022,governor,2022,CARTER - 000918,CARTER,000918,2,4:0.774586;3:0.225163,4,0.77458602,0.99974948,0.22516346,0.77478011,0.22521989,0.00025052,125.0,690.0,17.0,832.0,2361.0,2.8377,15.024,82.9327,67.9087,187.3829,0.2084,531.7441,0.5915,medium,True,True
state_house_2022,state_house,2022,president,2020,CARTER - 000918,CARTER,000918,2,4:0.774586;3:0.225163,4,0.77458602,0.99974948,0.22516346,0.77478011,0.22521989,0.00025052,158.0,1133.0,9.0,1300.0,2361.0,1.8162,12.1538,87.1538,75.0,292.7859,0.3257,531.7441,0.5915,medium,True,True
state_house_2022,state_house,2022,us_senate,2020,CARTER - 000918,CARTER,000918,2,4:0.774586;3:0.225163,4,0.77458602,0.99974948,0.22516346,0.77478011,0.22521989,0.00025052,154.0,1059.0,15.0,1228.0,2361.0,1.9226,12.5407,86.2378,73.6971,276.57,0.3076,531.7441,0.5915,medium,True,True
state_house_2022,state_house,2022,president,2024,SHELBY - 008237,SHELBY,008237,4,97:0.875132;93:0.124545;83:0.000315;96:0.000008,97,0.87513187,1.0,0.12486813,0.87513187,0.12486813,0.0,992.0,526.0,39.0,1557.0,4203.0,2.6994,63.7123,33.7829,-29.9294,194.4197,0.0,524.8208,0.0,medium,True,True
state_house_2022,state_house,2022,us_senate,2024,SHELBY - 008237,SHELBY,008237,4,97:0.875132;93:0.124545;83:0.000315;96:0.000008,97,0.87513187,1.0,0.12486813,0.87513187,0.12486813,0.0,970.0,503.0,45.0,1518.0,4203.0,2.7688,63.8999,33.1357,-30.7642,189.5498,0.0,524.8208,0.0,medium,True,True
state_house_2022,state_house,2022,governor,2022,SHELBY - 008237,SHELBY,008237,4,97:0.875132;93:0.124545;83:0.000315;96:0.000008,97,0.87513187,1.0,0.12486813,0.87513187,0.12486813,0.0,327.0,237.0,18.0,582.0,4203.0,7.2216,56.1856,40.7216,-15.4639,72.6733,0.0,524.8208,0.0,medium,True,True
state_house_2022,state_house,2022,president,2020,SHELBY - 008237,SHELBY,008237,4,97:0.875132;93:0.124545;83:0.000315;96:0.000008,97,0.87513187,1.0,0.12486813,0.87513187,0.12486813,0.0,1376.0,632.0,46.0,2054.0,4203.0,2.0463,66.9912,30.7692,-36.222,256.4791,0.0,524.8208,0.0,medium,True,True
state_house_2022,state_house,2022,us_senate,2020,SHELBY - 008237,SHELBY,008237,4,97:0.875132;93:0.124545;83:0.000315;96:0.000008,97,0.87513187,1.0,0.12486813,0.87513187,0.12486813,0.0,1327.0,619.0,57.0,2003.0,4203.0,2.0984,66.2506,30.9036,-35.347,250.1109,0.0,524.8208,0.0,medium,True,True
state_senate_2022,state_senate,2022,president,2024,RUTHERFORD - 007695,RUTHERFORD,007695,2,13:0.915979;14:0.084021,13,0.91597868,1.0,0.08402132,0.91597868,0.08402132,0.0,595.0,616.0,24.0,1235.0,6162.0,4.9895,48.1781,49.8785,1.7004,103.7663,0.0,517.7394,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2024,RUTHERFORD - 007695,RUTHERFORD,007695,2,13:0.915979;14:0.084021,13,0.91597868,1.0,0.08402132,0.91597868,0.08402132,0.0,590.0,590.0,30.0,1210.0,6162.0,5.0926,48.7603,48.7603,0.0,101.6658,0.0,517.7394,0.0,low,True,True
state_senate_2022,state_senate,2022,governor,2022,RUTHERFORD - 007695,RUTHERFORD,007695,2,13:0.915979;14:0.084021,13,0.91597868,1.0,0.08402132,0.91597868,0.08402132,0.0,311.0,385.0,20.0,716.0,6162.0,8.6061,43.4358,53.7709,10.3352,60.1593,0.0,517.7394,0.0,low,True,True
state_senate_2022,state_senate,2022,president,2020,RUTHERFORD - 007695,RUTHERFORD,007695,2,13:0.915979;14:0.084021,13,0.91597868,1.0,0.08402132,0.91597868,0.08402132,0.0,1887.0,926.0,89.0,2902.0,6162.0,2.1234,65.0241,31.909,-33.1151,243.8299,0.0,517.7394,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2020,RUTHERFORD - 007695,RUTHERFORD,007695,2,13:0.915979;14:0.084021,13,0.91597868,1.0,0.08402132,0.91597868,0.08402132,0.0,1711.0,902.0,114.0,2727.0,6162.0,2.2596,62.7429,33.0766,-29.6663,229.1261,0.0,517.7394,0.0,low,True,True
congressional_2022,congressional,2022,president,2024,SHELBY - 008133,SHELBY,008133,2,9:0.854014;8:0.145986,9,0.85401366,1.0,0.14598634,0.85401366,0.14598634,0.0,1166.0,1118.0,58.0,2342.0,3516.0,1.5013,49.7865,47.737,-2.0495,341.9,0.0,513.288,0.0,medium,True,True
congressional_2022,congressional,2022,us_senate,2024,SHELBY - 008133,SHELBY,008133,2,9:0.854014;8:0.145986,9,0.85401366,1.0,0.14598634,0.85401366,0.14598634,0.0,1006.0,1259.0,47.0,2312.0,3516.0,1.5208,43.5121,54.455,10.9429,337.5204,0.0,513.288,0.0,medium,True,True
congressional_2022,congressional,2022,governor,2022,SHELBY - 008133,SHELBY,008133,2,9:0.854014;8:0.145986,9,0.85401366,1.0,0.14598634,0.85401366,0.14598634,0.0,385.0,504.0,28.0,917.0,3516.0,3.8342,41.9847,54.9618,12.9771,133.8695,0.0,513.288,0.0,medium,True,True
congressional_2022,congressional,2022,president,2020,SHELBY - 008133,SHELBY,008133,2,9:0.854014;8:0.145986,9,0.85401366,1.0,0.14598634,0.85401366,0.14598634,0.0,1618.0,1343.0,70.0,3031.0,3516.0,1.16,53.3817,44.3088,-9.0729,442.4846,0.0,513.288,0.0,medium,True,True
congressional_2022,congressional,2022,us_senate,2020,SHELBY - 008133,SHELBY,008133,2,9:0.854014;8:0.145986,9,0.85401366,1.0,0.14598634,0.85401366,0.14598634,0.0,1376.0,1550.0,60.0,2986.0,3516.0,1.1775,46.0817,51.9089,5.8272,435.9152,0.0,513.288,0.0,medium,True,True
congressional_2022,congressional,2022,president,2024,WILSON - 009825,WILSON,009825,2,5:0.897254;6:0.102746,5,0.89725425,1.0,0.10274575,0.89725425,0.10274575,0.0,893.0,2056.0,50.0,2999.0,4956.0,1.6526,29.7766,68.5562,38.7796,308.1345,0.0,509.2079,0.0,medium,True,True
congressional_2022,congressional,2022,us_senate,2024,WILSON - 009825,WILSON,009825,2,5:0.897254;6:0.102746,5,0.89725425,1.0,0.10274575,0.89725425,0.10274575,0.0,872.0,1992.0,69.0,2933.0,4956.0,1.6897,29.7307,67.9168,38.1862,301.3533,0.0,509.2079,0.0,medium,True,True
congressional_2022,congressional,2022,governor,2022,WILSON - 009825,WILSON,009825,2,5:0.897254;6:0.102746,5,0.89725425,1.0,0.10274575,0.89725425,0.10274575,0.0,382.0,1112.0,25.0,1519.0,4956.0,3.2627,25.1481,73.2061,48.0579,156.0708,0.0,509.2079,0.0,medium,True,True
congressional_2022,congressional,2022,president,2020,WILSON - 009825,WILSON,009825,2,5:0.897254;6:0.102746,5,0.89725425,1.0,0.10274575,0.89725425,0.10274575,0.0,735.0,1728.0,72.0,2535.0,4956.0,1.955,28.9941,68.1657,39.1716,260.4605,0.0,509.2079,0.0,medium,True,True
congressional_2022,congressional,2022,us_senate,2020,WILSON - 009825,WILSON,009825,2,5:0.897254;6:0.102746,5,0.89725425,1.0,0.10274575,0.89725425,0.10274575,0.0,662.0,1720.0,80.0,2462.0,4956.0,2.013,26.8887,69.8619,42.9732,252.96,0.0,509.2079,0.0,medium,True,True
state_house_2022,state_house,2022,president,2024,DAVIDSON - 001810,DAVIDSON,001810,2,54:0.718228;58:0.281772,54,0.71822786,1.0,0.28177214,0.71822786,0.28177214,0.0,1460.0,441.0,32.0,1933.0,1782.0,0.9219,75.5303,22.8143,-52.716,544.6656,0.0,502.118,0.0,high,True,True
state_house_2022,state_house,2022,us_senate,2024,DAVIDSON - 001810,DAVIDSON,001810,2,54:0.718228;58:0.281772,54,0.71822786,1.0,0.28177214,0.71822786,0.28177214,0.0,1425.0,434.0,47.0,1906.0,1782.0,0.9349,74.7639,22.7702,-51.9937,537.0577,0.0,502.118,0.0,high,True,True
state_house_2022,state_house,2022,governor,2022,DAVIDSON - 001810,DAVIDSON,001810,2,54:0.718228;58:0.281772,54,0.71822786,1.0,0.28177214,0.71822786,0.28177214,0.0,1355.0,125.0,99.0,1579.0,1782.0,1.1286,85.8138,7.9164,-77.8974,444.9182,0.0,502.118,0.0,high,True,True
state_house_2022,state_house,2022,president,2020,DAVIDSON - 001810,DAVIDSON,001810,2,54:0.718228;58:0.281772,54,0.71822786,1.0,0.28177214,0.71822786,0.28177214,0.0,757.0,111.0,37.0,905.0,1782.0,1.9691,83.6464,12.2652,-71.3812,255.0038,0.0,502.118,0.0,medium,True,True
state_house_2022,state_house,2022,us_senate,2020,DAVIDSON - 001810,DAVIDSON,001810,2,54:0.718228;58:0.281772,54,0.71822786,1.0,0.28177214,0.71822786,0.28177214,0.0,713.0,105.0,38.0,856.0,1782.0,2.0818,83.2944,12.2664,-71.028,241.197,0.0,502.118,0.0,medium,True,True
state_house_2022,state_house,2022,president,2024,SHELBY - 008084,SHELBY,008084,2,85:0.892512;83:0.107448,85,0.89251161,0.99995996,0.10744835,0.89254735,0.10745265,4.004e-05,959.0,2158.0,50.0,3167.0,4658.0,1.4708,30.281,68.1402,37.8592,340.3025,0.1268,500.5144,0.1865,medium,True,True
state_house_2022,state_house,2022,us_senate,2024,SHELBY - 008084,SHELBY,008084,2,85:0.892512;83:0.107448,85,0.89251161,0.99995996,0.10744835,0.89254735,0.10745265,4.004e-05,900.0,2171.0,56.0,3127.0,4658.0,1.4896,28.7816,69.4276,40.646,336.0044,0.1252,500.5144,0.1865,medium,True,True
state_house_2022,state_house,2022,governor,2022,SHELBY - 008084,SHELBY,008084,2,85:0.892512;83:0.107448,85,0.89251161,0.99995996,0.10744835,0.89254735,0.10745265,4.004e-05,633.0,128.0,15.0,776.0,4658.0,6.0026,81.5722,16.4948,-65.0773,83.3833,0.0311,500.5144,0.1865,medium,True,True
state_house_2022,state_house,2022,president,2020,SHELBY - 008084,SHELBY,008084,2,85:0.892512;83:0.107448,85,0.89251161,0.99995996,0.10744835,0.89254735,0.10745265,4.004e-05,2664.0,341.0,36.0,3041.0,4658.0,1.5317,87.6028,11.2134,-76.3893,326.7635,0.1218,500.5144,0.1865,medium,True,True
state_house_2022,state_house,2022,us_senate,2020,SHELBY - 008084,SHELBY,008084,2,85:0.892512;83:0.107448,85,0.89251161,0.99995996,0.10744835,0.89254735,0.10745265,4.004e-05,2548.0,328.0,82.0,2958.0,4658.0,1.5747,86.1393,11.0886,-75.0507,317.8449,0.1184,500.5144,0.1865,medium,True,True
state_senate_2022,state_senate,2022,president,2024,DAVIDSON - 001892,DAVIDSON,001892,2,19:0.894690;21:0.105310,19,0.89468986,1.0,0.10531014,0.89468986,0.10531014,0.0,269.0,45.0,7.0,321.0,4704.0,14.6542,83.8006,14.0187,-69.7819,33.8046,0.0,495.3789,0.0,low,True,True
state_senate_2022,state_senate,2022,us_senate,2024,DAVIDSON - 001892,DAVIDSON,001892,2,19:0.894690;21:0.105310,19,0.89468986,1.0,0.10531014,0.89468986,0.10531014,0.0,231.0,60.0,11.0,302.0,4704.0,15.5762,76.4901,19.8675,-56.6225,31.8037,0.0,495.3789,0.0,low,True,True
state_senate_2022,state_senate,2022,governor,2022,DAVIDSON - 001892,DAVIDSON,001892,2,19:0.894690;21:0.105310,19,0.89468986,1.0,0.10531014,0.89468986,0.10531014,0.0,522.0,110.0,28.0,660.0,4704.0,7.1273,79.0909,16.6667,-62.4242,69.5047,0.0,495.3789,0.0,medium,True,True
state_senate_2022,state_senate,2022,president,2020,DAVIDSON - 001892,DAVIDSON,001892,2,19:0.894690;21:0.105310,19,0.89468986,1.0,0.10531014,0.89468986,0.10531014,0.0,1349.0,364.0,104.0,1817.0,4704.0,2.5889,74.2433,20.033,-54.2102,191.3485,0.0,495.3789,0.0,medium,True,True
state_senate_2022,state_senate,2022,us_senate,2020,DAVIDSON - 001892,DAVIDSON,001892,2,19:0.894690;21:0.105310,19,0.89468986,1.0,0.10531014,0.89468986,0.10531014,0.0,1258.0,411.0,83.0,1752.0,4704.0,2.6849,71.8037,23.4589,-48.3447,184.5034,0.0,495.3789,0.0,medium,True,True
state_house_2022,state_house,2022,president,2024,SHELBY - 008252,SHELBY,008252,3,98:0.904205;96:0.095574;99:0.000221,98,0.90420455,1.0,0.09579545,0.90420455,0.09579545,0.0,1243.0,933.0,51.0,2227.0,5137.0,2.3067,55.815,41.8949,-13.9201,213.3365,0.0,492.1012,0.0,low,True,True
state_house_2022,state_house,2022,us_senate,2024,SHELBY - 008252,SHELBY,008252,3,98:0.904205;96:0.095574;99:0.000221,98,0.90420455,1.0,0.09579545,0.90420455,0.09579545,0.0,1207.0,909.0,62.0,2178.0,5137.0,2.3586,55.4178,41.7355,-13.6823,208.6425,0.0,492.1012,0.0,low,True,True
state_house_2022,state_house,2022,governor,2022,SHELBY - 008252,SHELBY,008252,3,98:0.904205;96:0.095574;99:0.000221,98,0.90420455,1.0,0.09579545,0.90420455,0.09579545,0.0,410.0,421.0,25.0,856.0,5137.0,6.0012,47.8972,49.1822,1.285,82.0009,0.0,492.1012,0.0,low,True,True
