precinct_key,county_norm,prec_id,district_num,dominant_weight,total_weight,split_count,is_split
HAMILTON - 003438,HAMILTON,003438,27,0.9985583679,1.0,2,1
HAMILTON - 003439,HAMILTON,003439,27,0.9778686446,1.0,2,1
HAMILTON - 003440,HAMILTON,003440,29,0.9989300531,1.0,2,1
HAMILTON - 003441,HAMILTON,003441,29,0.9998885529,1.0,2,1
HAMILTON - 003442,HAMILTON,003442,29,1.0,1.0,1,0
HAMILTON - 003443,HAMILTON,003443,29,0.99898357,1.0,4,1
HAMILTON - 003444,HAMILTON,003444,30,0.9971808036,1.0,3,1
HAMILTON - 003445,HAMILTON,003445,30,0.9479500049,1.0,3,1
HAMILTON - 003446,HAMILTON,003446,26,0.9990577695,1.0,2,1
HAMILTON - 003447,HAMILTON,003447,27,0.9625991592,1.0,2,1
HAMILTON - 003448,HAMILTON,003448,27,0.9930178691,1.0,3,1
HAMILTON - 003449,HAMILTON,003449,27,0.9869145079,1.0,2,1
HAMILTON - 003450,HAMILTON,003450,27,0.9986178485,1.0,2,1
HAMILTON - 003451,HAMILTON,003451,28,0.9999971951,1.0,2,1
HAMILTON - 003452,HAMILTON,003452,30,0.5735079767,1.0,2,1
HAMILTON - 003453,HAMILTON,003453,30,0.9996415283,1.0,2,1
HAMILTON - 003454,HAMILTON,003454,26,0.999865475,1.0,2,1
HAMILTON - 003455,HAMILTON,003455,26,0.9969139895,1.0,5,1
HAMILTON - 003456,HAMILTON,003456,27,0.9999976436,1.0,2,1
HAMILTON - 003457,HAMILTON,003457,27,1.0,1.0,1,0
HAMILTON - 003458,HAMILTON,003458,29,0.9994923912,1.0,2,1
HAMILTON - 003459,HAMILTON,003459,29,0.9993489226,1.0,2,1
HAMILTON - 003460,HAMILTON,003460,27,0.999476242,1.0,2,1
HAMILTON - 003461,HAMILTON,003461,27,0.9995971045,1.0,2,1
HAMILTON - 003462,HAMILTON,003462,27,0.9933247305,1.0,2,1
HAMILTON - 003463,HAMILTON,003463,27,0.9859721224,0.999895521,2,1
HAMILTON - 003464,HAMILTON,003464,27,0.999355946,1.0,2,1
HAMILTON - 003465,HAMILTON,003465,26,0.9955383974,1.0,2,1
HAMILTON - 003466,HAMILTON,003466,26,0.9930914852,1.0,3,1
HAMILTON - 003467,HAMILTON,003467,29,0.9999010998,1.0,2,1
HAMILTON - 003468,HAMILTON,003468,29,0.9997619978,1.0,2,1
HAMILTON - 003469,HAMILTON,003469,29,0.6834428064,1.0,3,1
HAMILTON - 003470,HAMILTON,003470,29,1.0,1.0,1,0
HAMILTON - 003471,HAMILTON,003471,27,0.9993136815,1.0,3,1
HAMILTON - 003472,HAMILTON,003472,27,1.0,1.0,1,0
HAMILTON - 003473,HAMILTON,003473,30,0.9985899573,1.0,2,1
HAMILTON - 003474,HAMILTON,003474,30,0.9997615518,0.9997615518,1,0
HAMILTON - 003475,HAMILTON,003475,30,0.9984648124,1.0,2,1
HAMILTON - 003476,HAMILTON,003476,28,1.0,1.0,1,0
HAMILTON - 003477,HAMILTON,003477,28,0.964550831,1.0,3,1
HANCOCK - 000001,HANCOCK,000001,9,0.9996575821,1.0,2,1
HANCOCK - 000002,HANCOCK,000002,9,1.0,1.0,1,0
HANCOCK - 000003,HANCOCK,000003,9,0.9999712521,0.9999712521,1,0
HANCOCK - 000004,HANCOCK,000004,9,0.9999424055,0.9999424055,1,0
HANCOCK - 000005,HANCOCK,000005,9,0.9999756751,0.9999756751,1,0
HANCOCK - 000006,HANCOCK,000006,9,1.0,1.0,1,0
HANCOCK - 000007,HANCOCK,000007,9,1.0,1.0,1,0
HARDEMAN - 003601,HARDEMAN,003601,80,1.0,1.0,1,0
HARDEMAN - 003602,HARDEMAN,003602,80,0.9999843868,1.0,2,1
HARDEMAN - 003603,HARDEMAN,003603,80,0.9999856391,1.0,2,1
HARDEMAN - 003604,HARDEMAN,003604,80,1.0,1.0,1,0
HARDEMAN - 003605,HARDEMAN,003605,80,0.6036933398,0.999985505,2,1
HARDEMAN - 003606,HARDEMAN,003606,80,0.9999734105,1.0,2,1
HARDEMAN - 003607,HARDEMAN,003607,80,0.9999464505,1.0,3,1
HARDEMAN - 003608,HARDEMAN,003608,80,0.9999912524,1.0,2,1
HARDEMAN - 003609,HARDEMAN,003609,80,0.9999907528,1.0,3,1
HARDEMAN - 003610,HARDEMAN,003610,80,1.0,1.0,1,0
HARDEMAN - 003611,HARDEMAN,003611,94,0.6679850131,0.99994752,2,1
HARDEMAN - 003612,HARDEMAN,003612,94,0.5377060086,0.9999945149,2,1
HARDEMAN - 003613,HARDEMAN,003613,80,0.5838616219,0.9999294334,2,1
HARDIN - 003701,HARDIN,003701,72,1.0,1.0,1,0
HARDIN - 003702,HARDIN,003702,72,0.7621043321,1.0,2,1
HARDIN - 003703,HARDIN,003703,72,0.8407807239,1.0,2,1
HARDIN - 003704,HARDIN,003704,72,0.5943755176,1.0,2,1
HARDIN - 003705,HARDIN,003705,72,0.9999976985,1.0,2,1
HARDIN - 003706,HARDIN,003706,72,0.9998989764,1.0,2,1
HARDIN - 003707,HARDIN,003707,72,0.8781657168,1.0,2,1
HARDIN - 003708,HARDIN,003708,72,1.0,1.0,1,0
HARDIN - 003709,HARDIN,003709,72,0.5894487554,1.0,2,1
HARDIN - 003710,HARDIN,003710,72,0.99999584,1.0,2,1
HARDIN - 003711,HARDIN,003711,71,0.6211677716,1.0,2,1
HARDIN - 003712,HARDIN,003712,72,0.8568348538,1.0,2,1
HARDIN - 003713,HARDIN,003713,72,0.9998540966,0.999946381,2,1
HARDIN - 003714,HARDIN,003714,72,0.9999117432,0.9999117432,1,0
HARDIN - 003715,HARDIN,003715,72,0.9999789371,0.9999797842,2,1
HARDIN - 003716,HARDIN,003716,72,0.9999928902,1.0,2,1
HARDIN - 003717,HARDIN,003717,72,0.9999712411,1.0,2,1
HARDIN - 003718,HARDIN,003718,72,1.0,1.0,1,0
HAWKINS - 003801,HAWKINS,003801,9,0.99965379,1.0,2,1
HAWKINS - 003802,HAWKINS,003802,9,0.9991565093,1.0,3,1
HAWKINS - 003803,HAWKINS,003803,3,0.9987228543,1.0,2,1
HAWKINS - 003805,HAWKINS,003805,3,0.9992430762,1.0,3,1
HAWKINS - 003806,HAWKINS,003806,3,0.9986887618,1.0,4,1
HAWKINS - 003808,HAWKINS,003808,3,0.9989812963,0.9997938847,3,1
HAWKINS - 003809,HAWKINS,003809,3,0.999310654,1.0,3,1
HAWKINS - 003811,HAWKINS,003811,9,0.9791524643,0.9999661656,2,1
HAWKINS - 003812,HAWKINS,003812,9,1.0,1.0,1,0
HAWKINS - 003813,HAWKINS,003813,9,1.0,1.0,1,0
HAWKINS - 003814,HAWKINS,003814,9,1.0,1.0,1,0
HAWKINS - 003816,HAWKINS,003816,9,0.9997880516,1.0,2,1
HAWKINS - 003817,HAWKINS,003817,9,0.9995223502,1.0,3,1
HAWKINS - 003818,HAWKINS,003818,9,1.0,1.0,1,0
HAWKINS - 003819,HAWKINS,003819,9,1.0,1.0,1,0
HAWKINS - 003820,HAWKINS,003820,9,1.0,1.0,1,0
HAWKINS - 003823,HAWKINS,003823,9,0.9990023531,1.0,3,1
HAWKINS - 003824,HAWKINS,003824,3,0.9989187843,1.0,3,1
HAWKINS - 003825,HAWKINS,003825,9,0.9987617697,1.0,2,1
HAWKINS - 003826,HAWKINS,003826,9,0.9996383625,1.0,2,1
HAYWOOD - 003901,HAYWOOD,003901,81,0.9692577194,1.0,2,1
HAYWOOD - 003902,HAYWOOD,003902,80,0.9998608935,1.0,2,1
HAYWOOD - 003903,HAYWOOD,003903,81,0.6366527749,1.0,2,1
HAYWOOD - 003904,HAYWOOD,003904,80,0.764744492,1.0,2,1
HAYWOOD - 003905,HAYWOOD,003905,81,0.9576241667,1.0,3,1
HAYWOOD - 003906,HAYWOOD,003906,81,0.9986579785,1.0,3,1
HAYWOOD - 003910,HAYWOOD,003910,81,0.5022802267,1.0,2,1
HAYWOOD - 003912,HAYWOOD,003912,81,0.9519539747,1.0,3,1
HAYWOOD - 003913,HAYWOOD,003913,80,0.9469011713,1.0,3,1
HAYWOOD - 003914,HAYWOOD,003914,81,0.7784795437,1.0,3,1
HAYWOOD - 003915,HAYWOOD,003915,81,0.9657297954,1.0,4,1
HENDERSON - 004001,HENDERSON,004001,79,0.9999939747,1.0,2,1
HENDERSON - 004002,HENDERSON,004002,79,1.0,1.0,1,0
HENDERSON - 004003,HENDERSON,004003,79,1.0,1.0,1,0
HENDERSON - 004004,HENDERSON,004004,79,0.7169086573,1.0,2,1
HENDERSON - 004005,HENDERSON,004005,79,0.9998075122,1.0,3,1
HENDERSON - 004006,HENDERSON,004006,79,0.9991434203,1.0,2,1
HENDERSON - 004007,HENDERSON,004007,72,0.9992861319,1.0,2,1
HENDERSON - 004008,HENDERSON,004008,72,0.9999573563,1.0,2,1
HENDERSON - 004009,HENDERSON,004009,72,1.0,1.0,1,0
HENDERSON - 004010,HENDERSON,004010,72,0.9999334328,1.0,2,1
HENDERSON - 004011,HENDERSON,004011,79,0.9993735432,1.0,2,1
HENDERSON - 004012,HENDERSON,004012,72,0.999575819,1.0,2,1
HENDERSON - 004013,HENDERSON,004013,79,0.837163719,1.0,2,1
HENDERSON - 004014,HENDERSON,004014,72,1.0,1.0,1,0
HENDERSON - 004015,HENDERSON,004015,72,1.0,1.0,1,0
HENRY - 004101,HENRY,004101,76,0.9999737023,0.9999737023,1,0
HENRY - 004102,HENRY,004102,74,0.9997817773,1.0,2,1
HENRY - 004103,HENRY,004103,76,0.9993870785,1.0,2,1
HENRY - 004104,HENRY,004104,76,0.999492966,1.0,2,1
HENRY - 004105,HENRY,004105,74,0.9988735158,1.0,2,1
HENRY - 004106,HENRY,004106,76,1.0,1.0,1,0
HENRY - 004107,HENRY,004107,76,0.9999556233,0.9999556233,1,0
HENRY - 004108,HENRY,004108,76,0.9998807044,1.0,2,1
HENRY - 004109,HENRY,004109,74,0.9984300882,1.0,2,1
HENRY - 004110,HENRY,004110,76,0.9995583538,1.0,2,1
HENRY - 004111,HENRY,004111,74,0.9996773684,1.0,2,1
HENRY - 004112,HENRY,004112,76,0.9999139694,0.9999957671,2,1
HENRY - 004113,HENRY,004113,74,0.9997429236,1.0,2,1
HICKMAN - 004201,HICKMAN,004201,69,0.9998353682,1.0,2,1
HICKMAN - 004202,HICKMAN,004202,69,1.0,1.0,1,0
HICKMAN - 004203,HICKMAN,004203,69,0.9999703951,1.0,2,1
HICKMAN - 004204,HICKMAN,004204,69,1.0,1.0,1,0
HICKMAN - 004205,HICKMAN,004205,69,1.0,1.0,1,0
HICKMAN - 004206,HICKMAN,004206,69,0.9999856314,1.0,2,1
HICKMAN - 004207,HICKMAN,004207,69,1.0,1.0,1,0
HICKMAN - 004208,HICKMAN,004208,69,0.9997433956,1.0,2,1
HICKMAN - 004209,HICKMAN,004209,69,1.0,1.0,1,0
HICKMAN - 004210,HICKMAN,004210,69,0.9999760537,1.0,2,1
HICKMAN - 004211,HICKMAN,004211,69,0.9998036848,1.0,2,1
HICKMAN - 004212,HICKMAN,004212,69,0.9997206777,1.0,3,1
HICKMAN - 004213,HICKMAN,004213,69,1.0,1.0,1,0
HICKMAN - 004214,HICKMAN,004214,69,0.9999979845,1.0,2,1
HOUSTON - 004301,HOUSTON,004301,74,1.0,1.0,1,0
HOUSTON - 004302,HOUSTON,004302,74,1.0,1.0,1,0
HOUSTON - 004303,HOUSTON,004303,74,1.0,1.0,1,0
HOUSTON - 004304,HOUSTON,004304,74,1.0,1.0,1,0
HOUSTON - 004305,HOUSTON,004305,74,0.9999932382,1.0,2,1
HOUSTON - 004306,HOUSTON,004306,74,0.9999996218,1.0,2,1
HOUSTON - 004307,HOUSTON,004307,74,0.9999647188,1.0,3,1
HUMPHREYS - 004401,HUMPHREYS,004401,74,1.0,1.0,1,0
HUMPHREYS - 004402,HUMPHREYS,004402,74,1.0,1.0,1,0
HUMPHREYS - 004403,HUMPHREYS,004403,74,1.0,1.0,1,0
HUMPHREYS - 004404,HUMPHREYS,004404,74,1.0,1.0,1,0
HUMPHREYS - 004405,HUMPHREYS,004405,74,0.9998724914,1.0,3,1
HUMPHREYS - 004406,HUMPHREYS,004406,74,0.9996094047,1.0,2,1
HUMPHREYS - 004407,HUMPHREYS,004407,74,0.9999820177,1.0,2,1
HUMPHREYS - 004408,HUMPHREYS,004408,74,1.0,1.0,1,0
JACKSON - 004501,JACKSON,004501,40,0.9999423491,1.0,2,1
JACKSON - 004502,JACKSON,004502,40,0.9996310225,1.0,3,1
JACKSON - 004503,JACKSON,004503,40,0.9999988926,1.0,2,1
JACKSON - 004504,JACKSON,004504,40,1.0,1.0,1,0
JACKSON - 004505,JACKSON,004505,40,0.9996539137,1.0,2,1
JACKSON - 004506,JACKSON,004506,40,1.0,1.0,1,0
JACKSON - 004507,JACKSON,004507,40,1.0,1.0,1,0
JACKSON - 004508,JACKSON,004508,40,1.0,1.0,1,0
JACKSON - 004509,JACKSON,004509,40,0.9999973974,1.0,2,1
JACKSON - 004510,JACKSON,004510,40,0.9996959819,1.0,3,1
JACKSON - 004511,JACKSON,004511,40,0.9990321592,1.0,2,1
JACKSON - 004512,JACKSON,004512,40,0.999837069,1.0,2,1
JEFFERSON - 004601,JEFFERSON,004601,17,1.0,1.0,1,0
JEFFERSON - 004602,JEFFERSON,004602,17,0.9991580001,1.0,3,1
JEFFERSON - 004603,JEFFERSON,004603,11,0.9997348529,1.0,2,1
JEFFERSON - 004604,JEFFERSON,004604,17,0.9996250336,1.0,2,1
JEFFERSON - 004605,JEFFERSON,004605,11,0.996429782,1.0,3,1
JEFFERSON - 004606,JEFFERSON,004606,17,1.0,1.0,1,0
JEFFERSON - 004607,JEFFERSON,004607,17,0.9994053869,1.0,3,1
JEFFERSON - 004608,JEFFERSON,004608,17,0.9998607252,1.0,2,1
JEFFERSON - 004609,JEFFERSON,004609,11,0.5336387892,1.0,2,1
JEFFERSON - 004610,JEFFERSON,004610,17,0.5961994712,1.0,3,1
JEFFERSON - 004611,JEFFERSON,004611,11,0.8541101814,1.0,2,1
JOHNSON - 004701,JOHNSON,004701,3,0.9992087262,0.9992087262,1,0
JOHNSON - 004702,JOHNSON,004702,3,0.9996599124,1.0,2,1
JOHNSON - 004703,JOHNSON,004703,3,0.999758444,0.999758444,1,0
JOHNSON - 004704,JOHNSON,004704,3,0.9997333053,0.9997333053,1,0
JOHNSON - 004705,JOHNSON,004705,3,0.9997286204,1.0,2,1
JOHNSON - 004706,JOHNSON,004706,3,0.9995470382,0.9999936634,3,1
JOHNSON - 004707,JOHNSON,004707,3,1.0,1.0,1,0
JOHNSON - 004708,JOHNSON,004708,3,1.0,1.0,1,0
JOHNSON - 004709,JOHNSON,004709,3,0.9998222822,0.9998222822,1,0
JOHNSON - 004710,JOHNSON,004710,3,0.9983944295,0.9983944295,1,0
KNOX - 004801,KNOX,004801,90,0.9996729384,1.0,2,1
KNOX - 004802,KNOX,004802,16,0.5718039719,1.0,3,1
KNOX - 004803,KNOX,004803,90,0.5806720173,1.0,4,1
KNOX - 004804,KNOX,004804,15,0.997941033,1.0,2,1
KNOX - 004805,KNOX,004805,14,0.7956392121,1.0,4,1
KNOX - 004806,KNOX,004806,89,0.9989953533,1.0,4,1
KNOX - 004807,KNOX,004807,14,0.9996443572,1.0,2,1
KNOX - 004808,KNOX,004808,19,0.9998543826,1.0,3,1
KNOX - 004809,KNOX,004809,15,0.7344166045,1.0,2,1
KNOX - 004810,KNOX,004810,19,0.9983804024,1.0,4,1
KNOX - 004811,KNOX,004811,19,0.9992051973,1.0,3,1
KNOX - 004812,KNOX,004812,19,0.9996218798,1.0,3,1
KNOX - 004813,KNOX,004813,19,0.9999504478,1.0,3,1
KNOX - 004814,KNOX,004814,19,0.9995313877,1.0,3,1
KNOX - 004815,KNOX,004815,19,0.9998044251,1.0,2,1
KNOX - 004816,KNOX,004816,19,0.9995614161,1.0,3,1
KNOX - 004817,KNOX,004817,19,0.9998344157,1.0,3,1
KNOX - 004818,KNOX,004818,19,0.9999038706,1.0,2,1
KNOX - 004819,KNOX,004819,19,1.0,1.0,1,0
KNOX - 004820,KNOX,004820,19,1.0,1.0,1,0
KNOX - 004821,KNOX,004821,19,0.998635743,1.0,2,1
KNOX - 004822,KNOX,004822,19,0.9991961509,1.0,2,1
KNOX - 004823,KNOX,004823,19,0.9988312632,1.0,3,1
KNOX - 004824,KNOX,004824,18,0.9990734863,1.0,4,1
KNOX - 004826,KNOX,004826,19,0.9115879543,1.0,2,1
KNOX - 004827,KNOX,004827,15,0.9908345567,1.0,3,1
KNOX - 004828,KNOX,004828,89,0.9996377889,1.0,2,1
KNOX - 004829,KNOX,004829,18,0.9985153649,1.0,3,1
KNOX - 004831,KNOX,004831,15,0.5962866997,1.0,2,1
KNOX - 004832,KNOX,004832,15,1.0,1.0,1,0
KNOX - 004833,KNOX,004833,18,0.9995842323,1.0,2,1
KNOX - 004834,KNOX,004834,18,0.5930472447,1.0,2,1
KNOX - 004835,KNOX,004835,18,0.5477755906,1.0,3,1
KNOX - 004836,KNOX,004836,18,1.0,1.0,1,0
KNOX - 004837,KNOX,004837,90,0.6805524003,1.0,3,1
KNOX - 004838,KNOX,004838,90,0.693703765,1.0,3,1
KNOX - 004839,KNOX,004839,14,0.9983912676,1.0,3,1
KNOX - 004840,KNOX,004840,14,0.9976315445,1.0,2,1
KNOX - 004841,KNOX,004841,14,0.9987811513,1.0,3,1
KNOX - 004842,KNOX,004842,14,0.9998682101,1.0,2,1
KNOX - 004844,KNOX,004844,89,0.999037458,1.0,4,1
KNOX - 004845,KNOX,004845,89,1.0,1.0,1,0
KNOX - 004846,KNOX,004846,89,0.9989416749,1.0,2,1
KNOX - 004847,KNOX,004847,89,0.9992018146,1.0,2,1
KNOX - 004848,KNOX,004848,89,0.9997226843,1.0,3,1
KNOX - 004849,KNOX,004849,89,0.9971647697,1.0,3,1
KNOX - 004850,KNOX,004850,18,0.9985235626,1.0,4,1
KNOX - 004851,KNOX,004851,90,0.9966927524,1.0,2,1
KNOX - 004852,KNOX,004852,18,0.9980484128,1.0,3,1
KNOX - 004853,KNOX,004853,89,0.9960098767,1.0,2,1
KNOX - 004854,KNOX,004854,18,0.9977455024,1.0,3,1
KNOX - 004855,KNOX,004855,18,0.897962492,1.0,3,1
KNOX - 004856,KNOX,004856,18,0.9945367113,1.0,3,1
KNOX - 004857,KNOX,004857,90,0.9968198193,1.0,4,1
KNOX - 004858,KNOX,004858,90,1.0,1.0,1,0
KNOX - 004859,KNOX,004859,90,0.9978389104,1.0,2,1
KNOX - 004860,KNOX,004860,90,0.9896406205,1.0,3,1
KNOX - 004861,KNOX,004861,15,0.9271731643,1.0,2,1
KNOX - 004862,KNOX,004862,15,0.9688785459,1.0,2,1
KNOX - 004863,KNOX,004863,15,0.9999984025,1.0,2,1
KNOX - 004864,KNOX,004864,15,0.9018455075,1.0,2,1
KNOX - 004865,KNOX,004865,15,1.0,1.0,1,0
KNOX - 004867,KNOX,004867,15,0.9992885102,1.0,2,1
KNOX - 004868,KNOX,004868,15,0.9988215817,1.0,2,1
KNOX - 004870,KNOX,004870,15,0.9863810604,1.0,3,1
KNOX - 004871,KNOX,004871,15,1.0,1.0,1,0
KNOX - 004872,KNOX,004872,90,0.5578137268,1.0,3,1
KNOX - 004873,KNOX,004873,15,1.0,1.0,1,0
KNOX - 004875,KNOX,004875,90,0.9970012323,1.0,2,1
KNOX - 004876,KNOX,004876,90,0.9995453845,1.0,2,1
KNOX - 004877,KNOX,004877,90,0.9995637071,1.0,2,1
KNOX - 004879,KNOX,004879,90,0.7230960671,1.0,3,1
KNOX - 004880,KNOX,004880,16,0.9989248937,1.0,2,1
KNOX - 004881,KNOX,004881,16,1.0,1.0,1,0
KNOX - 004882,KNOX,004882,16,0.9992592499,1.0,2,1
KNOX - 004883,KNOX,004883,90,0.6930856221,1.0,2,1
KNOX - 004884,KNOX,004884,90,0.9974694276,1.0,3,1
KNOX - 004885,KNOX,004885,16,0.9994337633,1.0,3,1
KNOX - 004886,KNOX,004886,16,0.9975065832,1.0,2,1
KNOX - 004887,KNOX,004887,16,0.9994215035,1.0,2,1
KNOX - 004888,KNOX,004888,16,0.9995840283,1.0,2,1
KNOX - 004890,KNOX,004890,16,0.9984265285,1.0,4,1
KNOX - 004891,KNOX,004891,19,0.9753164957,1.0,2,1
KNOX - 004892,KNOX,004892,16,0.9995175085,1.0,3,1
KNOX - 004893,KNOX,004893,15,0.8200084401,1.0,3,1
KNOX - 004894,KNOX,004894,15,0.9966158932,1.0,2,1
KNOX - 004895,KNOX,004895,19,0.9988376727,1.0,2,1
KNOX - 004896,KNOX,004896,14,0.9994506018,1.0,3,1
KNOX - 004897,KNOX,004897,14,0.9999945909,1.0,2,1
LAKE - 004951,LAKE,004951,77,0.9999180391,0.9999180391,1,0
LAKE - 004952,LAKE,004952,77,0.9999729614,0.9999729614,1,0
LAKE - 004953,LAKE,004953,77,0.9998776802,0.9998776802,1,0
LAUDERDALE - 005051,LAUDERDALE,005051,82,0.9998098933,0.9999025582,2,1
LAUDERDALE - 005052,LAUDERDALE,005052,82,0.9994595401,1.0,2,1
LAUDERDALE - 005053,LAUDERDALE,005053,82,1.0,1.0,1,0
LAUDERDALE - 005054,LAUDERDALE,005054,82,0.9997874796,1.0,2,1
LAUDERDALE - 005056,LAUDERDALE,005056,82,1.0,1.0,1,0
LAUDERDALE - 005057,LAUDERDALE,005057,82,1.0,1.0,1,0
LAUDERDALE - 005058,LAUDERDALE,005058,82,1.0,1.0,1,0
LAUDERDALE - 005060,LAUDERDALE,005060,82,0.9993307854,0.9996724821,2,1
LAUDERDALE - 005063,LAUDERDALE,005063,82,0.9987994778,1.0,3,1
LAUDERDALE - 005064,LAUDERDALE,005064,82,0.9983191372,1.0,2,1
LAWRENCE - 005151,LAWRENCE,005151,70,0.9999581371,0.9999581371,1,0
LAWRENCE - 005152,LAWRENCE,005152,70,1.0,1.0,1,0
LAWRENCE - 005153,LAWRENCE,005153,70,0.9999554717,0.9999554717,1,0
LAWRENCE - 005154,LAWRENCE,005154,70,1.0,1.0,1,0
LAWRENCE - 005155,LAWRENCE,005155,70,0.9659850115,1.0,2,1
LAWRENCE - 005156,LAWRENCE,005156,70,0.9997147613,1.0,2,1
LAWRENCE - 005157,LAWRENCE,005157,70,0.7790948962,1.0,2,1
LAWRENCE - 005158,LAWRENCE,005158,70,0.9649748499,1.0,2,1
LAWRENCE - 005159,LAWRENCE,005159,70,0.9075311864,1.0,2,1
LAWRENCE - 005160,LAWRENCE,005160,70,0.8498376809,1.0,2,1
LAWRENCE - 005161,LAWRENCE,005161,71,0.9997748009,1.0,3,1
LAWRENCE - 005162,LAWRENCE,005162,71,0.999943834,1.0,2,1
LAWRENCE - 005163,LAWRENCE,005163,71,0.9997339279,1.0,3,1
LAWRENCE - 005164,LAWRENCE,005164,71,0.999768711,1.0,2,1
LAWRENCE - 005165,LAWRENCE,005165,71,0.9995165574,1.0,2,1
LAWRENCE - 005166,LAWRENCE,005166,71,1.0,1.0,1,0
LAWRENCE - 005167,LAWRENCE,005167,71,0.9987130698,1.0,2,1
LAWRENCE - 005168,LAWRENCE,005168,71,0.9999115295,1.0,2,1
LAWRENCE - 005169,LAWRENCE,005169,70,1.0,1.0,1,0
LAWRENCE - 005170,LAWRENCE,005170,70,0.9999928556,0.9999928556,1,0
LAWRENCE - 005171,LAWRENCE,005171,70,0.9999092308,0.9999971034,2,1
LAWRENCE - 005172,LAWRENCE,005172,70,0.9993942355,1.0,2,1
LAWRENCE - 005173,LAWRENCE,005173,70,0.8997553375,1.0,2,1
LAWRENCE - 005174,LAWRENCE,005174,71,0.999980914,1.0,2,1
LEWIS - 005251,LEWIS,005251,69,0.9999363318,1.0,2,1
LEWIS - 005252,LEWIS,005252,69,0.9998957018,1.0,3,1
LEWIS - 005253,LEWIS,005253,69,0.9998038476,1.0,2,1
LEWIS - 005254,LEWIS,005254,69,0.9998869438,1.0,2,1
LEWIS - 005255,LEWIS,005255,69,0.9999829394,1.0,2,1
LEWIS - 005256,LEWIS,005256,69,1.0,1.0,1,0
LEWIS - 005257,LEWIS,005257,69,1.0,1.0,1,0
LEWIS - 005258,LEWIS,005258,69,1.0,1.0,1,0
LEWIS - 005259,LEWIS,005259,69,1.0,1.0,1,0
LINCOLN - 000001,LINCOLN,000001,62,1.0,1.0,1,0
LINCOLN - 000002,LINCOLN,000002,62,1.0,1.0,1,0
LINCOLN - 000003,LINCOLN,000003,70,0.9999369811,0.9999369811,1,0
LINCOLN - 000004,LINCOLN,000004,70,0.9998661625,1.0,3,1
LINCOLN - 000005,LINCOLN,000005,62,0.8977265586,1.0,2,1
LINCOLN - 000006,LINCOLN,000006,70,0.9998929268,0.9999190144,2,1
LINCOLN - 000007,LINCOLN,000007,62,1.0,1.0,1,0
LINCOLN - 000008,LINCOLN,000008,70,0.9996189241,1.0,3,1
LINCOLN - 000009,LINCOLN,000009,70,0.9999540652,0.9999812663,2,1
LINCOLN - 000010,LINCOLN,000010,62,0.9998715459,1.0,2,1
LINCOLN - 000011,LINCOLN,000011,62,0.9993591406,1.0,2,1
LINCOLN - 000012,LINCOLN,000012,62,0.999773301,1.0,2,1
LINCOLN - 000013,LINCOLN,000013,70,0.9998332822,0.9999102944,2,1
LINCOLN - 000014,LINCOLN,000014,70,0.9994436345,1.0,2,1
LINCOLN - 000015,LINCOLN,000015,70,0.999651888,1.0,2,1
LINCOLN - 000016,LINCOLN,000016,62,1.0,1.0,1,0
LINCOLN - 000017,LINCOLN,000017,62,0.9996895177,1.0,3,1
LINCOLN - 000018,LINCOLN,000018,62,1.0,1.0,1,0
LINCOLN - 000019,LINCOLN,000019,70,0.5000667339,1.0,2,1
LINCOLN - 000020,LINCOLN,000020,70,0.9999466513,0.9999466513,1,0
LOUDON - 005451,LOUDON,005451,21,0.9998599203,1.0,3,1
LOUDON - 005452,LOUDON,005452,21,0.9999805586,1.0,2,1
LOUDON - 005453,LOUDON,005453,21,1.0,1.0,1,0
LOUDON - 005454,LOUDON,005454,21,1.0,1.0,1,0
LOUDON - 005455,LOUDON,005455,21,1.0,1.0,1,0
LOUDON - 005456,LOUDON,005456,21,0.9999385653,1.0,3,1
LOUDON - 005457,LOUDON,005457,21,0.9998792895,1.0,3,1
LOUDON - 005458,LOUDON,005458,32,0.9994322087,1.0,4,1
LOUDON - 005459,LOUDON,005459,21,1.0,1.0,1,0
LOUDON - 005460,LOUDON,005460,32,0.9589968096,1.0,2,1
LOUDON - 005461,LOUDON,005461,32,0.9998349838,1.0,2,1
LOUDON - 005462,LOUDON,005462,21,0.9855404178,1.0,2,1
LOUDON - 005463,LOUDON,005463,32,0.8481623483,1.0,4,1
LOUDON - 005464,LOUDON,005464,21,1.0,1.0,1,0
LOUDON - 005465,LOUDON,005465,21,0.9999406412,1.0,2,1
MACON - 005551,MACON,005551,38,0.9999477003,0.9999477003,1,0
MACON - 005552,MACON,005552,38,0.9999470642,1.0,3,1
MACON - 005553,MACON,005553,38,0.9999991592,0.9999991592,1,0
MACON - 005554,MACON,005554,38,1.0,1.0,1,0
MACON - 005555,MACON,005555,38,0.9999850116,1.0,3,1
MACON - 005556,MACON,005556,38,0.9999108288,0.9999553339,2,1
MACON - 005557,MACON,005557,38,0.9999562319,1.0,2,1
MACON - 005558,MACON,005558,38,0.9999461323,0.9999461323,1,0
MACON - 005559,MACON,005559,38,1.0,1.0,1,0
MACON - 005560,MACON,005560,38,1.0,1.0,1,0
MADISON - 005651,MADISON,005651,80,0.9623565355,1.0,2,1
MADISON - 005652,MADISON,005652,80,0.7431535776,1.0,2,1
MADISON - 005653,MADISON,005653,80,0.5357304961,1.0,2,1
