geoid,nyt_key,prctseq,label,vtd20,vtd_name,weight,county_norm,county_fp
47149-21-1,21-1,32,21-1,007696,21-2 BlackFox Elementary School,0.6990995273221605,RUTHERFORD,149
47149-21-1,21-1,32,21-1,007695,21-1 Hobgood Elementary School,0.3009004726778394,RUTHERFORD,149
47149-21-2,21-2,33,21-2,007695,21-1 Hobgood Elementary School,0.5221725315919035,RUTHERFORD,149
47149-21-2,21-2,33,21-2,007696,21-2 BlackFox Elementary School,0.34097149623877643,RUTHERFORD,149
47149-21-2,21-2,33,21-2,007690,18-2 Riverdale High School,0.13685597216932013,RUTHERFORD,149
47149-3-1,3-1,4,3-1,007654,3-1 Leanna Church of Christ,1.0,RUTHERFORD,149
47149-3-2,3-2,5,3-2,007654,3-1 Leanna Church of Christ,0.6878540125024873,RUTHERFORD,149
47149-3-2,3-2,5,3-2,007655,3-2 Old Jefferson Church of Christ,0.12020547325103483,RUTHERFORD,149
47149-3-2,3-2,5,3-2,007691,19-1 Creekmont General Baptist Church,0.07333127492232532,RUTHERFORD,149
47149-3-2,3-2,5,3-2,007653,2-2 Wilson Elementary School,0.037976209295535156,RUTHERFORD,149
47149-3-2,3-2,5,3-2,007680,14-2 Siegel Elementary School,0.03746922592602174,RUTHERFORD,149
47149-3-2,3-2,5,3-2,007674,11-2 StewartsboroElementary School,0.019600430729708455,RUTHERFORD,149
47149-3-2,3-2,5,3-2,007692,19-2 New Vision Baptist Church,0.011804679773540327,RUTHERFORD,149
47149-3-2,3-2,5,3-2,007698,2-1 Lascassas Elementary School,0.011758693599346807,RUTHERFORD,149
47149-4-1,4-1,6,4-1,007661,6-1 Whitworth-Buchannan Middle School,0.40735908783529134,RUTHERFORD,149
47149-4-1,4-1,6,4-1,007656,4-1 Kittrell Elementary School,0.38657654686256016,RUTHERFORD,149
47149-4-1,4-1,6,4-1,007658,4-3 Oakland Middle School,0.1771973122545286,RUTHERFORD,149
47149-4-1,4-1,6,4-1,007700,4-5 Bud's Tire,0.017754024239918353,RUTHERFORD,149
47149-4-1,4-1,6,4-1,007657,4-2 North Boulevard Church of Christ,0.0111130288077016,RUTHERFORD,149
47149-4-2,4-2,7,4-2,007700,4-5 Bud's Tire,1.0,RUTHERFORD,149
47149-5-1,5-1,8,5-1,007659,5-1 Cedar Grove Elementary School,0.4286981298258201,RUTHERFORD,149
47149-5-1,5-1,8,5-1,007660,5-2 LaVergne Middle School,0.40235906611075095,RUTHERFORD,149
47149-5-1,5-1,8,5-1,007699,12-3 LaVergne High School,0.16894280406342893,RUTHERFORD,149
47149-6-1,6-1,9,6-1,007661,6-1 Whitworth-Buchannan Middle School,1.0,RUTHERFORD,149
47149-6-2,6-2,10,6-2,007662,6-2 Christiana Middle School,0.48147201692570113,RUTHERFORD,149
47149-6-2,6-2,10,6-2,007667,8-3 Lebanon Campground Church,0.26875004586097173,RUTHERFORD,149
47149-6-2,6-2,10,6-2,007661,6-1 Whitworth-Buchannan Middle School,0.20732862272524077,RUTHERFORD,149
47149-6-2,6-2,10,6-2,007668,8-4 Crescent Church of Christ,0.042449314488086476,RUTHERFORD,149
47149-7-1,7-1,11,7-1,007664,7-2 Barfield Elementary School,0.6523366509380273,RUTHERFORD,149
47149-7-1,7-1,11,7-1,007662,6-2 Christiana Middle School,0.20309255156350853,RUTHERFORD,149
47149-7-1,7-1,11,7-1,007663,7-1 New Heights Chapel,0.14457079749846416,RUTHERFORD,149
47149-8-1,8-1,12,8-1,007665,8-1 Rockvale Middle School,0.5314169272819894,RUTHERFORD,149
47149-8-1,8-1,12,8-1,007666,8-2 Eagleville Community Center,0.27885243735891785,RUTHERFORD,149
47149-8-1,8-1,12,8-1,007667,8-3 Lebanon Campground Church,0.12893461632382378,RUTHERFORD,149
47149-8-1,8-1,12,8-1,007668,8-4 Crescent Church of Christ,0.06079601903526894,RUTHERFORD,149
47149-9-1,9-1,13,9-1,007669,9-1 Stewarts Creek Elementary School,0.43885954312971676,RUTHERFORD,149
47149-9-1,9-1,13,9-1,007693,20-1 Blackman United Methodist Church,0.332927436936798,RUTHERFORD,149
47149-9-1,9-1,13,9-1,007670,9-2 Browns Chapel Elementary School,0.2282130199334852,RUTHERFORD,149
47187-1-1,1-1,1,1-1,009701,1-1 Westwood Elementary School,0.8905620475587086,WILLIAMSON,187
47187-1-1,1-1,1,1-1,009702,1-2 Fairview Recreation Center,0.10943795244129143,WILLIAMSON,187
47187-1-2,1-2,2,1-2,009709,3-1 Heritage Elementary School,1.0,WILLIAMSON,187
47187-1-3,1-3,3,1-3,009742,1-5 The Church of Spring Hill,1.0,WILLIAMSON,187
47187-1-4-5,1-4-5,5,1-4-5,009703,1-3 Old Pinewood School,0.5163022829985042,WILLIAMSON,187
47187-1-4-5,1-4-5,5,1-4-5,009704,1-4 Burwood Community Center,0.38823962832546577,WILLIAMSON,187
47187-1-4-5,1-4-5,5,1-4-5,009731,9-4 Grace Chapel Church,0.08550725061066336,WILLIAMSON,187
47187-1-4-5,1-4-5,5,1-4-5,009702,1-2 Fairview Recreation Center,0.009950838065366603,WILLIAMSON,187
47187-1-6,1-6,6,1-6,009702,1-2 Fairview Recreation Center,0.5056055689437137,WILLIAMSON,187
47187-1-6,1-6,6,1-6,009703,1-3 Old Pinewood School,0.41752851465496704,WILLIAMSON,187
47187-1-6,1-6,6,1-6,009731,9-4 Grace Chapel Church,0.07686591640131919,WILLIAMSON,187
47187-10-1,10-1,41,10-1,009732,10-1 Franklin Recreation Complex,0.6984325998869598,WILLIAMSON,187
47187-10-1,10-1,41,10-1,009734,10-3 Hunter's Bend Elementary School,0.3015674001130402,WILLIAMSON,187
47187-10-2,10-2,42,10-2,009732,10-1 Franklin Recreation Complex,1.0,WILLIAMSON,187
47187-10-3,10-3,43,10-3,009739,12-2 The Church of the City-Franklin,1.0,WILLIAMSON,187
47187-10-4,10-4,44,10-4,009738,12-1 Franklin Community of Faith Church,1.0,WILLIAMSON,187
47187-10-5,10-5,45,10-5,009733,10-2 Liberty Elementary School,0.9728189049660617,WILLIAMSON,187
47187-10-5,10-5,45,10-5,009739,12-2 The Church of the City-Franklin,0.02718109503393823,WILLIAMSON,187
47187-10-6,10-6,46,10-6,009734,10-3 Hunter's Bend Elementary School,0.4329020117588292,WILLIAMSON,187
47187-10-6,10-6,46,10-6,009733,10-2 Liberty Elementary School,0.3257305182501389,WILLIAMSON,187
47187-10-6,10-6,46,10-6,009732,10-1 Franklin Recreation Complex,0.2413674699910319,WILLIAMSON,187
47187-11-1,11-1,47,11-1,009735,11-1 Franklin Elementary School,0.5707035562676531,WILLIAMSON,187
47187-11-1,11-1,47,11-1,009737,11-3 Winstead Elementary School,0.3172958018387023,WILLIAMSON,187
47187-11-1,11-1,47,11-1,009739,12-2 The Church of the City-Franklin,0.09991582292038327,WILLIAMSON,187
47187-11-1,11-1,47,11-1,009707,2-3 Oakview Elementary School,0.006284161072307306,WILLIAMSON,187
47187-11-1,11-1,47,11-1,009736,11-2 Robert Ring Indoor Soccer Complex,0.005800657900953978,WILLIAMSON,187
47187-11-2,11-2,48,11-2,009736,11-2 Robert Ring Indoor Soccer Complex,0.6491867655038787,WILLIAMSON,187
47187-11-2,11-2,48,11-2,009732,10-1 Franklin Recreation Complex,0.2411729891719602,WILLIAMSON,187
47187-11-2,11-2,48,11-2,009733,10-2 Liberty Elementary School,0.10964024532416113,WILLIAMSON,187
47187-11-3,11-3,49,11-3,009741,9-5 Independence High School,0.5660872849188869,WILLIAMSON,187
47187-11-3,11-3,49,11-3,009737,11-3 Winstead Elementary School,0.433912715081113,WILLIAMSON,187
47187-11-4,11-4,50,11-4,009736,11-2 Robert Ring Indoor Soccer Complex,0.8897068749703304,WILLIAMSON,187
47187-11-4,11-4,50,11-4,009732,10-1 Franklin Recreation Complex,0.11029312502966959,WILLIAMSON,187
47187-11-5,11-5,51,11-5,009737,11-3 Winstead Elementary School,0.5216784350027488,WILLIAMSON,187
47187-11-5,11-5,51,11-5,009735,11-1 Franklin Elementary School,0.28628250149859374,WILLIAMSON,187
47187-11-5,11-5,51,11-5,009707,2-3 Oakview Elementary School,0.18584780119692706,WILLIAMSON,187
47187-11-5,11-5,51,11-5,009736,11-2 Robert Ring Indoor Soccer Complex,0.006191262301730291,WILLIAMSON,187
47187-12-1,12-1,52,12-1,009739,12-2 The Church of the City-Franklin,1.0,WILLIAMSON,187
47187-12-2,12-2,53,12-2,009712,4-1 Prairie Life Fitness Center,1.0,WILLIAMSON,187
47187-12-3,12-3,54,12-3,009714,4-3 Franklin Christian Church,0.5443507596378294,WILLIAMSON,187
47187-12-3,12-3,54,12-3,009740,12-3 The Gate Community Church,0.4435852362105765,WILLIAMSON,187
47187-12-3,12-3,54,12-3,009712,4-1 Prairie Life Fitness Center,0.00628478487954399,WILLIAMSON,187
47187-12-3,12-3,54,12-3,009739,12-2 The Church of the City-Franklin,0.005779219272050135,WILLIAMSON,187
47187-12-4,12-4,55,12-4,009740,12-3 The Gate Community Church,0.6279813955160488,WILLIAMSON,187
47187-12-4,12-4,55,12-4,009713,4-2 Millview Church of Christ,0.3720186044839512,WILLIAMSON,187
47187-2-1,2-1,7,2-1,009707,2-3 Oakview Elementary School,1.0,WILLIAMSON,187
47187-2-2,2-2,8,2-2,009999,2-5 Fire & Rescue Station #24,1.0,WILLIAMSON,187
47187-2-3,2-3,9,2-3,009705,2-1 Bethesda Recreation Center,0.4997927754648654,WILLIAMSON,187
47187-2-3,2-3,9,2-3,009708,2-4 College Grove Community Center,0.3595149038141543,WILLIAMSON,187
47187-2-3,2-3,9,2-3,009717,5-3 Triune Baptist Church,0.11209372702102753,WILLIAMSON,187
47187-2-3,2-3,9,2-3,009740,12-3 The Gate Community Church,0.028598593699952737,WILLIAMSON,187
47187-2-4,2-4,10,2-4,009705,2-1 Bethesda Recreation Center,0.6375084825801041,WILLIAMSON,187
47187-2-4,2-4,10,2-4,009708,2-4 College Grove Community Center,0.3103382680687473,WILLIAMSON,187
47187-2-4,2-4,10,2-4,009706,2-2 Thompson Station Baptist Church,0.05215324935114873,WILLIAMSON,187
47187-2-5,2-5,11,2-5,009706,2-2 Thompson Station Baptist Church,0.8297310649914955,WILLIAMSON,187
47187-2-5,2-5,11,2-5,009709,3-1 Heritage Elementary School,0.17026893500850449,WILLIAMSON,187
47187-3-1,3-1,12,3-1,009710,3-2 Longview Recreation Center,0.8646205069344285,WILLIAMSON,187
47187-3-1,3-1,12,3-1,009709,3-1 Heritage Elementary School,0.13537949306557157,WILLIAMSON,187
47187-3-2,3-2,13,3-2,009711,3-3 Chapman's Retreat Elementary School,1.0,WILLIAMSON,187
47187-3-3,3-3,14,3-3,009709,3-1 Heritage Elementary School,1.0,WILLIAMSON,187
47187-4-1,4-1,15,4-1,009712,4-1 Prairie Life Fitness Center,0.8683369735522236,WILLIAMSON,187
47187-4-1,4-1,15,4-1,009713,4-2 Millview Church of Christ,0.08430452250925348,WILLIAMSON,187
47187-4-1,4-1,15,4-1,009718,5-4 Nolensville Baptist Church,0.047358503938522936,WILLIAMSON,187
47187-4-2,4-2,16,4-2,009712,4-1 Prairie Life Fitness Center,0.9838504679986,WILLIAMSON,187
47187-4-2,4-2,16,4-2,009713,4-2 Millview Church of Christ,0.016149532001400006,WILLIAMSON,187
47187-4-3,4-3,17,4-3,009714,4-3 Franklin Christian Church,0.5372921960867992,WILLIAMSON,187
47187-4-3,4-3,17,4-3,009713,4-2 Millview Church of Christ,0.46270780391320065,WILLIAMSON,187
47187-4-4,4-4,18,4-4,009713,4-2 Millview Church of Christ,0.43601431648851674,WILLIAMSON,187
47187-4-4,4-4,18,4-4,009718,5-4 Nolensville Baptist Church,0.4109305659523637,WILLIAMSON,187
47187-4-4,4-4,18,4-4,009715,5-1 Sunset Elementary School,0.09261577725792405,WILLIAMSON,187
47187-4-4,4-4,18,4-4,009721,6-3 Holy Family Catholic Church,0.060439340301195514,WILLIAMSON,187
47187-5-1,5-1,19,5-1,009718,5-4 Nolensville Baptist Church,0.6463481652006625,WILLIAMSON,187
47187-5-1,5-1,19,5-1,009715,5-1 Sunset Elementary School,0.3536518347993375,WILLIAMSON,187
47187-5-2,5-2,20,5-2,009716,5-2 Nolensville Methodist Church,1.0,WILLIAMSON,187
47187-5-3,5-3,21,5-3,009717,5-3 Triune Baptist Church,0.4844773151837502,WILLIAMSON,187
47187-5-3,5-3,21,5-3,009716,5-2 Nolensville Methodist Church,0.27778382377371097,WILLIAMSON,187
47187-5-3,5-3,21,5-3,009718,5-4 Nolensville Baptist Church,0.23773886104253883,WILLIAMSON,187
47187-5-4,5-4,22,5-4,009717,5-3 Triune Baptist Church,1.0,WILLIAMSON,187
47187-6-1,6-1,23,6-1,009719,6-1 Brentwood Library,0.8652602775791269,WILLIAMSON,187
47187-6-1,6-1,23,6-1,009724,7-3 New Hope Community Church,0.09096770534724705,WILLIAMSON,187
47187-6-1,6-1,23,6-1,009712,4-1 Prairie Life Fitness Center,0.043772017073626004,WILLIAMSON,187
47187-6-2,6-2,24,6-2,009721,6-3 Holy Family Catholic Church,1.0,WILLIAMSON,187
47187-6-3,6-3,25,6-3,009720,6-2 Brentwood Safety Center,0.8527469550659128,WILLIAMSON,187
47187-6-3,6-3,25,6-3,009715,5-1 Sunset Elementary School,0.14725304493408725,WILLIAMSON,187
47187-6-4,6-4,26,6-4,009715,5-1 Sunset Elementary School,0.9225781562515643,WILLIAMSON,187
47187-6-4,6-4,26,6-4,009721,6-3 Holy Family Catholic Church,0.07742184374843573,WILLIAMSON,187
47187-7-1,7-1,27,7-1,009724,7-3 New Hope Community Church,0.9228870731673551,WILLIAMSON,187
47187-7-1,7-1,27,7-1,009719,6-1 Brentwood Library,0.07711292683264494,WILLIAMSON,187
47187-7-2,7-2,28,7-2,009726,8-2 First Presbyterian Church,1.0,WILLIAMSON,187
47187-7-3,7-3,29,7-3,009723,7-2 Baptist Children's Home,0.7918006825055501,WILLIAMSON,187
47187-7-3,7-3,29,7-3,009722,7-1 Brenthaven Church,0.14129643692973526,WILLIAMSON,187
47187-7-3,7-3,29,7-3,009725,8-1 Grassland Middle School,0.059512530393830664,WILLIAMSON,187
47187-7-3,7-3,29,7-3,009719,6-1 Brentwood Library,0.007390350170883952,WILLIAMSON,187
47187-7-4,7-4,30,7-4,009722,7-1 Brenthaven Church,1.0,WILLIAMSON,187
47187-8-1,8-1,31,8-1,009725,8-1 Grassland Middle School,0.7544273942393963,WILLIAMSON,187
47187-8-1,8-1,31,8-1,009722,7-1 Brenthaven Church,0.10266813194839643,WILLIAMSON,187
47187-8-1,8-1,31,8-1,009727,8-3 Episcopal Church,0.1004053184328054,WILLIAMSON,187
47187-8-1,8-1,31,8-1,009728,9-1 Walnut Grove Elementary School,0.02660081789955101,WILLIAMSON,187
47187-8-1,8-1,31,8-1,009723,7-2 Baptist Children's Home,0.015898337479850814,WILLIAMSON,187
47187-8-2,8-2,32,8-2,009726,8-2 First Presbyterian Church,1.0,WILLIAMSON,187
47187-8-3,8-3,33,8-3,009727,8-3 Episcopal Church,0.7243111401846716,WILLIAMSON,187
47187-8-3,8-3,33,8-3,009729,9-2 Benton Hall School,0.2756888598153285,WILLIAMSON,187
47187-8-4,8-4,34,8-4,009726,8-2 First Presbyterian Church,0.6671685180067367,WILLIAMSON,187
47187-8-4,8-4,34,8-4,009738,12-1 Franklin Community of Faith Church,0.33283148199326323,WILLIAMSON,187
47187-9-1,9-1,35,9-1,009729,9-2 Benton Hall School,0.703176344878231,WILLIAMSON,187
47187-9-1,9-1,35,9-1,009728,9-1 Walnut Grove Elementary School,0.2968236551217689,WILLIAMSON,187
47187-9-2,9-2,36,9-2,009730,9-3 Westhaven Clubhouse,1.0,WILLIAMSON,187
47187-9-3,9-3,37,9-3,009730,9-3 Westhaven Clubhouse,1.0,WILLIAMSON,187
47187-9-4,9-4,38,9-4,009999,2-5 Fire & Rescue Station #24,1.0,WILLIAMSON,187
47187-9-5,9-5,39,9-5,009706,2-2 Thompson Station Baptist Church,1.0,WILLIAMSON,187
47187-9-6,9-6,40,9-6,009731,9-4 Grace Chapel Church,0.7096220700662605,WILLIAMSON,187
47187-9-6,9-6,40,9-6,009741,9-5 Independence High School,0.2726619487104642,WILLIAMSON,187
47187-9-6,9-6,40,9-6,009730,9-3 Westhaven Clubhouse,0.01771598122327524,WILLIAMSON,187
47125-10 Minglewood Elementary School,10 Minglewood Elementary School,17,10 Minglewood,006454,10,0.9564289760037347,MONTGOMERY,125
47125-10 Minglewood Elementary School,10 Minglewood Elementary School,17,10 Minglewood,006451,8A,0.03575961305046558,MONTGOMERY,125
47125-10 Minglewood Elementary School,10 Minglewood Elementary School,17,10 Minglewood,006456,11,0.007811410945799813,MONTGOMERY,125
47125-11A Mosaic Church,11A Mosaic Church,18,11A Mosaic,006454,10,0.9745326078539459,MONTGOMERY,125
47125-11A Mosaic Church,11A Mosaic Church,18,11A Mosaic,006456,11,0.025467392146054087,MONTGOMERY,125
47125-11B Northwest High School,11B Northwest High School,19,11B Northwest,006456,11,0.8802928485636,MONTGOMERY,125
47125-11B Northwest High School,11B Northwest High School,19,11B Northwest,006470,16,0.10310708100680077,MONTGOMERY,125
47125-11B Northwest High School,11B Northwest High School,19,11B Northwest,006454,10,0.01660007042959923,MONTGOMERY,125
47125-12 West Creek High School,12 West Creek High School,20,12 West Creek,006452,9,0.7651538015708925,MONTGOMERY,125
47125-12 West Creek High School,12 West Creek High School,20,12 West Creek,006457,12,0.2101391826421226,MONTGOMERY,125
47125-12 West Creek High School,12 West Creek High School,20,12 West Creek,006454,10,0.024707015786984952,MONTGOMERY,125
47125-13A Byrns Darden Elementary School,13A Byrns Darden Elementary School,21,13A Byrns Darden,006458,13,0.6119380100077443,MONTGOMERY,125
47125-13A Byrns Darden Elementary School,13A Byrns Darden Elementary School,21,13A Byrns Darden,006470,16,0.3274890286231298,MONTGOMERY,125
47125-13A Byrns Darden Elementary School,13A Byrns Darden Elementary School,21,13A Byrns Darden,006456,11,0.06057296136912595,MONTGOMERY,125
47125-13B Kenwood High School,13B Kenwood High School,22,13B Kenwood,006458,13,0.6210750260828716,MONTGOMERY,125
47125-13B Kenwood High School,13B Kenwood High School,22,13B Kenwood,006457,12,0.24553724005022254,MONTGOMERY,125
47125-13B Kenwood High School,13B Kenwood High School,22,13B Kenwood,006470,16,0.13338773386690578,MONTGOMERY,125
47125-14A St Bethlehem School,14A St Bethlehem School,23,14A St B ELC,006467,1A,0.5885678088683326,MONTGOMERY,125
47125-14A St Bethlehem School,14A St Bethlehem School,23,14A St B ELC,006465,14,0.3675972142723913,MONTGOMERY,125
47125-14A St Bethlehem School,14A St Bethlehem School,23,14A St B ELC,006479,1B,0.04383497685927609,MONTGOMERY,125
47125-14B Emmanuel Family Life Center,14B Emmanuel Family Life Center,24,14B First MBC,006465,14,0.7665853950963614,MONTGOMERY,125
47125-14B Emmanuel Family Life Center,14B Emmanuel Family Life Center,24,14B First MBC,006479,1B,0.14334052062001834,MONTGOMERY,125
47125-14B Emmanuel Family Life Center,14B Emmanuel Family Life Center,24,14B First MBC,006464,2A,0.06040622996651101,MONTGOMERY,125
47125-14B Emmanuel Family Life Center,14B Emmanuel Family Life Center,24,14B First MBC,006478,2B,0.02966785431710923,MONTGOMERY,125
47125-15A Excell Baptist Church,15A Excell Baptist Church,25,15A Excell,006468,15,0.8007220282181217,MONTGOMERY,125
47125-15A Excell Baptist Church,15A Excell Baptist Church,25,15A Excell,006469,20A,0.1992779717818784,MONTGOMERY,125
47125-15B Sango Elementary School,15B Sango Elementary School,26,15B Sango,006453,3,0.8452666297787658,MONTGOMERY,125
47125-15B Sango Elementary School,15B Sango Elementary School,26,15B Sango,006468,15,0.1547333702212342,MONTGOMERY,125
47125-16A Ringgold Elementary School,16A Ringgold Elementary School,27,16A Ringgold,006457,12,1.0,MONTGOMERY,125
47125-16B New Providence Methodist Church,16B New Providence Methodist Church,28,16B New Providence,006457,12,0.6166059987596841,MONTGOMERY,125
47125-16B New Providence Methodist Church,16B New Providence Methodist Church,28,16B New Providence,006470,16,0.38339400124031586,MONTGOMERY,125
47125-17A Grace Nazarene Church,17A Grace Nazarene Church,29,17A Grace,006467,1A,0.428990359961981,MONTGOMERY,125
47125-17A Grace Nazarene Church,17A Grace Nazarene Church,29,17A Grace,006465,14,0.32048436614490966,MONTGOMERY,125
47125-17A Grace Nazarene Church,17A Grace Nazarene Church,29,17A Grace,006466,17,0.25052527389310925,MONTGOMERY,125
47125-17B GlenEllen Elementary School,17B GlenEllen Elementary School,30,17B Glenellen,006466,17,0.5274869418926366,MONTGOMERY,125
47125-17B GlenEllen Elementary School,17B GlenEllen Elementary School,30,17B Glenellen,006465,14,0.25434739498377845,MONTGOMERY,125
47125-17B GlenEllen Elementary School,17B GlenEllen Elementary School,30,17B Glenellen,006463,18,0.21816566312358496,MONTGOMERY,125
47125-18A Barkers Mill Elementary School,18A Barkers Mill Elementary School,31,18A Barkers Mill,006452,9,0.47836119195496835,MONTGOMERY,125
47125-18A Barkers Mill Elementary School,18A Barkers Mill Elementary School,31,18A Barkers Mill,006463,18,0.4323075421221235,MONTGOMERY,125
47125-18A Barkers Mill Elementary School,18A Barkers Mill Elementary School,31,18A Barkers Mill,006466,17,0.0893312659229081,MONTGOMERY,125
47125-18B Pisgah Elementary School,18B Pisgah Elementary School,32,18B Pisgah,006466,17,1.0,MONTGOMERY,125
47125-19A Rossview High School,19A Rossview High School,33,19A Rossview,006471,19,0.8960409031471729,MONTGOMERY,125
47125-19A Rossview High School,19A Rossview High School,33,19A Rossview,006453,3,0.054055795385549506,MONTGOMERY,125
47125-19A Rossview High School,19A Rossview High School,33,19A Rossview,006467,1A,0.049903301467277526,MONTGOMERY,125
47125-19B South Guthrie Community Center,19B South Guthrie Community Center,34,19B South Guthrie,006471,19,1.0,MONTGOMERY,125
47125-1A St. Bethlehem Church,1A St. Bethlehem Church,1,1A St B CC,006478,2B,0.5069329169652108,MONTGOMERY,125
47125-1A St. Bethlehem Church,1A St. Bethlehem Church,1,1A St B CC,006464,2A,0.49306708303478913,MONTGOMERY,125
47125-1B Vineyard Church,1B Vineyard Church,2,1B Vineyard,006467,1A,0.6713763424866606,MONTGOMERY,125
47125-1B Vineyard Church,1B Vineyard Church,2,1B Vineyard,006464,2A,0.32862365751333944,MONTGOMERY,125
47125-20A Northeast High School,20A Northeast High School,35,20A Northeast,006471,19,0.9129452897857327,MONTGOMERY,125
47125-20A Northeast High School,20A Northeast High School,35,20A Northeast,006467,1A,0.08705471021426724,MONTGOMERY,125
47125-20B Oakland Elementary School,20B Oakland Elementary School,36,20B Oakland,006471,19,1.0,MONTGOMERY,125
47125-21A Hilldale United Methodist Church,21A Hilldale United Methodist Church,37,21A Hilldale,006462,21B,1.0,MONTGOMERY,125
47125-21B Barksdale Elementary School,21B Barksdale Elementary School,38,21B Barksdale,006477,20B,0.6615935685942785,MONTGOMERY,125
47125-21B Barksdale Elementary School,21B Barksdale Elementary School,38,21B Barksdale,006476,5B,0.22538606202243566,MONTGOMERY,125
47125-21B Barksdale Elementary School,21B Barksdale Elementary School,38,21B Barksdale,006474,21A,0.10081314778556577,MONTGOMERY,125
47125-21B Barksdale Elementary School,21B Barksdale Elementary School,38,21B Barksdale,006469,20A,0.012207221597720093,MONTGOMERY,125
47125-2A Clarksville High School,2A Clarksville High School,3,2A Clarksville,006464,2A,0.5111822271392223,MONTGOMERY,125
47125-2A Clarksville High School,2A Clarksville High School,3,2A Clarksville,006469,20A,0.4687708083447219,MONTGOMERY,125
47125-2A Clarksville High School,2A Clarksville High School,3,2A Clarksville,006477,20B,0.020046964516055765,MONTGOMERY,125
47125-2B Bible Baptist Church,2B Bible Baptist Church,4,2B Bible,006464,2A,0.5354230434458866,MONTGOMERY,125
47125-2B Bible Baptist Church,2B Bible Baptist Church,4,2B Bible,006468,15,0.4645769565541134,MONTGOMERY,125
47125-3A East Montgomery Elementary School,3A East Montgomery Elementary School,5,3A East Montgomery,006453,3,0.9465104400792147,MONTGOMERY,125
47125-3A East Montgomery Elementary School,3A East Montgomery Elementary School,5,3A East Montgomery,006468,15,0.05348955992078536,MONTGOMERY,125
47125-3B Fredonia Community Center,3B Fredonia Community Center,6,3B Fedonia,006453,3,0.9555845472520454,MONTGOMERY,125
47125-3B Fredonia Community Center,3B Fredonia Community Center,6,3B Fedonia,006477,20B,0.02124917576944861,MONTGOMERY,125
47125-3B Fredonia Community Center,3B Fredonia Community Center,6,3B Fedonia,006469,20A,0.015873661075900217,MONTGOMERY,125
47125-3B Fredonia Community Center,3B Fredonia Community Center,6,3B Fedonia,006468,15,0.00729261590260574,MONTGOMERY,125
47125-4A Montgomery Central Middle School,4A Montgomery Central Middle School,7,4A MCMS,006461,4A,1.0,MONTGOMERY,125
47125-4B Wilma Rudolph Events Center,4B Wilma Rudolph Events Center,8,4B WR Event Center,006472,4B,0.6725608074638963,MONTGOMERY,125
47125-4B Wilma Rudolph Events Center,4B Wilma Rudolph Events Center,8,4B WR Event Center,006459,5A,0.272515951631894,MONTGOMERY,125
47125-4B Wilma Rudolph Events Center,4B Wilma Rudolph Events Center,8,4B WR Event Center,006476,5B,0.05492324090420949,MONTGOMERY,125
47125-5 Cumberland Presbyterian Church,5 Cumberland Presbyterian Church,9,5 Cumberland,006474,21A,0.3571337426669847,MONTGOMERY,125
47125-5 Cumberland Presbyterian Church,5 Cumberland Presbyterian Church,9,5 Cumberland,006458,13,0.2930108946244606,MONTGOMERY,125
47125-5 Cumberland Presbyterian Church,5 Cumberland Presbyterian Church,9,5 Cumberland,006476,5B,0.21516645589484448,MONTGOMERY,125
47125-5 Cumberland Presbyterian Church,5 Cumberland Presbyterian Church,9,5 Cumberland,006459,5A,0.13468890681371015,MONTGOMERY,125
47125-6A Cumberland Heights Elementary School,6A Cumberland Heights Elementary School,10,6A Cumberland,006460,6A,1.0,MONTGOMERY,125
47125-6B Bethel Baptist Church,6B Bethel Baptist Church,11,6B Bethel,006473,6B,0.4981709895250807,MONTGOMERY,125
47125-6B Bethel Baptist Church,6B Bethel Baptist Church,11,6B Bethel,006461,4A,0.2721932269877593,MONTGOMERY,125
47125-6B Bethel Baptist Church,6B Bethel Baptist Church,11,6B Bethel,006460,6A,0.22963578348716,MONTGOMERY,125
47125-7A Liberty Elementary School,7A Liberty Elementary School,12,7A Liberty,006455,7,0.8282275925660056,MONTGOMERY,125
47125-7A Liberty Elementary School,7A Liberty Elementary School,12,7A Liberty,006470,16,0.11176923905456566,MONTGOMERY,125
47125-7A Liberty Elementary School,7A Liberty Elementary School,12,7A Liberty,006454,10,0.06000316837942874,MONTGOMERY,125
47125-7B Woodlawn Elementary School,7B Woodlawn Elementary School,13,7B Woodlawn,006455,7,0.9846620053272668,MONTGOMERY,125
47125-7B Woodlawn Elementary School,7B Woodlawn Elementary School,13,7B Woodlawn,006454,10,0.015337994672733174,MONTGOMERY,125
47125-8 Bethel Methodist Church,8 Bethel Methodist Church,14,8 Bethel,006451,8A,0.4971809861680632,MONTGOMERY,125
47125-8 Bethel Methodist Church,8 Bethel Methodist Church,14,8 Bethel,006480,8B,0.27671003183913934,MONTGOMERY,125
47125-8 Bethel Methodist Church,8 Bethel Methodist Church,14,8 Bethel,006452,9,0.1814472654263715,MONTGOMERY,125
47125-8 Bethel Methodist Church,8 Bethel Methodist Church,14,8 Bethel,006463,18,0.04466171656642588,MONTGOMERY,125
47125-9A Hazelwood Elementary School,9A Hazelwood Elementary School,15,9A Hazelwood,006463,18,1.0,MONTGOMERY,125
47125-9B St John Missionary Baptist Church,9B St John Missionary Baptist Church,16,9B St John,006463,18,0.8354377850653205,MONTGOMERY,125
